File,WaveData20070101_042.csv,
1532.050000,3.0500E-006,1532.050000,3.0500E-006,1532.050000,3.0500E-006,1532.050000,3.0500E-006,1532.050000,3.0500E-006,1532.050000,3.0500E-006,1532.050000,3.0500E-006,1532.050000,3.0500E-006,1532.050000,3.0500E-006,1532.050000,3.0500E-006
1532.210000,1.2580E-006,1532.210000,1.2580E-006,1532.210000,1.2580E-006,1532.210000,1.2580E-006,1532.210000,1.2580E-006,1532.210000,1.2580E-006,1532.210000,1.2580E-006,1532.210000,1.2580E-006,1532.210000,1.2580E-006,1532.210000,1.2580E-006
1532.370000,1.3120E-006,1532.370000,1.3120E-006,1532.370000,1.3120E-006,1532.370000,1.3120E-006,1532.370000,1.3120E-006,1532.370000,1.3120E-006,1532.370000,1.3120E-006,1532.370000,1.3120E-006,1532.370000,1.3120E-006,1532.370000,1.3120E-006
1532.530000,1.1180E-006,1532.530000,1.1180E-006,1532.530000,1.1180E-006,1532.530000,1.1180E-006,1532.530000,1.1180E-006,1532.530000,1.1180E-006,1532.530000,1.1180E-006,1532.530000,1.1180E-006,1532.530000,1.1180E-006,1532.530000,1.1180E-006
1532.690000,1.0690E-006,1532.690000,1.0690E-006,1532.690000,1.0690E-006,1532.690000,1.0690E-006,1532.690000,1.0690E-006,1532.690000,1.0690E-006,1532.690000,1.0690E-006,1532.690000,1.0690E-006,1532.690000,1.0690E-006,1532.690000,1.0690E-006
1532.850000,1.2120E-006,1532.850000,1.2120E-006,1532.850000,1.2120E-006,1532.850000,1.2120E-006,1532.850000,1.2120E-006,1532.850000,1.2120E-006,1532.850000,1.2120E-006,1532.850000,1.2120E-006,1532.850000,1.2120E-006,1532.850000,1.2120E-006
1533.010000,4.9720E-005,1533.010000,4.9720E-005,1533.010000,4.9720E-005,1533.010000,4.9720E-005,1533.010000,4.9720E-005,1533.010000,4.9720E-005,1533.010000,4.9720E-005,1533.010000,4.9720E-005,1533.010000,4.9720E-005,1533.010000,4.9720E-005
1533.170000,2.1190E-006,1533.170000,2.1190E-006,1533.170000,2.1190E-006,1533.170000,2.1190E-006,1533.170000,2.1190E-006,1533.170000,2.1190E-006,1533.170000,2.1190E-006,1533.170000,2.1190E-006,1533.170000,2.1190E-006,1533.170000,2.1190E-006
1533.330000,1.4090E-006,1533.330000,1.4090E-006,1533.330000,1.4090E-006,1533.330000,1.4090E-006,1533.330000,1.4090E-006,1533.330000,1.4090E-006,1533.330000,1.4090E-006,1533.330000,1.4090E-006,1533.330000,1.4090E-006,1533.330000,1.4090E-006
1533.490000,2.8090E-005,1533.490000,2.8090E-005,1533.490000,2.8090E-005,1533.490000,2.8090E-005,1533.490000,2.8090E-005,1533.490000,2.8090E-005,1533.490000,2.8090E-005,1533.490000,2.8090E-005,1533.490000,2.8090E-005,1533.490000,2.8090E-005
1533.650000,4.0150E-005,1533.650000,4.0150E-005,1533.650000,4.0150E-005,1533.650000,4.0150E-005,1533.650000,4.0150E-005,1533.650000,4.0150E-005,1533.650000,4.0150E-005,1533.650000,4.0150E-005,1533.650000,4.0150E-005,1533.650000,4.0150E-005
1533.810000,2.1950E-006,1533.810000,2.1950E-006,1533.810000,2.1950E-006,1533.810000,2.1950E-006,1533.810000,2.1950E-006,1533.810000,2.1950E-006,1533.810000,2.1950E-006,1533.810000,2.1950E-006,1533.810000,2.1950E-006,1533.810000,2.1950E-006
1533.970000,1.2540E-006,1533.970000,1.2540E-006,1533.970000,1.2540E-006,1533.970000,1.2540E-006,1533.970000,1.2540E-006,1533.970000,1.2540E-006,1533.970000,1.2540E-006,1533.970000,1.2540E-006,1533.970000,1.2540E-006,1533.970000,1.2540E-006
1534.130000,9.0880E-007,1534.130000,9.0880E-007,1534.130000,9.0880E-007,1534.130000,9.0880E-007,1534.130000,9.0880E-007,1534.130000,9.0880E-007,1534.130000,9.0880E-007,1534.130000,9.0880E-007,1534.130000,9.0880E-007,1534.130000,9.0880E-007
1534.290000,4.9060E-007,1534.290000,4.9060E-007,1534.290000,4.9060E-007,1534.290000,4.9060E-007,1534.290000,4.9060E-007,1534.290000,4.9060E-007,1534.290000,4.9060E-007,1534.290000,4.9060E-007,1534.290000,4.9060E-007,1534.290000,4.9060E-007
1534.450000,2.7570E-007,1534.450000,2.7570E-007,1534.450000,2.7570E-007,1534.450000,2.7570E-007,1534.450000,2.7570E-007,1534.450000,2.7570E-007,1534.450000,2.7570E-007,1534.450000,2.7570E-007,1534.450000,2.7570E-007,1534.450000,2.7570E-007
1534.610000,1.5590E-007,1534.610000,1.5590E-007,1534.610000,1.5590E-007,1534.610000,1.5590E-007,1534.610000,1.5590E-007,1534.610000,1.5590E-007,1534.610000,1.5590E-007,1534.610000,1.5590E-007,1534.610000,1.5590E-007,1534.610000,1.5590E-007
1534.770000,1.1170E-007,1534.770000,1.1170E-007,1534.770000,1.1170E-007,1534.770000,1.1170E-007,1534.770000,1.1170E-007,1534.770000,1.1170E-007,1534.770000,1.1170E-007,1534.770000,1.1170E-007,1534.770000,1.1170E-007,1534.770000,1.1170E-007
1534.930000,9.1440E-008,1534.930000,9.1440E-008,1534.930000,9.1440E-008,1534.930000,9.1440E-008,1534.930000,9.1440E-008,1534.930000,9.1440E-008,1534.930000,9.1440E-008,1534.930000,9.1440E-008,1534.930000,9.1440E-008,1534.930000,9.1440E-008
1535.090000,6.9940E-008,1535.090000,6.9940E-008,1535.090000,6.9940E-008,1535.090000,6.9940E-008,1535.090000,6.9940E-008,1535.090000,6.9940E-008,1535.090000,6.9940E-008,1535.090000,6.9940E-008,1535.090000,6.9940E-008,1535.090000,6.9940E-008
1535.250000,4.7430E-008,1535.250000,4.7430E-008,1535.250000,4.7430E-008,1535.250000,4.7430E-008,1535.250000,4.7430E-008,1535.250000,4.7430E-008,1535.250000,4.7430E-008,1535.250000,4.7430E-008,1535.250000,4.7430E-008,1535.250000,4.7430E-008
1535.410000,4.4860E-008,1535.410000,4.4860E-008,1535.410000,4.4860E-008,1535.410000,4.4860E-008,1535.410000,4.4860E-008,1535.410000,4.4860E-008,1535.410000,4.4860E-008,1535.410000,4.4860E-008,1535.410000,4.4860E-008,1535.410000,4.4860E-008
1535.570000,3.2190E-008,1535.570000,3.2190E-008,1535.570000,3.2190E-008,1535.570000,3.2190E-008,1535.570000,3.2190E-008,1535.570000,3.2190E-008,1535.570000,3.2190E-008,1535.570000,3.2190E-008,1535.570000,3.2190E-008,1535.570000,3.2190E-008
1535.730000,1.7210E-008,1535.730000,1.7210E-008,1535.730000,1.7210E-008,1535.730000,1.7210E-008,1535.730000,1.7210E-008,1535.730000,1.7210E-008,1535.730000,1.7210E-008,1535.730000,1.7210E-008,1535.730000,1.7210E-008,1535.730000,1.7210E-008
1535.890000,4.8300E-010,1535.890000,4.8300E-010,1535.890000,4.8300E-010,1535.890000,4.8300E-010,1535.890000,4.8300E-010,1535.890000,4.8300E-010,1535.890000,4.8300E-010,1535.890000,4.8300E-010,1535.890000,4.8300E-010,1535.890000,4.8300E-010
1536.050000,2.1090E-008,1536.050000,2.1090E-008,1536.050000,2.1090E-008,1536.050000,2.1090E-008,1536.050000,2.1090E-008,1536.050000,2.1090E-008,1536.050000,2.1090E-008,1536.050000,2.1090E-008,1536.050000,2.1090E-008,1536.050000,2.1090E-008
1536.210000,1.4280E-008,1536.210000,1.4280E-008,1536.210000,1.4280E-008,1536.210000,1.4280E-008,1536.210000,1.4280E-008,1536.210000,1.4280E-008,1536.210000,1.4280E-008,1536.210000,1.4280E-008,1536.210000,1.4280E-008,1536.210000,1.4280E-008
1536.370000,1.4770E-008,1536.370000,1.4770E-008,1536.370000,1.4770E-008,1536.370000,1.4770E-008,1536.370000,1.4770E-008,1536.370000,1.4770E-008,1536.370000,1.4770E-008,1536.370000,1.4770E-008,1536.370000,1.4770E-008,1536.370000,1.4770E-008
1536.530000,1.3310E-008,1536.530000,1.3310E-008,1536.530000,1.3310E-008,1536.530000,1.3310E-008,1536.530000,1.3310E-008,1536.530000,1.3310E-008,1536.530000,1.3310E-008,1536.530000,1.3310E-008,1536.530000,1.3310E-008,1536.530000,1.3310E-008
1536.690000,-9.2270E-010,1536.690000,-9.2270E-010,1536.690000,-9.2270E-010,1536.690000,-9.2270E-010,1536.690000,-9.2270E-010,1536.690000,-9.2270E-010,1536.690000,-9.2270E-010,1536.690000,-9.2270E-010,1536.690000,-9.2270E-010,1536.690000,-9.2270E-010
1536.850000,7.5680E-009,1536.850000,7.5680E-009,1536.850000,7.5680E-009,1536.850000,7.5680E-009,1536.850000,7.5680E-009,1536.850000,7.5680E-009,1536.850000,7.5680E-009,1536.850000,7.5680E-009,1536.850000,7.5680E-009,1536.850000,7.5680E-009
1537.010000,1.7430E-008,1537.010000,1.7430E-008,1537.010000,1.7430E-008,1537.010000,1.7430E-008,1537.010000,1.7430E-008,1537.010000,1.7430E-008,1537.010000,1.7430E-008,1537.010000,1.7430E-008,1537.010000,1.7430E-008,1537.010000,1.7430E-008
1537.170000,1.6770E-008,1537.170000,1.6770E-008,1537.170000,1.6770E-008,1537.170000,1.6770E-008,1537.170000,1.6770E-008,1537.170000,1.6770E-008,1537.170000,1.6770E-008,1537.170000,1.6770E-008,1537.170000,1.6770E-008,1537.170000,1.6770E-008
1537.330000,-7.6020E-009,1537.330000,-7.6020E-009,1537.330000,-7.6020E-009,1537.330000,-7.6020E-009,1537.330000,-7.6020E-009,1537.330000,-7.6020E-009,1537.330000,-7.6020E-009,1537.330000,-7.6020E-009,1537.330000,-7.6020E-009,1537.330000,-7.6020E-009
1537.490000,-1.3180E-009,1537.490000,-1.3180E-009,1537.490000,-1.3180E-009,1537.490000,-1.3180E-009,1537.490000,-1.3180E-009,1537.490000,-1.3180E-009,1537.490000,-1.3180E-009,1537.490000,-1.3180E-009,1537.490000,-1.3180E-009,1537.490000,-1.3180E-009
1537.650000,-7.7560E-009,1537.650000,-7.7560E-009,1537.650000,-7.7560E-009,1537.650000,-7.7560E-009,1537.650000,-7.7560E-009,1537.650000,-7.7560E-009,1537.650000,-7.7560E-009,1537.650000,-7.7560E-009,1537.650000,-7.7560E-009,1537.650000,-7.7560E-009
1537.810000,2.0380E-008,1537.810000,2.0380E-008,1537.810000,2.0380E-008,1537.810000,2.0380E-008,1537.810000,2.0380E-008,1537.810000,2.0380E-008,1537.810000,2.0380E-008,1537.810000,2.0380E-008,1537.810000,2.0380E-008,1537.810000,2.0380E-008
1537.970000,1.9080E-008,1537.970000,1.9080E-008,1537.970000,1.9080E-008,1537.970000,1.9080E-008,1537.970000,1.9080E-008,1537.970000,1.9080E-008,1537.970000,1.9080E-008,1537.970000,1.9080E-008,1537.970000,1.9080E-008,1537.970000,1.9080E-008
1538.130000,1.0170E-008,1538.130000,1.0170E-008,1538.130000,1.0170E-008,1538.130000,1.0170E-008,1538.130000,1.0170E-008,1538.130000,1.0170E-008,1538.130000,1.0170E-008,1538.130000,1.0170E-008,1538.130000,1.0170E-008,1538.130000,1.0170E-008
1538.290000,-5.9640E-009,1538.290000,-5.9640E-009,1538.290000,-5.9640E-009,1538.290000,-5.9640E-009,1538.290000,-5.9640E-009,1538.290000,-5.9640E-009,1538.290000,-5.9640E-009,1538.290000,-5.9640E-009,1538.290000,-5.9640E-009,1538.290000,-5.9640E-009
1538.450000,-9.1280E-009,1538.450000,-9.1280E-009,1538.450000,-9.1280E-009,1538.450000,-9.1280E-009,1538.450000,-9.1280E-009,1538.450000,-9.1280E-009,1538.450000,-9.1280E-009,1538.450000,-9.1280E-009,1538.450000,-9.1280E-009,1538.450000,-9.1280E-009
1538.610000,1.5630E-008,1538.610000,1.5630E-008,1538.610000,1.5630E-008,1538.610000,1.5630E-008,1538.610000,1.5630E-008,1538.610000,1.5630E-008,1538.610000,1.5630E-008,1538.610000,1.5630E-008,1538.610000,1.5630E-008,1538.610000,1.5630E-008
1538.770000,-1.0460E-008,1538.770000,-1.0460E-008,1538.770000,-1.0460E-008,1538.770000,-1.0460E-008,1538.770000,-1.0460E-008,1538.770000,-1.0460E-008,1538.770000,-1.0460E-008,1538.770000,-1.0460E-008,1538.770000,-1.0460E-008,1538.770000,-1.0460E-008
1538.930000,4.3480E-009,1538.930000,4.3480E-009,1538.930000,4.3480E-009,1538.930000,4.3480E-009,1538.930000,4.3480E-009,1538.930000,4.3480E-009,1538.930000,4.3480E-009,1538.930000,4.3480E-009,1538.930000,4.3480E-009,1538.930000,4.3480E-009
1539.090000,8.0610E-009,1539.090000,8.0610E-009,1539.090000,8.0610E-009,1539.090000,8.0610E-009,1539.090000,8.0610E-009,1539.090000,8.0610E-009,1539.090000,8.0610E-009,1539.090000,8.0610E-009,1539.090000,8.0610E-009,1539.090000,8.0610E-009
1539.250000,6.4780E-010,1539.250000,6.4780E-010,1539.250000,6.4780E-010,1539.250000,6.4780E-010,1539.250000,6.4780E-010,1539.250000,6.4780E-010,1539.250000,6.4780E-010,1539.250000,6.4780E-010,1539.250000,6.4780E-010,1539.250000,6.4780E-010
1539.410000,-2.9640E-009,1539.410000,-2.9640E-009,1539.410000,-2.9640E-009,1539.410000,-2.9640E-009,1539.410000,-2.9640E-009,1539.410000,-2.9640E-009,1539.410000,-2.9640E-009,1539.410000,-2.9640E-009,1539.410000,-2.9640E-009,1539.410000,-2.9640E-009
1539.570000,-8.3890E-009,1539.570000,-8.3890E-009,1539.570000,-8.3890E-009,1539.570000,-8.3890E-009,1539.570000,-8.3890E-009,1539.570000,-8.3890E-009,1539.570000,-8.3890E-009,1539.570000,-8.3890E-009,1539.570000,-8.3890E-009,1539.570000,-8.3890E-009
1539.730000,2.7110E-009,1539.730000,2.7110E-009,1539.730000,2.7110E-009,1539.730000,2.7110E-009,1539.730000,2.7110E-009,1539.730000,2.7110E-009,1539.730000,2.7110E-009,1539.730000,2.7110E-009,1539.730000,2.7110E-009,1539.730000,2.7110E-009
1539.890000,2.3270E-009,1539.890000,2.3270E-009,1539.890000,2.3270E-009,1539.890000,2.3270E-009,1539.890000,2.3270E-009,1539.890000,2.3270E-009,1539.890000,2.3270E-009,1539.890000,2.3270E-009,1539.890000,2.3270E-009,1539.890000,2.3270E-009
1540.050000,-1.1310E-008,1540.050000,-1.1310E-008,1540.050000,-1.1310E-008,1540.050000,-1.1310E-008,1540.050000,-1.1310E-008,1540.050000,-1.1310E-008,1540.050000,-1.1310E-008,1540.050000,-1.1310E-008,1540.050000,-1.1310E-008,1540.050000,-1.1310E-008
1540.210000,3.2060E-009,1540.210000,3.2060E-009,1540.210000,3.2060E-009,1540.210000,3.2060E-009,1540.210000,3.2060E-009,1540.210000,3.2060E-009,1540.210000,3.2060E-009,1540.210000,3.2060E-009,1540.210000,3.2060E-009,1540.210000,3.2060E-009
1540.370000,1.6030E-009,1540.370000,1.6030E-009,1540.370000,1.6030E-009,1540.370000,1.6030E-009,1540.370000,1.6030E-009,1540.370000,1.6030E-009,1540.370000,1.6030E-009,1540.370000,1.6030E-009,1540.370000,1.6030E-009,1540.370000,1.6030E-009
1540.530000,1.0270E-008,1540.530000,1.0270E-008,1540.530000,1.0270E-008,1540.530000,1.0270E-008,1540.530000,1.0270E-008,1540.530000,1.0270E-008,1540.530000,1.0270E-008,1540.530000,1.0270E-008,1540.530000,1.0270E-008,1540.530000,1.0270E-008
1540.690000,5.6950E-009,1540.690000,5.6950E-009,1540.690000,5.6950E-009,1540.690000,5.6950E-009,1540.690000,5.6950E-009,1540.690000,5.6950E-009,1540.690000,5.6950E-009,1540.690000,5.6950E-009,1540.690000,5.6950E-009,1540.690000,5.6950E-009
1540.850000,-1.3820E-008,1540.850000,-1.3820E-008,1540.850000,-1.3820E-008,1540.850000,-1.3820E-008,1540.850000,-1.3820E-008,1540.850000,-1.3820E-008,1540.850000,-1.3820E-008,1540.850000,-1.3820E-008,1540.850000,-1.3820E-008,1540.850000,-1.3820E-008
1541.010000,1.9010E-008,1541.010000,1.9010E-008,1541.010000,1.9010E-008,1541.010000,1.9010E-008,1541.010000,1.9010E-008,1541.010000,1.9010E-008,1541.010000,1.9010E-008,1541.010000,1.9010E-008,1541.010000,1.9010E-008,1541.010000,1.9010E-008
1541.170000,1.3310E-009,1541.170000,1.3310E-009,1541.170000,1.3310E-009,1541.170000,1.3310E-009,1541.170000,1.3310E-009,1541.170000,1.3310E-009,1541.170000,1.3310E-009,1541.170000,1.3310E-009,1541.170000,1.3310E-009,1541.170000,1.3310E-009
1541.330000,-1.3200E-008,1541.330000,-1.3200E-008,1541.330000,-1.3200E-008,1541.330000,-1.3200E-008,1541.330000,-1.3200E-008,1541.330000,-1.3200E-008,1541.330000,-1.3200E-008,1541.330000,-1.3200E-008,1541.330000,-1.3200E-008,1541.330000,-1.3200E-008
1541.490000,-5.1970E-009,1541.490000,-5.1970E-009,1541.490000,-5.1970E-009,1541.490000,-5.1970E-009,1541.490000,-5.1970E-009,1541.490000,-5.1970E-009,1541.490000,-5.1970E-009,1541.490000,-5.1970E-009,1541.490000,-5.1970E-009,1541.490000,-5.1970E-009
1541.650000,-9.6720E-009,1541.650000,-9.6720E-009,1541.650000,-9.6720E-009,1541.650000,-9.6720E-009,1541.650000,-9.6720E-009,1541.650000,-9.6720E-009,1541.650000,-9.6720E-009,1541.650000,-9.6720E-009,1541.650000,-9.6720E-009,1541.650000,-9.6720E-009
1541.810000,-3.9340E-009,1541.810000,-3.9340E-009,1541.810000,-3.9340E-009,1541.810000,-3.9340E-009,1541.810000,-3.9340E-009,1541.810000,-3.9340E-009,1541.810000,-3.9340E-009,1541.810000,-3.9340E-009,1541.810000,-3.9340E-009,1541.810000,-3.9340E-009
1541.970000,-5.9720E-009,1541.970000,-5.9720E-009,1541.970000,-5.9720E-009,1541.970000,-5.9720E-009,1541.970000,-5.9720E-009,1541.970000,-5.9720E-009,1541.970000,-5.9720E-009,1541.970000,-5.9720E-009,1541.970000,-5.9720E-009,1541.970000,-5.9720E-009
1542.130000,1.2980E-008,1542.130000,1.2980E-008,1542.130000,1.2980E-008,1542.130000,1.2980E-008,1542.130000,1.2980E-008,1542.130000,1.2980E-008,1542.130000,1.2980E-008,1542.130000,1.2980E-008,1542.130000,1.2980E-008,1542.130000,1.2980E-008
1542.290000,-1.5430E-010,1542.290000,-1.5430E-010,1542.290000,-1.5430E-010,1542.290000,-1.5430E-010,1542.290000,-1.5430E-010,1542.290000,-1.5430E-010,1542.290000,-1.5430E-010,1542.290000,-1.5430E-010,1542.290000,-1.5430E-010,1542.290000,-1.5430E-010
1542.450000,1.3790E-008,1542.450000,1.3790E-008,1542.450000,1.3790E-008,1542.450000,1.3790E-008,1542.450000,1.3790E-008,1542.450000,1.3790E-008,1542.450000,1.3790E-008,1542.450000,1.3790E-008,1542.450000,1.3790E-008,1542.450000,1.3790E-008
1542.610000,-1.1480E-009,1542.610000,-1.1480E-009,1542.610000,-1.1480E-009,1542.610000,-1.1480E-009,1542.610000,-1.1480E-009,1542.610000,-1.1480E-009,1542.610000,-1.1480E-009,1542.610000,-1.1480E-009,1542.610000,-1.1480E-009,1542.610000,-1.1480E-009
1542.770000,-1.0750E-008,1542.770000,-1.0750E-008,1542.770000,-1.0750E-008,1542.770000,-1.0750E-008,1542.770000,-1.0750E-008,1542.770000,-1.0750E-008,1542.770000,-1.0750E-008,1542.770000,-1.0750E-008,1542.770000,-1.0750E-008,1542.770000,-1.0750E-008
1542.930000,6.2710E-009,1542.930000,6.2710E-009,1542.930000,6.2710E-009,1542.930000,6.2710E-009,1542.930000,6.2710E-009,1542.930000,6.2710E-009,1542.930000,6.2710E-009,1542.930000,6.2710E-009,1542.930000,6.2710E-009,1542.930000,6.2710E-009
1543.090000,1.3590E-008,1543.090000,1.3590E-008,1543.090000,1.3590E-008,1543.090000,1.3590E-008,1543.090000,1.3590E-008,1543.090000,1.3590E-008,1543.090000,1.3590E-008,1543.090000,1.3590E-008,1543.090000,1.3590E-008,1543.090000,1.3590E-008
1543.250000,6.0450E-009,1543.250000,6.0450E-009,1543.250000,6.0450E-009,1543.250000,6.0450E-009,1543.250000,6.0450E-009,1543.250000,6.0450E-009,1543.250000,6.0450E-009,1543.250000,6.0450E-009,1543.250000,6.0450E-009,1543.250000,6.0450E-009
1543.410000,1.8050E-008,1543.410000,1.8050E-008,1543.410000,1.8050E-008,1543.410000,1.8050E-008,1543.410000,1.8050E-008,1543.410000,1.8050E-008,1543.410000,1.8050E-008,1543.410000,1.8050E-008,1543.410000,1.8050E-008,1543.410000,1.8050E-008
1543.570000,3.6830E-008,1543.570000,3.6830E-008,1543.570000,3.6830E-008,1543.570000,3.6830E-008,1543.570000,3.6830E-008,1543.570000,3.6830E-008,1543.570000,3.6830E-008,1543.570000,3.6830E-008,1543.570000,3.6830E-008,1543.570000,3.6830E-008
1543.730000,4.6350E-009,1543.730000,4.6350E-009,1543.730000,4.6350E-009,1543.730000,4.6350E-009,1543.730000,4.6350E-009,1543.730000,4.6350E-009,1543.730000,4.6350E-009,1543.730000,4.6350E-009,1543.730000,4.6350E-009,1543.730000,4.6350E-009
1543.890000,1.3820E-008,1543.890000,1.3820E-008,1543.890000,1.3820E-008,1543.890000,1.3820E-008,1543.890000,1.3820E-008,1543.890000,1.3820E-008,1543.890000,1.3820E-008,1543.890000,1.3820E-008,1543.890000,1.3820E-008,1543.890000,1.3820E-008
1544.050000,4.9270E-009,1544.050000,4.9270E-009,1544.050000,4.9270E-009,1544.050000,4.9270E-009,1544.050000,4.9270E-009,1544.050000,4.9270E-009,1544.050000,4.9270E-009,1544.050000,4.9270E-009,1544.050000,4.9270E-009,1544.050000,4.9270E-009
1544.210000,2.0770E-008,1544.210000,2.0770E-008,1544.210000,2.0770E-008,1544.210000,2.0770E-008,1544.210000,2.0770E-008,1544.210000,2.0770E-008,1544.210000,2.0770E-008,1544.210000,2.0770E-008,1544.210000,2.0770E-008,1544.210000,2.0770E-008
1544.370000,-5.8190E-009,1544.370000,-5.8190E-009,1544.370000,-5.8190E-009,1544.370000,-5.8190E-009,1544.370000,-5.8190E-009,1544.370000,-5.8190E-009,1544.370000,-5.8190E-009,1544.370000,-5.8190E-009,1544.370000,-5.8190E-009,1544.370000,-5.8190E-009
1544.530000,6.6150E-009,1544.530000,6.6150E-009,1544.530000,6.6150E-009,1544.530000,6.6150E-009,1544.530000,6.6150E-009,1544.530000,6.6150E-009,1544.530000,6.6150E-009,1544.530000,6.6150E-009,1544.530000,6.6150E-009,1544.530000,6.6150E-009
1544.690000,1.2180E-008,1544.690000,1.2180E-008,1544.690000,1.2180E-008,1544.690000,1.2180E-008,1544.690000,1.2180E-008,1544.690000,1.2180E-008,1544.690000,1.2180E-008,1544.690000,1.2180E-008,1544.690000,1.2180E-008,1544.690000,1.2180E-008
1544.850000,1.0580E-008,1544.850000,1.0580E-008,1544.850000,1.0580E-008,1544.850000,1.0580E-008,1544.850000,1.0580E-008,1544.850000,1.0580E-008,1544.850000,1.0580E-008,1544.850000,1.0580E-008,1544.850000,1.0580E-008,1544.850000,1.0580E-008
1545.010000,-7.2610E-009,1545.010000,-7.2610E-009,1545.010000,-7.2610E-009,1545.010000,-7.2610E-009,1545.010000,-7.2610E-009,1545.010000,-7.2610E-009,1545.010000,-7.2610E-009,1545.010000,-7.2610E-009,1545.010000,-7.2610E-009,1545.010000,-7.2610E-009
1545.170000,1.9020E-008,1545.170000,1.9020E-008,1545.170000,1.9020E-008,1545.170000,1.9020E-008,1545.170000,1.9020E-008,1545.170000,1.9020E-008,1545.170000,1.9020E-008,1545.170000,1.9020E-008,1545.170000,1.9020E-008,1545.170000,1.9020E-008
1545.330000,6.6130E-009,1545.330000,6.6130E-009,1545.330000,6.6130E-009,1545.330000,6.6130E-009,1545.330000,6.6130E-009,1545.330000,6.6130E-009,1545.330000,6.6130E-009,1545.330000,6.6130E-009,1545.330000,6.6130E-009,1545.330000,6.6130E-009
1545.490000,5.3540E-009,1545.490000,5.3540E-009,1545.490000,5.3540E-009,1545.490000,5.3540E-009,1545.490000,5.3540E-009,1545.490000,5.3540E-009,1545.490000,5.3540E-009,1545.490000,5.3540E-009,1545.490000,5.3540E-009,1545.490000,5.3540E-009
1545.650000,1.3110E-008,1545.650000,1.3110E-008,1545.650000,1.3110E-008,1545.650000,1.3110E-008,1545.650000,1.3110E-008,1545.650000,1.3110E-008,1545.650000,1.3110E-008,1545.650000,1.3110E-008,1545.650000,1.3110E-008,1545.650000,1.3110E-008
1545.810000,1.3670E-009,1545.810000,1.3670E-009,1545.810000,1.3670E-009,1545.810000,1.3670E-009,1545.810000,1.3670E-009,1545.810000,1.3670E-009,1545.810000,1.3670E-009,1545.810000,1.3670E-009,1545.810000,1.3670E-009,1545.810000,1.3670E-009
1545.970000,1.1910E-008,1545.970000,1.1910E-008,1545.970000,1.1910E-008,1545.970000,1.1910E-008,1545.970000,1.1910E-008,1545.970000,1.1910E-008,1545.970000,1.1910E-008,1545.970000,1.1910E-008,1545.970000,1.1910E-008,1545.970000,1.1910E-008
1546.130000,1.4250E-008,1546.130000,1.4250E-008,1546.130000,1.4250E-008,1546.130000,1.4250E-008,1546.130000,1.4250E-008,1546.130000,1.4250E-008,1546.130000,1.4250E-008,1546.130000,1.4250E-008,1546.130000,1.4250E-008,1546.130000,1.4250E-008
1546.290000,-6.1890E-010,1546.290000,-6.1890E-010,1546.290000,-6.1890E-010,1546.290000,-6.1890E-010,1546.290000,-6.1890E-010,1546.290000,-6.1890E-010,1546.290000,-6.1890E-010,1546.290000,-6.1890E-010,1546.290000,-6.1890E-010,1546.290000,-6.1890E-010
1546.450000,-1.0340E-008,1546.450000,-1.0340E-008,1546.450000,-1.0340E-008,1546.450000,-1.0340E-008,1546.450000,-1.0340E-008,1546.450000,-1.0340E-008,1546.450000,-1.0340E-008,1546.450000,-1.0340E-008,1546.450000,-1.0340E-008,1546.450000,-1.0340E-008
1546.610000,-1.2020E-008,1546.610000,-1.2020E-008,1546.610000,-1.2020E-008,1546.610000,-1.2020E-008,1546.610000,-1.2020E-008,1546.610000,-1.2020E-008,1546.610000,-1.2020E-008,1546.610000,-1.2020E-008,1546.610000,-1.2020E-008,1546.610000,-1.2020E-008
1546.770000,1.5190E-008,1546.770000,1.5190E-008,1546.770000,1.5190E-008,1546.770000,1.5190E-008,1546.770000,1.5190E-008,1546.770000,1.5190E-008,1546.770000,1.5190E-008,1546.770000,1.5190E-008,1546.770000,1.5190E-008,1546.770000,1.5190E-008
1546.930000,-2.6450E-009,1546.930000,-2.6450E-009,1546.930000,-2.6450E-009,1546.930000,-2.6450E-009,1546.930000,-2.6450E-009,1546.930000,-2.6450E-009,1546.930000,-2.6450E-009,1546.930000,-2.6450E-009,1546.930000,-2.6450E-009,1546.930000,-2.6450E-009
1547.090000,2.0060E-008,1547.090000,2.0060E-008,1547.090000,2.0060E-008,1547.090000,2.0060E-008,1547.090000,2.0060E-008,1547.090000,2.0060E-008,1547.090000,2.0060E-008,1547.090000,2.0060E-008,1547.090000,2.0060E-008,1547.090000,2.0060E-008
1547.250000,2.7420E-009,1547.250000,2.7420E-009,1547.250000,2.7420E-009,1547.250000,2.7420E-009,1547.250000,2.7420E-009,1547.250000,2.7420E-009,1547.250000,2.7420E-009,1547.250000,2.7420E-009,1547.250000,2.7420E-009,1547.250000,2.7420E-009
1547.410000,1.2180E-008,1547.410000,1.2180E-008,1547.410000,1.2180E-008,1547.410000,1.2180E-008,1547.410000,1.2180E-008,1547.410000,1.2180E-008,1547.410000,1.2180E-008,1547.410000,1.2180E-008,1547.410000,1.2180E-008,1547.410000,1.2180E-008
1547.570000,8.3730E-009,1547.570000,8.3730E-009,1547.570000,8.3730E-009,1547.570000,8.3730E-009,1547.570000,8.3730E-009,1547.570000,8.3730E-009,1547.570000,8.3730E-009,1547.570000,8.3730E-009,1547.570000,8.3730E-009,1547.570000,8.3730E-009
