File,WaveData20070101_007.csv,
1532.050000,1.1860E-006,1532.050000,1.1860E-006,1532.050000,1.1860E-006,1532.050000,1.1860E-006,1532.050000,1.1860E-006,1532.050000,1.1860E-006,1532.050000,1.1860E-006,1532.050000,1.1860E-006,1532.050000,1.1860E-006,1532.050000,1.1860E-006
1532.210000,7.4510E-007,1532.210000,7.4510E-007,1532.210000,7.4510E-007,1532.210000,7.4510E-007,1532.210000,7.4510E-007,1532.210000,7.4510E-007,1532.210000,7.4510E-007,1532.210000,7.4510E-007,1532.210000,7.4510E-007,1532.210000,7.4510E-007
1532.370000,6.1260E-007,1532.370000,6.1260E-007,1532.370000,6.1260E-007,1532.370000,6.1260E-007,1532.370000,6.1260E-007,1532.370000,6.1260E-007,1532.370000,6.1260E-007,1532.370000,6.1260E-007,1532.370000,6.1260E-007,1532.370000,6.1260E-007
1532.530000,7.1300E-007,1532.530000,7.1300E-007,1532.530000,7.1300E-007,1532.530000,7.1300E-007,1532.530000,7.1300E-007,1532.530000,7.1300E-007,1532.530000,7.1300E-007,1532.530000,7.1300E-007,1532.530000,7.1300E-007,1532.530000,7.1300E-007
1532.690000,6.3950E-007,1532.690000,6.3950E-007,1532.690000,6.3950E-007,1532.690000,6.3950E-007,1532.690000,6.3950E-007,1532.690000,6.3950E-007,1532.690000,6.3950E-007,1532.690000,6.3950E-007,1532.690000,6.3950E-007,1532.690000,6.3950E-007
1532.850000,8.5910E-007,1532.850000,8.5910E-007,1532.850000,8.5910E-007,1532.850000,8.5910E-007,1532.850000,8.5910E-007,1532.850000,8.5910E-007,1532.850000,8.5910E-007,1532.850000,8.5910E-007,1532.850000,8.5910E-007,1532.850000,8.5910E-007
1533.010000,7.6650E-005,1533.010000,7.6650E-005,1533.010000,7.6650E-005,1533.010000,7.6650E-005,1533.010000,7.6650E-005,1533.010000,7.6650E-005,1533.010000,7.6650E-005,1533.010000,7.6650E-005,1533.010000,7.6650E-005,1533.010000,7.6650E-005
1533.170000,9.8790E-006,1533.170000,9.8790E-006,1533.170000,9.8790E-006,1533.170000,9.8790E-006,1533.170000,9.8790E-006,1533.170000,9.8790E-006,1533.170000,9.8790E-006,1533.170000,9.8790E-006,1533.170000,9.8790E-006,1533.170000,9.8790E-006
1533.330000,1.2510E-006,1533.330000,1.2510E-006,1533.330000,1.2510E-006,1533.330000,1.2510E-006,1533.330000,1.2510E-006,1533.330000,1.2510E-006,1533.330000,1.2510E-006,1533.330000,1.2510E-006,1533.330000,1.2510E-006,1533.330000,1.2510E-006
1533.490000,1.4150E-006,1533.490000,1.4150E-006,1533.490000,1.4150E-006,1533.490000,1.4150E-006,1533.490000,1.4150E-006,1533.490000,1.4150E-006,1533.490000,1.4150E-006,1533.490000,1.4150E-006,1533.490000,1.4150E-006,1533.490000,1.4150E-006
1533.650000,9.1820E-007,1533.650000,9.1820E-007,1533.650000,9.1820E-007,1533.650000,9.1820E-007,1533.650000,9.1820E-007,1533.650000,9.1820E-007,1533.650000,9.1820E-007,1533.650000,9.1820E-007,1533.650000,9.1820E-007,1533.650000,9.1820E-007
1533.810000,5.1800E-007,1533.810000,5.1800E-007,1533.810000,5.1800E-007,1533.810000,5.1800E-007,1533.810000,5.1800E-007,1533.810000,5.1800E-007,1533.810000,5.1800E-007,1533.810000,5.1800E-007,1533.810000,5.1800E-007,1533.810000,5.1800E-007
1533.970000,2.8960E-007,1533.970000,2.8960E-007,1533.970000,2.8960E-007,1533.970000,2.8960E-007,1533.970000,2.8960E-007,1533.970000,2.8960E-007,1533.970000,2.8960E-007,1533.970000,2.8960E-007,1533.970000,2.8960E-007,1533.970000,2.8960E-007
1534.130000,2.4290E-007,1534.130000,2.4290E-007,1534.130000,2.4290E-007,1534.130000,2.4290E-007,1534.130000,2.4290E-007,1534.130000,2.4290E-007,1534.130000,2.4290E-007,1534.130000,2.4290E-007,1534.130000,2.4290E-007,1534.130000,2.4290E-007
1534.290000,1.3260E-007,1534.290000,1.3260E-007,1534.290000,1.3260E-007,1534.290000,1.3260E-007,1534.290000,1.3260E-007,1534.290000,1.3260E-007,1534.290000,1.3260E-007,1534.290000,1.3260E-007,1534.290000,1.3260E-007,1534.290000,1.3260E-007
1534.450000,1.1620E-007,1534.450000,1.1620E-007,1534.450000,1.1620E-007,1534.450000,1.1620E-007,1534.450000,1.1620E-007,1534.450000,1.1620E-007,1534.450000,1.1620E-007,1534.450000,1.1620E-007,1534.450000,1.1620E-007,1534.450000,1.1620E-007
1534.610000,9.9630E-008,1534.610000,9.9630E-008,1534.610000,9.9630E-008,1534.610000,9.9630E-008,1534.610000,9.9630E-008,1534.610000,9.9630E-008,1534.610000,9.9630E-008,1534.610000,9.9630E-008,1534.610000,9.9630E-008,1534.610000,9.9630E-008
1534.770000,6.2770E-008,1534.770000,6.2770E-008,1534.770000,6.2770E-008,1534.770000,6.2770E-008,1534.770000,6.2770E-008,1534.770000,6.2770E-008,1534.770000,6.2770E-008,1534.770000,6.2770E-008,1534.770000,6.2770E-008,1534.770000,6.2770E-008
1534.930000,4.0450E-008,1534.930000,4.0450E-008,1534.930000,4.0450E-008,1534.930000,4.0450E-008,1534.930000,4.0450E-008,1534.930000,4.0450E-008,1534.930000,4.0450E-008,1534.930000,4.0450E-008,1534.930000,4.0450E-008,1534.930000,4.0450E-008
1535.090000,3.8780E-008,1535.090000,3.8780E-008,1535.090000,3.8780E-008,1535.090000,3.8780E-008,1535.090000,3.8780E-008,1535.090000,3.8780E-008,1535.090000,3.8780E-008,1535.090000,3.8780E-008,1535.090000,3.8780E-008,1535.090000,3.8780E-008
1535.250000,4.6280E-008,1535.250000,4.6280E-008,1535.250000,4.6280E-008,1535.250000,4.6280E-008,1535.250000,4.6280E-008,1535.250000,4.6280E-008,1535.250000,4.6280E-008,1535.250000,4.6280E-008,1535.250000,4.6280E-008,1535.250000,4.6280E-008
1535.410000,3.0550E-008,1535.410000,3.0550E-008,1535.410000,3.0550E-008,1535.410000,3.0550E-008,1535.410000,3.0550E-008,1535.410000,3.0550E-008,1535.410000,3.0550E-008,1535.410000,3.0550E-008,1535.410000,3.0550E-008,1535.410000,3.0550E-008
1535.570000,2.7600E-008,1535.570000,2.7600E-008,1535.570000,2.7600E-008,1535.570000,2.7600E-008,1535.570000,2.7600E-008,1535.570000,2.7600E-008,1535.570000,2.7600E-008,1535.570000,2.7600E-008,1535.570000,2.7600E-008,1535.570000,2.7600E-008
1535.730000,3.2460E-008,1535.730000,3.2460E-008,1535.730000,3.2460E-008,1535.730000,3.2460E-008,1535.730000,3.2460E-008,1535.730000,3.2460E-008,1535.730000,3.2460E-008,1535.730000,3.2460E-008,1535.730000,3.2460E-008,1535.730000,3.2460E-008
1535.890000,7.6740E-009,1535.890000,7.6740E-009,1535.890000,7.6740E-009,1535.890000,7.6740E-009,1535.890000,7.6740E-009,1535.890000,7.6740E-009,1535.890000,7.6740E-009,1535.890000,7.6740E-009,1535.890000,7.6740E-009,1535.890000,7.6740E-009
1536.050000,2.9650E-009,1536.050000,2.9650E-009,1536.050000,2.9650E-009,1536.050000,2.9650E-009,1536.050000,2.9650E-009,1536.050000,2.9650E-009,1536.050000,2.9650E-009,1536.050000,2.9650E-009,1536.050000,2.9650E-009,1536.050000,2.9650E-009
1536.210000,2.3990E-008,1536.210000,2.3990E-008,1536.210000,2.3990E-008,1536.210000,2.3990E-008,1536.210000,2.3990E-008,1536.210000,2.3990E-008,1536.210000,2.3990E-008,1536.210000,2.3990E-008,1536.210000,2.3990E-008,1536.210000,2.3990E-008
1536.370000,8.5680E-009,1536.370000,8.5680E-009,1536.370000,8.5680E-009,1536.370000,8.5680E-009,1536.370000,8.5680E-009,1536.370000,8.5680E-009,1536.370000,8.5680E-009,1536.370000,8.5680E-009,1536.370000,8.5680E-009,1536.370000,8.5680E-009
1536.530000,-7.2830E-009,1536.530000,-7.2830E-009,1536.530000,-7.2830E-009,1536.530000,-7.2830E-009,1536.530000,-7.2830E-009,1536.530000,-7.2830E-009,1536.530000,-7.2830E-009,1536.530000,-7.2830E-009,1536.530000,-7.2830E-009,1536.530000,-7.2830E-009
1536.690000,1.5690E-008,1536.690000,1.5690E-008,1536.690000,1.5690E-008,1536.690000,1.5690E-008,1536.690000,1.5690E-008,1536.690000,1.5690E-008,1536.690000,1.5690E-008,1536.690000,1.5690E-008,1536.690000,1.5690E-008,1536.690000,1.5690E-008
1536.850000,1.7810E-008,1536.850000,1.7810E-008,1536.850000,1.7810E-008,1536.850000,1.7810E-008,1536.850000,1.7810E-008,1536.850000,1.7810E-008,1536.850000,1.7810E-008,1536.850000,1.7810E-008,1536.850000,1.7810E-008,1536.850000,1.7810E-008
1537.010000,1.8940E-008,1537.010000,1.8940E-008,1537.010000,1.8940E-008,1537.010000,1.8940E-008,1537.010000,1.8940E-008,1537.010000,1.8940E-008,1537.010000,1.8940E-008,1537.010000,1.8940E-008,1537.010000,1.8940E-008,1537.010000,1.8940E-008
1537.170000,1.4410E-008,1537.170000,1.4410E-008,1537.170000,1.4410E-008,1537.170000,1.4410E-008,1537.170000,1.4410E-008,1537.170000,1.4410E-008,1537.170000,1.4410E-008,1537.170000,1.4410E-008,1537.170000,1.4410E-008,1537.170000,1.4410E-008
1537.330000,1.1110E-008,1537.330000,1.1110E-008,1537.330000,1.1110E-008,1537.330000,1.1110E-008,1537.330000,1.1110E-008,1537.330000,1.1110E-008,1537.330000,1.1110E-008,1537.330000,1.1110E-008,1537.330000,1.1110E-008,1537.330000,1.1110E-008
1537.490000,1.5190E-008,1537.490000,1.5190E-008,1537.490000,1.5190E-008,1537.490000,1.5190E-008,1537.490000,1.5190E-008,1537.490000,1.5190E-008,1537.490000,1.5190E-008,1537.490000,1.5190E-008,1537.490000,1.5190E-008,1537.490000,1.5190E-008
1537.650000,2.0060E-008,1537.650000,2.0060E-008,1537.650000,2.0060E-008,1537.650000,2.0060E-008,1537.650000,2.0060E-008,1537.650000,2.0060E-008,1537.650000,2.0060E-008,1537.650000,2.0060E-008,1537.650000,2.0060E-008,1537.650000,2.0060E-008
1537.810000,3.9020E-008,1537.810000,3.9020E-008,1537.810000,3.9020E-008,1537.810000,3.9020E-008,1537.810000,3.9020E-008,1537.810000,3.9020E-008,1537.810000,3.9020E-008,1537.810000,3.9020E-008,1537.810000,3.9020E-008,1537.810000,3.9020E-008
1537.970000,3.2840E-008,1537.970000,3.2840E-008,1537.970000,3.2840E-008,1537.970000,3.2840E-008,1537.970000,3.2840E-008,1537.970000,3.2840E-008,1537.970000,3.2840E-008,1537.970000,3.2840E-008,1537.970000,3.2840E-008,1537.970000,3.2840E-008
1538.130000,6.8290E-008,1538.130000,6.8290E-008,1538.130000,6.8290E-008,1538.130000,6.8290E-008,1538.130000,6.8290E-008,1538.130000,6.8290E-008,1538.130000,6.8290E-008,1538.130000,6.8290E-008,1538.130000,6.8290E-008,1538.130000,6.8290E-008
1538.290000,1.3120E-007,1538.290000,1.3120E-007,1538.290000,1.3120E-007,1538.290000,1.3120E-007,1538.290000,1.3120E-007,1538.290000,1.3120E-007,1538.290000,1.3120E-007,1538.290000,1.3120E-007,1538.290000,1.3120E-007,1538.290000,1.3120E-007
1538.450000,5.0720E-007,1538.450000,5.0720E-007,1538.450000,5.0720E-007,1538.450000,5.0720E-007,1538.450000,5.0720E-007,1538.450000,5.0720E-007,1538.450000,5.0720E-007,1538.450000,5.0720E-007,1538.450000,5.0720E-007,1538.450000,5.0720E-007
1538.610000,2.4970E-006,1538.610000,2.4970E-006,1538.610000,2.4970E-006,1538.610000,2.4970E-006,1538.610000,2.4970E-006,1538.610000,2.4970E-006,1538.610000,2.4970E-006,1538.610000,2.4970E-006,1538.610000,2.4970E-006,1538.610000,2.4970E-006
1538.770000,1.5610E-006,1538.770000,1.5610E-006,1538.770000,1.5610E-006,1538.770000,1.5610E-006,1538.770000,1.5610E-006,1538.770000,1.5610E-006,1538.770000,1.5610E-006,1538.770000,1.5610E-006,1538.770000,1.5610E-006,1538.770000,1.5610E-006
1538.930000,1.8180E-006,1538.930000,1.8180E-006,1538.930000,1.8180E-006,1538.930000,1.8180E-006,1538.930000,1.8180E-006,1538.930000,1.8180E-006,1538.930000,1.8180E-006,1538.930000,1.8180E-006,1538.930000,1.8180E-006,1538.930000,1.8180E-006
1539.090000,5.6860E-007,1539.090000,5.6860E-007,1539.090000,5.6860E-007,1539.090000,5.6860E-007,1539.090000,5.6860E-007,1539.090000,5.6860E-007,1539.090000,5.6860E-007,1539.090000,5.6860E-007,1539.090000,5.6860E-007,1539.090000,5.6860E-007
1539.250000,4.7330E-007,1539.250000,4.7330E-007,1539.250000,4.7330E-007,1539.250000,4.7330E-007,1539.250000,4.7330E-007,1539.250000,4.7330E-007,1539.250000,4.7330E-007,1539.250000,4.7330E-007,1539.250000,4.7330E-007,1539.250000,4.7330E-007
1539.410000,3.3020E-007,1539.410000,3.3020E-007,1539.410000,3.3020E-007,1539.410000,3.3020E-007,1539.410000,3.3020E-007,1539.410000,3.3020E-007,1539.410000,3.3020E-007,1539.410000,3.3020E-007,1539.410000,3.3020E-007,1539.410000,3.3020E-007
1539.570000,2.2410E-007,1539.570000,2.2410E-007,1539.570000,2.2410E-007,1539.570000,2.2410E-007,1539.570000,2.2410E-007,1539.570000,2.2410E-007,1539.570000,2.2410E-007,1539.570000,2.2410E-007,1539.570000,2.2410E-007,1539.570000,2.2410E-007
1539.730000,1.9940E-007,1539.730000,1.9940E-007,1539.730000,1.9940E-007,1539.730000,1.9940E-007,1539.730000,1.9940E-007,1539.730000,1.9940E-007,1539.730000,1.9940E-007,1539.730000,1.9940E-007,1539.730000,1.9940E-007,1539.730000,1.9940E-007
1539.890000,1.9080E-007,1539.890000,1.9080E-007,1539.890000,1.9080E-007,1539.890000,1.9080E-007,1539.890000,1.9080E-007,1539.890000,1.9080E-007,1539.890000,1.9080E-007,1539.890000,1.9080E-007,1539.890000,1.9080E-007,1539.890000,1.9080E-007
1540.050000,1.6480E-007,1540.050000,1.6480E-007,1540.050000,1.6480E-007,1540.050000,1.6480E-007,1540.050000,1.6480E-007,1540.050000,1.6480E-007,1540.050000,1.6480E-007,1540.050000,1.6480E-007,1540.050000,1.6480E-007,1540.050000,1.6480E-007
1540.210000,1.3350E-007,1540.210000,1.3350E-007,1540.210000,1.3350E-007,1540.210000,1.3350E-007,1540.210000,1.3350E-007,1540.210000,1.3350E-007,1540.210000,1.3350E-007,1540.210000,1.3350E-007,1540.210000,1.3350E-007,1540.210000,1.3350E-007
1540.370000,2.1710E-007,1540.370000,2.1710E-007,1540.370000,2.1710E-007,1540.370000,2.1710E-007,1540.370000,2.1710E-007,1540.370000,2.1710E-007,1540.370000,2.1710E-007,1540.370000,2.1710E-007,1540.370000,2.1710E-007,1540.370000,2.1710E-007
1540.530000,1.1160E-007,1540.530000,1.1160E-007,1540.530000,1.1160E-007,1540.530000,1.1160E-007,1540.530000,1.1160E-007,1540.530000,1.1160E-007,1540.530000,1.1160E-007,1540.530000,1.1160E-007,1540.530000,1.1160E-007,1540.530000,1.1160E-007
1540.690000,2.4120E-007,1540.690000,2.4120E-007,1540.690000,2.4120E-007,1540.690000,2.4120E-007,1540.690000,2.4120E-007,1540.690000,2.4120E-007,1540.690000,2.4120E-007,1540.690000,2.4120E-007,1540.690000,2.4120E-007,1540.690000,2.4120E-007
1540.850000,1.0040E-007,1540.850000,1.0040E-007,1540.850000,1.0040E-007,1540.850000,1.0040E-007,1540.850000,1.0040E-007,1540.850000,1.0040E-007,1540.850000,1.0040E-007,1540.850000,1.0040E-007,1540.850000,1.0040E-007,1540.850000,1.0040E-007
1541.010000,1.3410E-007,1541.010000,1.3410E-007,1541.010000,1.3410E-007,1541.010000,1.3410E-007,1541.010000,1.3410E-007,1541.010000,1.3410E-007,1541.010000,1.3410E-007,1541.010000,1.3410E-007,1541.010000,1.3410E-007,1541.010000,1.3410E-007
1541.170000,1.4580E-007,1541.170000,1.4580E-007,1541.170000,1.4580E-007,1541.170000,1.4580E-007,1541.170000,1.4580E-007,1541.170000,1.4580E-007,1541.170000,1.4580E-007,1541.170000,1.4580E-007,1541.170000,1.4580E-007,1541.170000,1.4580E-007
1541.330000,2.5670E-007,1541.330000,2.5670E-007,1541.330000,2.5670E-007,1541.330000,2.5670E-007,1541.330000,2.5670E-007,1541.330000,2.5670E-007,1541.330000,2.5670E-007,1541.330000,2.5670E-007,1541.330000,2.5670E-007,1541.330000,2.5670E-007
1541.490000,1.2260E-007,1541.490000,1.2260E-007,1541.490000,1.2260E-007,1541.490000,1.2260E-007,1541.490000,1.2260E-007,1541.490000,1.2260E-007,1541.490000,1.2260E-007,1541.490000,1.2260E-007,1541.490000,1.2260E-007,1541.490000,1.2260E-007
1541.650000,1.9990E-007,1541.650000,1.9990E-007,1541.650000,1.9990E-007,1541.650000,1.9990E-007,1541.650000,1.9990E-007,1541.650000,1.9990E-007,1541.650000,1.9990E-007,1541.650000,1.9990E-007,1541.650000,1.9990E-007,1541.650000,1.9990E-007
1541.810000,2.1390E-007,1541.810000,2.1390E-007,1541.810000,2.1390E-007,1541.810000,2.1390E-007,1541.810000,2.1390E-007,1541.810000,2.1390E-007,1541.810000,2.1390E-007,1541.810000,2.1390E-007,1541.810000,2.1390E-007,1541.810000,2.1390E-007
1541.970000,1.3530E-007,1541.970000,1.3530E-007,1541.970000,1.3530E-007,1541.970000,1.3530E-007,1541.970000,1.3530E-007,1541.970000,1.3530E-007,1541.970000,1.3530E-007,1541.970000,1.3530E-007,1541.970000,1.3530E-007,1541.970000,1.3530E-007
1542.130000,2.9260E-007,1542.130000,2.9260E-007,1542.130000,2.9260E-007,1542.130000,2.9260E-007,1542.130000,2.9260E-007,1542.130000,2.9260E-007,1542.130000,2.9260E-007,1542.130000,2.9260E-007,1542.130000,2.9260E-007,1542.130000,2.9260E-007
1542.290000,1.6960E-007,1542.290000,1.6960E-007,1542.290000,1.6960E-007,1542.290000,1.6960E-007,1542.290000,1.6960E-007,1542.290000,1.6960E-007,1542.290000,1.6960E-007,1542.290000,1.6960E-007,1542.290000,1.6960E-007,1542.290000,1.6960E-007
1542.450000,2.5140E-007,1542.450000,2.5140E-007,1542.450000,2.5140E-007,1542.450000,2.5140E-007,1542.450000,2.5140E-007,1542.450000,2.5140E-007,1542.450000,2.5140E-007,1542.450000,2.5140E-007,1542.450000,2.5140E-007,1542.450000,2.5140E-007
1542.610000,1.4720E-007,1542.610000,1.4720E-007,1542.610000,1.4720E-007,1542.610000,1.4720E-007,1542.610000,1.4720E-007,1542.610000,1.4720E-007,1542.610000,1.4720E-007,1542.610000,1.4720E-007,1542.610000,1.4720E-007,1542.610000,1.4720E-007
1542.770000,4.0030E-007,1542.770000,4.0030E-007,1542.770000,4.0030E-007,1542.770000,4.0030E-007,1542.770000,4.0030E-007,1542.770000,4.0030E-007,1542.770000,4.0030E-007,1542.770000,4.0030E-007,1542.770000,4.0030E-007,1542.770000,4.0030E-007
1542.930000,1.4940E-007,1542.930000,1.4940E-007,1542.930000,1.4940E-007,1542.930000,1.4940E-007,1542.930000,1.4940E-007,1542.930000,1.4940E-007,1542.930000,1.4940E-007,1542.930000,1.4940E-007,1542.930000,1.4940E-007,1542.930000,1.4940E-007
1543.090000,4.4020E-007,1543.090000,4.4020E-007,1543.090000,4.4020E-007,1543.090000,4.4020E-007,1543.090000,4.4020E-007,1543.090000,4.4020E-007,1543.090000,4.4020E-007,1543.090000,4.4020E-007,1543.090000,4.4020E-007,1543.090000,4.4020E-007
1543.250000,2.1400E-007,1543.250000,2.1400E-007,1543.250000,2.1400E-007,1543.250000,2.1400E-007,1543.250000,2.1400E-007,1543.250000,2.1400E-007,1543.250000,2.1400E-007,1543.250000,2.1400E-007,1543.250000,2.1400E-007,1543.250000,2.1400E-007
1543.410000,3.8990E-007,1543.410000,3.8990E-007,1543.410000,3.8990E-007,1543.410000,3.8990E-007,1543.410000,3.8990E-007,1543.410000,3.8990E-007,1543.410000,3.8990E-007,1543.410000,3.8990E-007,1543.410000,3.8990E-007,1543.410000,3.8990E-007
1543.570000,4.1280E-007,1543.570000,4.1280E-007,1543.570000,4.1280E-007,1543.570000,4.1280E-007,1543.570000,4.1280E-007,1543.570000,4.1280E-007,1543.570000,4.1280E-007,1543.570000,4.1280E-007,1543.570000,4.1280E-007,1543.570000,4.1280E-007
1543.730000,3.9650E-007,1543.730000,3.9650E-007,1543.730000,3.9650E-007,1543.730000,3.9650E-007,1543.730000,3.9650E-007,1543.730000,3.9650E-007,1543.730000,3.9650E-007,1543.730000,3.9650E-007,1543.730000,3.9650E-007,1543.730000,3.9650E-007
1543.890000,4.7420E-007,1543.890000,4.7420E-007,1543.890000,4.7420E-007,1543.890000,4.7420E-007,1543.890000,4.7420E-007,1543.890000,4.7420E-007,1543.890000,4.7420E-007,1543.890000,4.7420E-007,1543.890000,4.7420E-007,1543.890000,4.7420E-007
1544.050000,5.0020E-007,1544.050000,5.0020E-007,1544.050000,5.0020E-007,1544.050000,5.0020E-007,1544.050000,5.0020E-007,1544.050000,5.0020E-007,1544.050000,5.0020E-007,1544.050000,5.0020E-007,1544.050000,5.0020E-007,1544.050000,5.0020E-007
1544.210000,6.5960E-007,1544.210000,6.5960E-007,1544.210000,6.5960E-007,1544.210000,6.5960E-007,1544.210000,6.5960E-007,1544.210000,6.5960E-007,1544.210000,6.5960E-007,1544.210000,6.5960E-007,1544.210000,6.5960E-007,1544.210000,6.5960E-007
1544.370000,5.2010E-007,1544.370000,5.2010E-007,1544.370000,5.2010E-007,1544.370000,5.2010E-007,1544.370000,5.2010E-007,1544.370000,5.2010E-007,1544.370000,5.2010E-007,1544.370000,5.2010E-007,1544.370000,5.2010E-007,1544.370000,5.2010E-007
1544.530000,1.0440E-006,1544.530000,1.0440E-006,1544.530000,1.0440E-006,1544.530000,1.0440E-006,1544.530000,1.0440E-006,1544.530000,1.0440E-006,1544.530000,1.0440E-006,1544.530000,1.0440E-006,1544.530000,1.0440E-006,1544.530000,1.0440E-006
1544.690000,6.2620E-007,1544.690000,6.2620E-007,1544.690000,6.2620E-007,1544.690000,6.2620E-007,1544.690000,6.2620E-007,1544.690000,6.2620E-007,1544.690000,6.2620E-007,1544.690000,6.2620E-007,1544.690000,6.2620E-007,1544.690000,6.2620E-007
1544.850000,1.2130E-006,1544.850000,1.2130E-006,1544.850000,1.2130E-006,1544.850000,1.2130E-006,1544.850000,1.2130E-006,1544.850000,1.2130E-006,1544.850000,1.2130E-006,1544.850000,1.2130E-006,1544.850000,1.2130E-006,1544.850000,1.2130E-006
1545.010000,1.4630E-006,1545.010000,1.4630E-006,1545.010000,1.4630E-006,1545.010000,1.4630E-006,1545.010000,1.4630E-006,1545.010000,1.4630E-006,1545.010000,1.4630E-006,1545.010000,1.4630E-006,1545.010000,1.4630E-006,1545.010000,1.4630E-006
1545.170000,1.4440E-006,1545.170000,1.4440E-006,1545.170000,1.4440E-006,1545.170000,1.4440E-006,1545.170000,1.4440E-006,1545.170000,1.4440E-006,1545.170000,1.4440E-006,1545.170000,1.4440E-006,1545.170000,1.4440E-006,1545.170000,1.4440E-006
1545.330000,2.5570E-006,1545.330000,2.5570E-006,1545.330000,2.5570E-006,1545.330000,2.5570E-006,1545.330000,2.5570E-006,1545.330000,2.5570E-006,1545.330000,2.5570E-006,1545.330000,2.5570E-006,1545.330000,2.5570E-006,1545.330000,2.5570E-006
1545.490000,5.6500E-005,1545.490000,5.6500E-005,1545.490000,5.6500E-005,1545.490000,5.6500E-005,1545.490000,5.6500E-005,1545.490000,5.6500E-005,1545.490000,5.6500E-005,1545.490000,5.6500E-005,1545.490000,5.6500E-005,1545.490000,5.6500E-005
1545.650000,1.4710E-006,1545.650000,1.4710E-006,1545.650000,1.4710E-006,1545.650000,1.4710E-006,1545.650000,1.4710E-006,1545.650000,1.4710E-006,1545.650000,1.4710E-006,1545.650000,1.4710E-006,1545.650000,1.4710E-006,1545.650000,1.4710E-006
1545.810000,1.2750E-006,1545.810000,1.2750E-006,1545.810000,1.2750E-006,1545.810000,1.2750E-006,1545.810000,1.2750E-006,1545.810000,1.2750E-006,1545.810000,1.2750E-006,1545.810000,1.2750E-006,1545.810000,1.2750E-006,1545.810000,1.2750E-006
1545.970000,3.7390E-005,1545.970000,3.7390E-005,1545.970000,3.7390E-005,1545.970000,3.7390E-005,1545.970000,3.7390E-005,1545.970000,3.7390E-005,1545.970000,3.7390E-005,1545.970000,3.7390E-005,1545.970000,3.7390E-005,1545.970000,3.7390E-005
1546.130000,2.2410E-005,1546.130000,2.2410E-005,1546.130000,2.2410E-005,1546.130000,2.2410E-005,1546.130000,2.2410E-005,1546.130000,2.2410E-005,1546.130000,2.2410E-005,1546.130000,2.2410E-005,1546.130000,2.2410E-005,1546.130000,2.2410E-005
1546.290000,1.4280E-006,1546.290000,1.4280E-006,1546.290000,1.4280E-006,1546.290000,1.4280E-006,1546.290000,1.4280E-006,1546.290000,1.4280E-006,1546.290000,1.4280E-006,1546.290000,1.4280E-006,1546.290000,1.4280E-006,1546.290000,1.4280E-006
1546.450000,1.2680E-006,1546.450000,1.2680E-006,1546.450000,1.2680E-006,1546.450000,1.2680E-006,1546.450000,1.2680E-006,1546.450000,1.2680E-006,1546.450000,1.2680E-006,1546.450000,1.2680E-006,1546.450000,1.2680E-006,1546.450000,1.2680E-006
1546.610000,1.5150E-006,1546.610000,1.5150E-006,1546.610000,1.5150E-006,1546.610000,1.5150E-006,1546.610000,1.5150E-006,1546.610000,1.5150E-006,1546.610000,1.5150E-006,1546.610000,1.5150E-006,1546.610000,1.5150E-006,1546.610000,1.5150E-006
1546.770000,1.0100E-006,1546.770000,1.0100E-006,1546.770000,1.0100E-006,1546.770000,1.0100E-006,1546.770000,1.0100E-006,1546.770000,1.0100E-006,1546.770000,1.0100E-006,1546.770000,1.0100E-006,1546.770000,1.0100E-006,1546.770000,1.0100E-006
1546.930000,1.5310E-006,1546.930000,1.5310E-006,1546.930000,1.5310E-006,1546.930000,1.5310E-006,1546.930000,1.5310E-006,1546.930000,1.5310E-006,1546.930000,1.5310E-006,1546.930000,1.5310E-006,1546.930000,1.5310E-006,1546.930000,1.5310E-006
1547.090000,1.3490E-005,1547.090000,1.3490E-005,1547.090000,1.3490E-005,1547.090000,1.3490E-005,1547.090000,1.3490E-005,1547.090000,1.3490E-005,1547.090000,1.3490E-005,1547.090000,1.3490E-005,1547.090000,1.3490E-005,1547.090000,1.3490E-005
1547.250000,1.5400E-005,1547.250000,1.5400E-005,1547.250000,1.5400E-005,1547.250000,1.5400E-005,1547.250000,1.5400E-005,1547.250000,1.5400E-005,1547.250000,1.5400E-005,1547.250000,1.5400E-005,1547.250000,1.5400E-005,1547.250000,1.5400E-005
1547.410000,1.2750E-006,1547.410000,1.2750E-006,1547.410000,1.2750E-006,1547.410000,1.2750E-006,1547.410000,1.2750E-006,1547.410000,1.2750E-006,1547.410000,1.2750E-006,1547.410000,1.2750E-006,1547.410000,1.2750E-006,1547.410000,1.2750E-006
1547.570000,1.3850E-006,1547.570000,1.3850E-006,1547.570000,1.3850E-006,1547.570000,1.3850E-006,1547.570000,1.3850E-006,1547.570000,1.3850E-006,1547.570000,1.3850E-006,1547.570000,1.3850E-006,1547.570000,1.3850E-006,1547.570000,1.3850E-006
1547.730000,1.3420E-006,1547.730000,1.3420E-006,1547.730000,1.3420E-006,1547.730000,1.3420E-006,1547.730000,1.3420E-006,1547.730000,1.3420E-006,1547.730000,1.3420E-006,1547.730000,1.3420E-006,1547.730000,1.3420E-006,1547.730000,1.3420E-006
