File,WaveData20070101_056.csv,
1531.730000,1.3470E-008,1531.730000,1.3470E-008,1531.730000,1.3470E-008,1531.730000,1.3470E-008,1531.730000,1.3470E-008,1531.730000,1.3470E-008,1531.730000,1.3470E-008,1531.730000,1.3470E-008,1531.730000,1.3470E-008,1531.730000,1.3470E-008
1531.890000,6.0040E-009,1531.890000,6.0040E-009,1531.890000,6.0040E-009,1531.890000,6.0040E-009,1531.890000,6.0040E-009,1531.890000,6.0040E-009,1531.890000,6.0040E-009,1531.890000,6.0040E-009,1531.890000,6.0040E-009,1531.890000,6.0040E-009
1532.050000,3.2780E-009,1532.050000,3.2780E-009,1532.050000,3.2780E-009,1532.050000,3.2780E-009,1532.050000,3.2780E-009,1532.050000,3.2780E-009,1532.050000,3.2780E-009,1532.050000,3.2780E-009,1532.050000,3.2780E-009,1532.050000,3.2780E-009
1532.210000,-1.9270E-009,1532.210000,-1.9270E-009,1532.210000,-1.9270E-009,1532.210000,-1.9270E-009,1532.210000,-1.9270E-009,1532.210000,-1.9270E-009,1532.210000,-1.9270E-009,1532.210000,-1.9270E-009,1532.210000,-1.9270E-009,1532.210000,-1.9270E-009
1532.370000,-1.7860E-008,1532.370000,-1.7860E-008,1532.370000,-1.7860E-008,1532.370000,-1.7860E-008,1532.370000,-1.7860E-008,1532.370000,-1.7860E-008,1532.370000,-1.7860E-008,1532.370000,-1.7860E-008,1532.370000,-1.7860E-008,1532.370000,-1.7860E-008
1532.530000,-8.3870E-010,1532.530000,-8.3870E-010,1532.530000,-8.3870E-010,1532.530000,-8.3870E-010,1532.530000,-8.3870E-010,1532.530000,-8.3870E-010,1532.530000,-8.3870E-010,1532.530000,-8.3870E-010,1532.530000,-8.3870E-010,1532.530000,-8.3870E-010
1532.690000,1.6880E-009,1532.690000,1.6880E-009,1532.690000,1.6880E-009,1532.690000,1.6880E-009,1532.690000,1.6880E-009,1532.690000,1.6880E-009,1532.690000,1.6880E-009,1532.690000,1.6880E-009,1532.690000,1.6880E-009,1532.690000,1.6880E-009
1532.850000,1.7530E-009,1532.850000,1.7530E-009,1532.850000,1.7530E-009,1532.850000,1.7530E-009,1532.850000,1.7530E-009,1532.850000,1.7530E-009,1532.850000,1.7530E-009,1532.850000,1.7530E-009,1532.850000,1.7530E-009,1532.850000,1.7530E-009
1533.010000,-7.7460E-009,1533.010000,-7.7460E-009,1533.010000,-7.7460E-009,1533.010000,-7.7460E-009,1533.010000,-7.7460E-009,1533.010000,-7.7460E-009,1533.010000,-7.7460E-009,1533.010000,-7.7460E-009,1533.010000,-7.7460E-009,1533.010000,-7.7460E-009
1533.170000,-1.5740E-008,1533.170000,-1.5740E-008,1533.170000,-1.5740E-008,1533.170000,-1.5740E-008,1533.170000,-1.5740E-008,1533.170000,-1.5740E-008,1533.170000,-1.5740E-008,1533.170000,-1.5740E-008,1533.170000,-1.5740E-008,1533.170000,-1.5740E-008
1533.330000,1.1810E-008,1533.330000,1.1810E-008,1533.330000,1.1810E-008,1533.330000,1.1810E-008,1533.330000,1.1810E-008,1533.330000,1.1810E-008,1533.330000,1.1810E-008,1533.330000,1.1810E-008,1533.330000,1.1810E-008,1533.330000,1.1810E-008
1533.490000,-1.1750E-008,1533.490000,-1.1750E-008,1533.490000,-1.1750E-008,1533.490000,-1.1750E-008,1533.490000,-1.1750E-008,1533.490000,-1.1750E-008,1533.490000,-1.1750E-008,1533.490000,-1.1750E-008,1533.490000,-1.1750E-008,1533.490000,-1.1750E-008
1533.650000,-9.9970E-009,1533.650000,-9.9970E-009,1533.650000,-9.9970E-009,1533.650000,-9.9970E-009,1533.650000,-9.9970E-009,1533.650000,-9.9970E-009,1533.650000,-9.9970E-009,1533.650000,-9.9970E-009,1533.650000,-9.9970E-009,1533.650000,-9.9970E-009
1533.810000,8.1290E-009,1533.810000,8.1290E-009,1533.810000,8.1290E-009,1533.810000,8.1290E-009,1533.810000,8.1290E-009,1533.810000,8.1290E-009,1533.810000,8.1290E-009,1533.810000,8.1290E-009,1533.810000,8.1290E-009,1533.810000,8.1290E-009
1533.970000,8.8270E-010,1533.970000,8.8270E-010,1533.970000,8.8270E-010,1533.970000,8.8270E-010,1533.970000,8.8270E-010,1533.970000,8.8270E-010,1533.970000,8.8270E-010,1533.970000,8.8270E-010,1533.970000,8.8270E-010,1533.970000,8.8270E-010
1534.130000,1.6350E-010,1534.130000,1.6350E-010,1534.130000,1.6350E-010,1534.130000,1.6350E-010,1534.130000,1.6350E-010,1534.130000,1.6350E-010,1534.130000,1.6350E-010,1534.130000,1.6350E-010,1534.130000,1.6350E-010,1534.130000,1.6350E-010
1534.290000,-5.5970E-009,1534.290000,-5.5970E-009,1534.290000,-5.5970E-009,1534.290000,-5.5970E-009,1534.290000,-5.5970E-009,1534.290000,-5.5970E-009,1534.290000,-5.5970E-009,1534.290000,-5.5970E-009,1534.290000,-5.5970E-009,1534.290000,-5.5970E-009
1534.450000,-6.4950E-009,1534.450000,-6.4950E-009,1534.450000,-6.4950E-009,1534.450000,-6.4950E-009,1534.450000,-6.4950E-009,1534.450000,-6.4950E-009,1534.450000,-6.4950E-009,1534.450000,-6.4950E-009,1534.450000,-6.4950E-009,1534.450000,-6.4950E-009
1534.610000,-1.0350E-008,1534.610000,-1.0350E-008,1534.610000,-1.0350E-008,1534.610000,-1.0350E-008,1534.610000,-1.0350E-008,1534.610000,-1.0350E-008,1534.610000,-1.0350E-008,1534.610000,-1.0350E-008,1534.610000,-1.0350E-008,1534.610000,-1.0350E-008
1534.770000,-1.9370E-008,1534.770000,-1.9370E-008,1534.770000,-1.9370E-008,1534.770000,-1.9370E-008,1534.770000,-1.9370E-008,1534.770000,-1.9370E-008,1534.770000,-1.9370E-008,1534.770000,-1.9370E-008,1534.770000,-1.9370E-008,1534.770000,-1.9370E-008
1534.930000,6.0270E-009,1534.930000,6.0270E-009,1534.930000,6.0270E-009,1534.930000,6.0270E-009,1534.930000,6.0270E-009,1534.930000,6.0270E-009,1534.930000,6.0270E-009,1534.930000,6.0270E-009,1534.930000,6.0270E-009,1534.930000,6.0270E-009
1535.090000,1.7620E-009,1535.090000,1.7620E-009,1535.090000,1.7620E-009,1535.090000,1.7620E-009,1535.090000,1.7620E-009,1535.090000,1.7620E-009,1535.090000,1.7620E-009,1535.090000,1.7620E-009,1535.090000,1.7620E-009,1535.090000,1.7620E-009
1535.250000,-5.2450E-009,1535.250000,-5.2450E-009,1535.250000,-5.2450E-009,1535.250000,-5.2450E-009,1535.250000,-5.2450E-009,1535.250000,-5.2450E-009,1535.250000,-5.2450E-009,1535.250000,-5.2450E-009,1535.250000,-5.2450E-009,1535.250000,-5.2450E-009
1535.410000,-2.2350E-008,1535.410000,-2.2350E-008,1535.410000,-2.2350E-008,1535.410000,-2.2350E-008,1535.410000,-2.2350E-008,1535.410000,-2.2350E-008,1535.410000,-2.2350E-008,1535.410000,-2.2350E-008,1535.410000,-2.2350E-008,1535.410000,-2.2350E-008
1535.570000,-4.9780E-009,1535.570000,-4.9780E-009,1535.570000,-4.9780E-009,1535.570000,-4.9780E-009,1535.570000,-4.9780E-009,1535.570000,-4.9780E-009,1535.570000,-4.9780E-009,1535.570000,-4.9780E-009,1535.570000,-4.9780E-009,1535.570000,-4.9780E-009
1535.730000,-1.4340E-008,1535.730000,-1.4340E-008,1535.730000,-1.4340E-008,1535.730000,-1.4340E-008,1535.730000,-1.4340E-008,1535.730000,-1.4340E-008,1535.730000,-1.4340E-008,1535.730000,-1.4340E-008,1535.730000,-1.4340E-008,1535.730000,-1.4340E-008
1535.890000,3.8430E-009,1535.890000,3.8430E-009,1535.890000,3.8430E-009,1535.890000,3.8430E-009,1535.890000,3.8430E-009,1535.890000,3.8430E-009,1535.890000,3.8430E-009,1535.890000,3.8430E-009,1535.890000,3.8430E-009,1535.890000,3.8430E-009
1536.050000,7.6780E-009,1536.050000,7.6780E-009,1536.050000,7.6780E-009,1536.050000,7.6780E-009,1536.050000,7.6780E-009,1536.050000,7.6780E-009,1536.050000,7.6780E-009,1536.050000,7.6780E-009,1536.050000,7.6780E-009,1536.050000,7.6780E-009
1536.210000,4.2280E-009,1536.210000,4.2280E-009,1536.210000,4.2280E-009,1536.210000,4.2280E-009,1536.210000,4.2280E-009,1536.210000,4.2280E-009,1536.210000,4.2280E-009,1536.210000,4.2280E-009,1536.210000,4.2280E-009,1536.210000,4.2280E-009
1536.370000,5.1620E-009,1536.370000,5.1620E-009,1536.370000,5.1620E-009,1536.370000,5.1620E-009,1536.370000,5.1620E-009,1536.370000,5.1620E-009,1536.370000,5.1620E-009,1536.370000,5.1620E-009,1536.370000,5.1620E-009,1536.370000,5.1620E-009
1536.530000,-6.9090E-009,1536.530000,-6.9090E-009,1536.530000,-6.9090E-009,1536.530000,-6.9090E-009,1536.530000,-6.9090E-009,1536.530000,-6.9090E-009,1536.530000,-6.9090E-009,1536.530000,-6.9090E-009,1536.530000,-6.9090E-009,1536.530000,-6.9090E-009
1536.690000,-6.1620E-009,1536.690000,-6.1620E-009,1536.690000,-6.1620E-009,1536.690000,-6.1620E-009,1536.690000,-6.1620E-009,1536.690000,-6.1620E-009,1536.690000,-6.1620E-009,1536.690000,-6.1620E-009,1536.690000,-6.1620E-009,1536.690000,-6.1620E-009
1536.850000,4.9090E-009,1536.850000,4.9090E-009,1536.850000,4.9090E-009,1536.850000,4.9090E-009,1536.850000,4.9090E-009,1536.850000,4.9090E-009,1536.850000,4.9090E-009,1536.850000,4.9090E-009,1536.850000,4.9090E-009,1536.850000,4.9090E-009
1537.010000,8.0740E-009,1537.010000,8.0740E-009,1537.010000,8.0740E-009,1537.010000,8.0740E-009,1537.010000,8.0740E-009,1537.010000,8.0740E-009,1537.010000,8.0740E-009,1537.010000,8.0740E-009,1537.010000,8.0740E-009,1537.010000,8.0740E-009
1537.170000,-2.5440E-008,1537.170000,-2.5440E-008,1537.170000,-2.5440E-008,1537.170000,-2.5440E-008,1537.170000,-2.5440E-008,1537.170000,-2.5440E-008,1537.170000,-2.5440E-008,1537.170000,-2.5440E-008,1537.170000,-2.5440E-008,1537.170000,-2.5440E-008
1537.330000,-3.1240E-008,1537.330000,-3.1240E-008,1537.330000,-3.1240E-008,1537.330000,-3.1240E-008,1537.330000,-3.1240E-008,1537.330000,-3.1240E-008,1537.330000,-3.1240E-008,1537.330000,-3.1240E-008,1537.330000,-3.1240E-008,1537.330000,-3.1240E-008
1537.490000,8.4260E-009,1537.490000,8.4260E-009,1537.490000,8.4260E-009,1537.490000,8.4260E-009,1537.490000,8.4260E-009,1537.490000,8.4260E-009,1537.490000,8.4260E-009,1537.490000,8.4260E-009,1537.490000,8.4260E-009,1537.490000,8.4260E-009
1537.650000,1.2590E-008,1537.650000,1.2590E-008,1537.650000,1.2590E-008,1537.650000,1.2590E-008,1537.650000,1.2590E-008,1537.650000,1.2590E-008,1537.650000,1.2590E-008,1537.650000,1.2590E-008,1537.650000,1.2590E-008,1537.650000,1.2590E-008
1537.810000,-5.7890E-009,1537.810000,-5.7890E-009,1537.810000,-5.7890E-009,1537.810000,-5.7890E-009,1537.810000,-5.7890E-009,1537.810000,-5.7890E-009,1537.810000,-5.7890E-009,1537.810000,-5.7890E-009,1537.810000,-5.7890E-009,1537.810000,-5.7890E-009
1537.970000,-8.1730E-009,1537.970000,-8.1730E-009,1537.970000,-8.1730E-009,1537.970000,-8.1730E-009,1537.970000,-8.1730E-009,1537.970000,-8.1730E-009,1537.970000,-8.1730E-009,1537.970000,-8.1730E-009,1537.970000,-8.1730E-009,1537.970000,-8.1730E-009
1538.130000,-2.2810E-008,1538.130000,-2.2810E-008,1538.130000,-2.2810E-008,1538.130000,-2.2810E-008,1538.130000,-2.2810E-008,1538.130000,-2.2810E-008,1538.130000,-2.2810E-008,1538.130000,-2.2810E-008,1538.130000,-2.2810E-008,1538.130000,-2.2810E-008
1538.290000,4.0530E-009,1538.290000,4.0530E-009,1538.290000,4.0530E-009,1538.290000,4.0530E-009,1538.290000,4.0530E-009,1538.290000,4.0530E-009,1538.290000,4.0530E-009,1538.290000,4.0530E-009,1538.290000,4.0530E-009,1538.290000,4.0530E-009
1538.450000,-2.0530E-009,1538.450000,-2.0530E-009,1538.450000,-2.0530E-009,1538.450000,-2.0530E-009,1538.450000,-2.0530E-009,1538.450000,-2.0530E-009,1538.450000,-2.0530E-009,1538.450000,-2.0530E-009,1538.450000,-2.0530E-009,1538.450000,-2.0530E-009
1538.610000,-2.0100E-008,1538.610000,-2.0100E-008,1538.610000,-2.0100E-008,1538.610000,-2.0100E-008,1538.610000,-2.0100E-008,1538.610000,-2.0100E-008,1538.610000,-2.0100E-008,1538.610000,-2.0100E-008,1538.610000,-2.0100E-008,1538.610000,-2.0100E-008
1538.770000,2.2750E-008,1538.770000,2.2750E-008,1538.770000,2.2750E-008,1538.770000,2.2750E-008,1538.770000,2.2750E-008,1538.770000,2.2750E-008,1538.770000,2.2750E-008,1538.770000,2.2750E-008,1538.770000,2.2750E-008,1538.770000,2.2750E-008
1538.930000,8.8520E-009,1538.930000,8.8520E-009,1538.930000,8.8520E-009,1538.930000,8.8520E-009,1538.930000,8.8520E-009,1538.930000,8.8520E-009,1538.930000,8.8520E-009,1538.930000,8.8520E-009,1538.930000,8.8520E-009,1538.930000,8.8520E-009
1539.090000,-1.2220E-008,1539.090000,-1.2220E-008,1539.090000,-1.2220E-008,1539.090000,-1.2220E-008,1539.090000,-1.2220E-008,1539.090000,-1.2220E-008,1539.090000,-1.2220E-008,1539.090000,-1.2220E-008,1539.090000,-1.2220E-008,1539.090000,-1.2220E-008
1539.250000,7.6420E-009,1539.250000,7.6420E-009,1539.250000,7.6420E-009,1539.250000,7.6420E-009,1539.250000,7.6420E-009,1539.250000,7.6420E-009,1539.250000,7.6420E-009,1539.250000,7.6420E-009,1539.250000,7.6420E-009,1539.250000,7.6420E-009
1539.410000,2.1430E-008,1539.410000,2.1430E-008,1539.410000,2.1430E-008,1539.410000,2.1430E-008,1539.410000,2.1430E-008,1539.410000,2.1430E-008,1539.410000,2.1430E-008,1539.410000,2.1430E-008,1539.410000,2.1430E-008,1539.410000,2.1430E-008
1539.570000,1.6380E-008,1539.570000,1.6380E-008,1539.570000,1.6380E-008,1539.570000,1.6380E-008,1539.570000,1.6380E-008,1539.570000,1.6380E-008,1539.570000,1.6380E-008,1539.570000,1.6380E-008,1539.570000,1.6380E-008,1539.570000,1.6380E-008
1539.730000,1.0980E-009,1539.730000,1.0980E-009,1539.730000,1.0980E-009,1539.730000,1.0980E-009,1539.730000,1.0980E-009,1539.730000,1.0980E-009,1539.730000,1.0980E-009,1539.730000,1.0980E-009,1539.730000,1.0980E-009,1539.730000,1.0980E-009
1539.890000,-1.9440E-008,1539.890000,-1.9440E-008,1539.890000,-1.9440E-008,1539.890000,-1.9440E-008,1539.890000,-1.9440E-008,1539.890000,-1.9440E-008,1539.890000,-1.9440E-008,1539.890000,-1.9440E-008,1539.890000,-1.9440E-008,1539.890000,-1.9440E-008
1540.050000,7.2470E-009,1540.050000,7.2470E-009,1540.050000,7.2470E-009,1540.050000,7.2470E-009,1540.050000,7.2470E-009,1540.050000,7.2470E-009,1540.050000,7.2470E-009,1540.050000,7.2470E-009,1540.050000,7.2470E-009,1540.050000,7.2470E-009
1540.210000,1.2960E-008,1540.210000,1.2960E-008,1540.210000,1.2960E-008,1540.210000,1.2960E-008,1540.210000,1.2960E-008,1540.210000,1.2960E-008,1540.210000,1.2960E-008,1540.210000,1.2960E-008,1540.210000,1.2960E-008,1540.210000,1.2960E-008
1540.370000,5.2180E-009,1540.370000,5.2180E-009,1540.370000,5.2180E-009,1540.370000,5.2180E-009,1540.370000,5.2180E-009,1540.370000,5.2180E-009,1540.370000,5.2180E-009,1540.370000,5.2180E-009,1540.370000,5.2180E-009,1540.370000,5.2180E-009
1540.530000,4.5460E-008,1540.530000,4.5460E-008,1540.530000,4.5460E-008,1540.530000,4.5460E-008,1540.530000,4.5460E-008,1540.530000,4.5460E-008,1540.530000,4.5460E-008,1540.530000,4.5460E-008,1540.530000,4.5460E-008,1540.530000,4.5460E-008
1540.690000,7.2790E-008,1540.690000,7.2790E-008,1540.690000,7.2790E-008,1540.690000,7.2790E-008,1540.690000,7.2790E-008,1540.690000,7.2790E-008,1540.690000,7.2790E-008,1540.690000,7.2790E-008,1540.690000,7.2790E-008,1540.690000,7.2790E-008
1540.850000,1.2760E-007,1540.850000,1.2760E-007,1540.850000,1.2760E-007,1540.850000,1.2760E-007,1540.850000,1.2760E-007,1540.850000,1.2760E-007,1540.850000,1.2760E-007,1540.850000,1.2760E-007,1540.850000,1.2760E-007,1540.850000,1.2760E-007
1541.010000,2.0590E-007,1541.010000,2.0590E-007,1541.010000,2.0590E-007,1541.010000,2.0590E-007,1541.010000,2.0590E-007,1541.010000,2.0590E-007,1541.010000,2.0590E-007,1541.010000,2.0590E-007,1541.010000,2.0590E-007,1541.010000,2.0590E-007
1541.170000,2.4720E-007,1541.170000,2.4720E-007,1541.170000,2.4720E-007,1541.170000,2.4720E-007,1541.170000,2.4720E-007,1541.170000,2.4720E-007,1541.170000,2.4720E-007,1541.170000,2.4720E-007,1541.170000,2.4720E-007,1541.170000,2.4720E-007
1541.330000,2.4340E-007,1541.330000,2.4340E-007,1541.330000,2.4340E-007,1541.330000,2.4340E-007,1541.330000,2.4340E-007,1541.330000,2.4340E-007,1541.330000,2.4340E-007,1541.330000,2.4340E-007,1541.330000,2.4340E-007,1541.330000,2.4340E-007
1541.490000,2.0690E-007,1541.490000,2.0690E-007,1541.490000,2.0690E-007,1541.490000,2.0690E-007,1541.490000,2.0690E-007,1541.490000,2.0690E-007,1541.490000,2.0690E-007,1541.490000,2.0690E-007,1541.490000,2.0690E-007,1541.490000,2.0690E-007
1541.650000,1.1830E-007,1541.650000,1.1830E-007,1541.650000,1.1830E-007,1541.650000,1.1830E-007,1541.650000,1.1830E-007,1541.650000,1.1830E-007,1541.650000,1.1830E-007,1541.650000,1.1830E-007,1541.650000,1.1830E-007,1541.650000,1.1830E-007
1541.810000,1.2730E-007,1541.810000,1.2730E-007,1541.810000,1.2730E-007,1541.810000,1.2730E-007,1541.810000,1.2730E-007,1541.810000,1.2730E-007,1541.810000,1.2730E-007,1541.810000,1.2730E-007,1541.810000,1.2730E-007,1541.810000,1.2730E-007
1541.970000,7.0050E-008,1541.970000,7.0050E-008,1541.970000,7.0050E-008,1541.970000,7.0050E-008,1541.970000,7.0050E-008,1541.970000,7.0050E-008,1541.970000,7.0050E-008,1541.970000,7.0050E-008,1541.970000,7.0050E-008,1541.970000,7.0050E-008
1542.130000,8.0600E-008,1542.130000,8.0600E-008,1542.130000,8.0600E-008,1542.130000,8.0600E-008,1542.130000,8.0600E-008,1542.130000,8.0600E-008,1542.130000,8.0600E-008,1542.130000,8.0600E-008,1542.130000,8.0600E-008,1542.130000,8.0600E-008
1542.290000,6.3980E-008,1542.290000,6.3980E-008,1542.290000,6.3980E-008,1542.290000,6.3980E-008,1542.290000,6.3980E-008,1542.290000,6.3980E-008,1542.290000,6.3980E-008,1542.290000,6.3980E-008,1542.290000,6.3980E-008,1542.290000,6.3980E-008
1542.450000,6.4920E-008,1542.450000,6.4920E-008,1542.450000,6.4920E-008,1542.450000,6.4920E-008,1542.450000,6.4920E-008,1542.450000,6.4920E-008,1542.450000,6.4920E-008,1542.450000,6.4920E-008,1542.450000,6.4920E-008,1542.450000,6.4920E-008
1542.610000,3.4570E-008,1542.610000,3.4570E-008,1542.610000,3.4570E-008,1542.610000,3.4570E-008,1542.610000,3.4570E-008,1542.610000,3.4570E-008,1542.610000,3.4570E-008,1542.610000,3.4570E-008,1542.610000,3.4570E-008,1542.610000,3.4570E-008
1542.770000,5.2350E-008,1542.770000,5.2350E-008,1542.770000,5.2350E-008,1542.770000,5.2350E-008,1542.770000,5.2350E-008,1542.770000,5.2350E-008,1542.770000,5.2350E-008,1542.770000,5.2350E-008,1542.770000,5.2350E-008,1542.770000,5.2350E-008
1542.930000,6.9100E-008,1542.930000,6.9100E-008,1542.930000,6.9100E-008,1542.930000,6.9100E-008,1542.930000,6.9100E-008,1542.930000,6.9100E-008,1542.930000,6.9100E-008,1542.930000,6.9100E-008,1542.930000,6.9100E-008,1542.930000,6.9100E-008
1543.090000,4.6930E-008,1543.090000,4.6930E-008,1543.090000,4.6930E-008,1543.090000,4.6930E-008,1543.090000,4.6930E-008,1543.090000,4.6930E-008,1543.090000,4.6930E-008,1543.090000,4.6930E-008,1543.090000,4.6930E-008,1543.090000,4.6930E-008
1543.250000,6.2700E-008,1543.250000,6.2700E-008,1543.250000,6.2700E-008,1543.250000,6.2700E-008,1543.250000,6.2700E-008,1543.250000,6.2700E-008,1543.250000,6.2700E-008,1543.250000,6.2700E-008,1543.250000,6.2700E-008,1543.250000,6.2700E-008
1543.410000,5.9620E-008,1543.410000,5.9620E-008,1543.410000,5.9620E-008,1543.410000,5.9620E-008,1543.410000,5.9620E-008,1543.410000,5.9620E-008,1543.410000,5.9620E-008,1543.410000,5.9620E-008,1543.410000,5.9620E-008,1543.410000,5.9620E-008
1543.570000,5.4720E-008,1543.570000,5.4720E-008,1543.570000,5.4720E-008,1543.570000,5.4720E-008,1543.570000,5.4720E-008,1543.570000,5.4720E-008,1543.570000,5.4720E-008,1543.570000,5.4720E-008,1543.570000,5.4720E-008,1543.570000,5.4720E-008
1543.730000,3.0040E-008,1543.730000,3.0040E-008,1543.730000,3.0040E-008,1543.730000,3.0040E-008,1543.730000,3.0040E-008,1543.730000,3.0040E-008,1543.730000,3.0040E-008,1543.730000,3.0040E-008,1543.730000,3.0040E-008,1543.730000,3.0040E-008
1543.890000,4.2490E-008,1543.890000,4.2490E-008,1543.890000,4.2490E-008,1543.890000,4.2490E-008,1543.890000,4.2490E-008,1543.890000,4.2490E-008,1543.890000,4.2490E-008,1543.890000,4.2490E-008,1543.890000,4.2490E-008,1543.890000,4.2490E-008
1544.050000,3.5040E-008,1544.050000,3.5040E-008,1544.050000,3.5040E-008,1544.050000,3.5040E-008,1544.050000,3.5040E-008,1544.050000,3.5040E-008,1544.050000,3.5040E-008,1544.050000,3.5040E-008,1544.050000,3.5040E-008,1544.050000,3.5040E-008
1544.210000,5.1260E-008,1544.210000,5.1260E-008,1544.210000,5.1260E-008,1544.210000,5.1260E-008,1544.210000,5.1260E-008,1544.210000,5.1260E-008,1544.210000,5.1260E-008,1544.210000,5.1260E-008,1544.210000,5.1260E-008,1544.210000,5.1260E-008
1544.370000,4.2820E-008,1544.370000,4.2820E-008,1544.370000,4.2820E-008,1544.370000,4.2820E-008,1544.370000,4.2820E-008,1544.370000,4.2820E-008,1544.370000,4.2820E-008,1544.370000,4.2820E-008,1544.370000,4.2820E-008,1544.370000,4.2820E-008
1544.530000,6.3540E-008,1544.530000,6.3540E-008,1544.530000,6.3540E-008,1544.530000,6.3540E-008,1544.530000,6.3540E-008,1544.530000,6.3540E-008,1544.530000,6.3540E-008,1544.530000,6.3540E-008,1544.530000,6.3540E-008,1544.530000,6.3540E-008
1544.690000,5.0200E-008,1544.690000,5.0200E-008,1544.690000,5.0200E-008,1544.690000,5.0200E-008,1544.690000,5.0200E-008,1544.690000,5.0200E-008,1544.690000,5.0200E-008,1544.690000,5.0200E-008,1544.690000,5.0200E-008,1544.690000,5.0200E-008
1544.850000,6.1090E-008,1544.850000,6.1090E-008,1544.850000,6.1090E-008,1544.850000,6.1090E-008,1544.850000,6.1090E-008,1544.850000,6.1090E-008,1544.850000,6.1090E-008,1544.850000,6.1090E-008,1544.850000,6.1090E-008,1544.850000,6.1090E-008
1545.010000,5.7560E-008,1545.010000,5.7560E-008,1545.010000,5.7560E-008,1545.010000,5.7560E-008,1545.010000,5.7560E-008,1545.010000,5.7560E-008,1545.010000,5.7560E-008,1545.010000,5.7560E-008,1545.010000,5.7560E-008,1545.010000,5.7560E-008
1545.170000,6.3330E-008,1545.170000,6.3330E-008,1545.170000,6.3330E-008,1545.170000,6.3330E-008,1545.170000,6.3330E-008,1545.170000,6.3330E-008,1545.170000,6.3330E-008,1545.170000,6.3330E-008,1545.170000,6.3330E-008,1545.170000,6.3330E-008
1545.330000,8.4510E-008,1545.330000,8.4510E-008,1545.330000,8.4510E-008,1545.330000,8.4510E-008,1545.330000,8.4510E-008,1545.330000,8.4510E-008,1545.330000,8.4510E-008,1545.330000,8.4510E-008,1545.330000,8.4510E-008,1545.330000,8.4510E-008
1545.490000,7.1810E-008,1545.490000,7.1810E-008,1545.490000,7.1810E-008,1545.490000,7.1810E-008,1545.490000,7.1810E-008,1545.490000,7.1810E-008,1545.490000,7.1810E-008,1545.490000,7.1810E-008,1545.490000,7.1810E-008,1545.490000,7.1810E-008
1545.650000,8.0090E-008,1545.650000,8.0090E-008,1545.650000,8.0090E-008,1545.650000,8.0090E-008,1545.650000,8.0090E-008,1545.650000,8.0090E-008,1545.650000,8.0090E-008,1545.650000,8.0090E-008,1545.650000,8.0090E-008,1545.650000,8.0090E-008
1545.810000,7.7590E-008,1545.810000,7.7590E-008,1545.810000,7.7590E-008,1545.810000,7.7590E-008,1545.810000,7.7590E-008,1545.810000,7.7590E-008,1545.810000,7.7590E-008,1545.810000,7.7590E-008,1545.810000,7.7590E-008,1545.810000,7.7590E-008
1545.970000,9.2450E-008,1545.970000,9.2450E-008,1545.970000,9.2450E-008,1545.970000,9.2450E-008,1545.970000,9.2450E-008,1545.970000,9.2450E-008,1545.970000,9.2450E-008,1545.970000,9.2450E-008,1545.970000,9.2450E-008,1545.970000,9.2450E-008
1546.130000,8.3580E-008,1546.130000,8.3580E-008,1546.130000,8.3580E-008,1546.130000,8.3580E-008,1546.130000,8.3580E-008,1546.130000,8.3580E-008,1546.130000,8.3580E-008,1546.130000,8.3580E-008,1546.130000,8.3580E-008,1546.130000,8.3580E-008
1546.290000,9.2340E-008,1546.290000,9.2340E-008,1546.290000,9.2340E-008,1546.290000,9.2340E-008,1546.290000,9.2340E-008,1546.290000,9.2340E-008,1546.290000,9.2340E-008,1546.290000,9.2340E-008,1546.290000,9.2340E-008,1546.290000,9.2340E-008
1546.450000,1.0750E-007,1546.450000,1.0750E-007,1546.450000,1.0750E-007,1546.450000,1.0750E-007,1546.450000,1.0750E-007,1546.450000,1.0750E-007,1546.450000,1.0750E-007,1546.450000,1.0750E-007,1546.450000,1.0750E-007,1546.450000,1.0750E-007
1546.610000,8.9970E-008,1546.610000,8.9970E-008,1546.610000,8.9970E-008,1546.610000,8.9970E-008,1546.610000,8.9970E-008,1546.610000,8.9970E-008,1546.610000,8.9970E-008,1546.610000,8.9970E-008,1546.610000,8.9970E-008,1546.610000,8.9970E-008
1546.770000,1.3400E-007,1546.770000,1.3400E-007,1546.770000,1.3400E-007,1546.770000,1.3400E-007,1546.770000,1.3400E-007,1546.770000,1.3400E-007,1546.770000,1.3400E-007,1546.770000,1.3400E-007,1546.770000,1.3400E-007,1546.770000,1.3400E-007
1546.930000,1.0170E-007,1546.930000,1.0170E-007,1546.930000,1.0170E-007,1546.930000,1.0170E-007,1546.930000,1.0170E-007,1546.930000,1.0170E-007,1546.930000,1.0170E-007,1546.930000,1.0170E-007,1546.930000,1.0170E-007,1546.930000,1.0170E-007
1547.090000,1.2630E-007,1547.090000,1.2630E-007,1547.090000,1.2630E-007,1547.090000,1.2630E-007,1547.090000,1.2630E-007,1547.090000,1.2630E-007,1547.090000,1.2630E-007,1547.090000,1.2630E-007,1547.090000,1.2630E-007,1547.090000,1.2630E-007
1547.250000,1.3860E-007,1547.250000,1.3860E-007,1547.250000,1.3860E-007,1547.250000,1.3860E-007,1547.250000,1.3860E-007,1547.250000,1.3860E-007,1547.250000,1.3860E-007,1547.250000,1.3860E-007,1547.250000,1.3860E-007,1547.250000,1.3860E-007
