File,WaveData20070101_025.csv,
1532.050000,8.7490E-006,1532.050000,8.7490E-006,1532.050000,8.7490E-006,1532.050000,8.7490E-006,1532.050000,8.7490E-006,1532.050000,8.7490E-006,1532.050000,8.7490E-006,1532.050000,8.7490E-006,1532.050000,8.7490E-006,1532.050000,8.7490E-006
1532.210000,1.1220E-006,1532.210000,1.1220E-006,1532.210000,1.1220E-006,1532.210000,1.1220E-006,1532.210000,1.1220E-006,1532.210000,1.1220E-006,1532.210000,1.1220E-006,1532.210000,1.1220E-006,1532.210000,1.1220E-006,1532.210000,1.1220E-006
1532.370000,9.0630E-007,1532.370000,9.0630E-007,1532.370000,9.0630E-007,1532.370000,9.0630E-007,1532.370000,9.0630E-007,1532.370000,9.0630E-007,1532.370000,9.0630E-007,1532.370000,9.0630E-007,1532.370000,9.0630E-007,1532.370000,9.0630E-007
1532.530000,8.4980E-007,1532.530000,8.4980E-007,1532.530000,8.4980E-007,1532.530000,8.4980E-007,1532.530000,8.4980E-007,1532.530000,8.4980E-007,1532.530000,8.4980E-007,1532.530000,8.4980E-007,1532.530000,8.4980E-007,1532.530000,8.4980E-007
1532.690000,8.0740E-007,1532.690000,8.0740E-007,1532.690000,8.0740E-007,1532.690000,8.0740E-007,1532.690000,8.0740E-007,1532.690000,8.0740E-007,1532.690000,8.0740E-007,1532.690000,8.0740E-007,1532.690000,8.0740E-007,1532.690000,8.0740E-007
1532.850000,8.1970E-007,1532.850000,8.1970E-007,1532.850000,8.1970E-007,1532.850000,8.1970E-007,1532.850000,8.1970E-007,1532.850000,8.1970E-007,1532.850000,8.1970E-007,1532.850000,8.1970E-007,1532.850000,8.1970E-007,1532.850000,8.1970E-007
1533.010000,4.2980E-006,1533.010000,4.2980E-006,1533.010000,4.2980E-006,1533.010000,4.2980E-006,1533.010000,4.2980E-006,1533.010000,4.2980E-006,1533.010000,4.2980E-006,1533.010000,4.2980E-006,1533.010000,4.2980E-006,1533.010000,4.2980E-006
1533.170000,6.0540E-005,1533.170000,6.0540E-005,1533.170000,6.0540E-005,1533.170000,6.0540E-005,1533.170000,6.0540E-005,1533.170000,6.0540E-005,1533.170000,6.0540E-005,1533.170000,6.0540E-005,1533.170000,6.0540E-005,1533.170000,6.0540E-005
1533.330000,1.8620E-006,1533.330000,1.8620E-006,1533.330000,1.8620E-006,1533.330000,1.8620E-006,1533.330000,1.8620E-006,1533.330000,1.8620E-006,1533.330000,1.8620E-006,1533.330000,1.8620E-006,1533.330000,1.8620E-006,1533.330000,1.8620E-006
1533.490000,1.4310E-006,1533.490000,1.4310E-006,1533.490000,1.4310E-006,1533.490000,1.4310E-006,1533.490000,1.4310E-006,1533.490000,1.4310E-006,1533.490000,1.4310E-006,1533.490000,1.4310E-006,1533.490000,1.4310E-006,1533.490000,1.4310E-006
1533.650000,5.6840E-006,1533.650000,5.6840E-006,1533.650000,5.6840E-006,1533.650000,5.6840E-006,1533.650000,5.6840E-006,1533.650000,5.6840E-006,1533.650000,5.6840E-006,1533.650000,5.6840E-006,1533.650000,5.6840E-006,1533.650000,5.6840E-006
1533.810000,1.2660E-006,1533.810000,1.2660E-006,1533.810000,1.2660E-006,1533.810000,1.2660E-006,1533.810000,1.2660E-006,1533.810000,1.2660E-006,1533.810000,1.2660E-006,1533.810000,1.2660E-006,1533.810000,1.2660E-006,1533.810000,1.2660E-006
1533.970000,6.1910E-007,1533.970000,6.1910E-007,1533.970000,6.1910E-007,1533.970000,6.1910E-007,1533.970000,6.1910E-007,1533.970000,6.1910E-007,1533.970000,6.1910E-007,1533.970000,6.1910E-007,1533.970000,6.1910E-007,1533.970000,6.1910E-007
1534.130000,3.8110E-007,1534.130000,3.8110E-007,1534.130000,3.8110E-007,1534.130000,3.8110E-007,1534.130000,3.8110E-007,1534.130000,3.8110E-007,1534.130000,3.8110E-007,1534.130000,3.8110E-007,1534.130000,3.8110E-007,1534.130000,3.8110E-007
1534.290000,2.8380E-007,1534.290000,2.8380E-007,1534.290000,2.8380E-007,1534.290000,2.8380E-007,1534.290000,2.8380E-007,1534.290000,2.8380E-007,1534.290000,2.8380E-007,1534.290000,2.8380E-007,1534.290000,2.8380E-007,1534.290000,2.8380E-007
1534.450000,1.7150E-007,1534.450000,1.7150E-007,1534.450000,1.7150E-007,1534.450000,1.7150E-007,1534.450000,1.7150E-007,1534.450000,1.7150E-007,1534.450000,1.7150E-007,1534.450000,1.7150E-007,1534.450000,1.7150E-007,1534.450000,1.7150E-007
1534.610000,1.1960E-007,1534.610000,1.1960E-007,1534.610000,1.1960E-007,1534.610000,1.1960E-007,1534.610000,1.1960E-007,1534.610000,1.1960E-007,1534.610000,1.1960E-007,1534.610000,1.1960E-007,1534.610000,1.1960E-007,1534.610000,1.1960E-007
1534.770000,8.5450E-008,1534.770000,8.5450E-008,1534.770000,8.5450E-008,1534.770000,8.5450E-008,1534.770000,8.5450E-008,1534.770000,8.5450E-008,1534.770000,8.5450E-008,1534.770000,8.5450E-008,1534.770000,8.5450E-008,1534.770000,8.5450E-008
1534.930000,7.7290E-008,1534.930000,7.7290E-008,1534.930000,7.7290E-008,1534.930000,7.7290E-008,1534.930000,7.7290E-008,1534.930000,7.7290E-008,1534.930000,7.7290E-008,1534.930000,7.7290E-008,1534.930000,7.7290E-008,1534.930000,7.7290E-008
1535.090000,4.4610E-008,1535.090000,4.4610E-008,1535.090000,4.4610E-008,1535.090000,4.4610E-008,1535.090000,4.4610E-008,1535.090000,4.4610E-008,1535.090000,4.4610E-008,1535.090000,4.4610E-008,1535.090000,4.4610E-008,1535.090000,4.4610E-008
1535.250000,4.3060E-008,1535.250000,4.3060E-008,1535.250000,4.3060E-008,1535.250000,4.3060E-008,1535.250000,4.3060E-008,1535.250000,4.3060E-008,1535.250000,4.3060E-008,1535.250000,4.3060E-008,1535.250000,4.3060E-008,1535.250000,4.3060E-008
1535.410000,1.7750E-008,1535.410000,1.7750E-008,1535.410000,1.7750E-008,1535.410000,1.7750E-008,1535.410000,1.7750E-008,1535.410000,1.7750E-008,1535.410000,1.7750E-008,1535.410000,1.7750E-008,1535.410000,1.7750E-008,1535.410000,1.7750E-008
1535.570000,1.7890E-008,1535.570000,1.7890E-008,1535.570000,1.7890E-008,1535.570000,1.7890E-008,1535.570000,1.7890E-008,1535.570000,1.7890E-008,1535.570000,1.7890E-008,1535.570000,1.7890E-008,1535.570000,1.7890E-008,1535.570000,1.7890E-008
1535.730000,3.0990E-008,1535.730000,3.0990E-008,1535.730000,3.0990E-008,1535.730000,3.0990E-008,1535.730000,3.0990E-008,1535.730000,3.0990E-008,1535.730000,3.0990E-008,1535.730000,3.0990E-008,1535.730000,3.0990E-008,1535.730000,3.0990E-008
1535.890000,2.8760E-009,1535.890000,2.8760E-009,1535.890000,2.8760E-009,1535.890000,2.8760E-009,1535.890000,2.8760E-009,1535.890000,2.8760E-009,1535.890000,2.8760E-009,1535.890000,2.8760E-009,1535.890000,2.8760E-009,1535.890000,2.8760E-009
1536.050000,3.5040E-008,1536.050000,3.5040E-008,1536.050000,3.5040E-008,1536.050000,3.5040E-008,1536.050000,3.5040E-008,1536.050000,3.5040E-008,1536.050000,3.5040E-008,1536.050000,3.5040E-008,1536.050000,3.5040E-008,1536.050000,3.5040E-008
1536.210000,1.5270E-008,1536.210000,1.5270E-008,1536.210000,1.5270E-008,1536.210000,1.5270E-008,1536.210000,1.5270E-008,1536.210000,1.5270E-008,1536.210000,1.5270E-008,1536.210000,1.5270E-008,1536.210000,1.5270E-008,1536.210000,1.5270E-008
1536.370000,9.1720E-009,1536.370000,9.1720E-009,1536.370000,9.1720E-009,1536.370000,9.1720E-009,1536.370000,9.1720E-009,1536.370000,9.1720E-009,1536.370000,9.1720E-009,1536.370000,9.1720E-009,1536.370000,9.1720E-009,1536.370000,9.1720E-009
1536.530000,1.0960E-008,1536.530000,1.0960E-008,1536.530000,1.0960E-008,1536.530000,1.0960E-008,1536.530000,1.0960E-008,1536.530000,1.0960E-008,1536.530000,1.0960E-008,1536.530000,1.0960E-008,1536.530000,1.0960E-008,1536.530000,1.0960E-008
1536.690000,2.5260E-009,1536.690000,2.5260E-009,1536.690000,2.5260E-009,1536.690000,2.5260E-009,1536.690000,2.5260E-009,1536.690000,2.5260E-009,1536.690000,2.5260E-009,1536.690000,2.5260E-009,1536.690000,2.5260E-009,1536.690000,2.5260E-009
1536.850000,-3.1410E-009,1536.850000,-3.1410E-009,1536.850000,-3.1410E-009,1536.850000,-3.1410E-009,1536.850000,-3.1410E-009,1536.850000,-3.1410E-009,1536.850000,-3.1410E-009,1536.850000,-3.1410E-009,1536.850000,-3.1410E-009,1536.850000,-3.1410E-009
1537.010000,7.1960E-009,1537.010000,7.1960E-009,1537.010000,7.1960E-009,1537.010000,7.1960E-009,1537.010000,7.1960E-009,1537.010000,7.1960E-009,1537.010000,7.1960E-009,1537.010000,7.1960E-009,1537.010000,7.1960E-009,1537.010000,7.1960E-009
1537.170000,7.3820E-009,1537.170000,7.3820E-009,1537.170000,7.3820E-009,1537.170000,7.3820E-009,1537.170000,7.3820E-009,1537.170000,7.3820E-009,1537.170000,7.3820E-009,1537.170000,7.3820E-009,1537.170000,7.3820E-009,1537.170000,7.3820E-009
1537.330000,4.4050E-009,1537.330000,4.4050E-009,1537.330000,4.4050E-009,1537.330000,4.4050E-009,1537.330000,4.4050E-009,1537.330000,4.4050E-009,1537.330000,4.4050E-009,1537.330000,4.4050E-009,1537.330000,4.4050E-009,1537.330000,4.4050E-009
1537.490000,7.0190E-009,1537.490000,7.0190E-009,1537.490000,7.0190E-009,1537.490000,7.0190E-009,1537.490000,7.0190E-009,1537.490000,7.0190E-009,1537.490000,7.0190E-009,1537.490000,7.0190E-009,1537.490000,7.0190E-009,1537.490000,7.0190E-009
1537.650000,2.0770E-008,1537.650000,2.0770E-008,1537.650000,2.0770E-008,1537.650000,2.0770E-008,1537.650000,2.0770E-008,1537.650000,2.0770E-008,1537.650000,2.0770E-008,1537.650000,2.0770E-008,1537.650000,2.0770E-008,1537.650000,2.0770E-008
1537.810000,-6.7780E-009,1537.810000,-6.7780E-009,1537.810000,-6.7780E-009,1537.810000,-6.7780E-009,1537.810000,-6.7780E-009,1537.810000,-6.7780E-009,1537.810000,-6.7780E-009,1537.810000,-6.7780E-009,1537.810000,-6.7780E-009,1537.810000,-6.7780E-009
1537.970000,3.0970E-009,1537.970000,3.0970E-009,1537.970000,3.0970E-009,1537.970000,3.0970E-009,1537.970000,3.0970E-009,1537.970000,3.0970E-009,1537.970000,3.0970E-009,1537.970000,3.0970E-009,1537.970000,3.0970E-009,1537.970000,3.0970E-009
1538.130000,5.6470E-009,1538.130000,5.6470E-009,1538.130000,5.6470E-009,1538.130000,5.6470E-009,1538.130000,5.6470E-009,1538.130000,5.6470E-009,1538.130000,5.6470E-009,1538.130000,5.6470E-009,1538.130000,5.6470E-009,1538.130000,5.6470E-009
1538.290000,8.6560E-009,1538.290000,8.6560E-009,1538.290000,8.6560E-009,1538.290000,8.6560E-009,1538.290000,8.6560E-009,1538.290000,8.6560E-009,1538.290000,8.6560E-009,1538.290000,8.6560E-009,1538.290000,8.6560E-009,1538.290000,8.6560E-009
1538.450000,-8.3600E-009,1538.450000,-8.3600E-009,1538.450000,-8.3600E-009,1538.450000,-8.3600E-009,1538.450000,-8.3600E-009,1538.450000,-8.3600E-009,1538.450000,-8.3600E-009,1538.450000,-8.3600E-009,1538.450000,-8.3600E-009,1538.450000,-8.3600E-009
1538.610000,7.2160E-009,1538.610000,7.2160E-009,1538.610000,7.2160E-009,1538.610000,7.2160E-009,1538.610000,7.2160E-009,1538.610000,7.2160E-009,1538.610000,7.2160E-009,1538.610000,7.2160E-009,1538.610000,7.2160E-009,1538.610000,7.2160E-009
1538.770000,4.8320E-010,1538.770000,4.8320E-010,1538.770000,4.8320E-010,1538.770000,4.8320E-010,1538.770000,4.8320E-010,1538.770000,4.8320E-010,1538.770000,4.8320E-010,1538.770000,4.8320E-010,1538.770000,4.8320E-010,1538.770000,4.8320E-010
1538.930000,1.3390E-009,1538.930000,1.3390E-009,1538.930000,1.3390E-009,1538.930000,1.3390E-009,1538.930000,1.3390E-009,1538.930000,1.3390E-009,1538.930000,1.3390E-009,1538.930000,1.3390E-009,1538.930000,1.3390E-009,1538.930000,1.3390E-009
1539.090000,6.2600E-010,1539.090000,6.2600E-010,1539.090000,6.2600E-010,1539.090000,6.2600E-010,1539.090000,6.2600E-010,1539.090000,6.2600E-010,1539.090000,6.2600E-010,1539.090000,6.2600E-010,1539.090000,6.2600E-010,1539.090000,6.2600E-010
1539.250000,1.8920E-008,1539.250000,1.8920E-008,1539.250000,1.8920E-008,1539.250000,1.8920E-008,1539.250000,1.8920E-008,1539.250000,1.8920E-008,1539.250000,1.8920E-008,1539.250000,1.8920E-008,1539.250000,1.8920E-008,1539.250000,1.8920E-008
1539.410000,-2.8770E-009,1539.410000,-2.8770E-009,1539.410000,-2.8770E-009,1539.410000,-2.8770E-009,1539.410000,-2.8770E-009,1539.410000,-2.8770E-009,1539.410000,-2.8770E-009,1539.410000,-2.8770E-009,1539.410000,-2.8770E-009,1539.410000,-2.8770E-009
1539.570000,9.3890E-009,1539.570000,9.3890E-009,1539.570000,9.3890E-009,1539.570000,9.3890E-009,1539.570000,9.3890E-009,1539.570000,9.3890E-009,1539.570000,9.3890E-009,1539.570000,9.3890E-009,1539.570000,9.3890E-009,1539.570000,9.3890E-009
1539.730000,-1.5240E-008,1539.730000,-1.5240E-008,1539.730000,-1.5240E-008,1539.730000,-1.5240E-008,1539.730000,-1.5240E-008,1539.730000,-1.5240E-008,1539.730000,-1.5240E-008,1539.730000,-1.5240E-008,1539.730000,-1.5240E-008,1539.730000,-1.5240E-008
1539.890000,8.3330E-009,1539.890000,8.3330E-009,1539.890000,8.3330E-009,1539.890000,8.3330E-009,1539.890000,8.3330E-009,1539.890000,8.3330E-009,1539.890000,8.3330E-009,1539.890000,8.3330E-009,1539.890000,8.3330E-009,1539.890000,8.3330E-009
1540.050000,2.5590E-008,1540.050000,2.5590E-008,1540.050000,2.5590E-008,1540.050000,2.5590E-008,1540.050000,2.5590E-008,1540.050000,2.5590E-008,1540.050000,2.5590E-008,1540.050000,2.5590E-008,1540.050000,2.5590E-008,1540.050000,2.5590E-008
1540.210000,2.2070E-009,1540.210000,2.2070E-009,1540.210000,2.2070E-009,1540.210000,2.2070E-009,1540.210000,2.2070E-009,1540.210000,2.2070E-009,1540.210000,2.2070E-009,1540.210000,2.2070E-009,1540.210000,2.2070E-009,1540.210000,2.2070E-009
1540.370000,8.7670E-009,1540.370000,8.7670E-009,1540.370000,8.7670E-009,1540.370000,8.7670E-009,1540.370000,8.7670E-009,1540.370000,8.7670E-009,1540.370000,8.7670E-009,1540.370000,8.7670E-009,1540.370000,8.7670E-009,1540.370000,8.7670E-009
1540.530000,6.3190E-009,1540.530000,6.3190E-009,1540.530000,6.3190E-009,1540.530000,6.3190E-009,1540.530000,6.3190E-009,1540.530000,6.3190E-009,1540.530000,6.3190E-009,1540.530000,6.3190E-009,1540.530000,6.3190E-009,1540.530000,6.3190E-009
1540.690000,1.4440E-008,1540.690000,1.4440E-008,1540.690000,1.4440E-008,1540.690000,1.4440E-008,1540.690000,1.4440E-008,1540.690000,1.4440E-008,1540.690000,1.4440E-008,1540.690000,1.4440E-008,1540.690000,1.4440E-008,1540.690000,1.4440E-008
1540.850000,2.2540E-009,1540.850000,2.2540E-009,1540.850000,2.2540E-009,1540.850000,2.2540E-009,1540.850000,2.2540E-009,1540.850000,2.2540E-009,1540.850000,2.2540E-009,1540.850000,2.2540E-009,1540.850000,2.2540E-009,1540.850000,2.2540E-009
1541.010000,1.7530E-008,1541.010000,1.7530E-008,1541.010000,1.7530E-008,1541.010000,1.7530E-008,1541.010000,1.7530E-008,1541.010000,1.7530E-008,1541.010000,1.7530E-008,1541.010000,1.7530E-008,1541.010000,1.7530E-008,1541.010000,1.7530E-008
1541.170000,1.6360E-008,1541.170000,1.6360E-008,1541.170000,1.6360E-008,1541.170000,1.6360E-008,1541.170000,1.6360E-008,1541.170000,1.6360E-008,1541.170000,1.6360E-008,1541.170000,1.6360E-008,1541.170000,1.6360E-008,1541.170000,1.6360E-008
1541.330000,5.2180E-009,1541.330000,5.2180E-009,1541.330000,5.2180E-009,1541.330000,5.2180E-009,1541.330000,5.2180E-009,1541.330000,5.2180E-009,1541.330000,5.2180E-009,1541.330000,5.2180E-009,1541.330000,5.2180E-009,1541.330000,5.2180E-009
1541.490000,-4.7790E-009,1541.490000,-4.7790E-009,1541.490000,-4.7790E-009,1541.490000,-4.7790E-009,1541.490000,-4.7790E-009,1541.490000,-4.7790E-009,1541.490000,-4.7790E-009,1541.490000,-4.7790E-009,1541.490000,-4.7790E-009,1541.490000,-4.7790E-009
1541.650000,1.0340E-008,1541.650000,1.0340E-008,1541.650000,1.0340E-008,1541.650000,1.0340E-008,1541.650000,1.0340E-008,1541.650000,1.0340E-008,1541.650000,1.0340E-008,1541.650000,1.0340E-008,1541.650000,1.0340E-008,1541.650000,1.0340E-008
1541.810000,1.1650E-008,1541.810000,1.1650E-008,1541.810000,1.1650E-008,1541.810000,1.1650E-008,1541.810000,1.1650E-008,1541.810000,1.1650E-008,1541.810000,1.1650E-008,1541.810000,1.1650E-008,1541.810000,1.1650E-008,1541.810000,1.1650E-008
1541.970000,3.9340E-009,1541.970000,3.9340E-009,1541.970000,3.9340E-009,1541.970000,3.9340E-009,1541.970000,3.9340E-009,1541.970000,3.9340E-009,1541.970000,3.9340E-009,1541.970000,3.9340E-009,1541.970000,3.9340E-009,1541.970000,3.9340E-009
1542.130000,1.2780E-009,1542.130000,1.2780E-009,1542.130000,1.2780E-009,1542.130000,1.2780E-009,1542.130000,1.2780E-009,1542.130000,1.2780E-009,1542.130000,1.2780E-009,1542.130000,1.2780E-009,1542.130000,1.2780E-009,1542.130000,1.2780E-009
1542.290000,1.5360E-008,1542.290000,1.5360E-008,1542.290000,1.5360E-008,1542.290000,1.5360E-008,1542.290000,1.5360E-008,1542.290000,1.5360E-008,1542.290000,1.5360E-008,1542.290000,1.5360E-008,1542.290000,1.5360E-008,1542.290000,1.5360E-008
1542.450000,9.9600E-009,1542.450000,9.9600E-009,1542.450000,9.9600E-009,1542.450000,9.9600E-009,1542.450000,9.9600E-009,1542.450000,9.9600E-009,1542.450000,9.9600E-009,1542.450000,9.9600E-009,1542.450000,9.9600E-009,1542.450000,9.9600E-009
1542.610000,2.1040E-008,1542.610000,2.1040E-008,1542.610000,2.1040E-008,1542.610000,2.1040E-008,1542.610000,2.1040E-008,1542.610000,2.1040E-008,1542.610000,2.1040E-008,1542.610000,2.1040E-008,1542.610000,2.1040E-008,1542.610000,2.1040E-008
1542.770000,2.2230E-008,1542.770000,2.2230E-008,1542.770000,2.2230E-008,1542.770000,2.2230E-008,1542.770000,2.2230E-008,1542.770000,2.2230E-008,1542.770000,2.2230E-008,1542.770000,2.2230E-008,1542.770000,2.2230E-008,1542.770000,2.2230E-008
1542.930000,4.3270E-009,1542.930000,4.3270E-009,1542.930000,4.3270E-009,1542.930000,4.3270E-009,1542.930000,4.3270E-009,1542.930000,4.3270E-009,1542.930000,4.3270E-009,1542.930000,4.3270E-009,1542.930000,4.3270E-009,1542.930000,4.3270E-009
1543.090000,6.9730E-009,1543.090000,6.9730E-009,1543.090000,6.9730E-009,1543.090000,6.9730E-009,1543.090000,6.9730E-009,1543.090000,6.9730E-009,1543.090000,6.9730E-009,1543.090000,6.9730E-009,1543.090000,6.9730E-009,1543.090000,6.9730E-009
1543.250000,6.5420E-009,1543.250000,6.5420E-009,1543.250000,6.5420E-009,1543.250000,6.5420E-009,1543.250000,6.5420E-009,1543.250000,6.5420E-009,1543.250000,6.5420E-009,1543.250000,6.5420E-009,1543.250000,6.5420E-009,1543.250000,6.5420E-009
1543.410000,-2.2230E-009,1543.410000,-2.2230E-009,1543.410000,-2.2230E-009,1543.410000,-2.2230E-009,1543.410000,-2.2230E-009,1543.410000,-2.2230E-009,1543.410000,-2.2230E-009,1543.410000,-2.2230E-009,1543.410000,-2.2230E-009,1543.410000,-2.2230E-009
1543.570000,1.5920E-009,1543.570000,1.5920E-009,1543.570000,1.5920E-009,1543.570000,1.5920E-009,1543.570000,1.5920E-009,1543.570000,1.5920E-009,1543.570000,1.5920E-009,1543.570000,1.5920E-009,1543.570000,1.5920E-009,1543.570000,1.5920E-009
1543.730000,4.7790E-009,1543.730000,4.7790E-009,1543.730000,4.7790E-009,1543.730000,4.7790E-009,1543.730000,4.7790E-009,1543.730000,4.7790E-009,1543.730000,4.7790E-009,1543.730000,4.7790E-009,1543.730000,4.7790E-009,1543.730000,4.7790E-009
1543.890000,-1.2740E-008,1543.890000,-1.2740E-008,1543.890000,-1.2740E-008,1543.890000,-1.2740E-008,1543.890000,-1.2740E-008,1543.890000,-1.2740E-008,1543.890000,-1.2740E-008,1543.890000,-1.2740E-008,1543.890000,-1.2740E-008,1543.890000,-1.2740E-008
1544.050000,1.6610E-010,1544.050000,1.6610E-010,1544.050000,1.6610E-010,1544.050000,1.6610E-010,1544.050000,1.6610E-010,1544.050000,1.6610E-010,1544.050000,1.6610E-010,1544.050000,1.6610E-010,1544.050000,1.6610E-010,1544.050000,1.6610E-010
1544.210000,1.4260E-008,1544.210000,1.4260E-008,1544.210000,1.4260E-008,1544.210000,1.4260E-008,1544.210000,1.4260E-008,1544.210000,1.4260E-008,1544.210000,1.4260E-008,1544.210000,1.4260E-008,1544.210000,1.4260E-008,1544.210000,1.4260E-008
1544.370000,1.8140E-009,1544.370000,1.8140E-009,1544.370000,1.8140E-009,1544.370000,1.8140E-009,1544.370000,1.8140E-009,1544.370000,1.8140E-009,1544.370000,1.8140E-009,1544.370000,1.8140E-009,1544.370000,1.8140E-009,1544.370000,1.8140E-009
1544.530000,8.9940E-009,1544.530000,8.9940E-009,1544.530000,8.9940E-009,1544.530000,8.9940E-009,1544.530000,8.9940E-009,1544.530000,8.9940E-009,1544.530000,8.9940E-009,1544.530000,8.9940E-009,1544.530000,8.9940E-009,1544.530000,8.9940E-009
1544.690000,1.7800E-008,1544.690000,1.7800E-008,1544.690000,1.7800E-008,1544.690000,1.7800E-008,1544.690000,1.7800E-008,1544.690000,1.7800E-008,1544.690000,1.7800E-008,1544.690000,1.7800E-008,1544.690000,1.7800E-008,1544.690000,1.7800E-008
1544.850000,-1.8660E-008,1544.850000,-1.8660E-008,1544.850000,-1.8660E-008,1544.850000,-1.8660E-008,1544.850000,-1.8660E-008,1544.850000,-1.8660E-008,1544.850000,-1.8660E-008,1544.850000,-1.8660E-008,1544.850000,-1.8660E-008,1544.850000,-1.8660E-008
1545.010000,-3.6680E-009,1545.010000,-3.6680E-009,1545.010000,-3.6680E-009,1545.010000,-3.6680E-009,1545.010000,-3.6680E-009,1545.010000,-3.6680E-009,1545.010000,-3.6680E-009,1545.010000,-3.6680E-009,1545.010000,-3.6680E-009,1545.010000,-3.6680E-009
1545.170000,3.8750E-009,1545.170000,3.8750E-009,1545.170000,3.8750E-009,1545.170000,3.8750E-009,1545.170000,3.8750E-009,1545.170000,3.8750E-009,1545.170000,3.8750E-009,1545.170000,3.8750E-009,1545.170000,3.8750E-009,1545.170000,3.8750E-009
1545.330000,1.3860E-008,1545.330000,1.3860E-008,1545.330000,1.3860E-008,1545.330000,1.3860E-008,1545.330000,1.3860E-008,1545.330000,1.3860E-008,1545.330000,1.3860E-008,1545.330000,1.3860E-008,1545.330000,1.3860E-008,1545.330000,1.3860E-008
1545.490000,1.9670E-008,1545.490000,1.9670E-008,1545.490000,1.9670E-008,1545.490000,1.9670E-008,1545.490000,1.9670E-008,1545.490000,1.9670E-008,1545.490000,1.9670E-008,1545.490000,1.9670E-008,1545.490000,1.9670E-008,1545.490000,1.9670E-008
1545.650000,-2.5360E-009,1545.650000,-2.5360E-009,1545.650000,-2.5360E-009,1545.650000,-2.5360E-009,1545.650000,-2.5360E-009,1545.650000,-2.5360E-009,1545.650000,-2.5360E-009,1545.650000,-2.5360E-009,1545.650000,-2.5360E-009,1545.650000,-2.5360E-009
1545.810000,1.0180E-008,1545.810000,1.0180E-008,1545.810000,1.0180E-008,1545.810000,1.0180E-008,1545.810000,1.0180E-008,1545.810000,1.0180E-008,1545.810000,1.0180E-008,1545.810000,1.0180E-008,1545.810000,1.0180E-008,1545.810000,1.0180E-008
1545.970000,7.7210E-010,1545.970000,7.7210E-010,1545.970000,7.7210E-010,1545.970000,7.7210E-010,1545.970000,7.7210E-010,1545.970000,7.7210E-010,1545.970000,7.7210E-010,1545.970000,7.7210E-010,1545.970000,7.7210E-010,1545.970000,7.7210E-010
1546.130000,1.9640E-009,1546.130000,1.9640E-009,1546.130000,1.9640E-009,1546.130000,1.9640E-009,1546.130000,1.9640E-009,1546.130000,1.9640E-009,1546.130000,1.9640E-009,1546.130000,1.9640E-009,1546.130000,1.9640E-009,1546.130000,1.9640E-009
1546.290000,1.1190E-008,1546.290000,1.1190E-008,1546.290000,1.1190E-008,1546.290000,1.1190E-008,1546.290000,1.1190E-008,1546.290000,1.1190E-008,1546.290000,1.1190E-008,1546.290000,1.1190E-008,1546.290000,1.1190E-008,1546.290000,1.1190E-008
1546.450000,7.4190E-010,1546.450000,7.4190E-010,1546.450000,7.4190E-010,1546.450000,7.4190E-010,1546.450000,7.4190E-010,1546.450000,7.4190E-010,1546.450000,7.4190E-010,1546.450000,7.4190E-010,1546.450000,7.4190E-010,1546.450000,7.4190E-010
1546.610000,-4.6220E-009,1546.610000,-4.6220E-009,1546.610000,-4.6220E-009,1546.610000,-4.6220E-009,1546.610000,-4.6220E-009,1546.610000,-4.6220E-009,1546.610000,-4.6220E-009,1546.610000,-4.6220E-009,1546.610000,-4.6220E-009,1546.610000,-4.6220E-009
1546.770000,-2.1310E-009,1546.770000,-2.1310E-009,1546.770000,-2.1310E-009,1546.770000,-2.1310E-009,1546.770000,-2.1310E-009,1546.770000,-2.1310E-009,1546.770000,-2.1310E-009,1546.770000,-2.1310E-009,1546.770000,-2.1310E-009,1546.770000,-2.1310E-009
1546.930000,-4.7360E-009,1546.930000,-4.7360E-009,1546.930000,-4.7360E-009,1546.930000,-4.7360E-009,1546.930000,-4.7360E-009,1546.930000,-4.7360E-009,1546.930000,-4.7360E-009,1546.930000,-4.7360E-009,1546.930000,-4.7360E-009,1546.930000,-4.7360E-009
1547.090000,5.2020E-009,1547.090000,5.2020E-009,1547.090000,5.2020E-009,1547.090000,5.2020E-009,1547.090000,5.2020E-009,1547.090000,5.2020E-009,1547.090000,5.2020E-009,1547.090000,5.2020E-009,1547.090000,5.2020E-009,1547.090000,5.2020E-009
1547.250000,2.2740E-009,1547.250000,2.2740E-009,1547.250000,2.2740E-009,1547.250000,2.2740E-009,1547.250000,2.2740E-009,1547.250000,2.2740E-009,1547.250000,2.2740E-009,1547.250000,2.2740E-009,1547.250000,2.2740E-009,1547.250000,2.2740E-009
1547.410000,-7.5970E-009,1547.410000,-7.5970E-009,1547.410000,-7.5970E-009,1547.410000,-7.5970E-009,1547.410000,-7.5970E-009,1547.410000,-7.5970E-009,1547.410000,-7.5970E-009,1547.410000,-7.5970E-009,1547.410000,-7.5970E-009,1547.410000,-7.5970E-009
1547.570000,2.3730E-009,1547.570000,2.3730E-009,1547.570000,2.3730E-009,1547.570000,2.3730E-009,1547.570000,2.3730E-009,1547.570000,2.3730E-009,1547.570000,2.3730E-009,1547.570000,2.3730E-009,1547.570000,2.3730E-009,1547.570000,2.3730E-009
