File,WaveData20070101_012.csv,
1531.730000,7.1640E-009,1531.730000,7.1640E-009,1531.730000,7.1640E-009,1531.730000,7.1640E-009,1531.730000,7.1640E-009,1531.730000,7.1640E-009,1531.730000,7.1640E-009,1531.730000,7.1640E-009,1531.730000,7.1640E-009,1531.730000,7.1640E-009
1531.890000,1.7970E-008,1531.890000,1.7970E-008,1531.890000,1.7970E-008,1531.890000,1.7970E-008,1531.890000,1.7970E-008,1531.890000,1.7970E-008,1531.890000,1.7970E-008,1531.890000,1.7970E-008,1531.890000,1.7970E-008,1531.890000,1.7970E-008
1532.050000,2.5280E-008,1532.050000,2.5280E-008,1532.050000,2.5280E-008,1532.050000,2.5280E-008,1532.050000,2.5280E-008,1532.050000,2.5280E-008,1532.050000,2.5280E-008,1532.050000,2.5280E-008,1532.050000,2.5280E-008,1532.050000,2.5280E-008
1532.210000,5.4720E-008,1532.210000,5.4720E-008,1532.210000,5.4720E-008,1532.210000,5.4720E-008,1532.210000,5.4720E-008,1532.210000,5.4720E-008,1532.210000,5.4720E-008,1532.210000,5.4720E-008,1532.210000,5.4720E-008,1532.210000,5.4720E-008
1532.370000,6.4950E-008,1532.370000,6.4950E-008,1532.370000,6.4950E-008,1532.370000,6.4950E-008,1532.370000,6.4950E-008,1532.370000,6.4950E-008,1532.370000,6.4950E-008,1532.370000,6.4950E-008,1532.370000,6.4950E-008,1532.370000,6.4950E-008
1532.530000,1.3400E-007,1532.530000,1.3400E-007,1532.530000,1.3400E-007,1532.530000,1.3400E-007,1532.530000,1.3400E-007,1532.530000,1.3400E-007,1532.530000,1.3400E-007,1532.530000,1.3400E-007,1532.530000,1.3400E-007,1532.530000,1.3400E-007
1532.690000,2.8180E-007,1532.690000,2.8180E-007,1532.690000,2.8180E-007,1532.690000,2.8180E-007,1532.690000,2.8180E-007,1532.690000,2.8180E-007,1532.690000,2.8180E-007,1532.690000,2.8180E-007,1532.690000,2.8180E-007,1532.690000,2.8180E-007
1532.850000,4.8370E-007,1532.850000,4.8370E-007,1532.850000,4.8370E-007,1532.850000,4.8370E-007,1532.850000,4.8370E-007,1532.850000,4.8370E-007,1532.850000,4.8370E-007,1532.850000,4.8370E-007,1532.850000,4.8370E-007,1532.850000,4.8370E-007
1533.010000,2.9970E-007,1533.010000,2.9970E-007,1533.010000,2.9970E-007,1533.010000,2.9970E-007,1533.010000,2.9970E-007,1533.010000,2.9970E-007,1533.010000,2.9970E-007,1533.010000,2.9970E-007,1533.010000,2.9970E-007,1533.010000,2.9970E-007
1533.170000,2.0590E-007,1533.170000,2.0590E-007,1533.170000,2.0590E-007,1533.170000,2.0590E-007,1533.170000,2.0590E-007,1533.170000,2.0590E-007,1533.170000,2.0590E-007,1533.170000,2.0590E-007,1533.170000,2.0590E-007,1533.170000,2.0590E-007
1533.330000,9.1740E-008,1533.330000,9.1740E-008,1533.330000,9.1740E-008,1533.330000,9.1740E-008,1533.330000,9.1740E-008,1533.330000,9.1740E-008,1533.330000,9.1740E-008,1533.330000,9.1740E-008,1533.330000,9.1740E-008,1533.330000,9.1740E-008
1533.490000,6.7370E-008,1533.490000,6.7370E-008,1533.490000,6.7370E-008,1533.490000,6.7370E-008,1533.490000,6.7370E-008,1533.490000,6.7370E-008,1533.490000,6.7370E-008,1533.490000,6.7370E-008,1533.490000,6.7370E-008,1533.490000,6.7370E-008
1533.650000,2.6790E-008,1533.650000,2.6790E-008,1533.650000,2.6790E-008,1533.650000,2.6790E-008,1533.650000,2.6790E-008,1533.650000,2.6790E-008,1533.650000,2.6790E-008,1533.650000,2.6790E-008,1533.650000,2.6790E-008,1533.650000,2.6790E-008
1533.810000,3.1120E-008,1533.810000,3.1120E-008,1533.810000,3.1120E-008,1533.810000,3.1120E-008,1533.810000,3.1120E-008,1533.810000,3.1120E-008,1533.810000,3.1120E-008,1533.810000,3.1120E-008,1533.810000,3.1120E-008,1533.810000,3.1120E-008
1533.970000,3.6450E-008,1533.970000,3.6450E-008,1533.970000,3.6450E-008,1533.970000,3.6450E-008,1533.970000,3.6450E-008,1533.970000,3.6450E-008,1533.970000,3.6450E-008,1533.970000,3.6450E-008,1533.970000,3.6450E-008,1533.970000,3.6450E-008
1534.130000,1.8960E-008,1534.130000,1.8960E-008,1534.130000,1.8960E-008,1534.130000,1.8960E-008,1534.130000,1.8960E-008,1534.130000,1.8960E-008,1534.130000,1.8960E-008,1534.130000,1.8960E-008,1534.130000,1.8960E-008,1534.130000,1.8960E-008
1534.290000,3.0110E-009,1534.290000,3.0110E-009,1534.290000,3.0110E-009,1534.290000,3.0110E-009,1534.290000,3.0110E-009,1534.290000,3.0110E-009,1534.290000,3.0110E-009,1534.290000,3.0110E-009,1534.290000,3.0110E-009,1534.290000,3.0110E-009
1534.450000,-6.3430E-009,1534.450000,-6.3430E-009,1534.450000,-6.3430E-009,1534.450000,-6.3430E-009,1534.450000,-6.3430E-009,1534.450000,-6.3430E-009,1534.450000,-6.3430E-009,1534.450000,-6.3430E-009,1534.450000,-6.3430E-009,1534.450000,-6.3430E-009
1534.610000,2.6210E-008,1534.610000,2.6210E-008,1534.610000,2.6210E-008,1534.610000,2.6210E-008,1534.610000,2.6210E-008,1534.610000,2.6210E-008,1534.610000,2.6210E-008,1534.610000,2.6210E-008,1534.610000,2.6210E-008,1534.610000,2.6210E-008
1534.770000,-8.4170E-010,1534.770000,-8.4170E-010,1534.770000,-8.4170E-010,1534.770000,-8.4170E-010,1534.770000,-8.4170E-010,1534.770000,-8.4170E-010,1534.770000,-8.4170E-010,1534.770000,-8.4170E-010,1534.770000,-8.4170E-010,1534.770000,-8.4170E-010
1534.930000,1.0310E-008,1534.930000,1.0310E-008,1534.930000,1.0310E-008,1534.930000,1.0310E-008,1534.930000,1.0310E-008,1534.930000,1.0310E-008,1534.930000,1.0310E-008,1534.930000,1.0310E-008,1534.930000,1.0310E-008,1534.930000,1.0310E-008
1535.090000,-6.2710E-009,1535.090000,-6.2710E-009,1535.090000,-6.2710E-009,1535.090000,-6.2710E-009,1535.090000,-6.2710E-009,1535.090000,-6.2710E-009,1535.090000,-6.2710E-009,1535.090000,-6.2710E-009,1535.090000,-6.2710E-009,1535.090000,-6.2710E-009
1535.250000,6.4060E-009,1535.250000,6.4060E-009,1535.250000,6.4060E-009,1535.250000,6.4060E-009,1535.250000,6.4060E-009,1535.250000,6.4060E-009,1535.250000,6.4060E-009,1535.250000,6.4060E-009,1535.250000,6.4060E-009,1535.250000,6.4060E-009
1535.410000,-5.8730E-009,1535.410000,-5.8730E-009,1535.410000,-5.8730E-009,1535.410000,-5.8730E-009,1535.410000,-5.8730E-009,1535.410000,-5.8730E-009,1535.410000,-5.8730E-009,1535.410000,-5.8730E-009,1535.410000,-5.8730E-009,1535.410000,-5.8730E-009
1535.570000,8.7720E-009,1535.570000,8.7720E-009,1535.570000,8.7720E-009,1535.570000,8.7720E-009,1535.570000,8.7720E-009,1535.570000,8.7720E-009,1535.570000,8.7720E-009,1535.570000,8.7720E-009,1535.570000,8.7720E-009,1535.570000,8.7720E-009
1535.730000,-1.4090E-008,1535.730000,-1.4090E-008,1535.730000,-1.4090E-008,1535.730000,-1.4090E-008,1535.730000,-1.4090E-008,1535.730000,-1.4090E-008,1535.730000,-1.4090E-008,1535.730000,-1.4090E-008,1535.730000,-1.4090E-008,1535.730000,-1.4090E-008
1535.890000,-1.4890E-008,1535.890000,-1.4890E-008,1535.890000,-1.4890E-008,1535.890000,-1.4890E-008,1535.890000,-1.4890E-008,1535.890000,-1.4890E-008,1535.890000,-1.4890E-008,1535.890000,-1.4890E-008,1535.890000,-1.4890E-008,1535.890000,-1.4890E-008
1536.050000,1.0750E-009,1536.050000,1.0750E-009,1536.050000,1.0750E-009,1536.050000,1.0750E-009,1536.050000,1.0750E-009,1536.050000,1.0750E-009,1536.050000,1.0750E-009,1536.050000,1.0750E-009,1536.050000,1.0750E-009,1536.050000,1.0750E-009
1536.210000,8.7760E-009,1536.210000,8.7760E-009,1536.210000,8.7760E-009,1536.210000,8.7760E-009,1536.210000,8.7760E-009,1536.210000,8.7760E-009,1536.210000,8.7760E-009,1536.210000,8.7760E-009,1536.210000,8.7760E-009,1536.210000,8.7760E-009
1536.370000,-8.1280E-010,1536.370000,-8.1280E-010,1536.370000,-8.1280E-010,1536.370000,-8.1280E-010,1536.370000,-8.1280E-010,1536.370000,-8.1280E-010,1536.370000,-8.1280E-010,1536.370000,-8.1280E-010,1536.370000,-8.1280E-010,1536.370000,-8.1280E-010
1536.530000,1.3530E-008,1536.530000,1.3530E-008,1536.530000,1.3530E-008,1536.530000,1.3530E-008,1536.530000,1.3530E-008,1536.530000,1.3530E-008,1536.530000,1.3530E-008,1536.530000,1.3530E-008,1536.530000,1.3530E-008,1536.530000,1.3530E-008
1536.690000,1.1130E-008,1536.690000,1.1130E-008,1536.690000,1.1130E-008,1536.690000,1.1130E-008,1536.690000,1.1130E-008,1536.690000,1.1130E-008,1536.690000,1.1130E-008,1536.690000,1.1130E-008,1536.690000,1.1130E-008,1536.690000,1.1130E-008
1536.850000,5.2940E-009,1536.850000,5.2940E-009,1536.850000,5.2940E-009,1536.850000,5.2940E-009,1536.850000,5.2940E-009,1536.850000,5.2940E-009,1536.850000,5.2940E-009,1536.850000,5.2940E-009,1536.850000,5.2940E-009,1536.850000,5.2940E-009
1537.010000,-1.0510E-008,1537.010000,-1.0510E-008,1537.010000,-1.0510E-008,1537.010000,-1.0510E-008,1537.010000,-1.0510E-008,1537.010000,-1.0510E-008,1537.010000,-1.0510E-008,1537.010000,-1.0510E-008,1537.010000,-1.0510E-008,1537.010000,-1.0510E-008
1537.170000,3.4600E-009,1537.170000,3.4600E-009,1537.170000,3.4600E-009,1537.170000,3.4600E-009,1537.170000,3.4600E-009,1537.170000,3.4600E-009,1537.170000,3.4600E-009,1537.170000,3.4600E-009,1537.170000,3.4600E-009,1537.170000,3.4600E-009
1537.330000,2.8940E-008,1537.330000,2.8940E-008,1537.330000,2.8940E-008,1537.330000,2.8940E-008,1537.330000,2.8940E-008,1537.330000,2.8940E-008,1537.330000,2.8940E-008,1537.330000,2.8940E-008,1537.330000,2.8940E-008,1537.330000,2.8940E-008
1537.490000,-1.3480E-008,1537.490000,-1.3480E-008,1537.490000,-1.3480E-008,1537.490000,-1.3480E-008,1537.490000,-1.3480E-008,1537.490000,-1.3480E-008,1537.490000,-1.3480E-008,1537.490000,-1.3480E-008,1537.490000,-1.3480E-008,1537.490000,-1.3480E-008
1537.650000,-5.8990E-009,1537.650000,-5.8990E-009,1537.650000,-5.8990E-009,1537.650000,-5.8990E-009,1537.650000,-5.8990E-009,1537.650000,-5.8990E-009,1537.650000,-5.8990E-009,1537.650000,-5.8990E-009,1537.650000,-5.8990E-009,1537.650000,-5.8990E-009
1537.810000,-8.6020E-009,1537.810000,-8.6020E-009,1537.810000,-8.6020E-009,1537.810000,-8.6020E-009,1537.810000,-8.6020E-009,1537.810000,-8.6020E-009,1537.810000,-8.6020E-009,1537.810000,-8.6020E-009,1537.810000,-8.6020E-009,1537.810000,-8.6020E-009
1537.970000,-3.2070E-009,1537.970000,-3.2070E-009,1537.970000,-3.2070E-009,1537.970000,-3.2070E-009,1537.970000,-3.2070E-009,1537.970000,-3.2070E-009,1537.970000,-3.2070E-009,1537.970000,-3.2070E-009,1537.970000,-3.2070E-009,1537.970000,-3.2070E-009
1538.130000,-1.0720E-008,1538.130000,-1.0720E-008,1538.130000,-1.0720E-008,1538.130000,-1.0720E-008,1538.130000,-1.0720E-008,1538.130000,-1.0720E-008,1538.130000,-1.0720E-008,1538.130000,-1.0720E-008,1538.130000,-1.0720E-008,1538.130000,-1.0720E-008
1538.290000,-2.1970E-009,1538.290000,-2.1970E-009,1538.290000,-2.1970E-009,1538.290000,-2.1970E-009,1538.290000,-2.1970E-009,1538.290000,-2.1970E-009,1538.290000,-2.1970E-009,1538.290000,-2.1970E-009,1538.290000,-2.1970E-009,1538.290000,-2.1970E-009
1538.450000,9.7760E-009,1538.450000,9.7760E-009,1538.450000,9.7760E-009,1538.450000,9.7760E-009,1538.450000,9.7760E-009,1538.450000,9.7760E-009,1538.450000,9.7760E-009,1538.450000,9.7760E-009,1538.450000,9.7760E-009,1538.450000,9.7760E-009
1538.610000,5.1400E-009,1538.610000,5.1400E-009,1538.610000,5.1400E-009,1538.610000,5.1400E-009,1538.610000,5.1400E-009,1538.610000,5.1400E-009,1538.610000,5.1400E-009,1538.610000,5.1400E-009,1538.610000,5.1400E-009,1538.610000,5.1400E-009
1538.770000,-1.5370E-010,1538.770000,-1.5370E-010,1538.770000,-1.5370E-010,1538.770000,-1.5370E-010,1538.770000,-1.5370E-010,1538.770000,-1.5370E-010,1538.770000,-1.5370E-010,1538.770000,-1.5370E-010,1538.770000,-1.5370E-010,1538.770000,-1.5370E-010
1538.930000,8.1590E-009,1538.930000,8.1590E-009,1538.930000,8.1590E-009,1538.930000,8.1590E-009,1538.930000,8.1590E-009,1538.930000,8.1590E-009,1538.930000,8.1590E-009,1538.930000,8.1590E-009,1538.930000,8.1590E-009,1538.930000,8.1590E-009
1539.090000,4.1070E-009,1539.090000,4.1070E-009,1539.090000,4.1070E-009,1539.090000,4.1070E-009,1539.090000,4.1070E-009,1539.090000,4.1070E-009,1539.090000,4.1070E-009,1539.090000,4.1070E-009,1539.090000,4.1070E-009,1539.090000,4.1070E-009
1539.250000,1.4400E-008,1539.250000,1.4400E-008,1539.250000,1.4400E-008,1539.250000,1.4400E-008,1539.250000,1.4400E-008,1539.250000,1.4400E-008,1539.250000,1.4400E-008,1539.250000,1.4400E-008,1539.250000,1.4400E-008,1539.250000,1.4400E-008
1539.410000,1.6470E-010,1539.410000,1.6470E-010,1539.410000,1.6470E-010,1539.410000,1.6470E-010,1539.410000,1.6470E-010,1539.410000,1.6470E-010,1539.410000,1.6470E-010,1539.410000,1.6470E-010,1539.410000,1.6470E-010,1539.410000,1.6470E-010
1539.570000,1.5990E-008,1539.570000,1.5990E-008,1539.570000,1.5990E-008,1539.570000,1.5990E-008,1539.570000,1.5990E-008,1539.570000,1.5990E-008,1539.570000,1.5990E-008,1539.570000,1.5990E-008,1539.570000,1.5990E-008,1539.570000,1.5990E-008
1539.730000,1.2520E-008,1539.730000,1.2520E-008,1539.730000,1.2520E-008,1539.730000,1.2520E-008,1539.730000,1.2520E-008,1539.730000,1.2520E-008,1539.730000,1.2520E-008,1539.730000,1.2520E-008,1539.730000,1.2520E-008,1539.730000,1.2520E-008
1539.890000,9.1560E-009,1539.890000,9.1560E-009,1539.890000,9.1560E-009,1539.890000,9.1560E-009,1539.890000,9.1560E-009,1539.890000,9.1560E-009,1539.890000,9.1560E-009,1539.890000,9.1560E-009,1539.890000,9.1560E-009,1539.890000,9.1560E-009
1540.050000,8.1690E-009,1540.050000,8.1690E-009,1540.050000,8.1690E-009,1540.050000,8.1690E-009,1540.050000,8.1690E-009,1540.050000,8.1690E-009,1540.050000,8.1690E-009,1540.050000,8.1690E-009,1540.050000,8.1690E-009,1540.050000,8.1690E-009
1540.210000,8.4460E-009,1540.210000,8.4460E-009,1540.210000,8.4460E-009,1540.210000,8.4460E-009,1540.210000,8.4460E-009,1540.210000,8.4460E-009,1540.210000,8.4460E-009,1540.210000,8.4460E-009,1540.210000,8.4460E-009,1540.210000,8.4460E-009
1540.370000,9.0750E-009,1540.370000,9.0750E-009,1540.370000,9.0750E-009,1540.370000,9.0750E-009,1540.370000,9.0750E-009,1540.370000,9.0750E-009,1540.370000,9.0750E-009,1540.370000,9.0750E-009,1540.370000,9.0750E-009,1540.370000,9.0750E-009
1540.530000,2.9030E-008,1540.530000,2.9030E-008,1540.530000,2.9030E-008,1540.530000,2.9030E-008,1540.530000,2.9030E-008,1540.530000,2.9030E-008,1540.530000,2.9030E-008,1540.530000,2.9030E-008,1540.530000,2.9030E-008,1540.530000,2.9030E-008
1540.690000,1.9700E-008,1540.690000,1.9700E-008,1540.690000,1.9700E-008,1540.690000,1.9700E-008,1540.690000,1.9700E-008,1540.690000,1.9700E-008,1540.690000,1.9700E-008,1540.690000,1.9700E-008,1540.690000,1.9700E-008,1540.690000,1.9700E-008
1540.850000,3.0250E-008,1540.850000,3.0250E-008,1540.850000,3.0250E-008,1540.850000,3.0250E-008,1540.850000,3.0250E-008,1540.850000,3.0250E-008,1540.850000,3.0250E-008,1540.850000,3.0250E-008,1540.850000,3.0250E-008,1540.850000,3.0250E-008
1541.010000,1.6180E-008,1541.010000,1.6180E-008,1541.010000,1.6180E-008,1541.010000,1.6180E-008,1541.010000,1.6180E-008,1541.010000,1.6180E-008,1541.010000,1.6180E-008,1541.010000,1.6180E-008,1541.010000,1.6180E-008,1541.010000,1.6180E-008
1541.170000,7.1710E-008,1541.170000,7.1710E-008,1541.170000,7.1710E-008,1541.170000,7.1710E-008,1541.170000,7.1710E-008,1541.170000,7.1710E-008,1541.170000,7.1710E-008,1541.170000,7.1710E-008,1541.170000,7.1710E-008,1541.170000,7.1710E-008
1541.330000,5.8050E-008,1541.330000,5.8050E-008,1541.330000,5.8050E-008,1541.330000,5.8050E-008,1541.330000,5.8050E-008,1541.330000,5.8050E-008,1541.330000,5.8050E-008,1541.330000,5.8050E-008,1541.330000,5.8050E-008,1541.330000,5.8050E-008
1541.490000,1.4700E-007,1541.490000,1.4700E-007,1541.490000,1.4700E-007,1541.490000,1.4700E-007,1541.490000,1.4700E-007,1541.490000,1.4700E-007,1541.490000,1.4700E-007,1541.490000,1.4700E-007,1541.490000,1.4700E-007,1541.490000,1.4700E-007
1541.650000,1.9210E-007,1541.650000,1.9210E-007,1541.650000,1.9210E-007,1541.650000,1.9210E-007,1541.650000,1.9210E-007,1541.650000,1.9210E-007,1541.650000,1.9210E-007,1541.650000,1.9210E-007,1541.650000,1.9210E-007,1541.650000,1.9210E-007
1541.810000,4.0550E-007,1541.810000,4.0550E-007,1541.810000,4.0550E-007,1541.810000,4.0550E-007,1541.810000,4.0550E-007,1541.810000,4.0550E-007,1541.810000,4.0550E-007,1541.810000,4.0550E-007,1541.810000,4.0550E-007,1541.810000,4.0550E-007
1541.970000,6.9250E-007,1541.970000,6.9250E-007,1541.970000,6.9250E-007,1541.970000,6.9250E-007,1541.970000,6.9250E-007,1541.970000,6.9250E-007,1541.970000,6.9250E-007,1541.970000,6.9250E-007,1541.970000,6.9250E-007,1541.970000,6.9250E-007
1542.130000,2.1490E-006,1542.130000,2.1490E-006,1542.130000,2.1490E-006,1542.130000,2.1490E-006,1542.130000,2.1490E-006,1542.130000,2.1490E-006,1542.130000,2.1490E-006,1542.130000,2.1490E-006,1542.130000,2.1490E-006,1542.130000,2.1490E-006
1542.290000,3.8210E-006,1542.290000,3.8210E-006,1542.290000,3.8210E-006,1542.290000,3.8210E-006,1542.290000,3.8210E-006,1542.290000,3.8210E-006,1542.290000,3.8210E-006,1542.290000,3.8210E-006,1542.290000,3.8210E-006,1542.290000,3.8210E-006
1542.450000,1.2940E-005,1542.450000,1.2940E-005,1542.450000,1.2940E-005,1542.450000,1.2940E-005,1542.450000,1.2940E-005,1542.450000,1.2940E-005,1542.450000,1.2940E-005,1542.450000,1.2940E-005,1542.450000,1.2940E-005,1542.450000,1.2940E-005
1542.610000,8.6650E-006,1542.610000,8.6650E-006,1542.610000,8.6650E-006,1542.610000,8.6650E-006,1542.610000,8.6650E-006,1542.610000,8.6650E-006,1542.610000,8.6650E-006,1542.610000,8.6650E-006,1542.610000,8.6650E-006,1542.610000,8.6650E-006
1542.770000,4.6690E-006,1542.770000,4.6690E-006,1542.770000,4.6690E-006,1542.770000,4.6690E-006,1542.770000,4.6690E-006,1542.770000,4.6690E-006,1542.770000,4.6690E-006,1542.770000,4.6690E-006,1542.770000,4.6690E-006,1542.770000,4.6690E-006
1542.930000,2.7350E-006,1542.930000,2.7350E-006,1542.930000,2.7350E-006,1542.930000,2.7350E-006,1542.930000,2.7350E-006,1542.930000,2.7350E-006,1542.930000,2.7350E-006,1542.930000,2.7350E-006,1542.930000,2.7350E-006,1542.930000,2.7350E-006
1543.090000,1.8230E-006,1543.090000,1.8230E-006,1543.090000,1.8230E-006,1543.090000,1.8230E-006,1543.090000,1.8230E-006,1543.090000,1.8230E-006,1543.090000,1.8230E-006,1543.090000,1.8230E-006,1543.090000,1.8230E-006,1543.090000,1.8230E-006
1543.250000,1.1550E-006,1543.250000,1.1550E-006,1543.250000,1.1550E-006,1543.250000,1.1550E-006,1543.250000,1.1550E-006,1543.250000,1.1550E-006,1543.250000,1.1550E-006,1543.250000,1.1550E-006,1543.250000,1.1550E-006,1543.250000,1.1550E-006
1543.410000,1.1490E-006,1543.410000,1.1490E-006,1543.410000,1.1490E-006,1543.410000,1.1490E-006,1543.410000,1.1490E-006,1543.410000,1.1490E-006,1543.410000,1.1490E-006,1543.410000,1.1490E-006,1543.410000,1.1490E-006,1543.410000,1.1490E-006
1543.570000,7.7250E-007,1543.570000,7.7250E-007,1543.570000,7.7250E-007,1543.570000,7.7250E-007,1543.570000,7.7250E-007,1543.570000,7.7250E-007,1543.570000,7.7250E-007,1543.570000,7.7250E-007,1543.570000,7.7250E-007,1543.570000,7.7250E-007
1543.730000,7.9900E-007,1543.730000,7.9900E-007,1543.730000,7.9900E-007,1543.730000,7.9900E-007,1543.730000,7.9900E-007,1543.730000,7.9900E-007,1543.730000,7.9900E-007,1543.730000,7.9900E-007,1543.730000,7.9900E-007,1543.730000,7.9900E-007
1543.890000,8.0860E-007,1543.890000,8.0860E-007,1543.890000,8.0860E-007,1543.890000,8.0860E-007,1543.890000,8.0860E-007,1543.890000,8.0860E-007,1543.890000,8.0860E-007,1543.890000,8.0860E-007,1543.890000,8.0860E-007,1543.890000,8.0860E-007
1544.050000,6.3410E-007,1544.050000,6.3410E-007,1544.050000,6.3410E-007,1544.050000,6.3410E-007,1544.050000,6.3410E-007,1544.050000,6.3410E-007,1544.050000,6.3410E-007,1544.050000,6.3410E-007,1544.050000,6.3410E-007,1544.050000,6.3410E-007
1544.210000,7.0300E-007,1544.210000,7.0300E-007,1544.210000,7.0300E-007,1544.210000,7.0300E-007,1544.210000,7.0300E-007,1544.210000,7.0300E-007,1544.210000,7.0300E-007,1544.210000,7.0300E-007,1544.210000,7.0300E-007,1544.210000,7.0300E-007
1544.370000,7.0750E-007,1544.370000,7.0750E-007,1544.370000,7.0750E-007,1544.370000,7.0750E-007,1544.370000,7.0750E-007,1544.370000,7.0750E-007,1544.370000,7.0750E-007,1544.370000,7.0750E-007,1544.370000,7.0750E-007,1544.370000,7.0750E-007
1544.530000,6.1930E-007,1544.530000,6.1930E-007,1544.530000,6.1930E-007,1544.530000,6.1930E-007,1544.530000,6.1930E-007,1544.530000,6.1930E-007,1544.530000,6.1930E-007,1544.530000,6.1930E-007,1544.530000,6.1930E-007,1544.530000,6.1930E-007
1544.690000,6.6270E-007,1544.690000,6.6270E-007,1544.690000,6.6270E-007,1544.690000,6.6270E-007,1544.690000,6.6270E-007,1544.690000,6.6270E-007,1544.690000,6.6270E-007,1544.690000,6.6270E-007,1544.690000,6.6270E-007,1544.690000,6.6270E-007
1544.850000,7.2610E-007,1544.850000,7.2610E-007,1544.850000,7.2610E-007,1544.850000,7.2610E-007,1544.850000,7.2610E-007,1544.850000,7.2610E-007,1544.850000,7.2610E-007,1544.850000,7.2610E-007,1544.850000,7.2610E-007,1544.850000,7.2610E-007
1545.010000,5.9190E-007,1545.010000,5.9190E-007,1545.010000,5.9190E-007,1545.010000,5.9190E-007,1545.010000,5.9190E-007,1545.010000,5.9190E-007,1545.010000,5.9190E-007,1545.010000,5.9190E-007,1545.010000,5.9190E-007,1545.010000,5.9190E-007
1545.170000,7.6600E-007,1545.170000,7.6600E-007,1545.170000,7.6600E-007,1545.170000,7.6600E-007,1545.170000,7.6600E-007,1545.170000,7.6600E-007,1545.170000,7.6600E-007,1545.170000,7.6600E-007,1545.170000,7.6600E-007,1545.170000,7.6600E-007
1545.330000,6.9820E-007,1545.330000,6.9820E-007,1545.330000,6.9820E-007,1545.330000,6.9820E-007,1545.330000,6.9820E-007,1545.330000,6.9820E-007,1545.330000,6.9820E-007,1545.330000,6.9820E-007,1545.330000,6.9820E-007,1545.330000,6.9820E-007
1545.490000,7.1430E-007,1545.490000,7.1430E-007,1545.490000,7.1430E-007,1545.490000,7.1430E-007,1545.490000,7.1430E-007,1545.490000,7.1430E-007,1545.490000,7.1430E-007,1545.490000,7.1430E-007,1545.490000,7.1430E-007,1545.490000,7.1430E-007
1545.650000,7.1770E-007,1545.650000,7.1770E-007,1545.650000,7.1770E-007,1545.650000,7.1770E-007,1545.650000,7.1770E-007,1545.650000,7.1770E-007,1545.650000,7.1770E-007,1545.650000,7.1770E-007,1545.650000,7.1770E-007,1545.650000,7.1770E-007
1545.810000,8.1190E-007,1545.810000,8.1190E-007,1545.810000,8.1190E-007,1545.810000,8.1190E-007,1545.810000,8.1190E-007,1545.810000,8.1190E-007,1545.810000,8.1190E-007,1545.810000,8.1190E-007,1545.810000,8.1190E-007,1545.810000,8.1190E-007
1545.970000,6.5340E-007,1545.970000,6.5340E-007,1545.970000,6.5340E-007,1545.970000,6.5340E-007,1545.970000,6.5340E-007,1545.970000,6.5340E-007,1545.970000,6.5340E-007,1545.970000,6.5340E-007,1545.970000,6.5340E-007,1545.970000,6.5340E-007
1546.130000,1.0350E-006,1546.130000,1.0350E-006,1546.130000,1.0350E-006,1546.130000,1.0350E-006,1546.130000,1.0350E-006,1546.130000,1.0350E-006,1546.130000,1.0350E-006,1546.130000,1.0350E-006,1546.130000,1.0350E-006,1546.130000,1.0350E-006
1546.290000,6.7680E-007,1546.290000,6.7680E-007,1546.290000,6.7680E-007,1546.290000,6.7680E-007,1546.290000,6.7680E-007,1546.290000,6.7680E-007,1546.290000,6.7680E-007,1546.290000,6.7680E-007,1546.290000,6.7680E-007,1546.290000,6.7680E-007
1546.450000,9.8900E-007,1546.450000,9.8900E-007,1546.450000,9.8900E-007,1546.450000,9.8900E-007,1546.450000,9.8900E-007,1546.450000,9.8900E-007,1546.450000,9.8900E-007,1546.450000,9.8900E-007,1546.450000,9.8900E-007,1546.450000,9.8900E-007
1546.610000,8.6060E-007,1546.610000,8.6060E-007,1546.610000,8.6060E-007,1546.610000,8.6060E-007,1546.610000,8.6060E-007,1546.610000,8.6060E-007,1546.610000,8.6060E-007,1546.610000,8.6060E-007,1546.610000,8.6060E-007,1546.610000,8.6060E-007
1546.770000,9.9260E-007,1546.770000,9.9260E-007,1546.770000,9.9260E-007,1546.770000,9.9260E-007,1546.770000,9.9260E-007,1546.770000,9.9260E-007,1546.770000,9.9260E-007,1546.770000,9.9260E-007,1546.770000,9.9260E-007,1546.770000,9.9260E-007
1546.930000,8.5180E-007,1546.930000,8.5180E-007,1546.930000,8.5180E-007,1546.930000,8.5180E-007,1546.930000,8.5180E-007,1546.930000,8.5180E-007,1546.930000,8.5180E-007,1546.930000,8.5180E-007,1546.930000,8.5180E-007,1546.930000,8.5180E-007
1547.090000,1.2710E-006,1547.090000,1.2710E-006,1547.090000,1.2710E-006,1547.090000,1.2710E-006,1547.090000,1.2710E-006,1547.090000,1.2710E-006,1547.090000,1.2710E-006,1547.090000,1.2710E-006,1547.090000,1.2710E-006,1547.090000,1.2710E-006
1547.250000,8.6510E-007,1547.250000,8.6510E-007,1547.250000,8.6510E-007,1547.250000,8.6510E-007,1547.250000,8.6510E-007,1547.250000,8.6510E-007,1547.250000,8.6510E-007,1547.250000,8.6510E-007,1547.250000,8.6510E-007,1547.250000,8.6510E-007
