File,WaveData20070101_050.csv,
1531.730000,5.4520E-009,1531.730000,5.4520E-009,1531.730000,5.4520E-009,1531.730000,5.4520E-009,1531.730000,5.4520E-009,1531.730000,5.4520E-009,1531.730000,5.4520E-009,1531.730000,5.4520E-009,1531.730000,5.4520E-009,1531.730000,5.4520E-009
1531.890000,1.5010E-008,1531.890000,1.5010E-008,1531.890000,1.5010E-008,1531.890000,1.5010E-008,1531.890000,1.5010E-008,1531.890000,1.5010E-008,1531.890000,1.5010E-008,1531.890000,1.5010E-008,1531.890000,1.5010E-008,1531.890000,1.5010E-008
1532.050000,1.9590E-010,1532.050000,1.9590E-010,1532.050000,1.9590E-010,1532.050000,1.9590E-010,1532.050000,1.9590E-010,1532.050000,1.9590E-010,1532.050000,1.9590E-010,1532.050000,1.9590E-010,1532.050000,1.9590E-010,1532.050000,1.9590E-010
1532.210000,1.5240E-010,1532.210000,1.5240E-010,1532.210000,1.5240E-010,1532.210000,1.5240E-010,1532.210000,1.5240E-010,1532.210000,1.5240E-010,1532.210000,1.5240E-010,1532.210000,1.5240E-010,1532.210000,1.5240E-010,1532.210000,1.5240E-010
1532.370000,-7.7770E-009,1532.370000,-7.7770E-009,1532.370000,-7.7770E-009,1532.370000,-7.7770E-009,1532.370000,-7.7770E-009,1532.370000,-7.7770E-009,1532.370000,-7.7770E-009,1532.370000,-7.7770E-009,1532.370000,-7.7770E-009,1532.370000,-7.7770E-009
1532.530000,5.4460E-009,1532.530000,5.4460E-009,1532.530000,5.4460E-009,1532.530000,5.4460E-009,1532.530000,5.4460E-009,1532.530000,5.4460E-009,1532.530000,5.4460E-009,1532.530000,5.4460E-009,1532.530000,5.4460E-009,1532.530000,5.4460E-009
1532.690000,-1.9830E-008,1532.690000,-1.9830E-008,1532.690000,-1.9830E-008,1532.690000,-1.9830E-008,1532.690000,-1.9830E-008,1532.690000,-1.9830E-008,1532.690000,-1.9830E-008,1532.690000,-1.9830E-008,1532.690000,-1.9830E-008,1532.690000,-1.9830E-008
1532.850000,1.7420E-010,1532.850000,1.7420E-010,1532.850000,1.7420E-010,1532.850000,1.7420E-010,1532.850000,1.7420E-010,1532.850000,1.7420E-010,1532.850000,1.7420E-010,1532.850000,1.7420E-010,1532.850000,1.7420E-010,1532.850000,1.7420E-010
1533.010000,-1.7520E-008,1533.010000,-1.7520E-008,1533.010000,-1.7520E-008,1533.010000,-1.7520E-008,1533.010000,-1.7520E-008,1533.010000,-1.7520E-008,1533.010000,-1.7520E-008,1533.010000,-1.7520E-008,1533.010000,-1.7520E-008,1533.010000,-1.7520E-008
1533.170000,-7.4960E-009,1533.170000,-7.4960E-009,1533.170000,-7.4960E-009,1533.170000,-7.4960E-009,1533.170000,-7.4960E-009,1533.170000,-7.4960E-009,1533.170000,-7.4960E-009,1533.170000,-7.4960E-009,1533.170000,-7.4960E-009,1533.170000,-7.4960E-009
1533.330000,-6.9940E-009,1533.330000,-6.9940E-009,1533.330000,-6.9940E-009,1533.330000,-6.9940E-009,1533.330000,-6.9940E-009,1533.330000,-6.9940E-009,1533.330000,-6.9940E-009,1533.330000,-6.9940E-009,1533.330000,-6.9940E-009,1533.330000,-6.9940E-009
1533.490000,-5.8510E-009,1533.490000,-5.8510E-009,1533.490000,-5.8510E-009,1533.490000,-5.8510E-009,1533.490000,-5.8510E-009,1533.490000,-5.8510E-009,1533.490000,-5.8510E-009,1533.490000,-5.8510E-009,1533.490000,-5.8510E-009,1533.490000,-5.8510E-009
1533.650000,-1.0470E-008,1533.650000,-1.0470E-008,1533.650000,-1.0470E-008,1533.650000,-1.0470E-008,1533.650000,-1.0470E-008,1533.650000,-1.0470E-008,1533.650000,-1.0470E-008,1533.650000,-1.0470E-008,1533.650000,-1.0470E-008,1533.650000,-1.0470E-008
1533.810000,1.6450E-009,1533.810000,1.6450E-009,1533.810000,1.6450E-009,1533.810000,1.6450E-009,1533.810000,1.6450E-009,1533.810000,1.6450E-009,1533.810000,1.6450E-009,1533.810000,1.6450E-009,1533.810000,1.6450E-009,1533.810000,1.6450E-009
1533.970000,-2.5170E-009,1533.970000,-2.5170E-009,1533.970000,-2.5170E-009,1533.970000,-2.5170E-009,1533.970000,-2.5170E-009,1533.970000,-2.5170E-009,1533.970000,-2.5170E-009,1533.970000,-2.5170E-009,1533.970000,-2.5170E-009,1533.970000,-2.5170E-009
1534.130000,4.9280E-009,1534.130000,4.9280E-009,1534.130000,4.9280E-009,1534.130000,4.9280E-009,1534.130000,4.9280E-009,1534.130000,4.9280E-009,1534.130000,4.9280E-009,1534.130000,4.9280E-009,1534.130000,4.9280E-009,1534.130000,4.9280E-009
1534.290000,-1.0680E-008,1534.290000,-1.0680E-008,1534.290000,-1.0680E-008,1534.290000,-1.0680E-008,1534.290000,-1.0680E-008,1534.290000,-1.0680E-008,1534.290000,-1.0680E-008,1534.290000,-1.0680E-008,1534.290000,-1.0680E-008,1534.290000,-1.0680E-008
1534.450000,9.3350E-009,1534.450000,9.3350E-009,1534.450000,9.3350E-009,1534.450000,9.3350E-009,1534.450000,9.3350E-009,1534.450000,9.3350E-009,1534.450000,9.3350E-009,1534.450000,9.3350E-009,1534.450000,9.3350E-009,1534.450000,9.3350E-009
1534.610000,9.9830E-009,1534.610000,9.9830E-009,1534.610000,9.9830E-009,1534.610000,9.9830E-009,1534.610000,9.9830E-009,1534.610000,9.9830E-009,1534.610000,9.9830E-009,1534.610000,9.9830E-009,1534.610000,9.9830E-009,1534.610000,9.9830E-009
1534.770000,2.2950E-009,1534.770000,2.2950E-009,1534.770000,2.2950E-009,1534.770000,2.2950E-009,1534.770000,2.2950E-009,1534.770000,2.2950E-009,1534.770000,2.2950E-009,1534.770000,2.2950E-009,1534.770000,2.2950E-009,1534.770000,2.2950E-009
1534.930000,1.4720E-008,1534.930000,1.4720E-008,1534.930000,1.4720E-008,1534.930000,1.4720E-008,1534.930000,1.4720E-008,1534.930000,1.4720E-008,1534.930000,1.4720E-008,1534.930000,1.4720E-008,1534.930000,1.4720E-008,1534.930000,1.4720E-008
1535.090000,2.2230E-008,1535.090000,2.2230E-008,1535.090000,2.2230E-008,1535.090000,2.2230E-008,1535.090000,2.2230E-008,1535.090000,2.2230E-008,1535.090000,2.2230E-008,1535.090000,2.2230E-008,1535.090000,2.2230E-008,1535.090000,2.2230E-008
1535.250000,5.2920E-008,1535.250000,5.2920E-008,1535.250000,5.2920E-008,1535.250000,5.2920E-008,1535.250000,5.2920E-008,1535.250000,5.2920E-008,1535.250000,5.2920E-008,1535.250000,5.2920E-008,1535.250000,5.2920E-008,1535.250000,5.2920E-008
1535.410000,8.0970E-008,1535.410000,8.0970E-008,1535.410000,8.0970E-008,1535.410000,8.0970E-008,1535.410000,8.0970E-008,1535.410000,8.0970E-008,1535.410000,8.0970E-008,1535.410000,8.0970E-008,1535.410000,8.0970E-008,1535.410000,8.0970E-008
1535.570000,1.0210E-007,1535.570000,1.0210E-007,1535.570000,1.0210E-007,1535.570000,1.0210E-007,1535.570000,1.0210E-007,1535.570000,1.0210E-007,1535.570000,1.0210E-007,1535.570000,1.0210E-007,1535.570000,1.0210E-007,1535.570000,1.0210E-007
1535.730000,9.4390E-008,1535.730000,9.4390E-008,1535.730000,9.4390E-008,1535.730000,9.4390E-008,1535.730000,9.4390E-008,1535.730000,9.4390E-008,1535.730000,9.4390E-008,1535.730000,9.4390E-008,1535.730000,9.4390E-008,1535.730000,9.4390E-008
1535.890000,4.5760E-008,1535.890000,4.5760E-008,1535.890000,4.5760E-008,1535.890000,4.5760E-008,1535.890000,4.5760E-008,1535.890000,4.5760E-008,1535.890000,4.5760E-008,1535.890000,4.5760E-008,1535.890000,4.5760E-008,1535.890000,4.5760E-008
1536.050000,5.0530E-008,1536.050000,5.0530E-008,1536.050000,5.0530E-008,1536.050000,5.0530E-008,1536.050000,5.0530E-008,1536.050000,5.0530E-008,1536.050000,5.0530E-008,1536.050000,5.0530E-008,1536.050000,5.0530E-008,1536.050000,5.0530E-008
1536.210000,-3.7340E-009,1536.210000,-3.7340E-009,1536.210000,-3.7340E-009,1536.210000,-3.7340E-009,1536.210000,-3.7340E-009,1536.210000,-3.7340E-009,1536.210000,-3.7340E-009,1536.210000,-3.7340E-009,1536.210000,-3.7340E-009,1536.210000,-3.7340E-009
1536.370000,2.1810E-008,1536.370000,2.1810E-008,1536.370000,2.1810E-008,1536.370000,2.1810E-008,1536.370000,2.1810E-008,1536.370000,2.1810E-008,1536.370000,2.1810E-008,1536.370000,2.1810E-008,1536.370000,2.1810E-008,1536.370000,2.1810E-008
1536.530000,-2.4820E-009,1536.530000,-2.4820E-009,1536.530000,-2.4820E-009,1536.530000,-2.4820E-009,1536.530000,-2.4820E-009,1536.530000,-2.4820E-009,1536.530000,-2.4820E-009,1536.530000,-2.4820E-009,1536.530000,-2.4820E-009,1536.530000,-2.4820E-009
1536.690000,1.0860E-009,1536.690000,1.0860E-009,1536.690000,1.0860E-009,1536.690000,1.0860E-009,1536.690000,1.0860E-009,1536.690000,1.0860E-009,1536.690000,1.0860E-009,1536.690000,1.0860E-009,1536.690000,1.0860E-009,1536.690000,1.0860E-009
1536.850000,6.4800E-009,1536.850000,6.4800E-009,1536.850000,6.4800E-009,1536.850000,6.4800E-009,1536.850000,6.4800E-009,1536.850000,6.4800E-009,1536.850000,6.4800E-009,1536.850000,6.4800E-009,1536.850000,6.4800E-009,1536.850000,6.4800E-009
1537.010000,1.1680E-008,1537.010000,1.1680E-008,1537.010000,1.1680E-008,1537.010000,1.1680E-008,1537.010000,1.1680E-008,1537.010000,1.1680E-008,1537.010000,1.1680E-008,1537.010000,1.1680E-008,1537.010000,1.1680E-008,1537.010000,1.1680E-008
1537.170000,-2.9660E-009,1537.170000,-2.9660E-009,1537.170000,-2.9660E-009,1537.170000,-2.9660E-009,1537.170000,-2.9660E-009,1537.170000,-2.9660E-009,1537.170000,-2.9660E-009,1537.170000,-2.9660E-009,1537.170000,-2.9660E-009,1537.170000,-2.9660E-009
1537.330000,3.6030E-009,1537.330000,3.6030E-009,1537.330000,3.6030E-009,1537.330000,3.6030E-009,1537.330000,3.6030E-009,1537.330000,3.6030E-009,1537.330000,3.6030E-009,1537.330000,3.6030E-009,1537.330000,3.6030E-009,1537.330000,3.6030E-009
1537.490000,-1.9120E-008,1537.490000,-1.9120E-008,1537.490000,-1.9120E-008,1537.490000,-1.9120E-008,1537.490000,-1.9120E-008,1537.490000,-1.9120E-008,1537.490000,-1.9120E-008,1537.490000,-1.9120E-008,1537.490000,-1.9120E-008,1537.490000,-1.9120E-008
1537.650000,-1.9770E-010,1537.650000,-1.9770E-010,1537.650000,-1.9770E-010,1537.650000,-1.9770E-010,1537.650000,-1.9770E-010,1537.650000,-1.9770E-010,1537.650000,-1.9770E-010,1537.650000,-1.9770E-010,1537.650000,-1.9770E-010,1537.650000,-1.9770E-010
1537.810000,-1.1690E-008,1537.810000,-1.1690E-008,1537.810000,-1.1690E-008,1537.810000,-1.1690E-008,1537.810000,-1.1690E-008,1537.810000,-1.1690E-008,1537.810000,-1.1690E-008,1537.810000,-1.1690E-008,1537.810000,-1.1690E-008,1537.810000,-1.1690E-008
1537.970000,7.2180E-009,1537.970000,7.2180E-009,1537.970000,7.2180E-009,1537.970000,7.2180E-009,1537.970000,7.2180E-009,1537.970000,7.2180E-009,1537.970000,7.2180E-009,1537.970000,7.2180E-009,1537.970000,7.2180E-009,1537.970000,7.2180E-009
1538.130000,8.3060E-009,1538.130000,8.3060E-009,1538.130000,8.3060E-009,1538.130000,8.3060E-009,1538.130000,8.3060E-009,1538.130000,8.3060E-009,1538.130000,8.3060E-009,1538.130000,8.3060E-009,1538.130000,8.3060E-009,1538.130000,8.3060E-009
1538.290000,8.3160E-009,1538.290000,8.3160E-009,1538.290000,8.3160E-009,1538.290000,8.3160E-009,1538.290000,8.3160E-009,1538.290000,8.3160E-009,1538.290000,8.3160E-009,1538.290000,8.3160E-009,1538.290000,8.3160E-009,1538.290000,8.3160E-009
1538.450000,-1.3940E-008,1538.450000,-1.3940E-008,1538.450000,-1.3940E-008,1538.450000,-1.3940E-008,1538.450000,-1.3940E-008,1538.450000,-1.3940E-008,1538.450000,-1.3940E-008,1538.450000,-1.3940E-008,1538.450000,-1.3940E-008,1538.450000,-1.3940E-008
1538.610000,5.7110E-009,1538.610000,5.7110E-009,1538.610000,5.7110E-009,1538.610000,5.7110E-009,1538.610000,5.7110E-009,1538.610000,5.7110E-009,1538.610000,5.7110E-009,1538.610000,5.7110E-009,1538.610000,5.7110E-009,1538.610000,5.7110E-009
1538.770000,1.3350E-008,1538.770000,1.3350E-008,1538.770000,1.3350E-008,1538.770000,1.3350E-008,1538.770000,1.3350E-008,1538.770000,1.3350E-008,1538.770000,1.3350E-008,1538.770000,1.3350E-008,1538.770000,1.3350E-008,1538.770000,1.3350E-008
1538.930000,-1.1710E-008,1538.930000,-1.1710E-008,1538.930000,-1.1710E-008,1538.930000,-1.1710E-008,1538.930000,-1.1710E-008,1538.930000,-1.1710E-008,1538.930000,-1.1710E-008,1538.930000,-1.1710E-008,1538.930000,-1.1710E-008,1538.930000,-1.1710E-008
1539.090000,5.1290E-009,1539.090000,5.1290E-009,1539.090000,5.1290E-009,1539.090000,5.1290E-009,1539.090000,5.1290E-009,1539.090000,5.1290E-009,1539.090000,5.1290E-009,1539.090000,5.1290E-009,1539.090000,5.1290E-009,1539.090000,5.1290E-009
1539.250000,-1.8650E-008,1539.250000,-1.8650E-008,1539.250000,-1.8650E-008,1539.250000,-1.8650E-008,1539.250000,-1.8650E-008,1539.250000,-1.8650E-008,1539.250000,-1.8650E-008,1539.250000,-1.8650E-008,1539.250000,-1.8650E-008,1539.250000,-1.8650E-008
1539.410000,-6.0840E-009,1539.410000,-6.0840E-009,1539.410000,-6.0840E-009,1539.410000,-6.0840E-009,1539.410000,-6.0840E-009,1539.410000,-6.0840E-009,1539.410000,-6.0840E-009,1539.410000,-6.0840E-009,1539.410000,-6.0840E-009,1539.410000,-6.0840E-009
1539.570000,-2.5900E-009,1539.570000,-2.5900E-009,1539.570000,-2.5900E-009,1539.570000,-2.5900E-009,1539.570000,-2.5900E-009,1539.570000,-2.5900E-009,1539.570000,-2.5900E-009,1539.570000,-2.5900E-009,1539.570000,-2.5900E-009,1539.570000,-2.5900E-009
1539.730000,-1.3520E-008,1539.730000,-1.3520E-008,1539.730000,-1.3520E-008,1539.730000,-1.3520E-008,1539.730000,-1.3520E-008,1539.730000,-1.3520E-008,1539.730000,-1.3520E-008,1539.730000,-1.3520E-008,1539.730000,-1.3520E-008,1539.730000,-1.3520E-008
1539.890000,1.4240E-008,1539.890000,1.4240E-008,1539.890000,1.4240E-008,1539.890000,1.4240E-008,1539.890000,1.4240E-008,1539.890000,1.4240E-008,1539.890000,1.4240E-008,1539.890000,1.4240E-008,1539.890000,1.4240E-008,1539.890000,1.4240E-008
1540.050000,-4.4580E-009,1540.050000,-4.4580E-009,1540.050000,-4.4580E-009,1540.050000,-4.4580E-009,1540.050000,-4.4580E-009,1540.050000,-4.4580E-009,1540.050000,-4.4580E-009,1540.050000,-4.4580E-009,1540.050000,-4.4580E-009,1540.050000,-4.4580E-009
1540.210000,-9.2480E-009,1540.210000,-9.2480E-009,1540.210000,-9.2480E-009,1540.210000,-9.2480E-009,1540.210000,-9.2480E-009,1540.210000,-9.2480E-009,1540.210000,-9.2480E-009,1540.210000,-9.2480E-009,1540.210000,-9.2480E-009,1540.210000,-9.2480E-009
1540.370000,-1.9770E-009,1540.370000,-1.9770E-009,1540.370000,-1.9770E-009,1540.370000,-1.9770E-009,1540.370000,-1.9770E-009,1540.370000,-1.9770E-009,1540.370000,-1.9770E-009,1540.370000,-1.9770E-009,1540.370000,-1.9770E-009,1540.370000,-1.9770E-009
1540.530000,-4.6590E-009,1540.530000,-4.6590E-009,1540.530000,-4.6590E-009,1540.530000,-4.6590E-009,1540.530000,-4.6590E-009,1540.530000,-4.6590E-009,1540.530000,-4.6590E-009,1540.530000,-4.6590E-009,1540.530000,-4.6590E-009,1540.530000,-4.6590E-009
1540.690000,-5.2000E-009,1540.690000,-5.2000E-009,1540.690000,-5.2000E-009,1540.690000,-5.2000E-009,1540.690000,-5.2000E-009,1540.690000,-5.2000E-009,1540.690000,-5.2000E-009,1540.690000,-5.2000E-009,1540.690000,-5.2000E-009,1540.690000,-5.2000E-009
1540.850000,3.4090E-010,1540.850000,3.4090E-010,1540.850000,3.4090E-010,1540.850000,3.4090E-010,1540.850000,3.4090E-010,1540.850000,3.4090E-010,1540.850000,3.4090E-010,1540.850000,3.4090E-010,1540.850000,3.4090E-010,1540.850000,3.4090E-010
1541.010000,9.0210E-010,1541.010000,9.0210E-010,1541.010000,9.0210E-010,1541.010000,9.0210E-010,1541.010000,9.0210E-010,1541.010000,9.0210E-010,1541.010000,9.0210E-010,1541.010000,9.0210E-010,1541.010000,9.0210E-010,1541.010000,9.0210E-010
1541.170000,-6.5150E-009,1541.170000,-6.5150E-009,1541.170000,-6.5150E-009,1541.170000,-6.5150E-009,1541.170000,-6.5150E-009,1541.170000,-6.5150E-009,1541.170000,-6.5150E-009,1541.170000,-6.5150E-009,1541.170000,-6.5150E-009,1541.170000,-6.5150E-009
1541.330000,1.6170E-009,1541.330000,1.6170E-009,1541.330000,1.6170E-009,1541.330000,1.6170E-009,1541.330000,1.6170E-009,1541.330000,1.6170E-009,1541.330000,1.6170E-009,1541.330000,1.6170E-009,1541.330000,1.6170E-009,1541.330000,1.6170E-009
1541.490000,3.6880E-009,1541.490000,3.6880E-009,1541.490000,3.6880E-009,1541.490000,3.6880E-009,1541.490000,3.6880E-009,1541.490000,3.6880E-009,1541.490000,3.6880E-009,1541.490000,3.6880E-009,1541.490000,3.6880E-009,1541.490000,3.6880E-009
1541.650000,-2.1740E-008,1541.650000,-2.1740E-008,1541.650000,-2.1740E-008,1541.650000,-2.1740E-008,1541.650000,-2.1740E-008,1541.650000,-2.1740E-008,1541.650000,-2.1740E-008,1541.650000,-2.1740E-008,1541.650000,-2.1740E-008,1541.650000,-2.1740E-008
1541.810000,-2.7430E-009,1541.810000,-2.7430E-009,1541.810000,-2.7430E-009,1541.810000,-2.7430E-009,1541.810000,-2.7430E-009,1541.810000,-2.7430E-009,1541.810000,-2.7430E-009,1541.810000,-2.7430E-009,1541.810000,-2.7430E-009,1541.810000,-2.7430E-009
1541.970000,1.3260E-008,1541.970000,1.3260E-008,1541.970000,1.3260E-008,1541.970000,1.3260E-008,1541.970000,1.3260E-008,1541.970000,1.3260E-008,1541.970000,1.3260E-008,1541.970000,1.3260E-008,1541.970000,1.3260E-008,1541.970000,1.3260E-008
1542.130000,-5.0690E-010,1542.130000,-5.0690E-010,1542.130000,-5.0690E-010,1542.130000,-5.0690E-010,1542.130000,-5.0690E-010,1542.130000,-5.0690E-010,1542.130000,-5.0690E-010,1542.130000,-5.0690E-010,1542.130000,-5.0690E-010,1542.130000,-5.0690E-010
1542.290000,6.5620E-009,1542.290000,6.5620E-009,1542.290000,6.5620E-009,1542.290000,6.5620E-009,1542.290000,6.5620E-009,1542.290000,6.5620E-009,1542.290000,6.5620E-009,1542.290000,6.5620E-009,1542.290000,6.5620E-009,1542.290000,6.5620E-009
1542.450000,-7.2800E-010,1542.450000,-7.2800E-010,1542.450000,-7.2800E-010,1542.450000,-7.2800E-010,1542.450000,-7.2800E-010,1542.450000,-7.2800E-010,1542.450000,-7.2800E-010,1542.450000,-7.2800E-010,1542.450000,-7.2800E-010,1542.450000,-7.2800E-010
1542.610000,2.7000E-008,1542.610000,2.7000E-008,1542.610000,2.7000E-008,1542.610000,2.7000E-008,1542.610000,2.7000E-008,1542.610000,2.7000E-008,1542.610000,2.7000E-008,1542.610000,2.7000E-008,1542.610000,2.7000E-008,1542.610000,2.7000E-008
1542.770000,6.0840E-009,1542.770000,6.0840E-009,1542.770000,6.0840E-009,1542.770000,6.0840E-009,1542.770000,6.0840E-009,1542.770000,6.0840E-009,1542.770000,6.0840E-009,1542.770000,6.0840E-009,1542.770000,6.0840E-009,1542.770000,6.0840E-009
1542.930000,-8.6560E-009,1542.930000,-8.6560E-009,1542.930000,-8.6560E-009,1542.930000,-8.6560E-009,1542.930000,-8.6560E-009,1542.930000,-8.6560E-009,1542.930000,-8.6560E-009,1542.930000,-8.6560E-009,1542.930000,-8.6560E-009,1542.930000,-8.6560E-009
1543.090000,-2.1870E-009,1543.090000,-2.1870E-009,1543.090000,-2.1870E-009,1543.090000,-2.1870E-009,1543.090000,-2.1870E-009,1543.090000,-2.1870E-009,1543.090000,-2.1870E-009,1543.090000,-2.1870E-009,1543.090000,-2.1870E-009,1543.090000,-2.1870E-009
1543.250000,2.0820E-008,1543.250000,2.0820E-008,1543.250000,2.0820E-008,1543.250000,2.0820E-008,1543.250000,2.0820E-008,1543.250000,2.0820E-008,1543.250000,2.0820E-008,1543.250000,2.0820E-008,1543.250000,2.0820E-008,1543.250000,2.0820E-008
1543.410000,1.0460E-008,1543.410000,1.0460E-008,1543.410000,1.0460E-008,1543.410000,1.0460E-008,1543.410000,1.0460E-008,1543.410000,1.0460E-008,1543.410000,1.0460E-008,1543.410000,1.0460E-008,1543.410000,1.0460E-008,1543.410000,1.0460E-008
1543.570000,-1.2950E-008,1543.570000,-1.2950E-008,1543.570000,-1.2950E-008,1543.570000,-1.2950E-008,1543.570000,-1.2950E-008,1543.570000,-1.2950E-008,1543.570000,-1.2950E-008,1543.570000,-1.2950E-008,1543.570000,-1.2950E-008,1543.570000,-1.2950E-008
1543.730000,1.4140E-008,1543.730000,1.4140E-008,1543.730000,1.4140E-008,1543.730000,1.4140E-008,1543.730000,1.4140E-008,1543.730000,1.4140E-008,1543.730000,1.4140E-008,1543.730000,1.4140E-008,1543.730000,1.4140E-008,1543.730000,1.4140E-008
1543.890000,2.5680E-008,1543.890000,2.5680E-008,1543.890000,2.5680E-008,1543.890000,2.5680E-008,1543.890000,2.5680E-008,1543.890000,2.5680E-008,1543.890000,2.5680E-008,1543.890000,2.5680E-008,1543.890000,2.5680E-008,1543.890000,2.5680E-008
1544.050000,2.6790E-008,1544.050000,2.6790E-008,1544.050000,2.6790E-008,1544.050000,2.6790E-008,1544.050000,2.6790E-008,1544.050000,2.6790E-008,1544.050000,2.6790E-008,1544.050000,2.6790E-008,1544.050000,2.6790E-008,1544.050000,2.6790E-008
1544.210000,4.2320E-008,1544.210000,4.2320E-008,1544.210000,4.2320E-008,1544.210000,4.2320E-008,1544.210000,4.2320E-008,1544.210000,4.2320E-008,1544.210000,4.2320E-008,1544.210000,4.2320E-008,1544.210000,4.2320E-008,1544.210000,4.2320E-008
1544.370000,6.5750E-008,1544.370000,6.5750E-008,1544.370000,6.5750E-008,1544.370000,6.5750E-008,1544.370000,6.5750E-008,1544.370000,6.5750E-008,1544.370000,6.5750E-008,1544.370000,6.5750E-008,1544.370000,6.5750E-008,1544.370000,6.5750E-008
1544.530000,6.3260E-008,1544.530000,6.3260E-008,1544.530000,6.3260E-008,1544.530000,6.3260E-008,1544.530000,6.3260E-008,1544.530000,6.3260E-008,1544.530000,6.3260E-008,1544.530000,6.3260E-008,1544.530000,6.3260E-008,1544.530000,6.3260E-008
1544.690000,1.1090E-007,1544.690000,1.1090E-007,1544.690000,1.1090E-007,1544.690000,1.1090E-007,1544.690000,1.1090E-007,1544.690000,1.1090E-007,1544.690000,1.1090E-007,1544.690000,1.1090E-007,1544.690000,1.1090E-007,1544.690000,1.1090E-007
1544.850000,1.8290E-007,1544.850000,1.8290E-007,1544.850000,1.8290E-007,1544.850000,1.8290E-007,1544.850000,1.8290E-007,1544.850000,1.8290E-007,1544.850000,1.8290E-007,1544.850000,1.8290E-007,1544.850000,1.8290E-007,1544.850000,1.8290E-007
1545.010000,3.4800E-007,1545.010000,3.4800E-007,1545.010000,3.4800E-007,1545.010000,3.4800E-007,1545.010000,3.4800E-007,1545.010000,3.4800E-007,1545.010000,3.4800E-007,1545.010000,3.4800E-007,1545.010000,3.4800E-007,1545.010000,3.4800E-007
1545.170000,7.4030E-007,1545.170000,7.4030E-007,1545.170000,7.4030E-007,1545.170000,7.4030E-007,1545.170000,7.4030E-007,1545.170000,7.4030E-007,1545.170000,7.4030E-007,1545.170000,7.4030E-007,1545.170000,7.4030E-007,1545.170000,7.4030E-007
1545.330000,1.9780E-006,1545.330000,1.9780E-006,1545.330000,1.9780E-006,1545.330000,1.9780E-006,1545.330000,1.9780E-006,1545.330000,1.9780E-006,1545.330000,1.9780E-006,1545.330000,1.9780E-006,1545.330000,1.9780E-006,1545.330000,1.9780E-006
1545.490000,4.2190E-006,1545.490000,4.2190E-006,1545.490000,4.2190E-006,1545.490000,4.2190E-006,1545.490000,4.2190E-006,1545.490000,4.2190E-006,1545.490000,4.2190E-006,1545.490000,4.2190E-006,1545.490000,4.2190E-006,1545.490000,4.2190E-006
1545.650000,3.5730E-006,1545.650000,3.5730E-006,1545.650000,3.5730E-006,1545.650000,3.5730E-006,1545.650000,3.5730E-006,1545.650000,3.5730E-006,1545.650000,3.5730E-006,1545.650000,3.5730E-006,1545.650000,3.5730E-006,1545.650000,3.5730E-006
1545.810000,1.5650E-006,1545.810000,1.5650E-006,1545.810000,1.5650E-006,1545.810000,1.5650E-006,1545.810000,1.5650E-006,1545.810000,1.5650E-006,1545.810000,1.5650E-006,1545.810000,1.5650E-006,1545.810000,1.5650E-006,1545.810000,1.5650E-006
1545.970000,9.2910E-007,1545.970000,9.2910E-007,1545.970000,9.2910E-007,1545.970000,9.2910E-007,1545.970000,9.2910E-007,1545.970000,9.2910E-007,1545.970000,9.2910E-007,1545.970000,9.2910E-007,1545.970000,9.2910E-007,1545.970000,9.2910E-007
1546.130000,5.6950E-007,1546.130000,5.6950E-007,1546.130000,5.6950E-007,1546.130000,5.6950E-007,1546.130000,5.6950E-007,1546.130000,5.6950E-007,1546.130000,5.6950E-007,1546.130000,5.6950E-007,1546.130000,5.6950E-007,1546.130000,5.6950E-007
1546.290000,4.3430E-007,1546.290000,4.3430E-007,1546.290000,4.3430E-007,1546.290000,4.3430E-007,1546.290000,4.3430E-007,1546.290000,4.3430E-007,1546.290000,4.3430E-007,1546.290000,4.3430E-007,1546.290000,4.3430E-007,1546.290000,4.3430E-007
1546.450000,3.0160E-007,1546.450000,3.0160E-007,1546.450000,3.0160E-007,1546.450000,3.0160E-007,1546.450000,3.0160E-007,1546.450000,3.0160E-007,1546.450000,3.0160E-007,1546.450000,3.0160E-007,1546.450000,3.0160E-007,1546.450000,3.0160E-007
1546.610000,3.0470E-007,1546.610000,3.0470E-007,1546.610000,3.0470E-007,1546.610000,3.0470E-007,1546.610000,3.0470E-007,1546.610000,3.0470E-007,1546.610000,3.0470E-007,1546.610000,3.0470E-007,1546.610000,3.0470E-007,1546.610000,3.0470E-007
1546.770000,2.8630E-007,1546.770000,2.8630E-007,1546.770000,2.8630E-007,1546.770000,2.8630E-007,1546.770000,2.8630E-007,1546.770000,2.8630E-007,1546.770000,2.8630E-007,1546.770000,2.8630E-007,1546.770000,2.8630E-007,1546.770000,2.8630E-007
1546.930000,2.1880E-007,1546.930000,2.1880E-007,1546.930000,2.1880E-007,1546.930000,2.1880E-007,1546.930000,2.1880E-007,1546.930000,2.1880E-007,1546.930000,2.1880E-007,1546.930000,2.1880E-007,1546.930000,2.1880E-007,1546.930000,2.1880E-007
1547.090000,2.4300E-007,1547.090000,2.4300E-007,1547.090000,2.4300E-007,1547.090000,2.4300E-007,1547.090000,2.4300E-007,1547.090000,2.4300E-007,1547.090000,2.4300E-007,1547.090000,2.4300E-007,1547.090000,2.4300E-007,1547.090000,2.4300E-007
