File,WaveData20070101_060.csv,
1531.890000,2.6900E-008,1531.890000,2.6900E-008,1531.890000,2.6900E-008,1531.890000,2.6900E-008,1531.890000,2.6900E-008,1531.890000,2.6900E-008,1531.890000,2.6900E-008,1531.890000,2.6900E-008,1531.890000,2.6900E-008,1531.890000,2.6900E-008
1532.050000,2.2870E-009,1532.050000,2.2870E-009,1532.050000,2.2870E-009,1532.050000,2.2870E-009,1532.050000,2.2870E-009,1532.050000,2.2870E-009,1532.050000,2.2870E-009,1532.050000,2.2870E-009,1532.050000,2.2870E-009,1532.050000,2.2870E-009
1532.210000,6.4580E-009,1532.210000,6.4580E-009,1532.210000,6.4580E-009,1532.210000,6.4580E-009,1532.210000,6.4580E-009,1532.210000,6.4580E-009,1532.210000,6.4580E-009,1532.210000,6.4580E-009,1532.210000,6.4580E-009,1532.210000,6.4580E-009
1532.370000,2.6020E-009,1532.370000,2.6020E-009,1532.370000,2.6020E-009,1532.370000,2.6020E-009,1532.370000,2.6020E-009,1532.370000,2.6020E-009,1532.370000,2.6020E-009,1532.370000,2.6020E-009,1532.370000,2.6020E-009,1532.370000,2.6020E-009
1532.530000,-1.2890E-008,1532.530000,-1.2890E-008,1532.530000,-1.2890E-008,1532.530000,-1.2890E-008,1532.530000,-1.2890E-008,1532.530000,-1.2890E-008,1532.530000,-1.2890E-008,1532.530000,-1.2890E-008,1532.530000,-1.2890E-008,1532.530000,-1.2890E-008
1532.690000,1.7700E-008,1532.690000,1.7700E-008,1532.690000,1.7700E-008,1532.690000,1.7700E-008,1532.690000,1.7700E-008,1532.690000,1.7700E-008,1532.690000,1.7700E-008,1532.690000,1.7700E-008,1532.690000,1.7700E-008,1532.690000,1.7700E-008
1532.850000,-1.6520E-008,1532.850000,-1.6520E-008,1532.850000,-1.6520E-008,1532.850000,-1.6520E-008,1532.850000,-1.6520E-008,1532.850000,-1.6520E-008,1532.850000,-1.6520E-008,1532.850000,-1.6520E-008,1532.850000,-1.6520E-008,1532.850000,-1.6520E-008
1533.010000,1.1980E-008,1533.010000,1.1980E-008,1533.010000,1.1980E-008,1533.010000,1.1980E-008,1533.010000,1.1980E-008,1533.010000,1.1980E-008,1533.010000,1.1980E-008,1533.010000,1.1980E-008,1533.010000,1.1980E-008,1533.010000,1.1980E-008
1533.170000,-8.6180E-009,1533.170000,-8.6180E-009,1533.170000,-8.6180E-009,1533.170000,-8.6180E-009,1533.170000,-8.6180E-009,1533.170000,-8.6180E-009,1533.170000,-8.6180E-009,1533.170000,-8.6180E-009,1533.170000,-8.6180E-009,1533.170000,-8.6180E-009
1533.330000,-1.0070E-008,1533.330000,-1.0070E-008,1533.330000,-1.0070E-008,1533.330000,-1.0070E-008,1533.330000,-1.0070E-008,1533.330000,-1.0070E-008,1533.330000,-1.0070E-008,1533.330000,-1.0070E-008,1533.330000,-1.0070E-008,1533.330000,-1.0070E-008
1533.490000,2.8440E-009,1533.490000,2.8440E-009,1533.490000,2.8440E-009,1533.490000,2.8440E-009,1533.490000,2.8440E-009,1533.490000,2.8440E-009,1533.490000,2.8440E-009,1533.490000,2.8440E-009,1533.490000,2.8440E-009,1533.490000,2.8440E-009
1533.650000,-9.4580E-009,1533.650000,-9.4580E-009,1533.650000,-9.4580E-009,1533.650000,-9.4580E-009,1533.650000,-9.4580E-009,1533.650000,-9.4580E-009,1533.650000,-9.4580E-009,1533.650000,-9.4580E-009,1533.650000,-9.4580E-009,1533.650000,-9.4580E-009
1533.810000,-8.7290E-009,1533.810000,-8.7290E-009,1533.810000,-8.7290E-009,1533.810000,-8.7290E-009,1533.810000,-8.7290E-009,1533.810000,-8.7290E-009,1533.810000,-8.7290E-009,1533.810000,-8.7290E-009,1533.810000,-8.7290E-009,1533.810000,-8.7290E-009
1533.970000,-5.4490E-011,1533.970000,-5.4490E-011,1533.970000,-5.4490E-011,1533.970000,-5.4490E-011,1533.970000,-5.4490E-011,1533.970000,-5.4490E-011,1533.970000,-5.4490E-011,1533.970000,-5.4490E-011,1533.970000,-5.4490E-011,1533.970000,-5.4490E-011
1534.130000,-8.9520E-009,1534.130000,-8.9520E-009,1534.130000,-8.9520E-009,1534.130000,-8.9520E-009,1534.130000,-8.9520E-009,1534.130000,-8.9520E-009,1534.130000,-8.9520E-009,1534.130000,-8.9520E-009,1534.130000,-8.9520E-009,1534.130000,-8.9520E-009
1534.290000,-5.9350E-009,1534.290000,-5.9350E-009,1534.290000,-5.9350E-009,1534.290000,-5.9350E-009,1534.290000,-5.9350E-009,1534.290000,-5.9350E-009,1534.290000,-5.9350E-009,1534.290000,-5.9350E-009,1534.290000,-5.9350E-009,1534.290000,-5.9350E-009
1534.450000,1.7300E-008,1534.450000,1.7300E-008,1534.450000,1.7300E-008,1534.450000,1.7300E-008,1534.450000,1.7300E-008,1534.450000,1.7300E-008,1534.450000,1.7300E-008,1534.450000,1.7300E-008,1534.450000,1.7300E-008,1534.450000,1.7300E-008
1534.610000,-1.1310E-008,1534.610000,-1.1310E-008,1534.610000,-1.1310E-008,1534.610000,-1.1310E-008,1534.610000,-1.1310E-008,1534.610000,-1.1310E-008,1534.610000,-1.1310E-008,1534.610000,-1.1310E-008,1534.610000,-1.1310E-008,1534.610000,-1.1310E-008
1534.770000,1.2580E-008,1534.770000,1.2580E-008,1534.770000,1.2580E-008,1534.770000,1.2580E-008,1534.770000,1.2580E-008,1534.770000,1.2580E-008,1534.770000,1.2580E-008,1534.770000,1.2580E-008,1534.770000,1.2580E-008,1534.770000,1.2580E-008
1534.930000,-6.7050E-009,1534.930000,-6.7050E-009,1534.930000,-6.7050E-009,1534.930000,-6.7050E-009,1534.930000,-6.7050E-009,1534.930000,-6.7050E-009,1534.930000,-6.7050E-009,1534.930000,-6.7050E-009,1534.930000,-6.7050E-009,1534.930000,-6.7050E-009
1535.090000,-9.9920E-009,1535.090000,-9.9920E-009,1535.090000,-9.9920E-009,1535.090000,-9.9920E-009,1535.090000,-9.9920E-009,1535.090000,-9.9920E-009,1535.090000,-9.9920E-009,1535.090000,-9.9920E-009,1535.090000,-9.9920E-009,1535.090000,-9.9920E-009
1535.250000,6.0120E-009,1535.250000,6.0120E-009,1535.250000,6.0120E-009,1535.250000,6.0120E-009,1535.250000,6.0120E-009,1535.250000,6.0120E-009,1535.250000,6.0120E-009,1535.250000,6.0120E-009,1535.250000,6.0120E-009,1535.250000,6.0120E-009
1535.410000,-7.9340E-009,1535.410000,-7.9340E-009,1535.410000,-7.9340E-009,1535.410000,-7.9340E-009,1535.410000,-7.9340E-009,1535.410000,-7.9340E-009,1535.410000,-7.9340E-009,1535.410000,-7.9340E-009,1535.410000,-7.9340E-009,1535.410000,-7.9340E-009
1535.570000,2.2690E-009,1535.570000,2.2690E-009,1535.570000,2.2690E-009,1535.570000,2.2690E-009,1535.570000,2.2690E-009,1535.570000,2.2690E-009,1535.570000,2.2690E-009,1535.570000,2.2690E-009,1535.570000,2.2690E-009,1535.570000,2.2690E-009
1535.730000,1.1310E-008,1535.730000,1.1310E-008,1535.730000,1.1310E-008,1535.730000,1.1310E-008,1535.730000,1.1310E-008,1535.730000,1.1310E-008,1535.730000,1.1310E-008,1535.730000,1.1310E-008,1535.730000,1.1310E-008,1535.730000,1.1310E-008
1535.890000,5.0170E-009,1535.890000,5.0170E-009,1535.890000,5.0170E-009,1535.890000,5.0170E-009,1535.890000,5.0170E-009,1535.890000,5.0170E-009,1535.890000,5.0170E-009,1535.890000,5.0170E-009,1535.890000,5.0170E-009,1535.890000,5.0170E-009
1536.050000,-1.1580E-008,1536.050000,-1.1580E-008,1536.050000,-1.1580E-008,1536.050000,-1.1580E-008,1536.050000,-1.1580E-008,1536.050000,-1.1580E-008,1536.050000,-1.1580E-008,1536.050000,-1.1580E-008,1536.050000,-1.1580E-008,1536.050000,-1.1580E-008
1536.210000,-3.3830E-009,1536.210000,-3.3830E-009,1536.210000,-3.3830E-009,1536.210000,-3.3830E-009,1536.210000,-3.3830E-009,1536.210000,-3.3830E-009,1536.210000,-3.3830E-009,1536.210000,-3.3830E-009,1536.210000,-3.3830E-009,1536.210000,-3.3830E-009
1536.370000,8.9640E-009,1536.370000,8.9640E-009,1536.370000,8.9640E-009,1536.370000,8.9640E-009,1536.370000,8.9640E-009,1536.370000,8.9640E-009,1536.370000,8.9640E-009,1536.370000,8.9640E-009,1536.370000,8.9640E-009,1536.370000,8.9640E-009
1536.530000,1.4050E-009,1536.530000,1.4050E-009,1536.530000,1.4050E-009,1536.530000,1.4050E-009,1536.530000,1.4050E-009,1536.530000,1.4050E-009,1536.530000,1.4050E-009,1536.530000,1.4050E-009,1536.530000,1.4050E-009,1536.530000,1.4050E-009
1536.690000,-7.2720E-009,1536.690000,-7.2720E-009,1536.690000,-7.2720E-009,1536.690000,-7.2720E-009,1536.690000,-7.2720E-009,1536.690000,-7.2720E-009,1536.690000,-7.2720E-009,1536.690000,-7.2720E-009,1536.690000,-7.2720E-009,1536.690000,-7.2720E-009
1536.850000,3.3500E-009,1536.850000,3.3500E-009,1536.850000,3.3500E-009,1536.850000,3.3500E-009,1536.850000,3.3500E-009,1536.850000,3.3500E-009,1536.850000,3.3500E-009,1536.850000,3.3500E-009,1536.850000,3.3500E-009,1536.850000,3.3500E-009
1537.010000,-3.6250E-010,1537.010000,-3.6250E-010,1537.010000,-3.6250E-010,1537.010000,-3.6250E-010,1537.010000,-3.6250E-010,1537.010000,-3.6250E-010,1537.010000,-3.6250E-010,1537.010000,-3.6250E-010,1537.010000,-3.6250E-010,1537.010000,-3.6250E-010
1537.170000,1.9110E-008,1537.170000,1.9110E-008,1537.170000,1.9110E-008,1537.170000,1.9110E-008,1537.170000,1.9110E-008,1537.170000,1.9110E-008,1537.170000,1.9110E-008,1537.170000,1.9110E-008,1537.170000,1.9110E-008,1537.170000,1.9110E-008
1537.330000,-1.5630E-008,1537.330000,-1.5630E-008,1537.330000,-1.5630E-008,1537.330000,-1.5630E-008,1537.330000,-1.5630E-008,1537.330000,-1.5630E-008,1537.330000,-1.5630E-008,1537.330000,-1.5630E-008,1537.330000,-1.5630E-008,1537.330000,-1.5630E-008
1537.490000,-5.7120E-010,1537.490000,-5.7120E-010,1537.490000,-5.7120E-010,1537.490000,-5.7120E-010,1537.490000,-5.7120E-010,1537.490000,-5.7120E-010,1537.490000,-5.7120E-010,1537.490000,-5.7120E-010,1537.490000,-5.7120E-010,1537.490000,-5.7120E-010
1537.650000,-4.2070E-009,1537.650000,-4.2070E-009,1537.650000,-4.2070E-009,1537.650000,-4.2070E-009,1537.650000,-4.2070E-009,1537.650000,-4.2070E-009,1537.650000,-4.2070E-009,1537.650000,-4.2070E-009,1537.650000,-4.2070E-009,1537.650000,-4.2070E-009
1537.810000,8.2950E-009,1537.810000,8.2950E-009,1537.810000,8.2950E-009,1537.810000,8.2950E-009,1537.810000,8.2950E-009,1537.810000,8.2950E-009,1537.810000,8.2950E-009,1537.810000,8.2950E-009,1537.810000,8.2950E-009,1537.810000,8.2950E-009
1537.970000,9.6670E-009,1537.970000,9.6670E-009,1537.970000,9.6670E-009,1537.970000,9.6670E-009,1537.970000,9.6670E-009,1537.970000,9.6670E-009,1537.970000,9.6670E-009,1537.970000,9.6670E-009,1537.970000,9.6670E-009,1537.970000,9.6670E-009
1538.130000,-1.0630E-008,1538.130000,-1.0630E-008,1538.130000,-1.0630E-008,1538.130000,-1.0630E-008,1538.130000,-1.0630E-008,1538.130000,-1.0630E-008,1538.130000,-1.0630E-008,1538.130000,-1.0630E-008,1538.130000,-1.0630E-008,1538.130000,-1.0630E-008
1538.290000,-1.7720E-008,1538.290000,-1.7720E-008,1538.290000,-1.7720E-008,1538.290000,-1.7720E-008,1538.290000,-1.7720E-008,1538.290000,-1.7720E-008,1538.290000,-1.7720E-008,1538.290000,-1.7720E-008,1538.290000,-1.7720E-008,1538.290000,-1.7720E-008
1538.450000,1.1500E-008,1538.450000,1.1500E-008,1538.450000,1.1500E-008,1538.450000,1.1500E-008,1538.450000,1.1500E-008,1538.450000,1.1500E-008,1538.450000,1.1500E-008,1538.450000,1.1500E-008,1538.450000,1.1500E-008,1538.450000,1.1500E-008
1538.610000,-6.3260E-009,1538.610000,-6.3260E-009,1538.610000,-6.3260E-009,1538.610000,-6.3260E-009,1538.610000,-6.3260E-009,1538.610000,-6.3260E-009,1538.610000,-6.3260E-009,1538.610000,-6.3260E-009,1538.610000,-6.3260E-009,1538.610000,-6.3260E-009
1538.770000,2.6130E-009,1538.770000,2.6130E-009,1538.770000,2.6130E-009,1538.770000,2.6130E-009,1538.770000,2.6130E-009,1538.770000,2.6130E-009,1538.770000,2.6130E-009,1538.770000,2.6130E-009,1538.770000,2.6130E-009,1538.770000,2.6130E-009
1538.930000,1.6950E-008,1538.930000,1.6950E-008,1538.930000,1.6950E-008,1538.930000,1.6950E-008,1538.930000,1.6950E-008,1538.930000,1.6950E-008,1538.930000,1.6950E-008,1538.930000,1.6950E-008,1538.930000,1.6950E-008,1538.930000,1.6950E-008
1539.090000,1.1000E-008,1539.090000,1.1000E-008,1539.090000,1.1000E-008,1539.090000,1.1000E-008,1539.090000,1.1000E-008,1539.090000,1.1000E-008,1539.090000,1.1000E-008,1539.090000,1.1000E-008,1539.090000,1.1000E-008,1539.090000,1.1000E-008
1539.250000,-6.8080E-010,1539.250000,-6.8080E-010,1539.250000,-6.8080E-010,1539.250000,-6.8080E-010,1539.250000,-6.8080E-010,1539.250000,-6.8080E-010,1539.250000,-6.8080E-010,1539.250000,-6.8080E-010,1539.250000,-6.8080E-010,1539.250000,-6.8080E-010
1539.410000,8.2130E-009,1539.410000,8.2130E-009,1539.410000,8.2130E-009,1539.410000,8.2130E-009,1539.410000,8.2130E-009,1539.410000,8.2130E-009,1539.410000,8.2130E-009,1539.410000,8.2130E-009,1539.410000,8.2130E-009,1539.410000,8.2130E-009
1539.570000,2.4350E-008,1539.570000,2.4350E-008,1539.570000,2.4350E-008,1539.570000,2.4350E-008,1539.570000,2.4350E-008,1539.570000,2.4350E-008,1539.570000,2.4350E-008,1539.570000,2.4350E-008,1539.570000,2.4350E-008,1539.570000,2.4350E-008
1539.730000,3.7890E-008,1539.730000,3.7890E-008,1539.730000,3.7890E-008,1539.730000,3.7890E-008,1539.730000,3.7890E-008,1539.730000,3.7890E-008,1539.730000,3.7890E-008,1539.730000,3.7890E-008,1539.730000,3.7890E-008,1539.730000,3.7890E-008
1539.890000,8.7260E-008,1539.890000,8.7260E-008,1539.890000,8.7260E-008,1539.890000,8.7260E-008,1539.890000,8.7260E-008,1539.890000,8.7260E-008,1539.890000,8.7260E-008,1539.890000,8.7260E-008,1539.890000,8.7260E-008,1539.890000,8.7260E-008
1540.050000,1.5630E-007,1540.050000,1.5630E-007,1540.050000,1.5630E-007,1540.050000,1.5630E-007,1540.050000,1.5630E-007,1540.050000,1.5630E-007,1540.050000,1.5630E-007,1540.050000,1.5630E-007,1540.050000,1.5630E-007,1540.050000,1.5630E-007
1540.210000,2.5800E-007,1540.210000,2.5800E-007,1540.210000,2.5800E-007,1540.210000,2.5800E-007,1540.210000,2.5800E-007,1540.210000,2.5800E-007,1540.210000,2.5800E-007,1540.210000,2.5800E-007,1540.210000,2.5800E-007,1540.210000,2.5800E-007
1540.370000,4.5760E-007,1540.370000,4.5760E-007,1540.370000,4.5760E-007,1540.370000,4.5760E-007,1540.370000,4.5760E-007,1540.370000,4.5760E-007,1540.370000,4.5760E-007,1540.370000,4.5760E-007,1540.370000,4.5760E-007,1540.370000,4.5760E-007
1540.530000,4.9560E-007,1540.530000,4.9560E-007,1540.530000,4.9560E-007,1540.530000,4.9560E-007,1540.530000,4.9560E-007,1540.530000,4.9560E-007,1540.530000,4.9560E-007,1540.530000,4.9560E-007,1540.530000,4.9560E-007,1540.530000,4.9560E-007
1540.690000,4.2370E-006,1540.690000,4.2370E-006,1540.690000,4.2370E-006,1540.690000,4.2370E-006,1540.690000,4.2370E-006,1540.690000,4.2370E-006,1540.690000,4.2370E-006,1540.690000,4.2370E-006,1540.690000,4.2370E-006,1540.690000,4.2370E-006
1540.850000,8.2150E-007,1540.850000,8.2150E-007,1540.850000,8.2150E-007,1540.850000,8.2150E-007,1540.850000,8.2150E-007,1540.850000,8.2150E-007,1540.850000,8.2150E-007,1540.850000,8.2150E-007,1540.850000,8.2150E-007,1540.850000,8.2150E-007
1541.010000,1.8380E-006,1541.010000,1.8380E-006,1541.010000,1.8380E-006,1541.010000,1.8380E-006,1541.010000,1.8380E-006,1541.010000,1.8380E-006,1541.010000,1.8380E-006,1541.010000,1.8380E-006,1541.010000,1.8380E-006,1541.010000,1.8380E-006
1541.170000,9.2450E-007,1541.170000,9.2450E-007,1541.170000,9.2450E-007,1541.170000,9.2450E-007,1541.170000,9.2450E-007,1541.170000,9.2450E-007,1541.170000,9.2450E-007,1541.170000,9.2450E-007,1541.170000,9.2450E-007,1541.170000,9.2450E-007
1541.330000,5.6050E-007,1541.330000,5.6050E-007,1541.330000,5.6050E-007,1541.330000,5.6050E-007,1541.330000,5.6050E-007,1541.330000,5.6050E-007,1541.330000,5.6050E-007,1541.330000,5.6050E-007,1541.330000,5.6050E-007,1541.330000,5.6050E-007
1541.490000,6.8940E-007,1541.490000,6.8940E-007,1541.490000,6.8940E-007,1541.490000,6.8940E-007,1541.490000,6.8940E-007,1541.490000,6.8940E-007,1541.490000,6.8940E-007,1541.490000,6.8940E-007,1541.490000,6.8940E-007,1541.490000,6.8940E-007
1541.650000,3.6720E-007,1541.650000,3.6720E-007,1541.650000,3.6720E-007,1541.650000,3.6720E-007,1541.650000,3.6720E-007,1541.650000,3.6720E-007,1541.650000,3.6720E-007,1541.650000,3.6720E-007,1541.650000,3.6720E-007,1541.650000,3.6720E-007
1541.810000,3.2600E-007,1541.810000,3.2600E-007,1541.810000,3.2600E-007,1541.810000,3.2600E-007,1541.810000,3.2600E-007,1541.810000,3.2600E-007,1541.810000,3.2600E-007,1541.810000,3.2600E-007,1541.810000,3.2600E-007,1541.810000,3.2600E-007
1541.970000,2.7340E-007,1541.970000,2.7340E-007,1541.970000,2.7340E-007,1541.970000,2.7340E-007,1541.970000,2.7340E-007,1541.970000,2.7340E-007,1541.970000,2.7340E-007,1541.970000,2.7340E-007,1541.970000,2.7340E-007,1541.970000,2.7340E-007
1542.130000,1.4580E-007,1542.130000,1.4580E-007,1542.130000,1.4580E-007,1542.130000,1.4580E-007,1542.130000,1.4580E-007,1542.130000,1.4580E-007,1542.130000,1.4580E-007,1542.130000,1.4580E-007,1542.130000,1.4580E-007,1542.130000,1.4580E-007
1542.290000,1.9110E-007,1542.290000,1.9110E-007,1542.290000,1.9110E-007,1542.290000,1.9110E-007,1542.290000,1.9110E-007,1542.290000,1.9110E-007,1542.290000,1.9110E-007,1542.290000,1.9110E-007,1542.290000,1.9110E-007,1542.290000,1.9110E-007
1542.450000,1.6230E-007,1542.450000,1.6230E-007,1542.450000,1.6230E-007,1542.450000,1.6230E-007,1542.450000,1.6230E-007,1542.450000,1.6230E-007,1542.450000,1.6230E-007,1542.450000,1.6230E-007,1542.450000,1.6230E-007,1542.450000,1.6230E-007
1542.610000,2.0730E-007,1542.610000,2.0730E-007,1542.610000,2.0730E-007,1542.610000,2.0730E-007,1542.610000,2.0730E-007,1542.610000,2.0730E-007,1542.610000,2.0730E-007,1542.610000,2.0730E-007,1542.610000,2.0730E-007,1542.610000,2.0730E-007
1542.770000,2.1830E-007,1542.770000,2.1830E-007,1542.770000,2.1830E-007,1542.770000,2.1830E-007,1542.770000,2.1830E-007,1542.770000,2.1830E-007,1542.770000,2.1830E-007,1542.770000,2.1830E-007,1542.770000,2.1830E-007,1542.770000,2.1830E-007
1542.930000,1.7890E-007,1542.930000,1.7890E-007,1542.930000,1.7890E-007,1542.930000,1.7890E-007,1542.930000,1.7890E-007,1542.930000,1.7890E-007,1542.930000,1.7890E-007,1542.930000,1.7890E-007,1542.930000,1.7890E-007,1542.930000,1.7890E-007
1543.090000,1.4290E-007,1543.090000,1.4290E-007,1543.090000,1.4290E-007,1543.090000,1.4290E-007,1543.090000,1.4290E-007,1543.090000,1.4290E-007,1543.090000,1.4290E-007,1543.090000,1.4290E-007,1543.090000,1.4290E-007,1543.090000,1.4290E-007
1543.250000,2.1050E-007,1543.250000,2.1050E-007,1543.250000,2.1050E-007,1543.250000,2.1050E-007,1543.250000,2.1050E-007,1543.250000,2.1050E-007,1543.250000,2.1050E-007,1543.250000,2.1050E-007,1543.250000,2.1050E-007,1543.250000,2.1050E-007
1543.410000,9.8360E-008,1543.410000,9.8360E-008,1543.410000,9.8360E-008,1543.410000,9.8360E-008,1543.410000,9.8360E-008,1543.410000,9.8360E-008,1543.410000,9.8360E-008,1543.410000,9.8360E-008,1543.410000,9.8360E-008,1543.410000,9.8360E-008
1543.570000,3.3320E-007,1543.570000,3.3320E-007,1543.570000,3.3320E-007,1543.570000,3.3320E-007,1543.570000,3.3320E-007,1543.570000,3.3320E-007,1543.570000,3.3320E-007,1543.570000,3.3320E-007,1543.570000,3.3320E-007,1543.570000,3.3320E-007
1543.730000,1.2320E-007,1543.730000,1.2320E-007,1543.730000,1.2320E-007,1543.730000,1.2320E-007,1543.730000,1.2320E-007,1543.730000,1.2320E-007,1543.730000,1.2320E-007,1543.730000,1.2320E-007,1543.730000,1.2320E-007,1543.730000,1.2320E-007
1543.890000,2.8650E-007,1543.890000,2.8650E-007,1543.890000,2.8650E-007,1543.890000,2.8650E-007,1543.890000,2.8650E-007,1543.890000,2.8650E-007,1543.890000,2.8650E-007,1543.890000,2.8650E-007,1543.890000,2.8650E-007,1543.890000,2.8650E-007
1544.050000,1.7650E-007,1544.050000,1.7650E-007,1544.050000,1.7650E-007,1544.050000,1.7650E-007,1544.050000,1.7650E-007,1544.050000,1.7650E-007,1544.050000,1.7650E-007,1544.050000,1.7650E-007,1544.050000,1.7650E-007,1544.050000,1.7650E-007
1544.210000,1.8300E-007,1544.210000,1.8300E-007,1544.210000,1.8300E-007,1544.210000,1.8300E-007,1544.210000,1.8300E-007,1544.210000,1.8300E-007,1544.210000,1.8300E-007,1544.210000,1.8300E-007,1544.210000,1.8300E-007,1544.210000,1.8300E-007
1544.370000,2.9430E-007,1544.370000,2.9430E-007,1544.370000,2.9430E-007,1544.370000,2.9430E-007,1544.370000,2.9430E-007,1544.370000,2.9430E-007,1544.370000,2.9430E-007,1544.370000,2.9430E-007,1544.370000,2.9430E-007,1544.370000,2.9430E-007
1544.530000,1.8960E-007,1544.530000,1.8960E-007,1544.530000,1.8960E-007,1544.530000,1.8960E-007,1544.530000,1.8960E-007,1544.530000,1.8960E-007,1544.530000,1.8960E-007,1544.530000,1.8960E-007,1544.530000,1.8960E-007,1544.530000,1.8960E-007
1544.690000,2.9850E-007,1544.690000,2.9850E-007,1544.690000,2.9850E-007,1544.690000,2.9850E-007,1544.690000,2.9850E-007,1544.690000,2.9850E-007,1544.690000,2.9850E-007,1544.690000,2.9850E-007,1544.690000,2.9850E-007,1544.690000,2.9850E-007
1544.850000,3.0020E-007,1544.850000,3.0020E-007,1544.850000,3.0020E-007,1544.850000,3.0020E-007,1544.850000,3.0020E-007,1544.850000,3.0020E-007,1544.850000,3.0020E-007,1544.850000,3.0020E-007,1544.850000,3.0020E-007,1544.850000,3.0020E-007
1545.010000,2.6200E-007,1545.010000,2.6200E-007,1545.010000,2.6200E-007,1545.010000,2.6200E-007,1545.010000,2.6200E-007,1545.010000,2.6200E-007,1545.010000,2.6200E-007,1545.010000,2.6200E-007,1545.010000,2.6200E-007,1545.010000,2.6200E-007
1545.170000,2.6450E-007,1545.170000,2.6450E-007,1545.170000,2.6450E-007,1545.170000,2.6450E-007,1545.170000,2.6450E-007,1545.170000,2.6450E-007,1545.170000,2.6450E-007,1545.170000,2.6450E-007,1545.170000,2.6450E-007,1545.170000,2.6450E-007
1545.330000,3.0680E-007,1545.330000,3.0680E-007,1545.330000,3.0680E-007,1545.330000,3.0680E-007,1545.330000,3.0680E-007,1545.330000,3.0680E-007,1545.330000,3.0680E-007,1545.330000,3.0680E-007,1545.330000,3.0680E-007,1545.330000,3.0680E-007
1545.490000,3.5940E-007,1545.490000,3.5940E-007,1545.490000,3.5940E-007,1545.490000,3.5940E-007,1545.490000,3.5940E-007,1545.490000,3.5940E-007,1545.490000,3.5940E-007,1545.490000,3.5940E-007,1545.490000,3.5940E-007,1545.490000,3.5940E-007
1545.650000,4.2690E-007,1545.650000,4.2690E-007,1545.650000,4.2690E-007,1545.650000,4.2690E-007,1545.650000,4.2690E-007,1545.650000,4.2690E-007,1545.650000,4.2690E-007,1545.650000,4.2690E-007,1545.650000,4.2690E-007,1545.650000,4.2690E-007
1545.810000,4.8310E-007,1545.810000,4.8310E-007,1545.810000,4.8310E-007,1545.810000,4.8310E-007,1545.810000,4.8310E-007,1545.810000,4.8310E-007,1545.810000,4.8310E-007,1545.810000,4.8310E-007,1545.810000,4.8310E-007,1545.810000,4.8310E-007
1545.970000,4.5810E-007,1545.970000,4.5810E-007,1545.970000,4.5810E-007,1545.970000,4.5810E-007,1545.970000,4.5810E-007,1545.970000,4.5810E-007,1545.970000,4.5810E-007,1545.970000,4.5810E-007,1545.970000,4.5810E-007,1545.970000,4.5810E-007
1546.130000,5.2420E-007,1546.130000,5.2420E-007,1546.130000,5.2420E-007,1546.130000,5.2420E-007,1546.130000,5.2420E-007,1546.130000,5.2420E-007,1546.130000,5.2420E-007,1546.130000,5.2420E-007,1546.130000,5.2420E-007,1546.130000,5.2420E-007
1546.290000,4.8870E-007,1546.290000,4.8870E-007,1546.290000,4.8870E-007,1546.290000,4.8870E-007,1546.290000,4.8870E-007,1546.290000,4.8870E-007,1546.290000,4.8870E-007,1546.290000,4.8870E-007,1546.290000,4.8870E-007,1546.290000,4.8870E-007
1546.450000,7.2660E-007,1546.450000,7.2660E-007,1546.450000,7.2660E-007,1546.450000,7.2660E-007,1546.450000,7.2660E-007,1546.450000,7.2660E-007,1546.450000,7.2660E-007,1546.450000,7.2660E-007,1546.450000,7.2660E-007,1546.450000,7.2660E-007
1546.610000,7.2460E-007,1546.610000,7.2460E-007,1546.610000,7.2460E-007,1546.610000,7.2460E-007,1546.610000,7.2460E-007,1546.610000,7.2460E-007,1546.610000,7.2460E-007,1546.610000,7.2460E-007,1546.610000,7.2460E-007,1546.610000,7.2460E-007
1546.770000,9.9950E-007,1546.770000,9.9950E-007,1546.770000,9.9950E-007,1546.770000,9.9950E-007,1546.770000,9.9950E-007,1546.770000,9.9950E-007,1546.770000,9.9950E-007,1546.770000,9.9950E-007,1546.770000,9.9950E-007,1546.770000,9.9950E-007
1546.930000,1.2110E-006,1546.930000,1.2110E-006,1546.930000,1.2110E-006,1546.930000,1.2110E-006,1546.930000,1.2110E-006,1546.930000,1.2110E-006,1546.930000,1.2110E-006,1546.930000,1.2110E-006,1546.930000,1.2110E-006,1546.930000,1.2110E-006
1547.090000,1.0260E-005,1547.090000,1.0260E-005,1547.090000,1.0260E-005,1547.090000,1.0260E-005,1547.090000,1.0260E-005,1547.090000,1.0260E-005,1547.090000,1.0260E-005,1547.090000,1.0260E-005,1547.090000,1.0260E-005,1547.090000,1.0260E-005
1547.250000,1.8660E-005,1547.250000,1.8660E-005,1547.250000,1.8660E-005,1547.250000,1.8660E-005,1547.250000,1.8660E-005,1547.250000,1.8660E-005,1547.250000,1.8660E-005,1547.250000,1.8660E-005,1547.250000,1.8660E-005,1547.250000,1.8660E-005
1547.410000,3.0560E-006,1547.410000,3.0560E-006,1547.410000,3.0560E-006,1547.410000,3.0560E-006,1547.410000,3.0560E-006,1547.410000,3.0560E-006,1547.410000,3.0560E-006,1547.410000,3.0560E-006,1547.410000,3.0560E-006,1547.410000,3.0560E-006
