File,WaveData20070101_029.csv,
1531.890000,-1.7760E-009,1531.890000,-1.7760E-009,1531.890000,-1.7760E-009,1531.890000,-1.7760E-009,1531.890000,-1.7760E-009,1531.890000,-1.7760E-009,1531.890000,-1.7760E-009,1531.890000,-1.7760E-009,1531.890000,-1.7760E-009,1531.890000,-1.7760E-009
1532.050000,-2.6590E-008,1532.050000,-2.6590E-008,1532.050000,-2.6590E-008,1532.050000,-2.6590E-008,1532.050000,-2.6590E-008,1532.050000,-2.6590E-008,1532.050000,-2.6590E-008,1532.050000,-2.6590E-008,1532.050000,-2.6590E-008,1532.050000,-2.6590E-008
1532.210000,1.0110E-008,1532.210000,1.0110E-008,1532.210000,1.0110E-008,1532.210000,1.0110E-008,1532.210000,1.0110E-008,1532.210000,1.0110E-008,1532.210000,1.0110E-008,1532.210000,1.0110E-008,1532.210000,1.0110E-008,1532.210000,1.0110E-008
1532.370000,2.0830E-008,1532.370000,2.0830E-008,1532.370000,2.0830E-008,1532.370000,2.0830E-008,1532.370000,2.0830E-008,1532.370000,2.0830E-008,1532.370000,2.0830E-008,1532.370000,2.0830E-008,1532.370000,2.0830E-008,1532.370000,2.0830E-008
1532.530000,1.0440E-009,1532.530000,1.0440E-009,1532.530000,1.0440E-009,1532.530000,1.0440E-009,1532.530000,1.0440E-009,1532.530000,1.0440E-009,1532.530000,1.0440E-009,1532.530000,1.0440E-009,1532.530000,1.0440E-009,1532.530000,1.0440E-009
1532.690000,-5.5230E-009,1532.690000,-5.5230E-009,1532.690000,-5.5230E-009,1532.690000,-5.5230E-009,1532.690000,-5.5230E-009,1532.690000,-5.5230E-009,1532.690000,-5.5230E-009,1532.690000,-5.5230E-009,1532.690000,-5.5230E-009,1532.690000,-5.5230E-009
1532.850000,2.3850E-009,1532.850000,2.3850E-009,1532.850000,2.3850E-009,1532.850000,2.3850E-009,1532.850000,2.3850E-009,1532.850000,2.3850E-009,1532.850000,2.3850E-009,1532.850000,2.3850E-009,1532.850000,2.3850E-009,1532.850000,2.3850E-009
1533.010000,1.1110E-008,1533.010000,1.1110E-008,1533.010000,1.1110E-008,1533.010000,1.1110E-008,1533.010000,1.1110E-008,1533.010000,1.1110E-008,1533.010000,1.1110E-008,1533.010000,1.1110E-008,1533.010000,1.1110E-008,1533.010000,1.1110E-008
1533.170000,1.7130E-008,1533.170000,1.7130E-008,1533.170000,1.7130E-008,1533.170000,1.7130E-008,1533.170000,1.7130E-008,1533.170000,1.7130E-008,1533.170000,1.7130E-008,1533.170000,1.7130E-008,1533.170000,1.7130E-008,1533.170000,1.7130E-008
1533.330000,-1.0080E-008,1533.330000,-1.0080E-008,1533.330000,-1.0080E-008,1533.330000,-1.0080E-008,1533.330000,-1.0080E-008,1533.330000,-1.0080E-008,1533.330000,-1.0080E-008,1533.330000,-1.0080E-008,1533.330000,-1.0080E-008,1533.330000,-1.0080E-008
1533.490000,4.1190E-008,1533.490000,4.1190E-008,1533.490000,4.1190E-008,1533.490000,4.1190E-008,1533.490000,4.1190E-008,1533.490000,4.1190E-008,1533.490000,4.1190E-008,1533.490000,4.1190E-008,1533.490000,4.1190E-008,1533.490000,4.1190E-008
1533.650000,2.2970E-008,1533.650000,2.2970E-008,1533.650000,2.2970E-008,1533.650000,2.2970E-008,1533.650000,2.2970E-008,1533.650000,2.2970E-008,1533.650000,2.2970E-008,1533.650000,2.2970E-008,1533.650000,2.2970E-008,1533.650000,2.2970E-008
1533.810000,-6.3960E-009,1533.810000,-6.3960E-009,1533.810000,-6.3960E-009,1533.810000,-6.3960E-009,1533.810000,-6.3960E-009,1533.810000,-6.3960E-009,1533.810000,-6.3960E-009,1533.810000,-6.3960E-009,1533.810000,-6.3960E-009,1533.810000,-6.3960E-009
1533.970000,2.0450E-008,1533.970000,2.0450E-008,1533.970000,2.0450E-008,1533.970000,2.0450E-008,1533.970000,2.0450E-008,1533.970000,2.0450E-008,1533.970000,2.0450E-008,1533.970000,2.0450E-008,1533.970000,2.0450E-008,1533.970000,2.0450E-008
1534.130000,0.0000E000,1534.130000,0.0000E000,1534.130000,0.0000E000,1534.130000,0.0000E000,1534.130000,0.0000E000,1534.130000,0.0000E000,1534.130000,0.0000E000,1534.130000,0.0000E000,1534.130000,0.0000E000,1534.130000,0.0000E000
1534.290000,3.0540E-010,1534.290000,3.0540E-010,1534.290000,3.0540E-010,1534.290000,3.0540E-010,1534.290000,3.0540E-010,1534.290000,3.0540E-010,1534.290000,3.0540E-010,1534.290000,3.0540E-010,1534.290000,3.0540E-010,1534.290000,3.0540E-010
1534.450000,1.2820E-008,1534.450000,1.2820E-008,1534.450000,1.2820E-008,1534.450000,1.2820E-008,1534.450000,1.2820E-008,1534.450000,1.2820E-008,1534.450000,1.2820E-008,1534.450000,1.2820E-008,1534.450000,1.2820E-008,1534.450000,1.2820E-008
1534.610000,5.6800E-009,1534.610000,5.6800E-009,1534.610000,5.6800E-009,1534.610000,5.6800E-009,1534.610000,5.6800E-009,1534.610000,5.6800E-009,1534.610000,5.6800E-009,1534.610000,5.6800E-009,1534.610000,5.6800E-009,1534.610000,5.6800E-009
1534.770000,1.5940E-008,1534.770000,1.5940E-008,1534.770000,1.5940E-008,1534.770000,1.5940E-008,1534.770000,1.5940E-008,1534.770000,1.5940E-008,1534.770000,1.5940E-008,1534.770000,1.5940E-008,1534.770000,1.5940E-008,1534.770000,1.5940E-008
1534.930000,1.9990E-008,1534.930000,1.9990E-008,1534.930000,1.9990E-008,1534.930000,1.9990E-008,1534.930000,1.9990E-008,1534.930000,1.9990E-008,1534.930000,1.9990E-008,1534.930000,1.9990E-008,1534.930000,1.9990E-008,1534.930000,1.9990E-008
1535.090000,7.6390E-009,1535.090000,7.6390E-009,1535.090000,7.6390E-009,1535.090000,7.6390E-009,1535.090000,7.6390E-009,1535.090000,7.6390E-009,1535.090000,7.6390E-009,1535.090000,7.6390E-009,1535.090000,7.6390E-009,1535.090000,7.6390E-009
1535.250000,8.2250E-009,1535.250000,8.2250E-009,1535.250000,8.2250E-009,1535.250000,8.2250E-009,1535.250000,8.2250E-009,1535.250000,8.2250E-009,1535.250000,8.2250E-009,1535.250000,8.2250E-009,1535.250000,8.2250E-009,1535.250000,8.2250E-009
1535.410000,3.5060E-009,1535.410000,3.5060E-009,1535.410000,3.5060E-009,1535.410000,3.5060E-009,1535.410000,3.5060E-009,1535.410000,3.5060E-009,1535.410000,3.5060E-009,1535.410000,3.5060E-009,1535.410000,3.5060E-009,1535.410000,3.5060E-009
1535.570000,2.2300E-008,1535.570000,2.2300E-008,1535.570000,2.2300E-008,1535.570000,2.2300E-008,1535.570000,2.2300E-008,1535.570000,2.2300E-008,1535.570000,2.2300E-008,1535.570000,2.2300E-008,1535.570000,2.2300E-008,1535.570000,2.2300E-008
1535.730000,2.3060E-008,1535.730000,2.3060E-008,1535.730000,2.3060E-008,1535.730000,2.3060E-008,1535.730000,2.3060E-008,1535.730000,2.3060E-008,1535.730000,2.3060E-008,1535.730000,2.3060E-008,1535.730000,2.3060E-008,1535.730000,2.3060E-008
1535.890000,2.4470E-008,1535.890000,2.4470E-008,1535.890000,2.4470E-008,1535.890000,2.4470E-008,1535.890000,2.4470E-008,1535.890000,2.4470E-008,1535.890000,2.4470E-008,1535.890000,2.4470E-008,1535.890000,2.4470E-008,1535.890000,2.4470E-008
1536.050000,1.6890E-008,1536.050000,1.6890E-008,1536.050000,1.6890E-008,1536.050000,1.6890E-008,1536.050000,1.6890E-008,1536.050000,1.6890E-008,1536.050000,1.6890E-008,1536.050000,1.6890E-008,1536.050000,1.6890E-008,1536.050000,1.6890E-008
1536.210000,2.6510E-008,1536.210000,2.6510E-008,1536.210000,2.6510E-008,1536.210000,2.6510E-008,1536.210000,2.6510E-008,1536.210000,2.6510E-008,1536.210000,2.6510E-008,1536.210000,2.6510E-008,1536.210000,2.6510E-008,1536.210000,2.6510E-008
1536.370000,3.3250E-008,1536.370000,3.3250E-008,1536.370000,3.3250E-008,1536.370000,3.3250E-008,1536.370000,3.3250E-008,1536.370000,3.3250E-008,1536.370000,3.3250E-008,1536.370000,3.3250E-008,1536.370000,3.3250E-008,1536.370000,3.3250E-008
1536.530000,4.9520E-008,1536.530000,4.9520E-008,1536.530000,4.9520E-008,1536.530000,4.9520E-008,1536.530000,4.9520E-008,1536.530000,4.9520E-008,1536.530000,4.9520E-008,1536.530000,4.9520E-008,1536.530000,4.9520E-008,1536.530000,4.9520E-008
1536.690000,1.5570E-008,1536.690000,1.5570E-008,1536.690000,1.5570E-008,1536.690000,1.5570E-008,1536.690000,1.5570E-008,1536.690000,1.5570E-008,1536.690000,1.5570E-008,1536.690000,1.5570E-008,1536.690000,1.5570E-008,1536.690000,1.5570E-008
1536.850000,5.7960E-008,1536.850000,5.7960E-008,1536.850000,5.7960E-008,1536.850000,5.7960E-008,1536.850000,5.7960E-008,1536.850000,5.7960E-008,1536.850000,5.7960E-008,1536.850000,5.7960E-008,1536.850000,5.7960E-008,1536.850000,5.7960E-008
1537.010000,3.7080E-008,1537.010000,3.7080E-008,1537.010000,3.7080E-008,1537.010000,3.7080E-008,1537.010000,3.7080E-008,1537.010000,3.7080E-008,1537.010000,3.7080E-008,1537.010000,3.7080E-008,1537.010000,3.7080E-008,1537.010000,3.7080E-008
1537.170000,4.3060E-008,1537.170000,4.3060E-008,1537.170000,4.3060E-008,1537.170000,4.3060E-008,1537.170000,4.3060E-008,1537.170000,4.3060E-008,1537.170000,4.3060E-008,1537.170000,4.3060E-008,1537.170000,4.3060E-008,1537.170000,4.3060E-008
1537.330000,7.7710E-008,1537.330000,7.7710E-008,1537.330000,7.7710E-008,1537.330000,7.7710E-008,1537.330000,7.7710E-008,1537.330000,7.7710E-008,1537.330000,7.7710E-008,1537.330000,7.7710E-008,1537.330000,7.7710E-008,1537.330000,7.7710E-008
1537.490000,7.8240E-008,1537.490000,7.8240E-008,1537.490000,7.8240E-008,1537.490000,7.8240E-008,1537.490000,7.8240E-008,1537.490000,7.8240E-008,1537.490000,7.8240E-008,1537.490000,7.8240E-008,1537.490000,7.8240E-008,1537.490000,7.8240E-008
1537.650000,4.6980E-008,1537.650000,4.6980E-008,1537.650000,4.6980E-008,1537.650000,4.6980E-008,1537.650000,4.6980E-008,1537.650000,4.6980E-008,1537.650000,4.6980E-008,1537.650000,4.6980E-008,1537.650000,4.6980E-008,1537.650000,4.6980E-008
1537.810000,6.7660E-008,1537.810000,6.7660E-008,1537.810000,6.7660E-008,1537.810000,6.7660E-008,1537.810000,6.7660E-008,1537.810000,6.7660E-008,1537.810000,6.7660E-008,1537.810000,6.7660E-008,1537.810000,6.7660E-008,1537.810000,6.7660E-008
1537.970000,6.9800E-008,1537.970000,6.9800E-008,1537.970000,6.9800E-008,1537.970000,6.9800E-008,1537.970000,6.9800E-008,1537.970000,6.9800E-008,1537.970000,6.9800E-008,1537.970000,6.9800E-008,1537.970000,6.9800E-008,1537.970000,6.9800E-008
1538.130000,4.4650E-008,1538.130000,4.4650E-008,1538.130000,4.4650E-008,1538.130000,4.4650E-008,1538.130000,4.4650E-008,1538.130000,4.4650E-008,1538.130000,4.4650E-008,1538.130000,4.4650E-008,1538.130000,4.4650E-008,1538.130000,4.4650E-008
1538.290000,2.2680E-008,1538.290000,2.2680E-008,1538.290000,2.2680E-008,1538.290000,2.2680E-008,1538.290000,2.2680E-008,1538.290000,2.2680E-008,1538.290000,2.2680E-008,1538.290000,2.2680E-008,1538.290000,2.2680E-008,1538.290000,2.2680E-008
1538.450000,1.4470E-008,1538.450000,1.4470E-008,1538.450000,1.4470E-008,1538.450000,1.4470E-008,1538.450000,1.4470E-008,1538.450000,1.4470E-008,1538.450000,1.4470E-008,1538.450000,1.4470E-008,1538.450000,1.4470E-008,1538.450000,1.4470E-008
1538.610000,-2.2950E-009,1538.610000,-2.2950E-009,1538.610000,-2.2950E-009,1538.610000,-2.2950E-009,1538.610000,-2.2950E-009,1538.610000,-2.2950E-009,1538.610000,-2.2950E-009,1538.610000,-2.2950E-009,1538.610000,-2.2950E-009,1538.610000,-2.2950E-009
1538.770000,2.7000E-008,1538.770000,2.7000E-008,1538.770000,2.7000E-008,1538.770000,2.7000E-008,1538.770000,2.7000E-008,1538.770000,2.7000E-008,1538.770000,2.7000E-008,1538.770000,2.7000E-008,1538.770000,2.7000E-008,1538.770000,2.7000E-008
1538.930000,8.1810E-009,1538.930000,8.1810E-009,1538.930000,8.1810E-009,1538.930000,8.1810E-009,1538.930000,8.1810E-009,1538.930000,8.1810E-009,1538.930000,8.1810E-009,1538.930000,8.1810E-009,1538.930000,8.1810E-009,1538.930000,8.1810E-009
1539.090000,1.5760E-008,1539.090000,1.5760E-008,1539.090000,1.5760E-008,1539.090000,1.5760E-008,1539.090000,1.5760E-008,1539.090000,1.5760E-008,1539.090000,1.5760E-008,1539.090000,1.5760E-008,1539.090000,1.5760E-008,1539.090000,1.5760E-008
1539.250000,-1.1870E-008,1539.250000,-1.1870E-008,1539.250000,-1.1870E-008,1539.250000,-1.1870E-008,1539.250000,-1.1870E-008,1539.250000,-1.1870E-008,1539.250000,-1.1870E-008,1539.250000,-1.1870E-008,1539.250000,-1.1870E-008,1539.250000,-1.1870E-008
1539.410000,2.9740E-008,1539.410000,2.9740E-008,1539.410000,2.9740E-008,1539.410000,2.9740E-008,1539.410000,2.9740E-008,1539.410000,2.9740E-008,1539.410000,2.9740E-008,1539.410000,2.9740E-008,1539.410000,2.9740E-008,1539.410000,2.9740E-008
1539.570000,8.9490E-009,1539.570000,8.9490E-009,1539.570000,8.9490E-009,1539.570000,8.9490E-009,1539.570000,8.9490E-009,1539.570000,8.9490E-009,1539.570000,8.9490E-009,1539.570000,8.9490E-009,1539.570000,8.9490E-009,1539.570000,8.9490E-009
1539.730000,2.0600E-008,1539.730000,2.0600E-008,1539.730000,2.0600E-008,1539.730000,2.0600E-008,1539.730000,2.0600E-008,1539.730000,2.0600E-008,1539.730000,2.0600E-008,1539.730000,2.0600E-008,1539.730000,2.0600E-008,1539.730000,2.0600E-008
1539.890000,2.6450E-008,1539.890000,2.6450E-008,1539.890000,2.6450E-008,1539.890000,2.6450E-008,1539.890000,2.6450E-008,1539.890000,2.6450E-008,1539.890000,2.6450E-008,1539.890000,2.6450E-008,1539.890000,2.6450E-008,1539.890000,2.6450E-008
1540.050000,5.2610E-008,1540.050000,5.2610E-008,1540.050000,5.2610E-008,1540.050000,5.2610E-008,1540.050000,5.2610E-008,1540.050000,5.2610E-008,1540.050000,5.2610E-008,1540.050000,5.2610E-008,1540.050000,5.2610E-008,1540.050000,5.2610E-008
1540.210000,6.9790E-008,1540.210000,6.9790E-008,1540.210000,6.9790E-008,1540.210000,6.9790E-008,1540.210000,6.9790E-008,1540.210000,6.9790E-008,1540.210000,6.9790E-008,1540.210000,6.9790E-008,1540.210000,6.9790E-008,1540.210000,6.9790E-008
1540.370000,6.7670E-008,1540.370000,6.7670E-008,1540.370000,6.7670E-008,1540.370000,6.7670E-008,1540.370000,6.7670E-008,1540.370000,6.7670E-008,1540.370000,6.7670E-008,1540.370000,6.7670E-008,1540.370000,6.7670E-008,1540.370000,6.7670E-008
1540.530000,8.5850E-008,1540.530000,8.5850E-008,1540.530000,8.5850E-008,1540.530000,8.5850E-008,1540.530000,8.5850E-008,1540.530000,8.5850E-008,1540.530000,8.5850E-008,1540.530000,8.5850E-008,1540.530000,8.5850E-008,1540.530000,8.5850E-008
1540.690000,7.9100E-008,1540.690000,7.9100E-008,1540.690000,7.9100E-008,1540.690000,7.9100E-008,1540.690000,7.9100E-008,1540.690000,7.9100E-008,1540.690000,7.9100E-008,1540.690000,7.9100E-008,1540.690000,7.9100E-008,1540.690000,7.9100E-008
1540.850000,9.0710E-008,1540.850000,9.0710E-008,1540.850000,9.0710E-008,1540.850000,9.0710E-008,1540.850000,9.0710E-008,1540.850000,9.0710E-008,1540.850000,9.0710E-008,1540.850000,9.0710E-008,1540.850000,9.0710E-008,1540.850000,9.0710E-008
1541.010000,9.7130E-008,1541.010000,9.7130E-008,1541.010000,9.7130E-008,1541.010000,9.7130E-008,1541.010000,9.7130E-008,1541.010000,9.7130E-008,1541.010000,9.7130E-008,1541.010000,9.7130E-008,1541.010000,9.7130E-008,1541.010000,9.7130E-008
1541.170000,8.0210E-008,1541.170000,8.0210E-008,1541.170000,8.0210E-008,1541.170000,8.0210E-008,1541.170000,8.0210E-008,1541.170000,8.0210E-008,1541.170000,8.0210E-008,1541.170000,8.0210E-008,1541.170000,8.0210E-008,1541.170000,8.0210E-008
1541.330000,1.0170E-007,1541.330000,1.0170E-007,1541.330000,1.0170E-007,1541.330000,1.0170E-007,1541.330000,1.0170E-007,1541.330000,1.0170E-007,1541.330000,1.0170E-007,1541.330000,1.0170E-007,1541.330000,1.0170E-007,1541.330000,1.0170E-007
1541.490000,1.0230E-007,1541.490000,1.0230E-007,1541.490000,1.0230E-007,1541.490000,1.0230E-007,1541.490000,1.0230E-007,1541.490000,1.0230E-007,1541.490000,1.0230E-007,1541.490000,1.0230E-007,1541.490000,1.0230E-007,1541.490000,1.0230E-007
1541.650000,1.3190E-007,1541.650000,1.3190E-007,1541.650000,1.3190E-007,1541.650000,1.3190E-007,1541.650000,1.3190E-007,1541.650000,1.3190E-007,1541.650000,1.3190E-007,1541.650000,1.3190E-007,1541.650000,1.3190E-007,1541.650000,1.3190E-007
1541.810000,1.0650E-007,1541.810000,1.0650E-007,1541.810000,1.0650E-007,1541.810000,1.0650E-007,1541.810000,1.0650E-007,1541.810000,1.0650E-007,1541.810000,1.0650E-007,1541.810000,1.0650E-007,1541.810000,1.0650E-007,1541.810000,1.0650E-007
1541.970000,1.1700E-007,1541.970000,1.1700E-007,1541.970000,1.1700E-007,1541.970000,1.1700E-007,1541.970000,1.1700E-007,1541.970000,1.1700E-007,1541.970000,1.1700E-007,1541.970000,1.1700E-007,1541.970000,1.1700E-007,1541.970000,1.1700E-007
1542.130000,1.3040E-007,1542.130000,1.3040E-007,1542.130000,1.3040E-007,1542.130000,1.3040E-007,1542.130000,1.3040E-007,1542.130000,1.3040E-007,1542.130000,1.3040E-007,1542.130000,1.3040E-007,1542.130000,1.3040E-007,1542.130000,1.3040E-007
1542.290000,1.4600E-007,1542.290000,1.4600E-007,1542.290000,1.4600E-007,1542.290000,1.4600E-007,1542.290000,1.4600E-007,1542.290000,1.4600E-007,1542.290000,1.4600E-007,1542.290000,1.4600E-007,1542.290000,1.4600E-007,1542.290000,1.4600E-007
1542.450000,1.4760E-007,1542.450000,1.4760E-007,1542.450000,1.4760E-007,1542.450000,1.4760E-007,1542.450000,1.4760E-007,1542.450000,1.4760E-007,1542.450000,1.4760E-007,1542.450000,1.4760E-007,1542.450000,1.4760E-007,1542.450000,1.4760E-007
1542.610000,1.3060E-007,1542.610000,1.3060E-007,1542.610000,1.3060E-007,1542.610000,1.3060E-007,1542.610000,1.3060E-007,1542.610000,1.3060E-007,1542.610000,1.3060E-007,1542.610000,1.3060E-007,1542.610000,1.3060E-007,1542.610000,1.3060E-007
1542.770000,2.1320E-007,1542.770000,2.1320E-007,1542.770000,2.1320E-007,1542.770000,2.1320E-007,1542.770000,2.1320E-007,1542.770000,2.1320E-007,1542.770000,2.1320E-007,1542.770000,2.1320E-007,1542.770000,2.1320E-007,1542.770000,2.1320E-007
1542.930000,2.0680E-007,1542.930000,2.0680E-007,1542.930000,2.0680E-007,1542.930000,2.0680E-007,1542.930000,2.0680E-007,1542.930000,2.0680E-007,1542.930000,2.0680E-007,1542.930000,2.0680E-007,1542.930000,2.0680E-007,1542.930000,2.0680E-007
1543.090000,2.1920E-007,1543.090000,2.1920E-007,1543.090000,2.1920E-007,1543.090000,2.1920E-007,1543.090000,2.1920E-007,1543.090000,2.1920E-007,1543.090000,2.1920E-007,1543.090000,2.1920E-007,1543.090000,2.1920E-007,1543.090000,2.1920E-007
1543.250000,1.8220E-007,1543.250000,1.8220E-007,1543.250000,1.8220E-007,1543.250000,1.8220E-007,1543.250000,1.8220E-007,1543.250000,1.8220E-007,1543.250000,1.8220E-007,1543.250000,1.8220E-007,1543.250000,1.8220E-007,1543.250000,1.8220E-007
1543.410000,2.0000E-007,1543.410000,2.0000E-007,1543.410000,2.0000E-007,1543.410000,2.0000E-007,1543.410000,2.0000E-007,1543.410000,2.0000E-007,1543.410000,2.0000E-007,1543.410000,2.0000E-007,1543.410000,2.0000E-007,1543.410000,2.0000E-007
1543.570000,2.6240E-007,1543.570000,2.6240E-007,1543.570000,2.6240E-007,1543.570000,2.6240E-007,1543.570000,2.6240E-007,1543.570000,2.6240E-007,1543.570000,2.6240E-007,1543.570000,2.6240E-007,1543.570000,2.6240E-007,1543.570000,2.6240E-007
1543.730000,2.6110E-007,1543.730000,2.6110E-007,1543.730000,2.6110E-007,1543.730000,2.6110E-007,1543.730000,2.6110E-007,1543.730000,2.6110E-007,1543.730000,2.6110E-007,1543.730000,2.6110E-007,1543.730000,2.6110E-007,1543.730000,2.6110E-007
1543.890000,2.8580E-007,1543.890000,2.8580E-007,1543.890000,2.8580E-007,1543.890000,2.8580E-007,1543.890000,2.8580E-007,1543.890000,2.8580E-007,1543.890000,2.8580E-007,1543.890000,2.8580E-007,1543.890000,2.8580E-007,1543.890000,2.8580E-007
1544.050000,2.4100E-007,1544.050000,2.4100E-007,1544.050000,2.4100E-007,1544.050000,2.4100E-007,1544.050000,2.4100E-007,1544.050000,2.4100E-007,1544.050000,2.4100E-007,1544.050000,2.4100E-007,1544.050000,2.4100E-007,1544.050000,2.4100E-007
1544.210000,2.0100E-007,1544.210000,2.0100E-007,1544.210000,2.0100E-007,1544.210000,2.0100E-007,1544.210000,2.0100E-007,1544.210000,2.0100E-007,1544.210000,2.0100E-007,1544.210000,2.0100E-007,1544.210000,2.0100E-007,1544.210000,2.0100E-007
1544.370000,3.2170E-007,1544.370000,3.2170E-007,1544.370000,3.2170E-007,1544.370000,3.2170E-007,1544.370000,3.2170E-007,1544.370000,3.2170E-007,1544.370000,3.2170E-007,1544.370000,3.2170E-007,1544.370000,3.2170E-007,1544.370000,3.2170E-007
1544.530000,4.6820E-007,1544.530000,4.6820E-007,1544.530000,4.6820E-007,1544.530000,4.6820E-007,1544.530000,4.6820E-007,1544.530000,4.6820E-007,1544.530000,4.6820E-007,1544.530000,4.6820E-007,1544.530000,4.6820E-007,1544.530000,4.6820E-007
1544.690000,6.0020E-007,1544.690000,6.0020E-007,1544.690000,6.0020E-007,1544.690000,6.0020E-007,1544.690000,6.0020E-007,1544.690000,6.0020E-007,1544.690000,6.0020E-007,1544.690000,6.0020E-007,1544.690000,6.0020E-007,1544.690000,6.0020E-007
1544.850000,4.3130E-007,1544.850000,4.3130E-007,1544.850000,4.3130E-007,1544.850000,4.3130E-007,1544.850000,4.3130E-007,1544.850000,4.3130E-007,1544.850000,4.3130E-007,1544.850000,4.3130E-007,1544.850000,4.3130E-007,1544.850000,4.3130E-007
1545.010000,4.0080E-007,1545.010000,4.0080E-007,1545.010000,4.0080E-007,1545.010000,4.0080E-007,1545.010000,4.0080E-007,1545.010000,4.0080E-007,1545.010000,4.0080E-007,1545.010000,4.0080E-007,1545.010000,4.0080E-007,1545.010000,4.0080E-007
1545.170000,4.2020E-007,1545.170000,4.2020E-007,1545.170000,4.2020E-007,1545.170000,4.2020E-007,1545.170000,4.2020E-007,1545.170000,4.2020E-007,1545.170000,4.2020E-007,1545.170000,4.2020E-007,1545.170000,4.2020E-007,1545.170000,4.2020E-007
1545.330000,4.3910E-007,1545.330000,4.3910E-007,1545.330000,4.3910E-007,1545.330000,4.3910E-007,1545.330000,4.3910E-007,1545.330000,4.3910E-007,1545.330000,4.3910E-007,1545.330000,4.3910E-007,1545.330000,4.3910E-007,1545.330000,4.3910E-007
1545.490000,6.4210E-007,1545.490000,6.4210E-007,1545.490000,6.4210E-007,1545.490000,6.4210E-007,1545.490000,6.4210E-007,1545.490000,6.4210E-007,1545.490000,6.4210E-007,1545.490000,6.4210E-007,1545.490000,6.4210E-007,1545.490000,6.4210E-007
1545.650000,9.0550E-007,1545.650000,9.0550E-007,1545.650000,9.0550E-007,1545.650000,9.0550E-007,1545.650000,9.0550E-007,1545.650000,9.0550E-007,1545.650000,9.0550E-007,1545.650000,9.0550E-007,1545.650000,9.0550E-007,1545.650000,9.0550E-007
1545.810000,1.1390E-006,1545.810000,1.1390E-006,1545.810000,1.1390E-006,1545.810000,1.1390E-006,1545.810000,1.1390E-006,1545.810000,1.1390E-006,1545.810000,1.1390E-006,1545.810000,1.1390E-006,1545.810000,1.1390E-006,1545.810000,1.1390E-006
1545.970000,1.0990E-006,1545.970000,1.0990E-006,1545.970000,1.0990E-006,1545.970000,1.0990E-006,1545.970000,1.0990E-006,1545.970000,1.0990E-006,1545.970000,1.0990E-006,1545.970000,1.0990E-006,1545.970000,1.0990E-006,1545.970000,1.0990E-006
1546.130000,9.3600E-007,1546.130000,9.3600E-007,1546.130000,9.3600E-007,1546.130000,9.3600E-007,1546.130000,9.3600E-007,1546.130000,9.3600E-007,1546.130000,9.3600E-007,1546.130000,9.3600E-007,1546.130000,9.3600E-007,1546.130000,9.3600E-007
1546.290000,1.2160E-006,1546.290000,1.2160E-006,1546.290000,1.2160E-006,1546.290000,1.2160E-006,1546.290000,1.2160E-006,1546.290000,1.2160E-006,1546.290000,1.2160E-006,1546.290000,1.2160E-006,1546.290000,1.2160E-006,1546.290000,1.2160E-006
1546.450000,8.8510E-007,1546.450000,8.8510E-007,1546.450000,8.8510E-007,1546.450000,8.8510E-007,1546.450000,8.8510E-007,1546.450000,8.8510E-007,1546.450000,8.8510E-007,1546.450000,8.8510E-007,1546.450000,8.8510E-007,1546.450000,8.8510E-007
1546.610000,8.2740E-007,1546.610000,8.2740E-007,1546.610000,8.2740E-007,1546.610000,8.2740E-007,1546.610000,8.2740E-007,1546.610000,8.2740E-007,1546.610000,8.2740E-007,1546.610000,8.2740E-007,1546.610000,8.2740E-007,1546.610000,8.2740E-007
1546.770000,1.1120E-006,1546.770000,1.1120E-006,1546.770000,1.1120E-006,1546.770000,1.1120E-006,1546.770000,1.1120E-006,1546.770000,1.1120E-006,1546.770000,1.1120E-006,1546.770000,1.1120E-006,1546.770000,1.1120E-006,1546.770000,1.1120E-006
1546.930000,1.3890E-006,1546.930000,1.3890E-006,1546.930000,1.3890E-006,1546.930000,1.3890E-006,1546.930000,1.3890E-006,1546.930000,1.3890E-006,1546.930000,1.3890E-006,1546.930000,1.3890E-006,1546.930000,1.3890E-006,1546.930000,1.3890E-006
1547.090000,1.6230E-006,1547.090000,1.6230E-006,1547.090000,1.6230E-006,1547.090000,1.6230E-006,1547.090000,1.6230E-006,1547.090000,1.6230E-006,1547.090000,1.6230E-006,1547.090000,1.6230E-006,1547.090000,1.6230E-006,1547.090000,1.6230E-006
1547.250000,1.9140E-006,1547.250000,1.9140E-006,1547.250000,1.9140E-006,1547.250000,1.9140E-006,1547.250000,1.9140E-006,1547.250000,1.9140E-006,1547.250000,1.9140E-006,1547.250000,1.9140E-006,1547.250000,1.9140E-006,1547.250000,1.9140E-006
1547.410000,2.3490E-006,1547.410000,2.3490E-006,1547.410000,2.3490E-006,1547.410000,2.3490E-006,1547.410000,2.3490E-006,1547.410000,2.3490E-006,1547.410000,2.3490E-006,1547.410000,2.3490E-006,1547.410000,2.3490E-006,1547.410000,2.3490E-006
1547.570000,3.2040E-006,1547.570000,3.2040E-006,1547.570000,3.2040E-006,1547.570000,3.2040E-006,1547.570000,3.2040E-006,1547.570000,3.2040E-006,1547.570000,3.2040E-006,1547.570000,3.2040E-006,1547.570000,3.2040E-006,1547.570000,3.2040E-006
