File,WaveData20070101_011.csv,
1531.890000,3.8190E-008,1531.890000,3.8190E-008,1531.890000,3.8190E-008,1531.890000,3.8190E-008,1531.890000,3.8190E-008,1531.890000,3.8190E-008,1531.890000,3.8190E-008,1531.890000,3.8190E-008,1531.890000,3.8190E-008,1531.890000,3.8190E-008
1532.050000,4.2470E-008,1532.050000,4.2470E-008,1532.050000,4.2470E-008,1532.050000,4.2470E-008,1532.050000,4.2470E-008,1532.050000,4.2470E-008,1532.050000,4.2470E-008,1532.050000,4.2470E-008,1532.050000,4.2470E-008,1532.050000,4.2470E-008
1532.210000,4.7910E-009,1532.210000,4.7910E-009,1532.210000,4.7910E-009,1532.210000,4.7910E-009,1532.210000,4.7910E-009,1532.210000,4.7910E-009,1532.210000,4.7910E-009,1532.210000,4.7910E-009,1532.210000,4.7910E-009,1532.210000,4.7910E-009
1532.370000,1.7770E-008,1532.370000,1.7770E-008,1532.370000,1.7770E-008,1532.370000,1.7770E-008,1532.370000,1.7770E-008,1532.370000,1.7770E-008,1532.370000,1.7770E-008,1532.370000,1.7770E-008,1532.370000,1.7770E-008,1532.370000,1.7770E-008
1532.530000,1.6820E-008,1532.530000,1.6820E-008,1532.530000,1.6820E-008,1532.530000,1.6820E-008,1532.530000,1.6820E-008,1532.530000,1.6820E-008,1532.530000,1.6820E-008,1532.530000,1.6820E-008,1532.530000,1.6820E-008,1532.530000,1.6820E-008
1532.690000,9.3360E-009,1532.690000,9.3360E-009,1532.690000,9.3360E-009,1532.690000,9.3360E-009,1532.690000,9.3360E-009,1532.690000,9.3360E-009,1532.690000,9.3360E-009,1532.690000,9.3360E-009,1532.690000,9.3360E-009,1532.690000,9.3360E-009
1532.850000,1.1020E-008,1532.850000,1.1020E-008,1532.850000,1.1020E-008,1532.850000,1.1020E-008,1532.850000,1.1020E-008,1532.850000,1.1020E-008,1532.850000,1.1020E-008,1532.850000,1.1020E-008,1532.850000,1.1020E-008,1532.850000,1.1020E-008
1533.010000,1.1020E-008,1533.010000,1.1020E-008,1533.010000,1.1020E-008,1533.010000,1.1020E-008,1533.010000,1.1020E-008,1533.010000,1.1020E-008,1533.010000,1.1020E-008,1533.010000,1.1020E-008,1533.010000,1.1020E-008,1533.010000,1.1020E-008
1533.170000,1.0110E-008,1533.170000,1.0110E-008,1533.170000,1.0110E-008,1533.170000,1.0110E-008,1533.170000,1.0110E-008,1533.170000,1.0110E-008,1533.170000,1.0110E-008,1533.170000,1.0110E-008,1533.170000,1.0110E-008,1533.170000,1.0110E-008
1533.330000,4.8480E-009,1533.330000,4.8480E-009,1533.330000,4.8480E-009,1533.330000,4.8480E-009,1533.330000,4.8480E-009,1533.330000,4.8480E-009,1533.330000,4.8480E-009,1533.330000,4.8480E-009,1533.330000,4.8480E-009,1533.330000,4.8480E-009
1533.490000,1.8410E-009,1533.490000,1.8410E-009,1533.490000,1.8410E-009,1533.490000,1.8410E-009,1533.490000,1.8410E-009,1533.490000,1.8410E-009,1533.490000,1.8410E-009,1533.490000,1.8410E-009,1533.490000,1.8410E-009,1533.490000,1.8410E-009
1533.650000,5.4700E-009,1533.650000,5.4700E-009,1533.650000,5.4700E-009,1533.650000,5.4700E-009,1533.650000,5.4700E-009,1533.650000,5.4700E-009,1533.650000,5.4700E-009,1533.650000,5.4700E-009,1533.650000,5.4700E-009,1533.650000,5.4700E-009
1533.810000,7.0390E-009,1533.810000,7.0390E-009,1533.810000,7.0390E-009,1533.810000,7.0390E-009,1533.810000,7.0390E-009,1533.810000,7.0390E-009,1533.810000,7.0390E-009,1533.810000,7.0390E-009,1533.810000,7.0390E-009,1533.810000,7.0390E-009
1533.970000,1.3760E-008,1533.970000,1.3760E-008,1533.970000,1.3760E-008,1533.970000,1.3760E-008,1533.970000,1.3760E-008,1533.970000,1.3760E-008,1533.970000,1.3760E-008,1533.970000,1.3760E-008,1533.970000,1.3760E-008,1533.970000,1.3760E-008
1534.130000,-1.5700E-008,1534.130000,-1.5700E-008,1534.130000,-1.5700E-008,1534.130000,-1.5700E-008,1534.130000,-1.5700E-008,1534.130000,-1.5700E-008,1534.130000,-1.5700E-008,1534.130000,-1.5700E-008,1534.130000,-1.5700E-008,1534.130000,-1.5700E-008
1534.290000,2.6470E-008,1534.290000,2.6470E-008,1534.290000,2.6470E-008,1534.290000,2.6470E-008,1534.290000,2.6470E-008,1534.290000,2.6470E-008,1534.290000,2.6470E-008,1534.290000,2.6470E-008,1534.290000,2.6470E-008,1534.290000,2.6470E-008
1534.450000,1.9320E-009,1534.450000,1.9320E-009,1534.450000,1.9320E-009,1534.450000,1.9320E-009,1534.450000,1.9320E-009,1534.450000,1.9320E-009,1534.450000,1.9320E-009,1534.450000,1.9320E-009,1534.450000,1.9320E-009,1534.450000,1.9320E-009
1534.610000,6.0630E-009,1534.610000,6.0630E-009,1534.610000,6.0630E-009,1534.610000,6.0630E-009,1534.610000,6.0630E-009,1534.610000,6.0630E-009,1534.610000,6.0630E-009,1534.610000,6.0630E-009,1534.610000,6.0630E-009,1534.610000,6.0630E-009
1534.770000,8.9970E-009,1534.770000,8.9970E-009,1534.770000,8.9970E-009,1534.770000,8.9970E-009,1534.770000,8.9970E-009,1534.770000,8.9970E-009,1534.770000,8.9970E-009,1534.770000,8.9970E-009,1534.770000,8.9970E-009,1534.770000,8.9970E-009
1534.930000,2.7730E-008,1534.930000,2.7730E-008,1534.930000,2.7730E-008,1534.930000,2.7730E-008,1534.930000,2.7730E-008,1534.930000,2.7730E-008,1534.930000,2.7730E-008,1534.930000,2.7730E-008,1534.930000,2.7730E-008,1534.930000,2.7730E-008
1535.090000,-7.0040E-009,1535.090000,-7.0040E-009,1535.090000,-7.0040E-009,1535.090000,-7.0040E-009,1535.090000,-7.0040E-009,1535.090000,-7.0040E-009,1535.090000,-7.0040E-009,1535.090000,-7.0040E-009,1535.090000,-7.0040E-009,1535.090000,-7.0040E-009
1535.250000,-8.1040E-009,1535.250000,-8.1040E-009,1535.250000,-8.1040E-009,1535.250000,-8.1040E-009,1535.250000,-8.1040E-009,1535.250000,-8.1040E-009,1535.250000,-8.1040E-009,1535.250000,-8.1040E-009,1535.250000,-8.1040E-009,1535.250000,-8.1040E-009
1535.410000,-6.2790E-009,1535.410000,-6.2790E-009,1535.410000,-6.2790E-009,1535.410000,-6.2790E-009,1535.410000,-6.2790E-009,1535.410000,-6.2790E-009,1535.410000,-6.2790E-009,1535.410000,-6.2790E-009,1535.410000,-6.2790E-009,1535.410000,-6.2790E-009
1535.570000,1.0800E-008,1535.570000,1.0800E-008,1535.570000,1.0800E-008,1535.570000,1.0800E-008,1535.570000,1.0800E-008,1535.570000,1.0800E-008,1535.570000,1.0800E-008,1535.570000,1.0800E-008,1535.570000,1.0800E-008,1535.570000,1.0800E-008
1535.730000,1.7240E-008,1535.730000,1.7240E-008,1535.730000,1.7240E-008,1535.730000,1.7240E-008,1535.730000,1.7240E-008,1535.730000,1.7240E-008,1535.730000,1.7240E-008,1535.730000,1.7240E-008,1535.730000,1.7240E-008,1535.730000,1.7240E-008
1535.890000,1.2860E-008,1535.890000,1.2860E-008,1535.890000,1.2860E-008,1535.890000,1.2860E-008,1535.890000,1.2860E-008,1535.890000,1.2860E-008,1535.890000,1.2860E-008,1535.890000,1.2860E-008,1535.890000,1.2860E-008,1535.890000,1.2860E-008
1536.050000,1.7900E-009,1536.050000,1.7900E-009,1536.050000,1.7900E-009,1536.050000,1.7900E-009,1536.050000,1.7900E-009,1536.050000,1.7900E-009,1536.050000,1.7900E-009,1536.050000,1.7900E-009,1536.050000,1.7900E-009,1536.050000,1.7900E-009
1536.210000,-1.0360E-008,1536.210000,-1.0360E-008,1536.210000,-1.0360E-008,1536.210000,-1.0360E-008,1536.210000,-1.0360E-008,1536.210000,-1.0360E-008,1536.210000,-1.0360E-008,1536.210000,-1.0360E-008,1536.210000,-1.0360E-008,1536.210000,-1.0360E-008
1536.370000,-1.1990E-008,1536.370000,-1.1990E-008,1536.370000,-1.1990E-008,1536.370000,-1.1990E-008,1536.370000,-1.1990E-008,1536.370000,-1.1990E-008,1536.370000,-1.1990E-008,1536.370000,-1.1990E-008,1536.370000,-1.1990E-008,1536.370000,-1.1990E-008
1536.530000,1.5900E-008,1536.530000,1.5900E-008,1536.530000,1.5900E-008,1536.530000,1.5900E-008,1536.530000,1.5900E-008,1536.530000,1.5900E-008,1536.530000,1.5900E-008,1536.530000,1.5900E-008,1536.530000,1.5900E-008,1536.530000,1.5900E-008
1536.690000,-1.5420E-008,1536.690000,-1.5420E-008,1536.690000,-1.5420E-008,1536.690000,-1.5420E-008,1536.690000,-1.5420E-008,1536.690000,-1.5420E-008,1536.690000,-1.5420E-008,1536.690000,-1.5420E-008,1536.690000,-1.5420E-008,1536.690000,-1.5420E-008
1536.850000,-7.0630E-009,1536.850000,-7.0630E-009,1536.850000,-7.0630E-009,1536.850000,-7.0630E-009,1536.850000,-7.0630E-009,1536.850000,-7.0630E-009,1536.850000,-7.0630E-009,1536.850000,-7.0630E-009,1536.850000,-7.0630E-009,1536.850000,-7.0630E-009
1537.010000,-1.6360E-009,1537.010000,-1.6360E-009,1537.010000,-1.6360E-009,1537.010000,-1.6360E-009,1537.010000,-1.6360E-009,1537.010000,-1.6360E-009,1537.010000,-1.6360E-009,1537.010000,-1.6360E-009,1537.010000,-1.6360E-009,1537.010000,-1.6360E-009
1537.170000,-1.9190E-008,1537.170000,-1.9190E-008,1537.170000,-1.9190E-008,1537.170000,-1.9190E-008,1537.170000,-1.9190E-008,1537.170000,-1.9190E-008,1537.170000,-1.9190E-008,1537.170000,-1.9190E-008,1537.170000,-1.9190E-008,1537.170000,-1.9190E-008
1537.330000,2.5640E-008,1537.330000,2.5640E-008,1537.330000,2.5640E-008,1537.330000,2.5640E-008,1537.330000,2.5640E-008,1537.330000,2.5640E-008,1537.330000,2.5640E-008,1537.330000,2.5640E-008,1537.330000,2.5640E-008,1537.330000,2.5640E-008
1537.490000,-1.3520E-008,1537.490000,-1.3520E-008,1537.490000,-1.3520E-008,1537.490000,-1.3520E-008,1537.490000,-1.3520E-008,1537.490000,-1.3520E-008,1537.490000,-1.3520E-008,1537.490000,-1.3520E-008,1537.490000,-1.3520E-008,1537.490000,-1.3520E-008
1537.650000,2.4800E-008,1537.650000,2.4800E-008,1537.650000,2.4800E-008,1537.650000,2.4800E-008,1537.650000,2.4800E-008,1537.650000,2.4800E-008,1537.650000,2.4800E-008,1537.650000,2.4800E-008,1537.650000,2.4800E-008,1537.650000,2.4800E-008
1537.810000,-4.5040E-010,1537.810000,-4.5040E-010,1537.810000,-4.5040E-010,1537.810000,-4.5040E-010,1537.810000,-4.5040E-010,1537.810000,-4.5040E-010,1537.810000,-4.5040E-010,1537.810000,-4.5040E-010,1537.810000,-4.5040E-010,1537.810000,-4.5040E-010
1537.970000,-1.4380E-009,1537.970000,-1.4380E-009,1537.970000,-1.4380E-009,1537.970000,-1.4380E-009,1537.970000,-1.4380E-009,1537.970000,-1.4380E-009,1537.970000,-1.4380E-009,1537.970000,-1.4380E-009,1537.970000,-1.4380E-009,1537.970000,-1.4380E-009
1538.130000,1.3620E-008,1538.130000,1.3620E-008,1538.130000,1.3620E-008,1538.130000,1.3620E-008,1538.130000,1.3620E-008,1538.130000,1.3620E-008,1538.130000,1.3620E-008,1538.130000,1.3620E-008,1538.130000,1.3620E-008,1538.130000,1.3620E-008
1538.290000,-2.3060E-010,1538.290000,-2.3060E-010,1538.290000,-2.3060E-010,1538.290000,-2.3060E-010,1538.290000,-2.3060E-010,1538.290000,-2.3060E-010,1538.290000,-2.3060E-010,1538.290000,-2.3060E-010,1538.290000,-2.3060E-010,1538.290000,-2.3060E-010
1538.450000,-4.2390E-009,1538.450000,-4.2390E-009,1538.450000,-4.2390E-009,1538.450000,-4.2390E-009,1538.450000,-4.2390E-009,1538.450000,-4.2390E-009,1538.450000,-4.2390E-009,1538.450000,-4.2390E-009,1538.450000,-4.2390E-009,1538.450000,-4.2390E-009
1538.610000,1.6190E-008,1538.610000,1.6190E-008,1538.610000,1.6190E-008,1538.610000,1.6190E-008,1538.610000,1.6190E-008,1538.610000,1.6190E-008,1538.610000,1.6190E-008,1538.610000,1.6190E-008,1538.610000,1.6190E-008,1538.610000,1.6190E-008
1538.770000,-8.7310E-009,1538.770000,-8.7310E-009,1538.770000,-8.7310E-009,1538.770000,-8.7310E-009,1538.770000,-8.7310E-009,1538.770000,-8.7310E-009,1538.770000,-8.7310E-009,1538.770000,-8.7310E-009,1538.770000,-8.7310E-009,1538.770000,-8.7310E-009
1538.930000,1.2700E-008,1538.930000,1.2700E-008,1538.930000,1.2700E-008,1538.930000,1.2700E-008,1538.930000,1.2700E-008,1538.930000,1.2700E-008,1538.930000,1.2700E-008,1538.930000,1.2700E-008,1538.930000,1.2700E-008,1538.930000,1.2700E-008
1539.090000,1.8540E-008,1539.090000,1.8540E-008,1539.090000,1.8540E-008,1539.090000,1.8540E-008,1539.090000,1.8540E-008,1539.090000,1.8540E-008,1539.090000,1.8540E-008,1539.090000,1.8540E-008,1539.090000,1.8540E-008,1539.090000,1.8540E-008
1539.250000,8.2580E-009,1539.250000,8.2580E-009,1539.250000,8.2580E-009,1539.250000,8.2580E-009,1539.250000,8.2580E-009,1539.250000,8.2580E-009,1539.250000,8.2580E-009,1539.250000,8.2580E-009,1539.250000,8.2580E-009,1539.250000,8.2580E-009
1539.410000,2.1670E-008,1539.410000,2.1670E-008,1539.410000,2.1670E-008,1539.410000,2.1670E-008,1539.410000,2.1670E-008,1539.410000,2.1670E-008,1539.410000,2.1670E-008,1539.410000,2.1670E-008,1539.410000,2.1670E-008,1539.410000,2.1670E-008
1539.570000,3.0830E-008,1539.570000,3.0830E-008,1539.570000,3.0830E-008,1539.570000,3.0830E-008,1539.570000,3.0830E-008,1539.570000,3.0830E-008,1539.570000,3.0830E-008,1539.570000,3.0830E-008,1539.570000,3.0830E-008,1539.570000,3.0830E-008
1539.730000,3.1630E-008,1539.730000,3.1630E-008,1539.730000,3.1630E-008,1539.730000,3.1630E-008,1539.730000,3.1630E-008,1539.730000,3.1630E-008,1539.730000,3.1630E-008,1539.730000,3.1630E-008,1539.730000,3.1630E-008,1539.730000,3.1630E-008
1539.890000,5.8170E-008,1539.890000,5.8170E-008,1539.890000,5.8170E-008,1539.890000,5.8170E-008,1539.890000,5.8170E-008,1539.890000,5.8170E-008,1539.890000,5.8170E-008,1539.890000,5.8170E-008,1539.890000,5.8170E-008,1539.890000,5.8170E-008
1540.050000,9.9940E-008,1540.050000,9.9940E-008,1540.050000,9.9940E-008,1540.050000,9.9940E-008,1540.050000,9.9940E-008,1540.050000,9.9940E-008,1540.050000,9.9940E-008,1540.050000,9.9940E-008,1540.050000,9.9940E-008,1540.050000,9.9940E-008
1540.210000,1.1630E-007,1540.210000,1.1630E-007,1540.210000,1.1630E-007,1540.210000,1.1630E-007,1540.210000,1.1630E-007,1540.210000,1.1630E-007,1540.210000,1.1630E-007,1540.210000,1.1630E-007,1540.210000,1.1630E-007,1540.210000,1.1630E-007
1540.370000,2.9550E-007,1540.370000,2.9550E-007,1540.370000,2.9550E-007,1540.370000,2.9550E-007,1540.370000,2.9550E-007,1540.370000,2.9550E-007,1540.370000,2.9550E-007,1540.370000,2.9550E-007,1540.370000,2.9550E-007,1540.370000,2.9550E-007
1540.530000,4.6070E-007,1540.530000,4.6070E-007,1540.530000,4.6070E-007,1540.530000,4.6070E-007,1540.530000,4.6070E-007,1540.530000,4.6070E-007,1540.530000,4.6070E-007,1540.530000,4.6070E-007,1540.530000,4.6070E-007,1540.530000,4.6070E-007
1540.690000,1.2320E-006,1540.690000,1.2320E-006,1540.690000,1.2320E-006,1540.690000,1.2320E-006,1540.690000,1.2320E-006,1540.690000,1.2320E-006,1540.690000,1.2320E-006,1540.690000,1.2320E-006,1540.690000,1.2320E-006,1540.690000,1.2320E-006
1540.850000,2.7140E-006,1540.850000,2.7140E-006,1540.850000,2.7140E-006,1540.850000,2.7140E-006,1540.850000,2.7140E-006,1540.850000,2.7140E-006,1540.850000,2.7140E-006,1540.850000,2.7140E-006,1540.850000,2.7140E-006,1540.850000,2.7140E-006
1541.010000,1.0270E-005,1541.010000,1.0270E-005,1541.010000,1.0270E-005,1541.010000,1.0270E-005,1541.010000,1.0270E-005,1541.010000,1.0270E-005,1541.010000,1.0270E-005,1541.010000,1.0270E-005,1541.010000,1.0270E-005,1541.010000,1.0270E-005
1541.170000,6.1840E-006,1541.170000,6.1840E-006,1541.170000,6.1840E-006,1541.170000,6.1840E-006,1541.170000,6.1840E-006,1541.170000,6.1840E-006,1541.170000,6.1840E-006,1541.170000,6.1840E-006,1541.170000,6.1840E-006,1541.170000,6.1840E-006
1541.330000,3.6350E-006,1541.330000,3.6350E-006,1541.330000,3.6350E-006,1541.330000,3.6350E-006,1541.330000,3.6350E-006,1541.330000,3.6350E-006,1541.330000,3.6350E-006,1541.330000,3.6350E-006,1541.330000,3.6350E-006,1541.330000,3.6350E-006
1541.490000,1.9620E-006,1541.490000,1.9620E-006,1541.490000,1.9620E-006,1541.490000,1.9620E-006,1541.490000,1.9620E-006,1541.490000,1.9620E-006,1541.490000,1.9620E-006,1541.490000,1.9620E-006,1541.490000,1.9620E-006,1541.490000,1.9620E-006
1541.650000,1.5120E-006,1541.650000,1.5120E-006,1541.650000,1.5120E-006,1541.650000,1.5120E-006,1541.650000,1.5120E-006,1541.650000,1.5120E-006,1541.650000,1.5120E-006,1541.650000,1.5120E-006,1541.650000,1.5120E-006,1541.650000,1.5120E-006
1541.810000,9.2220E-007,1541.810000,9.2220E-007,1541.810000,9.2220E-007,1541.810000,9.2220E-007,1541.810000,9.2220E-007,1541.810000,9.2220E-007,1541.810000,9.2220E-007,1541.810000,9.2220E-007,1541.810000,9.2220E-007,1541.810000,9.2220E-007
1541.970000,1.0740E-006,1541.970000,1.0740E-006,1541.970000,1.0740E-006,1541.970000,1.0740E-006,1541.970000,1.0740E-006,1541.970000,1.0740E-006,1541.970000,1.0740E-006,1541.970000,1.0740E-006,1541.970000,1.0740E-006,1541.970000,1.0740E-006
1542.130000,5.9200E-007,1542.130000,5.9200E-007,1542.130000,5.9200E-007,1542.130000,5.9200E-007,1542.130000,5.9200E-007,1542.130000,5.9200E-007,1542.130000,5.9200E-007,1542.130000,5.9200E-007,1542.130000,5.9200E-007,1542.130000,5.9200E-007
1542.290000,6.6460E-007,1542.290000,6.6460E-007,1542.290000,6.6460E-007,1542.290000,6.6460E-007,1542.290000,6.6460E-007,1542.290000,6.6460E-007,1542.290000,6.6460E-007,1542.290000,6.6460E-007,1542.290000,6.6460E-007,1542.290000,6.6460E-007
1542.450000,6.7440E-007,1542.450000,6.7440E-007,1542.450000,6.7440E-007,1542.450000,6.7440E-007,1542.450000,6.7440E-007,1542.450000,6.7440E-007,1542.450000,6.7440E-007,1542.450000,6.7440E-007,1542.450000,6.7440E-007,1542.450000,6.7440E-007
1542.610000,6.4380E-007,1542.610000,6.4380E-007,1542.610000,6.4380E-007,1542.610000,6.4380E-007,1542.610000,6.4380E-007,1542.610000,6.4380E-007,1542.610000,6.4380E-007,1542.610000,6.4380E-007,1542.610000,6.4380E-007,1542.610000,6.4380E-007
1542.770000,4.6050E-007,1542.770000,4.6050E-007,1542.770000,4.6050E-007,1542.770000,4.6050E-007,1542.770000,4.6050E-007,1542.770000,4.6050E-007,1542.770000,4.6050E-007,1542.770000,4.6050E-007,1542.770000,4.6050E-007,1542.770000,4.6050E-007
1542.930000,6.3600E-007,1542.930000,6.3600E-007,1542.930000,6.3600E-007,1542.930000,6.3600E-007,1542.930000,6.3600E-007,1542.930000,6.3600E-007,1542.930000,6.3600E-007,1542.930000,6.3600E-007,1542.930000,6.3600E-007,1542.930000,6.3600E-007
1543.090000,4.4810E-007,1543.090000,4.4810E-007,1543.090000,4.4810E-007,1543.090000,4.4810E-007,1543.090000,4.4810E-007,1543.090000,4.4810E-007,1543.090000,4.4810E-007,1543.090000,4.4810E-007,1543.090000,4.4810E-007,1543.090000,4.4810E-007
1543.250000,4.9010E-007,1543.250000,4.9010E-007,1543.250000,4.9010E-007,1543.250000,4.9010E-007,1543.250000,4.9010E-007,1543.250000,4.9010E-007,1543.250000,4.9010E-007,1543.250000,4.9010E-007,1543.250000,4.9010E-007,1543.250000,4.9010E-007
1543.410000,5.4790E-007,1543.410000,5.4790E-007,1543.410000,5.4790E-007,1543.410000,5.4790E-007,1543.410000,5.4790E-007,1543.410000,5.4790E-007,1543.410000,5.4790E-007,1543.410000,5.4790E-007,1543.410000,5.4790E-007,1543.410000,5.4790E-007
1543.570000,5.4600E-007,1543.570000,5.4600E-007,1543.570000,5.4600E-007,1543.570000,5.4600E-007,1543.570000,5.4600E-007,1543.570000,5.4600E-007,1543.570000,5.4600E-007,1543.570000,5.4600E-007,1543.570000,5.4600E-007,1543.570000,5.4600E-007
1543.730000,4.7840E-007,1543.730000,4.7840E-007,1543.730000,4.7840E-007,1543.730000,4.7840E-007,1543.730000,4.7840E-007,1543.730000,4.7840E-007,1543.730000,4.7840E-007,1543.730000,4.7840E-007,1543.730000,4.7840E-007,1543.730000,4.7840E-007
1543.890000,6.1100E-007,1543.890000,6.1100E-007,1543.890000,6.1100E-007,1543.890000,6.1100E-007,1543.890000,6.1100E-007,1543.890000,6.1100E-007,1543.890000,6.1100E-007,1543.890000,6.1100E-007,1543.890000,6.1100E-007,1543.890000,6.1100E-007
1544.050000,5.7060E-007,1544.050000,5.7060E-007,1544.050000,5.7060E-007,1544.050000,5.7060E-007,1544.050000,5.7060E-007,1544.050000,5.7060E-007,1544.050000,5.7060E-007,1544.050000,5.7060E-007,1544.050000,5.7060E-007,1544.050000,5.7060E-007
1544.210000,5.7280E-007,1544.210000,5.7280E-007,1544.210000,5.7280E-007,1544.210000,5.7280E-007,1544.210000,5.7280E-007,1544.210000,5.7280E-007,1544.210000,5.7280E-007,1544.210000,5.7280E-007,1544.210000,5.7280E-007,1544.210000,5.7280E-007
1544.370000,6.5230E-007,1544.370000,6.5230E-007,1544.370000,6.5230E-007,1544.370000,6.5230E-007,1544.370000,6.5230E-007,1544.370000,6.5230E-007,1544.370000,6.5230E-007,1544.370000,6.5230E-007,1544.370000,6.5230E-007,1544.370000,6.5230E-007
1544.530000,6.4790E-007,1544.530000,6.4790E-007,1544.530000,6.4790E-007,1544.530000,6.4790E-007,1544.530000,6.4790E-007,1544.530000,6.4790E-007,1544.530000,6.4790E-007,1544.530000,6.4790E-007,1544.530000,6.4790E-007,1544.530000,6.4790E-007
1544.690000,5.8870E-007,1544.690000,5.8870E-007,1544.690000,5.8870E-007,1544.690000,5.8870E-007,1544.690000,5.8870E-007,1544.690000,5.8870E-007,1544.690000,5.8870E-007,1544.690000,5.8870E-007,1544.690000,5.8870E-007,1544.690000,5.8870E-007
1544.850000,7.1100E-007,1544.850000,7.1100E-007,1544.850000,7.1100E-007,1544.850000,7.1100E-007,1544.850000,7.1100E-007,1544.850000,7.1100E-007,1544.850000,7.1100E-007,1544.850000,7.1100E-007,1544.850000,7.1100E-007,1544.850000,7.1100E-007
1545.010000,7.4250E-007,1545.010000,7.4250E-007,1545.010000,7.4250E-007,1545.010000,7.4250E-007,1545.010000,7.4250E-007,1545.010000,7.4250E-007,1545.010000,7.4250E-007,1545.010000,7.4250E-007,1545.010000,7.4250E-007,1545.010000,7.4250E-007
1545.170000,6.5750E-007,1545.170000,6.5750E-007,1545.170000,6.5750E-007,1545.170000,6.5750E-007,1545.170000,6.5750E-007,1545.170000,6.5750E-007,1545.170000,6.5750E-007,1545.170000,6.5750E-007,1545.170000,6.5750E-007,1545.170000,6.5750E-007
1545.330000,9.2710E-007,1545.330000,9.2710E-007,1545.330000,9.2710E-007,1545.330000,9.2710E-007,1545.330000,9.2710E-007,1545.330000,9.2710E-007,1545.330000,9.2710E-007,1545.330000,9.2710E-007,1545.330000,9.2710E-007,1545.330000,9.2710E-007
1545.490000,8.7460E-007,1545.490000,8.7460E-007,1545.490000,8.7460E-007,1545.490000,8.7460E-007,1545.490000,8.7460E-007,1545.490000,8.7460E-007,1545.490000,8.7460E-007,1545.490000,8.7460E-007,1545.490000,8.7460E-007,1545.490000,8.7460E-007
1545.650000,8.8850E-007,1545.650000,8.8850E-007,1545.650000,8.8850E-007,1545.650000,8.8850E-007,1545.650000,8.8850E-007,1545.650000,8.8850E-007,1545.650000,8.8850E-007,1545.650000,8.8850E-007,1545.650000,8.8850E-007,1545.650000,8.8850E-007
1545.810000,9.5220E-007,1545.810000,9.5220E-007,1545.810000,9.5220E-007,1545.810000,9.5220E-007,1545.810000,9.5220E-007,1545.810000,9.5220E-007,1545.810000,9.5220E-007,1545.810000,9.5220E-007,1545.810000,9.5220E-007,1545.810000,9.5220E-007
1545.970000,1.1170E-006,1545.970000,1.1170E-006,1545.970000,1.1170E-006,1545.970000,1.1170E-006,1545.970000,1.1170E-006,1545.970000,1.1170E-006,1545.970000,1.1170E-006,1545.970000,1.1170E-006,1545.970000,1.1170E-006,1545.970000,1.1170E-006
1546.130000,9.7710E-007,1546.130000,9.7710E-007,1546.130000,9.7710E-007,1546.130000,9.7710E-007,1546.130000,9.7710E-007,1546.130000,9.7710E-007,1546.130000,9.7710E-007,1546.130000,9.7710E-007,1546.130000,9.7710E-007,1546.130000,9.7710E-007
1546.290000,1.3610E-006,1546.290000,1.3610E-006,1546.290000,1.3610E-006,1546.290000,1.3610E-006,1546.290000,1.3610E-006,1546.290000,1.3610E-006,1546.290000,1.3610E-006,1546.290000,1.3610E-006,1546.290000,1.3610E-006,1546.290000,1.3610E-006
1546.450000,1.2080E-006,1546.450000,1.2080E-006,1546.450000,1.2080E-006,1546.450000,1.2080E-006,1546.450000,1.2080E-006,1546.450000,1.2080E-006,1546.450000,1.2080E-006,1546.450000,1.2080E-006,1546.450000,1.2080E-006,1546.450000,1.2080E-006
1546.610000,1.3160E-006,1546.610000,1.3160E-006,1546.610000,1.3160E-006,1546.610000,1.3160E-006,1546.610000,1.3160E-006,1546.610000,1.3160E-006,1546.610000,1.3160E-006,1546.610000,1.3160E-006,1546.610000,1.3160E-006,1546.610000,1.3160E-006
1546.770000,1.3110E-006,1546.770000,1.3110E-006,1546.770000,1.3110E-006,1546.770000,1.3110E-006,1546.770000,1.3110E-006,1546.770000,1.3110E-006,1546.770000,1.3110E-006,1546.770000,1.3110E-006,1546.770000,1.3110E-006,1546.770000,1.3110E-006
1546.930000,1.8320E-006,1546.930000,1.8320E-006,1546.930000,1.8320E-006,1546.930000,1.8320E-006,1546.930000,1.8320E-006,1546.930000,1.8320E-006,1546.930000,1.8320E-006,1546.930000,1.8320E-006,1546.930000,1.8320E-006,1546.930000,1.8320E-006
1547.090000,1.4040E-006,1547.090000,1.4040E-006,1547.090000,1.4040E-006,1547.090000,1.4040E-006,1547.090000,1.4040E-006,1547.090000,1.4040E-006,1547.090000,1.4040E-006,1547.090000,1.4040E-006,1547.090000,1.4040E-006,1547.090000,1.4040E-006
1547.250000,1.9920E-006,1547.250000,1.9920E-006,1547.250000,1.9920E-006,1547.250000,1.9920E-006,1547.250000,1.9920E-006,1547.250000,1.9920E-006,1547.250000,1.9920E-006,1547.250000,1.9920E-006,1547.250000,1.9920E-006,1547.250000,1.9920E-006
1547.410000,1.6430E-006,1547.410000,1.6430E-006,1547.410000,1.6430E-006,1547.410000,1.6430E-006,1547.410000,1.6430E-006,1547.410000,1.6430E-006,1547.410000,1.6430E-006,1547.410000,1.6430E-006,1547.410000,1.6430E-006,1547.410000,1.6430E-006
