File,WaveData20070101_019.csv,
1531.890000,4.7310E-007,1531.890000,4.7310E-007,1531.890000,4.7310E-007,1531.890000,4.7310E-007,1531.890000,4.7310E-007,1531.890000,4.7310E-007,1531.890000,4.7310E-007,1531.890000,4.7310E-007,1531.890000,4.7310E-007,1531.890000,4.7310E-007
1532.050000,1.5560E-006,1532.050000,1.5560E-006,1532.050000,1.5560E-006,1532.050000,1.5560E-006,1532.050000,1.5560E-006,1532.050000,1.5560E-006,1532.050000,1.5560E-006,1532.050000,1.5560E-006,1532.050000,1.5560E-006,1532.050000,1.5560E-006
1532.210000,2.6420E-005,1532.210000,2.6420E-005,1532.210000,2.6420E-005,1532.210000,2.6420E-005,1532.210000,2.6420E-005,1532.210000,2.6420E-005,1532.210000,2.6420E-005,1532.210000,2.6420E-005,1532.210000,2.6420E-005,1532.210000,2.6420E-005
1532.370000,8.3450E-007,1532.370000,8.3450E-007,1532.370000,8.3450E-007,1532.370000,8.3450E-007,1532.370000,8.3450E-007,1532.370000,8.3450E-007,1532.370000,8.3450E-007,1532.370000,8.3450E-007,1532.370000,8.3450E-007,1532.370000,8.3450E-007
1532.530000,4.1600E-007,1532.530000,4.1600E-007,1532.530000,4.1600E-007,1532.530000,4.1600E-007,1532.530000,4.1600E-007,1532.530000,4.1600E-007,1532.530000,4.1600E-007,1532.530000,4.1600E-007,1532.530000,4.1600E-007,1532.530000,4.1600E-007
1532.690000,5.6250E-007,1532.690000,5.6250E-007,1532.690000,5.6250E-007,1532.690000,5.6250E-007,1532.690000,5.6250E-007,1532.690000,5.6250E-007,1532.690000,5.6250E-007,1532.690000,5.6250E-007,1532.690000,5.6250E-007,1532.690000,5.6250E-007
1532.850000,5.5840E-007,1532.850000,5.5840E-007,1532.850000,5.5840E-007,1532.850000,5.5840E-007,1532.850000,5.5840E-007,1532.850000,5.5840E-007,1532.850000,5.5840E-007,1532.850000,5.5840E-007,1532.850000,5.5840E-007,1532.850000,5.5840E-007
1533.010000,5.2990E-007,1533.010000,5.2990E-007,1533.010000,5.2990E-007,1533.010000,5.2990E-007,1533.010000,5.2990E-007,1533.010000,5.2990E-007,1533.010000,5.2990E-007,1533.010000,5.2990E-007,1533.010000,5.2990E-007,1533.010000,5.2990E-007
1533.170000,5.4900E-006,1533.170000,5.4900E-006,1533.170000,5.4900E-006,1533.170000,5.4900E-006,1533.170000,5.4900E-006,1533.170000,5.4900E-006,1533.170000,5.4900E-006,1533.170000,5.4900E-006,1533.170000,5.4900E-006,1533.170000,5.4900E-006
1533.330000,2.4740E-005,1533.330000,2.4740E-005,1533.330000,2.4740E-005,1533.330000,2.4740E-005,1533.330000,2.4740E-005,1533.330000,2.4740E-005,1533.330000,2.4740E-005,1533.330000,2.4740E-005,1533.330000,2.4740E-005,1533.330000,2.4740E-005
1533.490000,7.8880E-007,1533.490000,7.8880E-007,1533.490000,7.8880E-007,1533.490000,7.8880E-007,1533.490000,7.8880E-007,1533.490000,7.8880E-007,1533.490000,7.8880E-007,1533.490000,7.8880E-007,1533.490000,7.8880E-007,1533.490000,7.8880E-007
1533.650000,3.4020E-007,1533.650000,3.4020E-007,1533.650000,3.4020E-007,1533.650000,3.4020E-007,1533.650000,3.4020E-007,1533.650000,3.4020E-007,1533.650000,3.4020E-007,1533.650000,3.4020E-007,1533.650000,3.4020E-007,1533.650000,3.4020E-007
1533.810000,2.8540E-007,1533.810000,2.8540E-007,1533.810000,2.8540E-007,1533.810000,2.8540E-007,1533.810000,2.8540E-007,1533.810000,2.8540E-007,1533.810000,2.8540E-007,1533.810000,2.8540E-007,1533.810000,2.8540E-007,1533.810000,2.8540E-007
1533.970000,2.0300E-007,1533.970000,2.0300E-007,1533.970000,2.0300E-007,1533.970000,2.0300E-007,1533.970000,2.0300E-007,1533.970000,2.0300E-007,1533.970000,2.0300E-007,1533.970000,2.0300E-007,1533.970000,2.0300E-007,1533.970000,2.0300E-007
1534.130000,1.5690E-007,1534.130000,1.5690E-007,1534.130000,1.5690E-007,1534.130000,1.5690E-007,1534.130000,1.5690E-007,1534.130000,1.5690E-007,1534.130000,1.5690E-007,1534.130000,1.5690E-007,1534.130000,1.5690E-007,1534.130000,1.5690E-007
1534.290000,1.2850E-007,1534.290000,1.2850E-007,1534.290000,1.2850E-007,1534.290000,1.2850E-007,1534.290000,1.2850E-007,1534.290000,1.2850E-007,1534.290000,1.2850E-007,1534.290000,1.2850E-007,1534.290000,1.2850E-007,1534.290000,1.2850E-007
1534.450000,9.2470E-008,1534.450000,9.2470E-008,1534.450000,9.2470E-008,1534.450000,9.2470E-008,1534.450000,9.2470E-008,1534.450000,9.2470E-008,1534.450000,9.2470E-008,1534.450000,9.2470E-008,1534.450000,9.2470E-008,1534.450000,9.2470E-008
1534.610000,7.2070E-008,1534.610000,7.2070E-008,1534.610000,7.2070E-008,1534.610000,7.2070E-008,1534.610000,7.2070E-008,1534.610000,7.2070E-008,1534.610000,7.2070E-008,1534.610000,7.2070E-008,1534.610000,7.2070E-008,1534.610000,7.2070E-008
1534.770000,2.8010E-008,1534.770000,2.8010E-008,1534.770000,2.8010E-008,1534.770000,2.8010E-008,1534.770000,2.8010E-008,1534.770000,2.8010E-008,1534.770000,2.8010E-008,1534.770000,2.8010E-008,1534.770000,2.8010E-008,1534.770000,2.8010E-008
1534.930000,5.3670E-008,1534.930000,5.3670E-008,1534.930000,5.3670E-008,1534.930000,5.3670E-008,1534.930000,5.3670E-008,1534.930000,5.3670E-008,1534.930000,5.3670E-008,1534.930000,5.3670E-008,1534.930000,5.3670E-008,1534.930000,5.3670E-008
1535.090000,2.9170E-008,1535.090000,2.9170E-008,1535.090000,2.9170E-008,1535.090000,2.9170E-008,1535.090000,2.9170E-008,1535.090000,2.9170E-008,1535.090000,2.9170E-008,1535.090000,2.9170E-008,1535.090000,2.9170E-008,1535.090000,2.9170E-008
1535.250000,1.2040E-009,1535.250000,1.2040E-009,1535.250000,1.2040E-009,1535.250000,1.2040E-009,1535.250000,1.2040E-009,1535.250000,1.2040E-009,1535.250000,1.2040E-009,1535.250000,1.2040E-009,1535.250000,1.2040E-009,1535.250000,1.2040E-009
1535.410000,4.0270E-008,1535.410000,4.0270E-008,1535.410000,4.0270E-008,1535.410000,4.0270E-008,1535.410000,4.0270E-008,1535.410000,4.0270E-008,1535.410000,4.0270E-008,1535.410000,4.0270E-008,1535.410000,4.0270E-008,1535.410000,4.0270E-008
1535.570000,2.6510E-008,1535.570000,2.6510E-008,1535.570000,2.6510E-008,1535.570000,2.6510E-008,1535.570000,2.6510E-008,1535.570000,2.6510E-008,1535.570000,2.6510E-008,1535.570000,2.6510E-008,1535.570000,2.6510E-008,1535.570000,2.6510E-008
1535.730000,1.1190E-008,1535.730000,1.1190E-008,1535.730000,1.1190E-008,1535.730000,1.1190E-008,1535.730000,1.1190E-008,1535.730000,1.1190E-008,1535.730000,1.1190E-008,1535.730000,1.1190E-008,1535.730000,1.1190E-008,1535.730000,1.1190E-008
1535.890000,-4.7420E-009,1535.890000,-4.7420E-009,1535.890000,-4.7420E-009,1535.890000,-4.7420E-009,1535.890000,-4.7420E-009,1535.890000,-4.7420E-009,1535.890000,-4.7420E-009,1535.890000,-4.7420E-009,1535.890000,-4.7420E-009,1535.890000,-4.7420E-009
1536.050000,5.2280E-009,1536.050000,5.2280E-009,1536.050000,5.2280E-009,1536.050000,5.2280E-009,1536.050000,5.2280E-009,1536.050000,5.2280E-009,1536.050000,5.2280E-009,1536.050000,5.2280E-009,1536.050000,5.2280E-009,1536.050000,5.2280E-009
1536.210000,4.6460E-009,1536.210000,4.6460E-009,1536.210000,4.6460E-009,1536.210000,4.6460E-009,1536.210000,4.6460E-009,1536.210000,4.6460E-009,1536.210000,4.6460E-009,1536.210000,4.6460E-009,1536.210000,4.6460E-009,1536.210000,4.6460E-009
1536.370000,1.5650E-008,1536.370000,1.5650E-008,1536.370000,1.5650E-008,1536.370000,1.5650E-008,1536.370000,1.5650E-008,1536.370000,1.5650E-008,1536.370000,1.5650E-008,1536.370000,1.5650E-008,1536.370000,1.5650E-008,1536.370000,1.5650E-008
1536.530000,2.5870E-008,1536.530000,2.5870E-008,1536.530000,2.5870E-008,1536.530000,2.5870E-008,1536.530000,2.5870E-008,1536.530000,2.5870E-008,1536.530000,2.5870E-008,1536.530000,2.5870E-008,1536.530000,2.5870E-008,1536.530000,2.5870E-008
1536.690000,-1.5370E-010,1536.690000,-1.5370E-010,1536.690000,-1.5370E-010,1536.690000,-1.5370E-010,1536.690000,-1.5370E-010,1536.690000,-1.5370E-010,1536.690000,-1.5370E-010,1536.690000,-1.5370E-010,1536.690000,-1.5370E-010,1536.690000,-1.5370E-010
1536.850000,1.1350E-008,1536.850000,1.1350E-008,1536.850000,1.1350E-008,1536.850000,1.1350E-008,1536.850000,1.1350E-008,1536.850000,1.1350E-008,1536.850000,1.1350E-008,1536.850000,1.1350E-008,1536.850000,1.1350E-008,1536.850000,1.1350E-008
1537.010000,-1.8560E-009,1537.010000,-1.8560E-009,1537.010000,-1.8560E-009,1537.010000,-1.8560E-009,1537.010000,-1.8560E-009,1537.010000,-1.8560E-009,1537.010000,-1.8560E-009,1537.010000,-1.8560E-009,1537.010000,-1.8560E-009,1537.010000,-1.8560E-009
1537.170000,-5.8000E-009,1537.170000,-5.8000E-009,1537.170000,-5.8000E-009,1537.170000,-5.8000E-009,1537.170000,-5.8000E-009,1537.170000,-5.8000E-009,1537.170000,-5.8000E-009,1537.170000,-5.8000E-009,1537.170000,-5.8000E-009,1537.170000,-5.8000E-009
1537.330000,4.7230E-010,1537.330000,4.7230E-010,1537.330000,4.7230E-010,1537.330000,4.7230E-010,1537.330000,4.7230E-010,1537.330000,4.7230E-010,1537.330000,4.7230E-010,1537.330000,4.7230E-010,1537.330000,4.7230E-010,1537.330000,4.7230E-010
1537.490000,6.5470E-009,1537.490000,6.5470E-009,1537.490000,6.5470E-009,1537.490000,6.5470E-009,1537.490000,6.5470E-009,1537.490000,6.5470E-009,1537.490000,6.5470E-009,1537.490000,6.5470E-009,1537.490000,6.5470E-009,1537.490000,6.5470E-009
1537.650000,8.2060E-009,1537.650000,8.2060E-009,1537.650000,8.2060E-009,1537.650000,8.2060E-009,1537.650000,8.2060E-009,1537.650000,8.2060E-009,1537.650000,8.2060E-009,1537.650000,8.2060E-009,1537.650000,8.2060E-009,1537.650000,8.2060E-009
1537.810000,1.7460E-008,1537.810000,1.7460E-008,1537.810000,1.7460E-008,1537.810000,1.7460E-008,1537.810000,1.7460E-008,1537.810000,1.7460E-008,1537.810000,1.7460E-008,1537.810000,1.7460E-008,1537.810000,1.7460E-008,1537.810000,1.7460E-008
1537.970000,-6.7450E-009,1537.970000,-6.7450E-009,1537.970000,-6.7450E-009,1537.970000,-6.7450E-009,1537.970000,-6.7450E-009,1537.970000,-6.7450E-009,1537.970000,-6.7450E-009,1537.970000,-6.7450E-009,1537.970000,-6.7450E-009,1537.970000,-6.7450E-009
1538.130000,1.0600E-008,1538.130000,1.0600E-008,1538.130000,1.0600E-008,1538.130000,1.0600E-008,1538.130000,1.0600E-008,1538.130000,1.0600E-008,1538.130000,1.0600E-008,1538.130000,1.0600E-008,1538.130000,1.0600E-008,1538.130000,1.0600E-008
1538.290000,1.0530E-008,1538.290000,1.0530E-008,1538.290000,1.0530E-008,1538.290000,1.0530E-008,1538.290000,1.0530E-008,1538.290000,1.0530E-008,1538.290000,1.0530E-008,1538.290000,1.0530E-008,1538.290000,1.0530E-008,1538.290000,1.0530E-008
1538.450000,7.9200E-009,1538.450000,7.9200E-009,1538.450000,7.9200E-009,1538.450000,7.9200E-009,1538.450000,7.9200E-009,1538.450000,7.9200E-009,1538.450000,7.9200E-009,1538.450000,7.9200E-009,1538.450000,7.9200E-009,1538.450000,7.9200E-009
1538.610000,-5.9850E-009,1538.610000,-5.9850E-009,1538.610000,-5.9850E-009,1538.610000,-5.9850E-009,1538.610000,-5.9850E-009,1538.610000,-5.9850E-009,1538.610000,-5.9850E-009,1538.610000,-5.9850E-009,1538.610000,-5.9850E-009,1538.610000,-5.9850E-009
1538.770000,7.7770E-009,1538.770000,7.7770E-009,1538.770000,7.7770E-009,1538.770000,7.7770E-009,1538.770000,7.7770E-009,1538.770000,7.7770E-009,1538.770000,7.7770E-009,1538.770000,7.7770E-009,1538.770000,7.7770E-009,1538.770000,7.7770E-009
1538.930000,1.4560E-008,1538.930000,1.4560E-008,1538.930000,1.4560E-008,1538.930000,1.4560E-008,1538.930000,1.4560E-008,1538.930000,1.4560E-008,1538.930000,1.4560E-008,1538.930000,1.4560E-008,1538.930000,1.4560E-008,1538.930000,1.4560E-008
1539.090000,-1.3280E-009,1539.090000,-1.3280E-009,1539.090000,-1.3280E-009,1539.090000,-1.3280E-009,1539.090000,-1.3280E-009,1539.090000,-1.3280E-009,1539.090000,-1.3280E-009,1539.090000,-1.3280E-009,1539.090000,-1.3280E-009,1539.090000,-1.3280E-009
1539.250000,-1.3330E-008,1539.250000,-1.3330E-008,1539.250000,-1.3330E-008,1539.250000,-1.3330E-008,1539.250000,-1.3330E-008,1539.250000,-1.3330E-008,1539.250000,-1.3330E-008,1539.250000,-1.3330E-008,1539.250000,-1.3330E-008,1539.250000,-1.3330E-008
1539.410000,1.9540E-009,1539.410000,1.9540E-009,1539.410000,1.9540E-009,1539.410000,1.9540E-009,1539.410000,1.9540E-009,1539.410000,1.9540E-009,1539.410000,1.9540E-009,1539.410000,1.9540E-009,1539.410000,1.9540E-009,1539.410000,1.9540E-009
1539.570000,1.7200E-008,1539.570000,1.7200E-008,1539.570000,1.7200E-008,1539.570000,1.7200E-008,1539.570000,1.7200E-008,1539.570000,1.7200E-008,1539.570000,1.7200E-008,1539.570000,1.7200E-008,1539.570000,1.7200E-008,1539.570000,1.7200E-008
1539.730000,2.0520E-009,1539.730000,2.0520E-009,1539.730000,2.0520E-009,1539.730000,2.0520E-009,1539.730000,2.0520E-009,1539.730000,2.0520E-009,1539.730000,2.0520E-009,1539.730000,2.0520E-009,1539.730000,2.0520E-009,1539.730000,2.0520E-009
1539.890000,1.7440E-008,1539.890000,1.7440E-008,1539.890000,1.7440E-008,1539.890000,1.7440E-008,1539.890000,1.7440E-008,1539.890000,1.7440E-008,1539.890000,1.7440E-008,1539.890000,1.7440E-008,1539.890000,1.7440E-008,1539.890000,1.7440E-008
1540.050000,1.2650E-008,1540.050000,1.2650E-008,1540.050000,1.2650E-008,1540.050000,1.2650E-008,1540.050000,1.2650E-008,1540.050000,1.2650E-008,1540.050000,1.2650E-008,1540.050000,1.2650E-008,1540.050000,1.2650E-008,1540.050000,1.2650E-008
1540.210000,-2.9650E-010,1540.210000,-2.9650E-010,1540.210000,-2.9650E-010,1540.210000,-2.9650E-010,1540.210000,-2.9650E-010,1540.210000,-2.9650E-010,1540.210000,-2.9650E-010,1540.210000,-2.9650E-010,1540.210000,-2.9650E-010,1540.210000,-2.9650E-010
1540.370000,4.6690E-009,1540.370000,4.6690E-009,1540.370000,4.6690E-009,1540.370000,4.6690E-009,1540.370000,4.6690E-009,1540.370000,4.6690E-009,1540.370000,4.6690E-009,1540.370000,4.6690E-009,1540.370000,4.6690E-009,1540.370000,4.6690E-009
1540.530000,-9.6710E-010,1540.530000,-9.6710E-010,1540.530000,-9.6710E-010,1540.530000,-9.6710E-010,1540.530000,-9.6710E-010,1540.530000,-9.6710E-010,1540.530000,-9.6710E-010,1540.530000,-9.6710E-010,1540.530000,-9.6710E-010,1540.530000,-9.6710E-010
1540.690000,2.6260E-008,1540.690000,2.6260E-008,1540.690000,2.6260E-008,1540.690000,2.6260E-008,1540.690000,2.6260E-008,1540.690000,2.6260E-008,1540.690000,2.6260E-008,1540.690000,2.6260E-008,1540.690000,2.6260E-008,1540.690000,2.6260E-008
1540.850000,1.0500E-008,1540.850000,1.0500E-008,1540.850000,1.0500E-008,1540.850000,1.0500E-008,1540.850000,1.0500E-008,1540.850000,1.0500E-008,1540.850000,1.0500E-008,1540.850000,1.0500E-008,1540.850000,1.0500E-008,1540.850000,1.0500E-008
1541.010000,5.3350E-009,1541.010000,5.3350E-009,1541.010000,5.3350E-009,1541.010000,5.3350E-009,1541.010000,5.3350E-009,1541.010000,5.3350E-009,1541.010000,5.3350E-009,1541.010000,5.3350E-009,1541.010000,5.3350E-009,1541.010000,5.3350E-009
1541.170000,8.4520E-009,1541.170000,8.4520E-009,1541.170000,8.4520E-009,1541.170000,8.4520E-009,1541.170000,8.4520E-009,1541.170000,8.4520E-009,1541.170000,8.4520E-009,1541.170000,8.4520E-009,1541.170000,8.4520E-009,1541.170000,8.4520E-009
1541.330000,1.9330E-008,1541.330000,1.9330E-008,1541.330000,1.9330E-008,1541.330000,1.9330E-008,1541.330000,1.9330E-008,1541.330000,1.9330E-008,1541.330000,1.9330E-008,1541.330000,1.9330E-008,1541.330000,1.9330E-008,1541.330000,1.9330E-008
1541.490000,2.1900E-008,1541.490000,2.1900E-008,1541.490000,2.1900E-008,1541.490000,2.1900E-008,1541.490000,2.1900E-008,1541.490000,2.1900E-008,1541.490000,2.1900E-008,1541.490000,2.1900E-008,1541.490000,2.1900E-008,1541.490000,2.1900E-008
1541.650000,1.8340E-008,1541.650000,1.8340E-008,1541.650000,1.8340E-008,1541.650000,1.8340E-008,1541.650000,1.8340E-008,1541.650000,1.8340E-008,1541.650000,1.8340E-008,1541.650000,1.8340E-008,1541.650000,1.8340E-008,1541.650000,1.8340E-008
1541.810000,1.6870E-008,1541.810000,1.6870E-008,1541.810000,1.6870E-008,1541.810000,1.6870E-008,1541.810000,1.6870E-008,1541.810000,1.6870E-008,1541.810000,1.6870E-008,1541.810000,1.6870E-008,1541.810000,1.6870E-008,1541.810000,1.6870E-008
1541.970000,2.6300E-008,1541.970000,2.6300E-008,1541.970000,2.6300E-008,1541.970000,2.6300E-008,1541.970000,2.6300E-008,1541.970000,2.6300E-008,1541.970000,2.6300E-008,1541.970000,2.6300E-008,1541.970000,2.6300E-008,1541.970000,2.6300E-008
1542.130000,3.6530E-008,1542.130000,3.6530E-008,1542.130000,3.6530E-008,1542.130000,3.6530E-008,1542.130000,3.6530E-008,1542.130000,3.6530E-008,1542.130000,3.6530E-008,1542.130000,3.6530E-008,1542.130000,3.6530E-008,1542.130000,3.6530E-008
1542.290000,5.6450E-008,1542.290000,5.6450E-008,1542.290000,5.6450E-008,1542.290000,5.6450E-008,1542.290000,5.6450E-008,1542.290000,5.6450E-008,1542.290000,5.6450E-008,1542.290000,5.6450E-008,1542.290000,5.6450E-008,1542.290000,5.6450E-008
1542.450000,5.4990E-008,1542.450000,5.4990E-008,1542.450000,5.4990E-008,1542.450000,5.4990E-008,1542.450000,5.4990E-008,1542.450000,5.4990E-008,1542.450000,5.4990E-008,1542.450000,5.4990E-008,1542.450000,5.4990E-008,1542.450000,5.4990E-008
1542.610000,5.0940E-008,1542.610000,5.0940E-008,1542.610000,5.0940E-008,1542.610000,5.0940E-008,1542.610000,5.0940E-008,1542.610000,5.0940E-008,1542.610000,5.0940E-008,1542.610000,5.0940E-008,1542.610000,5.0940E-008,1542.610000,5.0940E-008
1542.770000,9.0230E-008,1542.770000,9.0230E-008,1542.770000,9.0230E-008,1542.770000,9.0230E-008,1542.770000,9.0230E-008,1542.770000,9.0230E-008,1542.770000,9.0230E-008,1542.770000,9.0230E-008,1542.770000,9.0230E-008,1542.770000,9.0230E-008
1542.930000,7.0500E-008,1542.930000,7.0500E-008,1542.930000,7.0500E-008,1542.930000,7.0500E-008,1542.930000,7.0500E-008,1542.930000,7.0500E-008,1542.930000,7.0500E-008,1542.930000,7.0500E-008,1542.930000,7.0500E-008,1542.930000,7.0500E-008
1543.090000,1.1510E-007,1543.090000,1.1510E-007,1543.090000,1.1510E-007,1543.090000,1.1510E-007,1543.090000,1.1510E-007,1543.090000,1.1510E-007,1543.090000,1.1510E-007,1543.090000,1.1510E-007,1543.090000,1.1510E-007,1543.090000,1.1510E-007
1543.250000,9.9510E-008,1543.250000,9.9510E-008,1543.250000,9.9510E-008,1543.250000,9.9510E-008,1543.250000,9.9510E-008,1543.250000,9.9510E-008,1543.250000,9.9510E-008,1543.250000,9.9510E-008,1543.250000,9.9510E-008,1543.250000,9.9510E-008
1543.410000,1.4640E-007,1543.410000,1.4640E-007,1543.410000,1.4640E-007,1543.410000,1.4640E-007,1543.410000,1.4640E-007,1543.410000,1.4640E-007,1543.410000,1.4640E-007,1543.410000,1.4640E-007,1543.410000,1.4640E-007,1543.410000,1.4640E-007
1543.570000,1.7930E-007,1543.570000,1.7930E-007,1543.570000,1.7930E-007,1543.570000,1.7930E-007,1543.570000,1.7930E-007,1543.570000,1.7930E-007,1543.570000,1.7930E-007,1543.570000,1.7930E-007,1543.570000,1.7930E-007,1543.570000,1.7930E-007
1543.730000,2.3680E-007,1543.730000,2.3680E-007,1543.730000,2.3680E-007,1543.730000,2.3680E-007,1543.730000,2.3680E-007,1543.730000,2.3680E-007,1543.730000,2.3680E-007,1543.730000,2.3680E-007,1543.730000,2.3680E-007,1543.730000,2.3680E-007
1543.890000,2.7490E-007,1543.890000,2.7490E-007,1543.890000,2.7490E-007,1543.890000,2.7490E-007,1543.890000,2.7490E-007,1543.890000,2.7490E-007,1543.890000,2.7490E-007,1543.890000,2.7490E-007,1543.890000,2.7490E-007,1543.890000,2.7490E-007
1544.050000,3.3680E-007,1544.050000,3.3680E-007,1544.050000,3.3680E-007,1544.050000,3.3680E-007,1544.050000,3.3680E-007,1544.050000,3.3680E-007,1544.050000,3.3680E-007,1544.050000,3.3680E-007,1544.050000,3.3680E-007,1544.050000,3.3680E-007
1544.210000,3.7510E-007,1544.210000,3.7510E-007,1544.210000,3.7510E-007,1544.210000,3.7510E-007,1544.210000,3.7510E-007,1544.210000,3.7510E-007,1544.210000,3.7510E-007,1544.210000,3.7510E-007,1544.210000,3.7510E-007,1544.210000,3.7510E-007
1544.370000,4.6530E-007,1544.370000,4.6530E-007,1544.370000,4.6530E-007,1544.370000,4.6530E-007,1544.370000,4.6530E-007,1544.370000,4.6530E-007,1544.370000,4.6530E-007,1544.370000,4.6530E-007,1544.370000,4.6530E-007,1544.370000,4.6530E-007
1544.530000,4.9880E-007,1544.530000,4.9880E-007,1544.530000,4.9880E-007,1544.530000,4.9880E-007,1544.530000,4.9880E-007,1544.530000,4.9880E-007,1544.530000,4.9880E-007,1544.530000,4.9880E-007,1544.530000,4.9880E-007,1544.530000,4.9880E-007
1544.690000,6.0770E-007,1544.690000,6.0770E-007,1544.690000,6.0770E-007,1544.690000,6.0770E-007,1544.690000,6.0770E-007,1544.690000,6.0770E-007,1544.690000,6.0770E-007,1544.690000,6.0770E-007,1544.690000,6.0770E-007,1544.690000,6.0770E-007
1544.850000,1.3720E-006,1544.850000,1.3720E-006,1544.850000,1.3720E-006,1544.850000,1.3720E-006,1544.850000,1.3720E-006,1544.850000,1.3720E-006,1544.850000,1.3720E-006,1544.850000,1.3720E-006,1544.850000,1.3720E-006,1544.850000,1.3720E-006
1545.010000,1.0560E-004,1545.010000,1.0560E-004,1545.010000,1.0560E-004,1545.010000,1.0560E-004,1545.010000,1.0560E-004,1545.010000,1.0560E-004,1545.010000,1.0560E-004,1545.010000,1.0560E-004,1545.010000,1.0560E-004,1545.010000,1.0560E-004
1545.170000,1.2310E-006,1545.170000,1.2310E-006,1545.170000,1.2310E-006,1545.170000,1.2310E-006,1545.170000,1.2310E-006,1545.170000,1.2310E-006,1545.170000,1.2310E-006,1545.170000,1.2310E-006,1545.170000,1.2310E-006,1545.170000,1.2310E-006
1545.330000,6.7810E-007,1545.330000,6.7810E-007,1545.330000,6.7810E-007,1545.330000,6.7810E-007,1545.330000,6.7810E-007,1545.330000,6.7810E-007,1545.330000,6.7810E-007,1545.330000,6.7810E-007,1545.330000,6.7810E-007,1545.330000,6.7810E-007
1545.490000,7.1420E-007,1545.490000,7.1420E-007,1545.490000,7.1420E-007,1545.490000,7.1420E-007,1545.490000,7.1420E-007,1545.490000,7.1420E-007,1545.490000,7.1420E-007,1545.490000,7.1420E-007,1545.490000,7.1420E-007,1545.490000,7.1420E-007
1545.650000,6.7710E-007,1545.650000,6.7710E-007,1545.650000,6.7710E-007,1545.650000,6.7710E-007,1545.650000,6.7710E-007,1545.650000,6.7710E-007,1545.650000,6.7710E-007,1545.650000,6.7710E-007,1545.650000,6.7710E-007,1545.650000,6.7710E-007
1545.810000,8.8290E-006,1545.810000,8.8290E-006,1545.810000,8.8290E-006,1545.810000,8.8290E-006,1545.810000,8.8290E-006,1545.810000,8.8290E-006,1545.810000,8.8290E-006,1545.810000,8.8290E-006,1545.810000,8.8290E-006,1545.810000,8.8290E-006
1545.970000,1.1720E-004,1545.970000,1.1720E-004,1545.970000,1.1720E-004,1545.970000,1.1720E-004,1545.970000,1.1720E-004,1545.970000,1.1720E-004,1545.970000,1.1720E-004,1545.970000,1.1720E-004,1545.970000,1.1720E-004,1545.970000,1.1720E-004
1546.130000,7.7740E-006,1546.130000,7.7740E-006,1546.130000,7.7740E-006,1546.130000,7.7740E-006,1546.130000,7.7740E-006,1546.130000,7.7740E-006,1546.130000,7.7740E-006,1546.130000,7.7740E-006,1546.130000,7.7740E-006,1546.130000,7.7740E-006
1546.290000,7.4870E-007,1546.290000,7.4870E-007,1546.290000,7.4870E-007,1546.290000,7.4870E-007,1546.290000,7.4870E-007,1546.290000,7.4870E-007,1546.290000,7.4870E-007,1546.290000,7.4870E-007,1546.290000,7.4870E-007,1546.290000,7.4870E-007
1546.450000,6.3680E-007,1546.450000,6.3680E-007,1546.450000,6.3680E-007,1546.450000,6.3680E-007,1546.450000,6.3680E-007,1546.450000,6.3680E-007,1546.450000,6.3680E-007,1546.450000,6.3680E-007,1546.450000,6.3680E-007,1546.450000,6.3680E-007
1546.610000,8.1970E-007,1546.610000,8.1970E-007,1546.610000,8.1970E-007,1546.610000,8.1970E-007,1546.610000,8.1970E-007,1546.610000,8.1970E-007,1546.610000,8.1970E-007,1546.610000,8.1970E-007,1546.610000,8.1970E-007,1546.610000,8.1970E-007
1546.770000,5.6710E-007,1546.770000,5.6710E-007,1546.770000,5.6710E-007,1546.770000,5.6710E-007,1546.770000,5.6710E-007,1546.770000,5.6710E-007,1546.770000,5.6710E-007,1546.770000,5.6710E-007,1546.770000,5.6710E-007,1546.770000,5.6710E-007
1546.930000,5.4050E-007,1546.930000,5.4050E-007,1546.930000,5.4050E-007,1546.930000,5.4050E-007,1546.930000,5.4050E-007,1546.930000,5.4050E-007,1546.930000,5.4050E-007,1546.930000,5.4050E-007,1546.930000,5.4050E-007,1546.930000,5.4050E-007
1547.090000,6.9030E-007,1547.090000,6.9030E-007,1547.090000,6.9030E-007,1547.090000,6.9030E-007,1547.090000,6.9030E-007,1547.090000,6.9030E-007,1547.090000,6.9030E-007,1547.090000,6.9030E-007,1547.090000,6.9030E-007,1547.090000,6.9030E-007
1547.250000,6.6960E-007,1547.250000,6.6960E-007,1547.250000,6.6960E-007,1547.250000,6.6960E-007,1547.250000,6.6960E-007,1547.250000,6.6960E-007,1547.250000,6.6960E-007,1547.250000,6.6960E-007,1547.250000,6.6960E-007,1547.250000,6.6960E-007
1547.410000,5.2750E-007,1547.410000,5.2750E-007,1547.410000,5.2750E-007,1547.410000,5.2750E-007,1547.410000,5.2750E-007,1547.410000,5.2750E-007,1547.410000,5.2750E-007,1547.410000,5.2750E-007,1547.410000,5.2750E-007,1547.410000,5.2750E-007
1547.570000,5.7250E-007,1547.570000,5.7250E-007,1547.570000,5.7250E-007,1547.570000,5.7250E-007,1547.570000,5.7250E-007,1547.570000,5.7250E-007,1547.570000,5.7250E-007,1547.570000,5.7250E-007,1547.570000,5.7250E-007,1547.570000,5.7250E-007
