File,WaveData20070101_006.csv,
1531.890000,2.2270E-007,1531.890000,2.2270E-007,1531.890000,2.2270E-007,1531.890000,2.2270E-007,1531.890000,2.2270E-007,1531.890000,2.2270E-007,1531.890000,2.2270E-007,1531.890000,2.2270E-007,1531.890000,2.2270E-007,1531.890000,2.2270E-007
1532.050000,3.1090E-007,1532.050000,3.1090E-007,1532.050000,3.1090E-007,1532.050000,3.1090E-007,1532.050000,3.1090E-007,1532.050000,3.1090E-007,1532.050000,3.1090E-007,1532.050000,3.1090E-007,1532.050000,3.1090E-007,1532.050000,3.1090E-007
1532.210000,4.9770E-007,1532.210000,4.9770E-007,1532.210000,4.9770E-007,1532.210000,4.9770E-007,1532.210000,4.9770E-007,1532.210000,4.9770E-007,1532.210000,4.9770E-007,1532.210000,4.9770E-007,1532.210000,4.9770E-007,1532.210000,4.9770E-007
1532.370000,3.9870E-006,1532.370000,3.9870E-006,1532.370000,3.9870E-006,1532.370000,3.9870E-006,1532.370000,3.9870E-006,1532.370000,3.9870E-006,1532.370000,3.9870E-006,1532.370000,3.9870E-006,1532.370000,3.9870E-006,1532.370000,3.9870E-006
1532.530000,1.1760E-006,1532.530000,1.1760E-006,1532.530000,1.1760E-006,1532.530000,1.1760E-006,1532.530000,1.1760E-006,1532.530000,1.1760E-006,1532.530000,1.1760E-006,1532.530000,1.1760E-006,1532.530000,1.1760E-006,1532.530000,1.1760E-006
1532.690000,7.3180E-007,1532.690000,7.3180E-007,1532.690000,7.3180E-007,1532.690000,7.3180E-007,1532.690000,7.3180E-007,1532.690000,7.3180E-007,1532.690000,7.3180E-007,1532.690000,7.3180E-007,1532.690000,7.3180E-007,1532.690000,7.3180E-007
1532.850000,2.8670E-006,1532.850000,2.8670E-006,1532.850000,2.8670E-006,1532.850000,2.8670E-006,1532.850000,2.8670E-006,1532.850000,2.8670E-006,1532.850000,2.8670E-006,1532.850000,2.8670E-006,1532.850000,2.8670E-006,1532.850000,2.8670E-006
1533.010000,1.5120E-005,1533.010000,1.5120E-005,1533.010000,1.5120E-005,1533.010000,1.5120E-005,1533.010000,1.5120E-005,1533.010000,1.5120E-005,1533.010000,1.5120E-005,1533.010000,1.5120E-005,1533.010000,1.5120E-005,1533.010000,1.5120E-005
1533.170000,7.3010E-007,1533.170000,7.3010E-007,1533.170000,7.3010E-007,1533.170000,7.3010E-007,1533.170000,7.3010E-007,1533.170000,7.3010E-007,1533.170000,7.3010E-007,1533.170000,7.3010E-007,1533.170000,7.3010E-007,1533.170000,7.3010E-007
1533.330000,3.1130E-007,1533.330000,3.1130E-007,1533.330000,3.1130E-007,1533.330000,3.1130E-007,1533.330000,3.1130E-007,1533.330000,3.1130E-007,1533.330000,3.1130E-007,1533.330000,3.1130E-007,1533.330000,3.1130E-007,1533.330000,3.1130E-007
1533.490000,2.3540E-007,1533.490000,2.3540E-007,1533.490000,2.3540E-007,1533.490000,2.3540E-007,1533.490000,2.3540E-007,1533.490000,2.3540E-007,1533.490000,2.3540E-007,1533.490000,2.3540E-007,1533.490000,2.3540E-007,1533.490000,2.3540E-007
1533.650000,1.4080E-007,1533.650000,1.4080E-007,1533.650000,1.4080E-007,1533.650000,1.4080E-007,1533.650000,1.4080E-007,1533.650000,1.4080E-007,1533.650000,1.4080E-007,1533.650000,1.4080E-007,1533.650000,1.4080E-007,1533.650000,1.4080E-007
1533.810000,1.2310E-007,1533.810000,1.2310E-007,1533.810000,1.2310E-007,1533.810000,1.2310E-007,1533.810000,1.2310E-007,1533.810000,1.2310E-007,1533.810000,1.2310E-007,1533.810000,1.2310E-007,1533.810000,1.2310E-007,1533.810000,1.2310E-007
1533.970000,1.0850E-007,1533.970000,1.0850E-007,1533.970000,1.0850E-007,1533.970000,1.0850E-007,1533.970000,1.0850E-007,1533.970000,1.0850E-007,1533.970000,1.0850E-007,1533.970000,1.0850E-007,1533.970000,1.0850E-007,1533.970000,1.0850E-007
1534.130000,7.0740E-008,1534.130000,7.0740E-008,1534.130000,7.0740E-008,1534.130000,7.0740E-008,1534.130000,7.0740E-008,1534.130000,7.0740E-008,1534.130000,7.0740E-008,1534.130000,7.0740E-008,1534.130000,7.0740E-008,1534.130000,7.0740E-008
1534.290000,5.0750E-008,1534.290000,5.0750E-008,1534.290000,5.0750E-008,1534.290000,5.0750E-008,1534.290000,5.0750E-008,1534.290000,5.0750E-008,1534.290000,5.0750E-008,1534.290000,5.0750E-008,1534.290000,5.0750E-008,1534.290000,5.0750E-008
1534.450000,5.9230E-008,1534.450000,5.9230E-008,1534.450000,5.9230E-008,1534.450000,5.9230E-008,1534.450000,5.9230E-008,1534.450000,5.9230E-008,1534.450000,5.9230E-008,1534.450000,5.9230E-008,1534.450000,5.9230E-008,1534.450000,5.9230E-008
1534.610000,3.0280E-008,1534.610000,3.0280E-008,1534.610000,3.0280E-008,1534.610000,3.0280E-008,1534.610000,3.0280E-008,1534.610000,3.0280E-008,1534.610000,3.0280E-008,1534.610000,3.0280E-008,1534.610000,3.0280E-008,1534.610000,3.0280E-008
1534.770000,4.2840E-008,1534.770000,4.2840E-008,1534.770000,4.2840E-008,1534.770000,4.2840E-008,1534.770000,4.2840E-008,1534.770000,4.2840E-008,1534.770000,4.2840E-008,1534.770000,4.2840E-008,1534.770000,4.2840E-008,1534.770000,4.2840E-008
1534.930000,1.1240E-008,1534.930000,1.1240E-008,1534.930000,1.1240E-008,1534.930000,1.1240E-008,1534.930000,1.1240E-008,1534.930000,1.1240E-008,1534.930000,1.1240E-008,1534.930000,1.1240E-008,1534.930000,1.1240E-008,1534.930000,1.1240E-008
1535.090000,1.9190E-008,1535.090000,1.9190E-008,1535.090000,1.9190E-008,1535.090000,1.9190E-008,1535.090000,1.9190E-008,1535.090000,1.9190E-008,1535.090000,1.9190E-008,1535.090000,1.9190E-008,1535.090000,1.9190E-008,1535.090000,1.9190E-008
1535.250000,1.7190E-008,1535.250000,1.7190E-008,1535.250000,1.7190E-008,1535.250000,1.7190E-008,1535.250000,1.7190E-008,1535.250000,1.7190E-008,1535.250000,1.7190E-008,1535.250000,1.7190E-008,1535.250000,1.7190E-008,1535.250000,1.7190E-008
1535.410000,1.3540E-008,1535.410000,1.3540E-008,1535.410000,1.3540E-008,1535.410000,1.3540E-008,1535.410000,1.3540E-008,1535.410000,1.3540E-008,1535.410000,1.3540E-008,1535.410000,1.3540E-008,1535.410000,1.3540E-008,1535.410000,1.3540E-008
1535.570000,3.4430E-009,1535.570000,3.4430E-009,1535.570000,3.4430E-009,1535.570000,3.4430E-009,1535.570000,3.4430E-009,1535.570000,3.4430E-009,1535.570000,3.4430E-009,1535.570000,3.4430E-009,1535.570000,3.4430E-009,1535.570000,3.4430E-009
1535.730000,1.4410E-008,1535.730000,1.4410E-008,1535.730000,1.4410E-008,1535.730000,1.4410E-008,1535.730000,1.4410E-008,1535.730000,1.4410E-008,1535.730000,1.4410E-008,1535.730000,1.4410E-008,1535.730000,1.4410E-008,1535.730000,1.4410E-008
1535.890000,2.5030E-008,1535.890000,2.5030E-008,1535.890000,2.5030E-008,1535.890000,2.5030E-008,1535.890000,2.5030E-008,1535.890000,2.5030E-008,1535.890000,2.5030E-008,1535.890000,2.5030E-008,1535.890000,2.5030E-008,1535.890000,2.5030E-008
1536.050000,2.2250E-008,1536.050000,2.2250E-008,1536.050000,2.2250E-008,1536.050000,2.2250E-008,1536.050000,2.2250E-008,1536.050000,2.2250E-008,1536.050000,2.2250E-008,1536.050000,2.2250E-008,1536.050000,2.2250E-008,1536.050000,2.2250E-008
1536.210000,7.0300E-009,1536.210000,7.0300E-009,1536.210000,7.0300E-009,1536.210000,7.0300E-009,1536.210000,7.0300E-009,1536.210000,7.0300E-009,1536.210000,7.0300E-009,1536.210000,7.0300E-009,1536.210000,7.0300E-009,1536.210000,7.0300E-009
1536.370000,1.7280E-008,1536.370000,1.7280E-008,1536.370000,1.7280E-008,1536.370000,1.7280E-008,1536.370000,1.7280E-008,1536.370000,1.7280E-008,1536.370000,1.7280E-008,1536.370000,1.7280E-008,1536.370000,1.7280E-008,1536.370000,1.7280E-008
1536.530000,4.6900E-009,1536.530000,4.6900E-009,1536.530000,4.6900E-009,1536.530000,4.6900E-009,1536.530000,4.6900E-009,1536.530000,4.6900E-009,1536.530000,4.6900E-009,1536.530000,4.6900E-009,1536.530000,4.6900E-009,1536.530000,4.6900E-009
1536.690000,8.2500E-009,1536.690000,8.2500E-009,1536.690000,8.2500E-009,1536.690000,8.2500E-009,1536.690000,8.2500E-009,1536.690000,8.2500E-009,1536.690000,8.2500E-009,1536.690000,8.2500E-009,1536.690000,8.2500E-009,1536.690000,8.2500E-009
1536.850000,7.8980E-009,1536.850000,7.8980E-009,1536.850000,7.8980E-009,1536.850000,7.8980E-009,1536.850000,7.8980E-009,1536.850000,7.8980E-009,1536.850000,7.8980E-009,1536.850000,7.8980E-009,1536.850000,7.8980E-009,1536.850000,7.8980E-009
1537.010000,1.1310E-009,1537.010000,1.1310E-009,1537.010000,1.1310E-009,1537.010000,1.1310E-009,1537.010000,1.1310E-009,1537.010000,1.1310E-009,1537.010000,1.1310E-009,1537.010000,1.1310E-009,1537.010000,1.1310E-009,1537.010000,1.1310E-009
1537.170000,8.5910E-009,1537.170000,8.5910E-009,1537.170000,8.5910E-009,1537.170000,8.5910E-009,1537.170000,8.5910E-009,1537.170000,8.5910E-009,1537.170000,8.5910E-009,1537.170000,8.5910E-009,1537.170000,8.5910E-009,1537.170000,8.5910E-009
1537.330000,2.2760E-008,1537.330000,2.2760E-008,1537.330000,2.2760E-008,1537.330000,2.2760E-008,1537.330000,2.2760E-008,1537.330000,2.2760E-008,1537.330000,2.2760E-008,1537.330000,2.2760E-008,1537.330000,2.2760E-008,1537.330000,2.2760E-008
1537.490000,1.0240E-008,1537.490000,1.0240E-008,1537.490000,1.0240E-008,1537.490000,1.0240E-008,1537.490000,1.0240E-008,1537.490000,1.0240E-008,1537.490000,1.0240E-008,1537.490000,1.0240E-008,1537.490000,1.0240E-008,1537.490000,1.0240E-008
1537.650000,-1.6250E-009,1537.650000,-1.6250E-009,1537.650000,-1.6250E-009,1537.650000,-1.6250E-009,1537.650000,-1.6250E-009,1537.650000,-1.6250E-009,1537.650000,-1.6250E-009,1537.650000,-1.6250E-009,1537.650000,-1.6250E-009,1537.650000,-1.6250E-009
1537.810000,-6.8000E-009,1537.810000,-6.8000E-009,1537.810000,-6.8000E-009,1537.810000,-6.8000E-009,1537.810000,-6.8000E-009,1537.810000,-6.8000E-009,1537.810000,-6.8000E-009,1537.810000,-6.8000E-009,1537.810000,-6.8000E-009,1537.810000,-6.8000E-009
1537.970000,-1.9000E-009,1537.970000,-1.9000E-009,1537.970000,-1.9000E-009,1537.970000,-1.9000E-009,1537.970000,-1.9000E-009,1537.970000,-1.9000E-009,1537.970000,-1.9000E-009,1537.970000,-1.9000E-009,1537.970000,-1.9000E-009,1537.970000,-1.9000E-009
1538.130000,1.3830E-009,1538.130000,1.3830E-009,1538.130000,1.3830E-009,1538.130000,1.3830E-009,1538.130000,1.3830E-009,1538.130000,1.3830E-009,1538.130000,1.3830E-009,1538.130000,1.3830E-009,1538.130000,1.3830E-009,1538.130000,1.3830E-009
1538.290000,5.0970E-009,1538.290000,5.0970E-009,1538.290000,5.0970E-009,1538.290000,5.0970E-009,1538.290000,5.0970E-009,1538.290000,5.0970E-009,1538.290000,5.0970E-009,1538.290000,5.0970E-009,1538.290000,5.0970E-009,1538.290000,5.0970E-009
1538.450000,1.0090E-009,1538.450000,1.0090E-009,1538.450000,1.0090E-009,1538.450000,1.0090E-009,1538.450000,1.0090E-009,1538.450000,1.0090E-009,1538.450000,1.0090E-009,1538.450000,1.0090E-009,1538.450000,1.0090E-009,1538.450000,1.0090E-009
1538.610000,1.8070E-008,1538.610000,1.8070E-008,1538.610000,1.8070E-008,1538.610000,1.8070E-008,1538.610000,1.8070E-008,1538.610000,1.8070E-008,1538.610000,1.8070E-008,1538.610000,1.8070E-008,1538.610000,1.8070E-008,1538.610000,1.8070E-008
1538.770000,1.7340E-008,1538.770000,1.7340E-008,1538.770000,1.7340E-008,1538.770000,1.7340E-008,1538.770000,1.7340E-008,1538.770000,1.7340E-008,1538.770000,1.7340E-008,1538.770000,1.7340E-008,1538.770000,1.7340E-008,1538.770000,1.7340E-008
1538.930000,3.4600E-008,1538.930000,3.4600E-008,1538.930000,3.4600E-008,1538.930000,3.4600E-008,1538.930000,3.4600E-008,1538.930000,3.4600E-008,1538.930000,3.4600E-008,1538.930000,3.4600E-008,1538.930000,3.4600E-008,1538.930000,3.4600E-008
1539.090000,7.5320E-008,1539.090000,7.5320E-008,1539.090000,7.5320E-008,1539.090000,7.5320E-008,1539.090000,7.5320E-008,1539.090000,7.5320E-008,1539.090000,7.5320E-008,1539.090000,7.5320E-008,1539.090000,7.5320E-008,1539.090000,7.5320E-008
1539.250000,1.1260E-007,1539.250000,1.1260E-007,1539.250000,1.1260E-007,1539.250000,1.1260E-007,1539.250000,1.1260E-007,1539.250000,1.1260E-007,1539.250000,1.1260E-007,1539.250000,1.1260E-007,1539.250000,1.1260E-007,1539.250000,1.1260E-007
1539.410000,1.8960E-007,1539.410000,1.8960E-007,1539.410000,1.8960E-007,1539.410000,1.8960E-007,1539.410000,1.8960E-007,1539.410000,1.8960E-007,1539.410000,1.8960E-007,1539.410000,1.8960E-007,1539.410000,1.8960E-007,1539.410000,1.8960E-007
1539.570000,9.6140E-007,1539.570000,9.6140E-007,1539.570000,9.6140E-007,1539.570000,9.6140E-007,1539.570000,9.6140E-007,1539.570000,9.6140E-007,1539.570000,9.6140E-007,1539.570000,9.6140E-007,1539.570000,9.6140E-007,1539.570000,9.6140E-007
1539.730000,2.9480E-006,1539.730000,2.9480E-006,1539.730000,2.9480E-006,1539.730000,2.9480E-006,1539.730000,2.9480E-006,1539.730000,2.9480E-006,1539.730000,2.9480E-006,1539.730000,2.9480E-006,1539.730000,2.9480E-006,1539.730000,2.9480E-006
1539.890000,1.9200E-006,1539.890000,1.9200E-006,1539.890000,1.9200E-006,1539.890000,1.9200E-006,1539.890000,1.9200E-006,1539.890000,1.9200E-006,1539.890000,1.9200E-006,1539.890000,1.9200E-006,1539.890000,1.9200E-006,1539.890000,1.9200E-006
1540.050000,2.5990E-006,1540.050000,2.5990E-006,1540.050000,2.5990E-006,1540.050000,2.5990E-006,1540.050000,2.5990E-006,1540.050000,2.5990E-006,1540.050000,2.5990E-006,1540.050000,2.5990E-006,1540.050000,2.5990E-006,1540.050000,2.5990E-006
1540.210000,6.1920E-007,1540.210000,6.1920E-007,1540.210000,6.1920E-007,1540.210000,6.1920E-007,1540.210000,6.1920E-007,1540.210000,6.1920E-007,1540.210000,6.1920E-007,1540.210000,6.1920E-007,1540.210000,6.1920E-007,1540.210000,6.1920E-007
1540.370000,6.0680E-007,1540.370000,6.0680E-007,1540.370000,6.0680E-007,1540.370000,6.0680E-007,1540.370000,6.0680E-007,1540.370000,6.0680E-007,1540.370000,6.0680E-007,1540.370000,6.0680E-007,1540.370000,6.0680E-007,1540.370000,6.0680E-007
1540.530000,4.8910E-007,1540.530000,4.8910E-007,1540.530000,4.8910E-007,1540.530000,4.8910E-007,1540.530000,4.8910E-007,1540.530000,4.8910E-007,1540.530000,4.8910E-007,1540.530000,4.8910E-007,1540.530000,4.8910E-007,1540.530000,4.8910E-007
1540.690000,2.7190E-007,1540.690000,2.7190E-007,1540.690000,2.7190E-007,1540.690000,2.7190E-007,1540.690000,2.7190E-007,1540.690000,2.7190E-007,1540.690000,2.7190E-007,1540.690000,2.7190E-007,1540.690000,2.7190E-007,1540.690000,2.7190E-007
1540.850000,2.4320E-007,1540.850000,2.4320E-007,1540.850000,2.4320E-007,1540.850000,2.4320E-007,1540.850000,2.4320E-007,1540.850000,2.4320E-007,1540.850000,2.4320E-007,1540.850000,2.4320E-007,1540.850000,2.4320E-007,1540.850000,2.4320E-007
1541.010000,2.3320E-007,1541.010000,2.3320E-007,1541.010000,2.3320E-007,1541.010000,2.3320E-007,1541.010000,2.3320E-007,1541.010000,2.3320E-007,1541.010000,2.3320E-007,1541.010000,2.3320E-007,1541.010000,2.3320E-007,1541.010000,2.3320E-007
1541.170000,2.1170E-007,1541.170000,2.1170E-007,1541.170000,2.1170E-007,1541.170000,2.1170E-007,1541.170000,2.1170E-007,1541.170000,2.1170E-007,1541.170000,2.1170E-007,1541.170000,2.1170E-007,1541.170000,2.1170E-007,1541.170000,2.1170E-007
1541.330000,1.8190E-007,1541.330000,1.8190E-007,1541.330000,1.8190E-007,1541.330000,1.8190E-007,1541.330000,1.8190E-007,1541.330000,1.8190E-007,1541.330000,1.8190E-007,1541.330000,1.8190E-007,1541.330000,1.8190E-007,1541.330000,1.8190E-007
1541.490000,2.5670E-007,1541.490000,2.5670E-007,1541.490000,2.5670E-007,1541.490000,2.5670E-007,1541.490000,2.5670E-007,1541.490000,2.5670E-007,1541.490000,2.5670E-007,1541.490000,2.5670E-007,1541.490000,2.5670E-007,1541.490000,2.5670E-007
1541.650000,2.1170E-007,1541.650000,2.1170E-007,1541.650000,2.1170E-007,1541.650000,2.1170E-007,1541.650000,2.1170E-007,1541.650000,2.1170E-007,1541.650000,2.1170E-007,1541.650000,2.1170E-007,1541.650000,2.1170E-007,1541.650000,2.1170E-007
1541.810000,1.1900E-007,1541.810000,1.1900E-007,1541.810000,1.1900E-007,1541.810000,1.1900E-007,1541.810000,1.1900E-007,1541.810000,1.1900E-007,1541.810000,1.1900E-007,1541.810000,1.1900E-007,1541.810000,1.1900E-007,1541.810000,1.1900E-007
1541.970000,2.5530E-007,1541.970000,2.5530E-007,1541.970000,2.5530E-007,1541.970000,2.5530E-007,1541.970000,2.5530E-007,1541.970000,2.5530E-007,1541.970000,2.5530E-007,1541.970000,2.5530E-007,1541.970000,2.5530E-007,1541.970000,2.5530E-007
1542.130000,2.2470E-007,1542.130000,2.2470E-007,1542.130000,2.2470E-007,1542.130000,2.2470E-007,1542.130000,2.2470E-007,1542.130000,2.2470E-007,1542.130000,2.2470E-007,1542.130000,2.2470E-007,1542.130000,2.2470E-007,1542.130000,2.2470E-007
1542.290000,1.3930E-007,1542.290000,1.3930E-007,1542.290000,1.3930E-007,1542.290000,1.3930E-007,1542.290000,1.3930E-007,1542.290000,1.3930E-007,1542.290000,1.3930E-007,1542.290000,1.3930E-007,1542.290000,1.3930E-007,1542.290000,1.3930E-007
1542.450000,2.4150E-007,1542.450000,2.4150E-007,1542.450000,2.4150E-007,1542.450000,2.4150E-007,1542.450000,2.4150E-007,1542.450000,2.4150E-007,1542.450000,2.4150E-007,1542.450000,2.4150E-007,1542.450000,2.4150E-007,1542.450000,2.4150E-007
1542.610000,1.6870E-007,1542.610000,1.6870E-007,1542.610000,1.6870E-007,1542.610000,1.6870E-007,1542.610000,1.6870E-007,1542.610000,1.6870E-007,1542.610000,1.6870E-007,1542.610000,1.6870E-007,1542.610000,1.6870E-007,1542.610000,1.6870E-007
1542.770000,2.4260E-007,1542.770000,2.4260E-007,1542.770000,2.4260E-007,1542.770000,2.4260E-007,1542.770000,2.4260E-007,1542.770000,2.4260E-007,1542.770000,2.4260E-007,1542.770000,2.4260E-007,1542.770000,2.4260E-007,1542.770000,2.4260E-007
1542.930000,1.9960E-007,1542.930000,1.9960E-007,1542.930000,1.9960E-007,1542.930000,1.9960E-007,1542.930000,1.9960E-007,1542.930000,1.9960E-007,1542.930000,1.9960E-007,1542.930000,1.9960E-007,1542.930000,1.9960E-007,1542.930000,1.9960E-007
1543.090000,2.5050E-007,1543.090000,2.5050E-007,1543.090000,2.5050E-007,1543.090000,2.5050E-007,1543.090000,2.5050E-007,1543.090000,2.5050E-007,1543.090000,2.5050E-007,1543.090000,2.5050E-007,1543.090000,2.5050E-007,1543.090000,2.5050E-007
1543.250000,2.3870E-007,1543.250000,2.3870E-007,1543.250000,2.3870E-007,1543.250000,2.3870E-007,1543.250000,2.3870E-007,1543.250000,2.3870E-007,1543.250000,2.3870E-007,1543.250000,2.3870E-007,1543.250000,2.3870E-007,1543.250000,2.3870E-007
1543.410000,2.9080E-007,1543.410000,2.9080E-007,1543.410000,2.9080E-007,1543.410000,2.9080E-007,1543.410000,2.9080E-007,1543.410000,2.9080E-007,1543.410000,2.9080E-007,1543.410000,2.9080E-007,1543.410000,2.9080E-007,1543.410000,2.9080E-007
1543.570000,3.6810E-007,1543.570000,3.6810E-007,1543.570000,3.6810E-007,1543.570000,3.6810E-007,1543.570000,3.6810E-007,1543.570000,3.6810E-007,1543.570000,3.6810E-007,1543.570000,3.6810E-007,1543.570000,3.6810E-007,1543.570000,3.6810E-007
1543.730000,2.0850E-007,1543.730000,2.0850E-007,1543.730000,2.0850E-007,1543.730000,2.0850E-007,1543.730000,2.0850E-007,1543.730000,2.0850E-007,1543.730000,2.0850E-007,1543.730000,2.0850E-007,1543.730000,2.0850E-007,1543.730000,2.0850E-007
1543.890000,3.1200E-007,1543.890000,3.1200E-007,1543.890000,3.1200E-007,1543.890000,3.1200E-007,1543.890000,3.1200E-007,1543.890000,3.1200E-007,1543.890000,3.1200E-007,1543.890000,3.1200E-007,1543.890000,3.1200E-007,1543.890000,3.1200E-007
1544.050000,5.5730E-007,1544.050000,5.5730E-007,1544.050000,5.5730E-007,1544.050000,5.5730E-007,1544.050000,5.5730E-007,1544.050000,5.5730E-007,1544.050000,5.5730E-007,1544.050000,5.5730E-007,1544.050000,5.5730E-007,1544.050000,5.5730E-007
1544.210000,2.7220E-007,1544.210000,2.7220E-007,1544.210000,2.7220E-007,1544.210000,2.7220E-007,1544.210000,2.7220E-007,1544.210000,2.7220E-007,1544.210000,2.7220E-007,1544.210000,2.7220E-007,1544.210000,2.7220E-007,1544.210000,2.7220E-007
1544.370000,4.6640E-007,1544.370000,4.6640E-007,1544.370000,4.6640E-007,1544.370000,4.6640E-007,1544.370000,4.6640E-007,1544.370000,4.6640E-007,1544.370000,4.6640E-007,1544.370000,4.6640E-007,1544.370000,4.6640E-007,1544.370000,4.6640E-007
1544.530000,1.2850E-006,1544.530000,1.2850E-006,1544.530000,1.2850E-006,1544.530000,1.2850E-006,1544.530000,1.2850E-006,1544.530000,1.2850E-006,1544.530000,1.2850E-006,1544.530000,1.2850E-006,1544.530000,1.2850E-006,1544.530000,1.2850E-006
1544.690000,1.4790E-006,1544.690000,1.4790E-006,1544.690000,1.4790E-006,1544.690000,1.4790E-006,1544.690000,1.4790E-006,1544.690000,1.4790E-006,1544.690000,1.4790E-006,1544.690000,1.4790E-006,1544.690000,1.4790E-006,1544.690000,1.4790E-006
1544.850000,7.0410E-007,1544.850000,7.0410E-007,1544.850000,7.0410E-007,1544.850000,7.0410E-007,1544.850000,7.0410E-007,1544.850000,7.0410E-007,1544.850000,7.0410E-007,1544.850000,7.0410E-007,1544.850000,7.0410E-007,1544.850000,7.0410E-007
1545.010000,6.4070E-007,1545.010000,6.4070E-007,1545.010000,6.4070E-007,1545.010000,6.4070E-007,1545.010000,6.4070E-007,1545.010000,6.4070E-007,1545.010000,6.4070E-007,1545.010000,6.4070E-007,1545.010000,6.4070E-007,1545.010000,6.4070E-007
1545.170000,8.5310E-007,1545.170000,8.5310E-007,1545.170000,8.5310E-007,1545.170000,8.5310E-007,1545.170000,8.5310E-007,1545.170000,8.5310E-007,1545.170000,8.5310E-007,1545.170000,8.5310E-007,1545.170000,8.5310E-007,1545.170000,8.5310E-007
1545.330000,8.6560E-007,1545.330000,8.6560E-007,1545.330000,8.6560E-007,1545.330000,8.6560E-007,1545.330000,8.6560E-007,1545.330000,8.6560E-007,1545.330000,8.6560E-007,1545.330000,8.6560E-007,1545.330000,8.6560E-007,1545.330000,8.6560E-007
1545.490000,9.0980E-007,1545.490000,9.0980E-007,1545.490000,9.0980E-007,1545.490000,9.0980E-007,1545.490000,9.0980E-007,1545.490000,9.0980E-007,1545.490000,9.0980E-007,1545.490000,9.0980E-007,1545.490000,9.0980E-007,1545.490000,9.0980E-007
1545.650000,9.2640E-007,1545.650000,9.2640E-007,1545.650000,9.2640E-007,1545.650000,9.2640E-007,1545.650000,9.2640E-007,1545.650000,9.2640E-007,1545.650000,9.2640E-007,1545.650000,9.2640E-007,1545.650000,9.2640E-007,1545.650000,9.2640E-007
1545.810000,8.1250E-005,1545.810000,8.1250E-005,1545.810000,8.1250E-005,1545.810000,8.1250E-005,1545.810000,8.1250E-005,1545.810000,8.1250E-005,1545.810000,8.1250E-005,1545.810000,8.1250E-005,1545.810000,8.1250E-005,1545.810000,8.1250E-005
1545.970000,1.7290E-005,1545.970000,1.7290E-005,1545.970000,1.7290E-005,1545.970000,1.7290E-005,1545.970000,1.7290E-005,1545.970000,1.7290E-005,1545.970000,1.7290E-005,1545.970000,1.7290E-005,1545.970000,1.7290E-005,1545.970000,1.7290E-005
1546.130000,1.1880E-006,1546.130000,1.1880E-006,1546.130000,1.1880E-006,1546.130000,1.1880E-006,1546.130000,1.1880E-006,1546.130000,1.1880E-006,1546.130000,1.1880E-006,1546.130000,1.1880E-006,1546.130000,1.1880E-006,1546.130000,1.1880E-006
1546.290000,9.7700E-007,1546.290000,9.7700E-007,1546.290000,9.7700E-007,1546.290000,9.7700E-007,1546.290000,9.7700E-007,1546.290000,9.7700E-007,1546.290000,9.7700E-007,1546.290000,9.7700E-007,1546.290000,9.7700E-007,1546.290000,9.7700E-007
1546.450000,1.6880E-006,1546.450000,1.6880E-006,1546.450000,1.6880E-006,1546.450000,1.6880E-006,1546.450000,1.6880E-006,1546.450000,1.6880E-006,1546.450000,1.6880E-006,1546.450000,1.6880E-006,1546.450000,1.6880E-006,1546.450000,1.6880E-006
1546.610000,1.1460E-006,1546.610000,1.1460E-006,1546.610000,1.1460E-006,1546.610000,1.1460E-006,1546.610000,1.1460E-006,1546.610000,1.1460E-006,1546.610000,1.1460E-006,1546.610000,1.1460E-006,1546.610000,1.1460E-006,1546.610000,1.1460E-006
1546.770000,1.0900E-006,1546.770000,1.0900E-006,1546.770000,1.0900E-006,1546.770000,1.0900E-006,1546.770000,1.0900E-006,1546.770000,1.0900E-006,1546.770000,1.0900E-006,1546.770000,1.0900E-006,1546.770000,1.0900E-006,1546.770000,1.0900E-006
1546.930000,1.3940E-006,1546.930000,1.3940E-006,1546.930000,1.3940E-006,1546.930000,1.3940E-006,1546.930000,1.3940E-006,1546.930000,1.3940E-006,1546.930000,1.3940E-006,1546.930000,1.3940E-006,1546.930000,1.3940E-006,1546.930000,1.3940E-006
1547.090000,4.7370E-006,1547.090000,4.7370E-006,1547.090000,4.7370E-006,1547.090000,4.7370E-006,1547.090000,4.7370E-006,1547.090000,4.7370E-006,1547.090000,4.7370E-006,1547.090000,4.7370E-006,1547.090000,4.7370E-006,1547.090000,4.7370E-006
1547.250000,1.3350E-006,1547.250000,1.3350E-006,1547.250000,1.3350E-006,1547.250000,1.3350E-006,1547.250000,1.3350E-006,1547.250000,1.3350E-006,1547.250000,1.3350E-006,1547.250000,1.3350E-006,1547.250000,1.3350E-006,1547.250000,1.3350E-006
1547.410000,1.0180E-006,1547.410000,1.0180E-006,1547.410000,1.0180E-006,1547.410000,1.0180E-006,1547.410000,1.0180E-006,1547.410000,1.0180E-006,1547.410000,1.0180E-006,1547.410000,1.0180E-006,1547.410000,1.0180E-006,1547.410000,1.0180E-006
1547.570000,3.4790E-005,1547.570000,3.4790E-005,1547.570000,3.4790E-005,1547.570000,3.4790E-005,1547.570000,3.4790E-005,1547.570000,3.4790E-005,1547.570000,3.4790E-005,1547.570000,3.4790E-005,1547.570000,3.4790E-005,1547.570000,3.4790E-005
