File,WaveData20070101_001.csv,
1531.890000,3.1860E-008,1531.890000,3.1860E-008,1531.890000,3.1860E-008,1531.890000,3.1860E-008,1531.890000,3.1860E-008,1531.890000,3.1860E-008,1531.890000,3.1860E-008,1531.890000,3.1860E-008,1531.890000,3.1860E-008,1531.890000,3.1860E-008
1532.050000,4.4610E-009,1532.050000,4.4610E-009,1532.050000,4.4610E-009,1532.050000,4.4610E-009,1532.050000,4.4610E-009,1532.050000,4.4610E-009,1532.050000,4.4610E-009,1532.050000,4.4610E-009,1532.050000,4.4610E-009,1532.050000,4.4610E-009
1532.210000,2.7470E-008,1532.210000,2.7470E-008,1532.210000,2.7470E-008,1532.210000,2.7470E-008,1532.210000,2.7470E-008,1532.210000,2.7470E-008,1532.210000,2.7470E-008,1532.210000,2.7470E-008,1532.210000,2.7470E-008,1532.210000,2.7470E-008
1532.370000,3.1940E-008,1532.370000,3.1940E-008,1532.370000,3.1940E-008,1532.370000,3.1940E-008,1532.370000,3.1940E-008,1532.370000,3.1940E-008,1532.370000,3.1940E-008,1532.370000,3.1940E-008,1532.370000,3.1940E-008,1532.370000,3.1940E-008
1532.530000,3.3060E-008,1532.530000,3.3060E-008,1532.530000,3.3060E-008,1532.530000,3.3060E-008,1532.530000,3.3060E-008,1532.530000,3.3060E-008,1532.530000,3.3060E-008,1532.530000,3.3060E-008,1532.530000,3.3060E-008,1532.530000,3.3060E-008
1532.690000,2.9820E-008,1532.690000,2.9820E-008,1532.690000,2.9820E-008,1532.690000,2.9820E-008,1532.690000,2.9820E-008,1532.690000,2.9820E-008,1532.690000,2.9820E-008,1532.690000,2.9820E-008,1532.690000,2.9820E-008,1532.690000,2.9820E-008
1532.850000,6.1300E-008,1532.850000,6.1300E-008,1532.850000,6.1300E-008,1532.850000,6.1300E-008,1532.850000,6.1300E-008,1532.850000,6.1300E-008,1532.850000,6.1300E-008,1532.850000,6.1300E-008,1532.850000,6.1300E-008,1532.850000,6.1300E-008
1533.010000,1.1160E-007,1533.010000,1.1160E-007,1533.010000,1.1160E-007,1533.010000,1.1160E-007,1533.010000,1.1160E-007,1533.010000,1.1160E-007,1533.010000,1.1160E-007,1533.010000,1.1160E-007,1533.010000,1.1160E-007,1533.010000,1.1160E-007
1533.170000,1.4550E-007,1533.170000,1.4550E-007,1533.170000,1.4550E-007,1533.170000,1.4550E-007,1533.170000,1.4550E-007,1533.170000,1.4550E-007,1533.170000,1.4550E-007,1533.170000,1.4550E-007,1533.170000,1.4550E-007,1533.170000,1.4550E-007
1533.330000,1.7310E-007,1533.330000,1.7310E-007,1533.330000,1.7310E-007,1533.330000,1.7310E-007,1533.330000,1.7310E-007,1533.330000,1.7310E-007,1533.330000,1.7310E-007,1533.330000,1.7310E-007,1533.330000,1.7310E-007,1533.330000,1.7310E-007
1533.490000,2.9310E-007,1533.490000,2.9310E-007,1533.490000,2.9310E-007,1533.490000,2.9310E-007,1533.490000,2.9310E-007,1533.490000,2.9310E-007,1533.490000,2.9310E-007,1533.490000,2.9310E-007,1533.490000,2.9310E-007,1533.490000,2.9310E-007
1533.650000,4.2340E-007,1533.650000,4.2340E-007,1533.650000,4.2340E-007,1533.650000,4.2340E-007,1533.650000,4.2340E-007,1533.650000,4.2340E-007,1533.650000,4.2340E-007,1533.650000,4.2340E-007,1533.650000,4.2340E-007,1533.650000,4.2340E-007
1533.810000,5.9540E-007,1533.810000,5.9540E-007,1533.810000,5.9540E-007,1533.810000,5.9540E-007,1533.810000,5.9540E-007,1533.810000,5.9540E-007,1533.810000,5.9540E-007,1533.810000,5.9540E-007,1533.810000,5.9540E-007,1533.810000,5.9540E-007
1533.970000,5.5870E-007,1533.970000,5.5870E-007,1533.970000,5.5870E-007,1533.970000,5.5870E-007,1533.970000,5.5870E-007,1533.970000,5.5870E-007,1533.970000,5.5870E-007,1533.970000,5.5870E-007,1533.970000,5.5870E-007,1533.970000,5.5870E-007
1534.130000,3.2800E-007,1534.130000,3.2800E-007,1534.130000,3.2800E-007,1534.130000,3.2800E-007,1534.130000,3.2800E-007,1534.130000,3.2800E-007,1534.130000,3.2800E-007,1534.130000,3.2800E-007,1534.130000,3.2800E-007,1534.130000,3.2800E-007
1534.290000,1.9000E-007,1534.290000,1.9000E-007,1534.290000,1.9000E-007,1534.290000,1.9000E-007,1534.290000,1.9000E-007,1534.290000,1.9000E-007,1534.290000,1.9000E-007,1534.290000,1.9000E-007,1534.290000,1.9000E-007,1534.290000,1.9000E-007
1534.450000,2.6550E-007,1534.450000,2.6550E-007,1534.450000,2.6550E-007,1534.450000,2.6550E-007,1534.450000,2.6550E-007,1534.450000,2.6550E-007,1534.450000,2.6550E-007,1534.450000,2.6550E-007,1534.450000,2.6550E-007,1534.450000,2.6550E-007
1534.610000,1.4000E-007,1534.610000,1.4000E-007,1534.610000,1.4000E-007,1534.610000,1.4000E-007,1534.610000,1.4000E-007,1534.610000,1.4000E-007,1534.610000,1.4000E-007,1534.610000,1.4000E-007,1534.610000,1.4000E-007,1534.610000,1.4000E-007
1534.770000,9.9070E-008,1534.770000,9.9070E-008,1534.770000,9.9070E-008,1534.770000,9.9070E-008,1534.770000,9.9070E-008,1534.770000,9.9070E-008,1534.770000,9.9070E-008,1534.770000,9.9070E-008,1534.770000,9.9070E-008,1534.770000,9.9070E-008
1534.930000,7.7870E-008,1534.930000,7.7870E-008,1534.930000,7.7870E-008,1534.930000,7.7870E-008,1534.930000,7.7870E-008,1534.930000,7.7870E-008,1534.930000,7.7870E-008,1534.930000,7.7870E-008,1534.930000,7.7870E-008,1534.930000,7.7870E-008
1535.090000,5.2200E-008,1535.090000,5.2200E-008,1535.090000,5.2200E-008,1535.090000,5.2200E-008,1535.090000,5.2200E-008,1535.090000,5.2200E-008,1535.090000,5.2200E-008,1535.090000,5.2200E-008,1535.090000,5.2200E-008,1535.090000,5.2200E-008
1535.250000,4.5010E-008,1535.250000,4.5010E-008,1535.250000,4.5010E-008,1535.250000,4.5010E-008,1535.250000,4.5010E-008,1535.250000,4.5010E-008,1535.250000,4.5010E-008,1535.250000,4.5010E-008,1535.250000,4.5010E-008,1535.250000,4.5010E-008
1535.410000,2.7500E-008,1535.410000,2.7500E-008,1535.410000,2.7500E-008,1535.410000,2.7500E-008,1535.410000,2.7500E-008,1535.410000,2.7500E-008,1535.410000,2.7500E-008,1535.410000,2.7500E-008,1535.410000,2.7500E-008,1535.410000,2.7500E-008
1535.570000,3.6360E-008,1535.570000,3.6360E-008,1535.570000,3.6360E-008,1535.570000,3.6360E-008,1535.570000,3.6360E-008,1535.570000,3.6360E-008,1535.570000,3.6360E-008,1535.570000,3.6360E-008,1535.570000,3.6360E-008,1535.570000,3.6360E-008
1535.730000,2.7150E-008,1535.730000,2.7150E-008,1535.730000,2.7150E-008,1535.730000,2.7150E-008,1535.730000,2.7150E-008,1535.730000,2.7150E-008,1535.730000,2.7150E-008,1535.730000,2.7150E-008,1535.730000,2.7150E-008,1535.730000,2.7150E-008
1535.890000,1.0180E-008,1535.890000,1.0180E-008,1535.890000,1.0180E-008,1535.890000,1.0180E-008,1535.890000,1.0180E-008,1535.890000,1.0180E-008,1535.890000,1.0180E-008,1535.890000,1.0180E-008,1535.890000,1.0180E-008,1535.890000,1.0180E-008
1536.050000,2.5860E-008,1536.050000,2.5860E-008,1536.050000,2.5860E-008,1536.050000,2.5860E-008,1536.050000,2.5860E-008,1536.050000,2.5860E-008,1536.050000,2.5860E-008,1536.050000,2.5860E-008,1536.050000,2.5860E-008,1536.050000,2.5860E-008
1536.210000,1.7450E-008,1536.210000,1.7450E-008,1536.210000,1.7450E-008,1536.210000,1.7450E-008,1536.210000,1.7450E-008,1536.210000,1.7450E-008,1536.210000,1.7450E-008,1536.210000,1.7450E-008,1536.210000,1.7450E-008,1536.210000,1.7450E-008
1536.370000,1.3890E-008,1536.370000,1.3890E-008,1536.370000,1.3890E-008,1536.370000,1.3890E-008,1536.370000,1.3890E-008,1536.370000,1.3890E-008,1536.370000,1.3890E-008,1536.370000,1.3890E-008,1536.370000,1.3890E-008,1536.370000,1.3890E-008
1536.530000,1.2800E-008,1536.530000,1.2800E-008,1536.530000,1.2800E-008,1536.530000,1.2800E-008,1536.530000,1.2800E-008,1536.530000,1.2800E-008,1536.530000,1.2800E-008,1536.530000,1.2800E-008,1536.530000,1.2800E-008,1536.530000,1.2800E-008
1536.690000,-2.8010E-009,1536.690000,-2.8010E-009,1536.690000,-2.8010E-009,1536.690000,-2.8010E-009,1536.690000,-2.8010E-009,1536.690000,-2.8010E-009,1536.690000,-2.8010E-009,1536.690000,-2.8010E-009,1536.690000,-2.8010E-009,1536.690000,-2.8010E-009
1536.850000,1.4710E-009,1536.850000,1.4710E-009,1536.850000,1.4710E-009,1536.850000,1.4710E-009,1536.850000,1.4710E-009,1536.850000,1.4710E-009,1536.850000,1.4710E-009,1536.850000,1.4710E-009,1536.850000,1.4710E-009,1536.850000,1.4710E-009
1537.010000,9.2930E-009,1537.010000,9.2930E-009,1537.010000,9.2930E-009,1537.010000,9.2930E-009,1537.010000,9.2930E-009,1537.010000,9.2930E-009,1537.010000,9.2930E-009,1537.010000,9.2930E-009,1537.010000,9.2930E-009,1537.010000,9.2930E-009
1537.170000,6.0080E-009,1537.170000,6.0080E-009,1537.170000,6.0080E-009,1537.170000,6.0080E-009,1537.170000,6.0080E-009,1537.170000,6.0080E-009,1537.170000,6.0080E-009,1537.170000,6.0080E-009,1537.170000,6.0080E-009,1537.170000,6.0080E-009
1537.330000,-5.2720E-009,1537.330000,-5.2720E-009,1537.330000,-5.2720E-009,1537.330000,-5.2720E-009,1537.330000,-5.2720E-009,1537.330000,-5.2720E-009,1537.330000,-5.2720E-009,1537.330000,-5.2720E-009,1537.330000,-5.2720E-009,1537.330000,-5.2720E-009
1537.490000,9.0190E-009,1537.490000,9.0190E-009,1537.490000,9.0190E-009,1537.490000,9.0190E-009,1537.490000,9.0190E-009,1537.490000,9.0190E-009,1537.490000,9.0190E-009,1537.490000,9.0190E-009,1537.490000,9.0190E-009,1537.490000,9.0190E-009
1537.650000,2.9000E-009,1537.650000,2.9000E-009,1537.650000,2.9000E-009,1537.650000,2.9000E-009,1537.650000,2.9000E-009,1537.650000,2.9000E-009,1537.650000,2.9000E-009,1537.650000,2.9000E-009,1537.650000,2.9000E-009,1537.650000,2.9000E-009
1537.810000,6.2730E-009,1537.810000,6.2730E-009,1537.810000,6.2730E-009,1537.810000,6.2730E-009,1537.810000,6.2730E-009,1537.810000,6.2730E-009,1537.810000,6.2730E-009,1537.810000,6.2730E-009,1537.810000,6.2730E-009,1537.810000,6.2730E-009
1537.970000,1.4450E-008,1537.970000,1.4450E-008,1537.970000,1.4450E-008,1537.970000,1.4450E-008,1537.970000,1.4450E-008,1537.970000,1.4450E-008,1537.970000,1.4450E-008,1537.970000,1.4450E-008,1537.970000,1.4450E-008,1537.970000,1.4450E-008
1538.130000,6.1850E-009,1538.130000,6.1850E-009,1538.130000,6.1850E-009,1538.130000,6.1850E-009,1538.130000,6.1850E-009,1538.130000,6.1850E-009,1538.130000,6.1850E-009,1538.130000,6.1850E-009,1538.130000,6.1850E-009,1538.130000,6.1850E-009
1538.290000,1.6870E-008,1538.290000,1.6870E-008,1538.290000,1.6870E-008,1538.290000,1.6870E-008,1538.290000,1.6870E-008,1538.290000,1.6870E-008,1538.290000,1.6870E-008,1538.290000,1.6870E-008,1538.290000,1.6870E-008,1538.290000,1.6870E-008
1538.450000,-8.5580E-009,1538.450000,-8.5580E-009,1538.450000,-8.5580E-009,1538.450000,-8.5580E-009,1538.450000,-8.5580E-009,1538.450000,-8.5580E-009,1538.450000,-8.5580E-009,1538.450000,-8.5580E-009,1538.450000,-8.5580E-009,1538.450000,-8.5580E-009
1538.610000,3.9460E-008,1538.610000,3.9460E-008,1538.610000,3.9460E-008,1538.610000,3.9460E-008,1538.610000,3.9460E-008,1538.610000,3.9460E-008,1538.610000,3.9460E-008,1538.610000,3.9460E-008,1538.610000,3.9460E-008,1538.610000,3.9460E-008
1538.770000,-2.4600E-009,1538.770000,-2.4600E-009,1538.770000,-2.4600E-009,1538.770000,-2.4600E-009,1538.770000,-2.4600E-009,1538.770000,-2.4600E-009,1538.770000,-2.4600E-009,1538.770000,-2.4600E-009,1538.770000,-2.4600E-009,1538.770000,-2.4600E-009
1538.930000,2.2490E-008,1538.930000,2.2490E-008,1538.930000,2.2490E-008,1538.930000,2.2490E-008,1538.930000,2.2490E-008,1538.930000,2.2490E-008,1538.930000,2.2490E-008,1538.930000,2.2490E-008,1538.930000,2.2490E-008,1538.930000,2.2490E-008
1539.090000,2.0110E-008,1539.090000,2.0110E-008,1539.090000,2.0110E-008,1539.090000,2.0110E-008,1539.090000,2.0110E-008,1539.090000,2.0110E-008,1539.090000,2.0110E-008,1539.090000,2.0110E-008,1539.090000,2.0110E-008,1539.090000,2.0110E-008
1539.250000,2.8550E-009,1539.250000,2.8550E-009,1539.250000,2.8550E-009,1539.250000,2.8550E-009,1539.250000,2.8550E-009,1539.250000,2.8550E-009,1539.250000,2.8550E-009,1539.250000,2.8550E-009,1539.250000,2.8550E-009,1539.250000,2.8550E-009
1539.410000,2.9320E-009,1539.410000,2.9320E-009,1539.410000,2.9320E-009,1539.410000,2.9320E-009,1539.410000,2.9320E-009,1539.410000,2.9320E-009,1539.410000,2.9320E-009,1539.410000,2.9320E-009,1539.410000,2.9320E-009,1539.410000,2.9320E-009
1539.570000,1.9860E-008,1539.570000,1.9860E-008,1539.570000,1.9860E-008,1539.570000,1.9860E-008,1539.570000,1.9860E-008,1539.570000,1.9860E-008,1539.570000,1.9860E-008,1539.570000,1.9860E-008,1539.570000,1.9860E-008,1539.570000,1.9860E-008
1539.730000,2.3820E-008,1539.730000,2.3820E-008,1539.730000,2.3820E-008,1539.730000,2.3820E-008,1539.730000,2.3820E-008,1539.730000,2.3820E-008,1539.730000,2.3820E-008,1539.730000,2.3820E-008,1539.730000,2.3820E-008,1539.730000,2.3820E-008
1539.890000,2.4280E-008,1539.890000,2.4280E-008,1539.890000,2.4280E-008,1539.890000,2.4280E-008,1539.890000,2.4280E-008,1539.890000,2.4280E-008,1539.890000,2.4280E-008,1539.890000,2.4280E-008,1539.890000,2.4280E-008,1539.890000,2.4280E-008
1540.050000,2.2540E-008,1540.050000,2.2540E-008,1540.050000,2.2540E-008,1540.050000,2.2540E-008,1540.050000,2.2540E-008,1540.050000,2.2540E-008,1540.050000,2.2540E-008,1540.050000,2.2540E-008,1540.050000,2.2540E-008,1540.050000,2.2540E-008
1540.210000,2.3190E-008,1540.210000,2.3190E-008,1540.210000,2.3190E-008,1540.210000,2.3190E-008,1540.210000,2.3190E-008,1540.210000,2.3190E-008,1540.210000,2.3190E-008,1540.210000,2.3190E-008,1540.210000,2.3190E-008,1540.210000,2.3190E-008
1540.370000,3.6790E-008,1540.370000,3.6790E-008,1540.370000,3.6790E-008,1540.370000,3.6790E-008,1540.370000,3.6790E-008,1540.370000,3.6790E-008,1540.370000,3.6790E-008,1540.370000,3.6790E-008,1540.370000,3.6790E-008,1540.370000,3.6790E-008
1540.530000,4.3440E-008,1540.530000,4.3440E-008,1540.530000,4.3440E-008,1540.530000,4.3440E-008,1540.530000,4.3440E-008,1540.530000,4.3440E-008,1540.530000,4.3440E-008,1540.530000,4.3440E-008,1540.530000,4.3440E-008,1540.530000,4.3440E-008
1540.690000,3.3090E-008,1540.690000,3.3090E-008,1540.690000,3.3090E-008,1540.690000,3.3090E-008,1540.690000,3.3090E-008,1540.690000,3.3090E-008,1540.690000,3.3090E-008,1540.690000,3.3090E-008,1540.690000,3.3090E-008,1540.690000,3.3090E-008
1540.850000,4.2460E-008,1540.850000,4.2460E-008,1540.850000,4.2460E-008,1540.850000,4.2460E-008,1540.850000,4.2460E-008,1540.850000,4.2460E-008,1540.850000,4.2460E-008,1540.850000,4.2460E-008,1540.850000,4.2460E-008,1540.850000,4.2460E-008
1541.010000,2.7600E-008,1541.010000,2.7600E-008,1541.010000,2.7600E-008,1541.010000,2.7600E-008,1541.010000,2.7600E-008,1541.010000,2.7600E-008,1541.010000,2.7600E-008,1541.010000,2.7600E-008,1541.010000,2.7600E-008,1541.010000,2.7600E-008
1541.170000,5.9290E-008,1541.170000,5.9290E-008,1541.170000,5.9290E-008,1541.170000,5.9290E-008,1541.170000,5.9290E-008,1541.170000,5.9290E-008,1541.170000,5.9290E-008,1541.170000,5.9290E-008,1541.170000,5.9290E-008,1541.170000,5.9290E-008
1541.330000,5.1100E-008,1541.330000,5.1100E-008,1541.330000,5.1100E-008,1541.330000,5.1100E-008,1541.330000,5.1100E-008,1541.330000,5.1100E-008,1541.330000,5.1100E-008,1541.330000,5.1100E-008,1541.330000,5.1100E-008,1541.330000,5.1100E-008
1541.490000,6.4290E-008,1541.490000,6.4290E-008,1541.490000,6.4290E-008,1541.490000,6.4290E-008,1541.490000,6.4290E-008,1541.490000,6.4290E-008,1541.490000,6.4290E-008,1541.490000,6.4290E-008,1541.490000,6.4290E-008,1541.490000,6.4290E-008
1541.650000,6.2100E-008,1541.650000,6.2100E-008,1541.650000,6.2100E-008,1541.650000,6.2100E-008,1541.650000,6.2100E-008,1541.650000,6.2100E-008,1541.650000,6.2100E-008,1541.650000,6.2100E-008,1541.650000,6.2100E-008,1541.650000,6.2100E-008
1541.810000,8.3660E-008,1541.810000,8.3660E-008,1541.810000,8.3660E-008,1541.810000,8.3660E-008,1541.810000,8.3660E-008,1541.810000,8.3660E-008,1541.810000,8.3660E-008,1541.810000,8.3660E-008,1541.810000,8.3660E-008,1541.810000,8.3660E-008
1541.970000,1.2120E-007,1541.970000,1.2120E-007,1541.970000,1.2120E-007,1541.970000,1.2120E-007,1541.970000,1.2120E-007,1541.970000,1.2120E-007,1541.970000,1.2120E-007,1541.970000,1.2120E-007,1541.970000,1.2120E-007,1541.970000,1.2120E-007
1542.130000,2.1170E-007,1542.130000,2.1170E-007,1542.130000,2.1170E-007,1542.130000,2.1170E-007,1542.130000,2.1170E-007,1542.130000,2.1170E-007,1542.130000,2.1170E-007,1542.130000,2.1170E-007,1542.130000,2.1170E-007,1542.130000,2.1170E-007
1542.290000,1.9060E-007,1542.290000,1.9060E-007,1542.290000,1.9060E-007,1542.290000,1.9060E-007,1542.290000,1.9060E-007,1542.290000,1.9060E-007,1542.290000,1.9060E-007,1542.290000,1.9060E-007,1542.290000,1.9060E-007,1542.290000,1.9060E-007
1542.450000,3.8090E-007,1542.450000,3.8090E-007,1542.450000,3.8090E-007,1542.450000,3.8090E-007,1542.450000,3.8090E-007,1542.450000,3.8090E-007,1542.450000,3.8090E-007,1542.450000,3.8090E-007,1542.450000,3.8090E-007,1542.450000,3.8090E-007
1542.610000,4.7180E-007,1542.610000,4.7180E-007,1542.610000,4.7180E-007,1542.610000,4.7180E-007,1542.610000,4.7180E-007,1542.610000,4.7180E-007,1542.610000,4.7180E-007,1542.610000,4.7180E-007,1542.610000,4.7180E-007,1542.610000,4.7180E-007
1542.770000,8.1700E-007,1542.770000,8.1700E-007,1542.770000,8.1700E-007,1542.770000,8.1700E-007,1542.770000,8.1700E-007,1542.770000,8.1700E-007,1542.770000,8.1700E-007,1542.770000,8.1700E-007,1542.770000,8.1700E-007,1542.770000,8.1700E-007
1542.930000,1.0820E-006,1542.930000,1.0820E-006,1542.930000,1.0820E-006,1542.930000,1.0820E-006,1542.930000,1.0820E-006,1542.930000,1.0820E-006,1542.930000,1.0820E-006,1542.930000,1.0820E-006,1542.930000,1.0820E-006,1542.930000,1.0820E-006
1543.090000,1.2850E-006,1543.090000,1.2850E-006,1543.090000,1.2850E-006,1543.090000,1.2850E-006,1543.090000,1.2850E-006,1543.090000,1.2850E-006,1543.090000,1.2850E-006,1543.090000,1.2850E-006,1543.090000,1.2850E-006,1543.090000,1.2850E-006
1543.250000,2.3320E-006,1543.250000,2.3320E-006,1543.250000,2.3320E-006,1543.250000,2.3320E-006,1543.250000,2.3320E-006,1543.250000,2.3320E-006,1543.250000,2.3320E-006,1543.250000,2.3320E-006,1543.250000,2.3320E-006,1543.250000,2.3320E-006
1543.410000,4.2980E-006,1543.410000,4.2980E-006,1543.410000,4.2980E-006,1543.410000,4.2980E-006,1543.410000,4.2980E-006,1543.410000,4.2980E-006,1543.410000,4.2980E-006,1543.410000,4.2980E-006,1543.410000,4.2980E-006,1543.410000,4.2980E-006
1543.570000,2.8000E-006,1543.570000,2.8000E-006,1543.570000,2.8000E-006,1543.570000,2.8000E-006,1543.570000,2.8000E-006,1543.570000,2.8000E-006,1543.570000,2.8000E-006,1543.570000,2.8000E-006,1543.570000,2.8000E-006,1543.570000,2.8000E-006
1543.730000,2.0450E-005,1543.730000,2.0450E-005,1543.730000,2.0450E-005,1543.730000,2.0450E-005,1543.730000,2.0450E-005,1543.730000,2.0450E-005,1543.730000,2.0450E-005,1543.730000,2.0450E-005,1543.730000,2.0450E-005,1543.730000,2.0450E-005
1543.890000,4.3510E-006,1543.890000,4.3510E-006,1543.890000,4.3510E-006,1543.890000,4.3510E-006,1543.890000,4.3510E-006,1543.890000,4.3510E-006,1543.890000,4.3510E-006,1543.890000,4.3510E-006,1543.890000,4.3510E-006,1543.890000,4.3510E-006
1544.050000,1.0250E-005,1544.050000,1.0250E-005,1544.050000,1.0250E-005,1544.050000,1.0250E-005,1544.050000,1.0250E-005,1544.050000,1.0250E-005,1544.050000,1.0250E-005,1544.050000,1.0250E-005,1544.050000,1.0250E-005,1544.050000,1.0250E-005
1544.210000,4.6460E-006,1544.210000,4.6460E-006,1544.210000,4.6460E-006,1544.210000,4.6460E-006,1544.210000,4.6460E-006,1544.210000,4.6460E-006,1544.210000,4.6460E-006,1544.210000,4.6460E-006,1544.210000,4.6460E-006,1544.210000,4.6460E-006
1544.370000,3.8320E-006,1544.370000,3.8320E-006,1544.370000,3.8320E-006,1544.370000,3.8320E-006,1544.370000,3.8320E-006,1544.370000,3.8320E-006,1544.370000,3.8320E-006,1544.370000,3.8320E-006,1544.370000,3.8320E-006,1544.370000,3.8320E-006
1544.530000,4.6870E-006,1544.530000,4.6870E-006,1544.530000,4.6870E-006,1544.530000,4.6870E-006,1544.530000,4.6870E-006,1544.530000,4.6870E-006,1544.530000,4.6870E-006,1544.530000,4.6870E-006,1544.530000,4.6870E-006,1544.530000,4.6870E-006
1544.690000,3.0030E-006,1544.690000,3.0030E-006,1544.690000,3.0030E-006,1544.690000,3.0030E-006,1544.690000,3.0030E-006,1544.690000,3.0030E-006,1544.690000,3.0030E-006,1544.690000,3.0030E-006,1544.690000,3.0030E-006,1544.690000,3.0030E-006
1544.850000,2.3170E-006,1544.850000,2.3170E-006,1544.850000,2.3170E-006,1544.850000,2.3170E-006,1544.850000,2.3170E-006,1544.850000,2.3170E-006,1544.850000,2.3170E-006,1544.850000,2.3170E-006,1544.850000,2.3170E-006,1544.850000,2.3170E-006
1545.010000,2.4980E-006,1545.010000,2.4980E-006,1545.010000,2.4980E-006,1545.010000,2.4980E-006,1545.010000,2.4980E-006,1545.010000,2.4980E-006,1545.010000,2.4980E-006,1545.010000,2.4980E-006,1545.010000,2.4980E-006,1545.010000,2.4980E-006
1545.170000,1.5850E-006,1545.170000,1.5850E-006,1545.170000,1.5850E-006,1545.170000,1.5850E-006,1545.170000,1.5850E-006,1545.170000,1.5850E-006,1545.170000,1.5850E-006,1545.170000,1.5850E-006,1545.170000,1.5850E-006,1545.170000,1.5850E-006
1545.330000,2.4490E-006,1545.330000,2.4490E-006,1545.330000,2.4490E-006,1545.330000,2.4490E-006,1545.330000,2.4490E-006,1545.330000,2.4490E-006,1545.330000,2.4490E-006,1545.330000,2.4490E-006,1545.330000,2.4490E-006,1545.330000,2.4490E-006
1545.490000,1.2240E-006,1545.490000,1.2240E-006,1545.490000,1.2240E-006,1545.490000,1.2240E-006,1545.490000,1.2240E-006,1545.490000,1.2240E-006,1545.490000,1.2240E-006,1545.490000,1.2240E-006,1545.490000,1.2240E-006,1545.490000,1.2240E-006
1545.650000,1.7100E-006,1545.650000,1.7100E-006,1545.650000,1.7100E-006,1545.650000,1.7100E-006,1545.650000,1.7100E-006,1545.650000,1.7100E-006,1545.650000,1.7100E-006,1545.650000,1.7100E-006,1545.650000,1.7100E-006,1545.650000,1.7100E-006
1545.810000,1.2140E-006,1545.810000,1.2140E-006,1545.810000,1.2140E-006,1545.810000,1.2140E-006,1545.810000,1.2140E-006,1545.810000,1.2140E-006,1545.810000,1.2140E-006,1545.810000,1.2140E-006,1545.810000,1.2140E-006,1545.810000,1.2140E-006
1545.970000,1.1940E-006,1545.970000,1.1940E-006,1545.970000,1.1940E-006,1545.970000,1.1940E-006,1545.970000,1.1940E-006,1545.970000,1.1940E-006,1545.970000,1.1940E-006,1545.970000,1.1940E-006,1545.970000,1.1940E-006,1545.970000,1.1940E-006
1546.130000,1.0300E-006,1546.130000,1.0300E-006,1546.130000,1.0300E-006,1546.130000,1.0300E-006,1546.130000,1.0300E-006,1546.130000,1.0300E-006,1546.130000,1.0300E-006,1546.130000,1.0300E-006,1546.130000,1.0300E-006,1546.130000,1.0300E-006
1546.290000,1.5770E-006,1546.290000,1.5770E-006,1546.290000,1.5770E-006,1546.290000,1.5770E-006,1546.290000,1.5770E-006,1546.290000,1.5770E-006,1546.290000,1.5770E-006,1546.290000,1.5770E-006,1546.290000,1.5770E-006,1546.290000,1.5770E-006
1546.450000,7.6860E-007,1546.450000,7.6860E-007,1546.450000,7.6860E-007,1546.450000,7.6860E-007,1546.450000,7.6860E-007,1546.450000,7.6860E-007,1546.450000,7.6860E-007,1546.450000,7.6860E-007,1546.450000,7.6860E-007,1546.450000,7.6860E-007
1546.610000,1.2520E-006,1546.610000,1.2520E-006,1546.610000,1.2520E-006,1546.610000,1.2520E-006,1546.610000,1.2520E-006,1546.610000,1.2520E-006,1546.610000,1.2520E-006,1546.610000,1.2520E-006,1546.610000,1.2520E-006,1546.610000,1.2520E-006
1546.770000,1.3310E-006,1546.770000,1.3310E-006,1546.770000,1.3310E-006,1546.770000,1.3310E-006,1546.770000,1.3310E-006,1546.770000,1.3310E-006,1546.770000,1.3310E-006,1546.770000,1.3310E-006,1546.770000,1.3310E-006,1546.770000,1.3310E-006
1546.930000,8.5840E-007,1546.930000,8.5840E-007,1546.930000,8.5840E-007,1546.930000,8.5840E-007,1546.930000,8.5840E-007,1546.930000,8.5840E-007,1546.930000,8.5840E-007,1546.930000,8.5840E-007,1546.930000,8.5840E-007,1546.930000,8.5840E-007
1547.090000,1.5430E-006,1547.090000,1.5430E-006,1547.090000,1.5430E-006,1547.090000,1.5430E-006,1547.090000,1.5430E-006,1547.090000,1.5430E-006,1547.090000,1.5430E-006,1547.090000,1.5430E-006,1547.090000,1.5430E-006,1547.090000,1.5430E-006
1547.250000,1.1600E-006,1547.250000,1.1600E-006,1547.250000,1.1600E-006,1547.250000,1.1600E-006,1547.250000,1.1600E-006,1547.250000,1.1600E-006,1547.250000,1.1600E-006,1547.250000,1.1600E-006,1547.250000,1.1600E-006,1547.250000,1.1600E-006
1547.410000,1.1400E-006,1547.410000,1.1400E-006,1547.410000,1.1400E-006,1547.410000,1.1400E-006,1547.410000,1.1400E-006,1547.410000,1.1400E-006,1547.410000,1.1400E-006,1547.410000,1.1400E-006,1547.410000,1.1400E-006,1547.410000,1.1400E-006
1547.570000,1.5260E-006,1547.570000,1.5260E-006,1547.570000,1.5260E-006,1547.570000,1.5260E-006,1547.570000,1.5260E-006,1547.570000,1.5260E-006,1547.570000,1.5260E-006,1547.570000,1.5260E-006,1547.570000,1.5260E-006,1547.570000,1.5260E-006
