File,WaveData20070101_023.csv,
1532.050000,1.2620E-005,1532.050000,1.2620E-005,1532.050000,1.2620E-005,1532.050000,1.2620E-005,1532.050000,1.2620E-005,1532.050000,1.2620E-005,1532.050000,1.2620E-005,1532.050000,1.2620E-005,1532.050000,1.2620E-005,1532.050000,1.2620E-005
1532.210000,1.8290E-005,1532.210000,1.8290E-005,1532.210000,1.8290E-005,1532.210000,1.8290E-005,1532.210000,1.8290E-005,1532.210000,1.8290E-005,1532.210000,1.8290E-005,1532.210000,1.8290E-005,1532.210000,1.8290E-005,1532.210000,1.8290E-005
1532.370000,1.1320E-006,1532.370000,1.1320E-006,1532.370000,1.1320E-006,1532.370000,1.1320E-006,1532.370000,1.1320E-006,1532.370000,1.1320E-006,1532.370000,1.1320E-006,1532.370000,1.1320E-006,1532.370000,1.1320E-006,1532.370000,1.1320E-006
1532.530000,8.0950E-007,1532.530000,8.0950E-007,1532.530000,8.0950E-007,1532.530000,8.0950E-007,1532.530000,8.0950E-007,1532.530000,8.0950E-007,1532.530000,8.0950E-007,1532.530000,8.0950E-007,1532.530000,8.0950E-007,1532.530000,8.0950E-007
1532.690000,3.3490E-006,1532.690000,3.3490E-006,1532.690000,3.3490E-006,1532.690000,3.3490E-006,1532.690000,3.3490E-006,1532.690000,3.3490E-006,1532.690000,3.3490E-006,1532.690000,3.3490E-006,1532.690000,3.3490E-006,1532.690000,3.3490E-006
1532.850000,1.7940E-006,1532.850000,1.7940E-006,1532.850000,1.7940E-006,1532.850000,1.7940E-006,1532.850000,1.7940E-006,1532.850000,1.7940E-006,1532.850000,1.7940E-006,1532.850000,1.7940E-006,1532.850000,1.7940E-006,1532.850000,1.7940E-006
1533.010000,1.1360E-006,1533.010000,1.1360E-006,1533.010000,1.1360E-006,1533.010000,1.1360E-006,1533.010000,1.1360E-006,1533.010000,1.1360E-006,1533.010000,1.1360E-006,1533.010000,1.1360E-006,1533.010000,1.1360E-006,1533.010000,1.1360E-006
1533.170000,2.5750E-005,1533.170000,2.5750E-005,1533.170000,2.5750E-005,1533.170000,2.5750E-005,1533.170000,2.5750E-005,1533.170000,2.5750E-005,1533.170000,2.5750E-005,1533.170000,2.5750E-005,1533.170000,2.5750E-005,1533.170000,2.5750E-005
1533.330000,1.1940E-005,1533.330000,1.1940E-005,1533.330000,1.1940E-005,1533.330000,1.1940E-005,1533.330000,1.1940E-005,1533.330000,1.1940E-005,1533.330000,1.1940E-005,1533.330000,1.1940E-005,1533.330000,1.1940E-005,1533.330000,1.1940E-005
1533.490000,8.6990E-007,1533.490000,8.6990E-007,1533.490000,8.6990E-007,1533.490000,8.6990E-007,1533.490000,8.6990E-007,1533.490000,8.6990E-007,1533.490000,8.6990E-007,1533.490000,8.6990E-007,1533.490000,8.6990E-007,1533.490000,8.6990E-007
1533.650000,4.6840E-007,1533.650000,4.6840E-007,1533.650000,4.6840E-007,1533.650000,4.6840E-007,1533.650000,4.6840E-007,1533.650000,4.6840E-007,1533.650000,4.6840E-007,1533.650000,4.6840E-007,1533.650000,4.6840E-007,1533.650000,4.6840E-007
1533.810000,3.3100E-007,1533.810000,3.3100E-007,1533.810000,3.3100E-007,1533.810000,3.3100E-007,1533.810000,3.3100E-007,1533.810000,3.3100E-007,1533.810000,3.3100E-007,1533.810000,3.3100E-007,1533.810000,3.3100E-007,1533.810000,3.3100E-007
1533.970000,2.0580E-007,1533.970000,2.0580E-007,1533.970000,2.0580E-007,1533.970000,2.0580E-007,1533.970000,2.0580E-007,1533.970000,2.0580E-007,1533.970000,2.0580E-007,1533.970000,2.0580E-007,1533.970000,2.0580E-007,1533.970000,2.0580E-007
1534.130000,1.5320E-007,1534.130000,1.5320E-007,1534.130000,1.5320E-007,1534.130000,1.5320E-007,1534.130000,1.5320E-007,1534.130000,1.5320E-007,1534.130000,1.5320E-007,1534.130000,1.5320E-007,1534.130000,1.5320E-007,1534.130000,1.5320E-007
1534.290000,1.3500E-007,1534.290000,1.3500E-007,1534.290000,1.3500E-007,1534.290000,1.3500E-007,1534.290000,1.3500E-007,1534.290000,1.3500E-007,1534.290000,1.3500E-007,1534.290000,1.3500E-007,1534.290000,1.3500E-007,1534.290000,1.3500E-007
1534.450000,1.0460E-007,1534.450000,1.0460E-007,1534.450000,1.0460E-007,1534.450000,1.0460E-007,1534.450000,1.0460E-007,1534.450000,1.0460E-007,1534.450000,1.0460E-007,1534.450000,1.0460E-007,1534.450000,1.0460E-007,1534.450000,1.0460E-007
1534.610000,7.0920E-008,1534.610000,7.0920E-008,1534.610000,7.0920E-008,1534.610000,7.0920E-008,1534.610000,7.0920E-008,1534.610000,7.0920E-008,1534.610000,7.0920E-008,1534.610000,7.0920E-008,1534.610000,7.0920E-008,1534.610000,7.0920E-008
1534.770000,5.1020E-008,1534.770000,5.1020E-008,1534.770000,5.1020E-008,1534.770000,5.1020E-008,1534.770000,5.1020E-008,1534.770000,5.1020E-008,1534.770000,5.1020E-008,1534.770000,5.1020E-008,1534.770000,5.1020E-008,1534.770000,5.1020E-008
1534.930000,5.0320E-008,1534.930000,5.0320E-008,1534.930000,5.0320E-008,1534.930000,5.0320E-008,1534.930000,5.0320E-008,1534.930000,5.0320E-008,1534.930000,5.0320E-008,1534.930000,5.0320E-008,1534.930000,5.0320E-008,1534.930000,5.0320E-008
1535.090000,3.7250E-008,1535.090000,3.7250E-008,1535.090000,3.7250E-008,1535.090000,3.7250E-008,1535.090000,3.7250E-008,1535.090000,3.7250E-008,1535.090000,3.7250E-008,1535.090000,3.7250E-008,1535.090000,3.7250E-008,1535.090000,3.7250E-008
1535.250000,1.7000E-008,1535.250000,1.7000E-008,1535.250000,1.7000E-008,1535.250000,1.7000E-008,1535.250000,1.7000E-008,1535.250000,1.7000E-008,1535.250000,1.7000E-008,1535.250000,1.7000E-008,1535.250000,1.7000E-008,1535.250000,1.7000E-008
1535.410000,3.7290E-008,1535.410000,3.7290E-008,1535.410000,3.7290E-008,1535.410000,3.7290E-008,1535.410000,3.7290E-008,1535.410000,3.7290E-008,1535.410000,3.7290E-008,1535.410000,3.7290E-008,1535.410000,3.7290E-008,1535.410000,3.7290E-008
1535.570000,1.2830E-008,1535.570000,1.2830E-008,1535.570000,1.2830E-008,1535.570000,1.2830E-008,1535.570000,1.2830E-008,1535.570000,1.2830E-008,1535.570000,1.2830E-008,1535.570000,1.2830E-008,1535.570000,1.2830E-008,1535.570000,1.2830E-008
1535.730000,1.8150E-008,1535.730000,1.8150E-008,1535.730000,1.8150E-008,1535.730000,1.8150E-008,1535.730000,1.8150E-008,1535.730000,1.8150E-008,1535.730000,1.8150E-008,1535.730000,1.8150E-008,1535.730000,1.8150E-008,1535.730000,1.8150E-008
1535.890000,-4.4570E-009,1535.890000,-4.4570E-009,1535.890000,-4.4570E-009,1535.890000,-4.4570E-009,1535.890000,-4.4570E-009,1535.890000,-4.4570E-009,1535.890000,-4.4570E-009,1535.890000,-4.4570E-009,1535.890000,-4.4570E-009,1535.890000,-4.4570E-009
1536.050000,-3.0530E-009,1536.050000,-3.0530E-009,1536.050000,-3.0530E-009,1536.050000,-3.0530E-009,1536.050000,-3.0530E-009,1536.050000,-3.0530E-009,1536.050000,-3.0530E-009,1536.050000,-3.0530E-009,1536.050000,-3.0530E-009,1536.050000,-3.0530E-009
1536.210000,1.1700E-008,1536.210000,1.1700E-008,1536.210000,1.1700E-008,1536.210000,1.1700E-008,1536.210000,1.1700E-008,1536.210000,1.1700E-008,1536.210000,1.1700E-008,1536.210000,1.1700E-008,1536.210000,1.1700E-008,1536.210000,1.1700E-008
1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008
1536.530000,1.8880E-008,1536.530000,1.8880E-008,1536.530000,1.8880E-008,1536.530000,1.8880E-008,1536.530000,1.8880E-008,1536.530000,1.8880E-008,1536.530000,1.8880E-008,1536.530000,1.8880E-008,1536.530000,1.8880E-008,1536.530000,1.8880E-008
1536.690000,1.9650E-009,1536.690000,1.9650E-009,1536.690000,1.9650E-009,1536.690000,1.9650E-009,1536.690000,1.9650E-009,1536.690000,1.9650E-009,1536.690000,1.9650E-009,1536.690000,1.9650E-009,1536.690000,1.9650E-009,1536.690000,1.9650E-009
1536.850000,-1.1170E-008,1536.850000,-1.1170E-008,1536.850000,-1.1170E-008,1536.850000,-1.1170E-008,1536.850000,-1.1170E-008,1536.850000,-1.1170E-008,1536.850000,-1.1170E-008,1536.850000,-1.1170E-008,1536.850000,-1.1170E-008,1536.850000,-1.1170E-008
1537.010000,1.1200E-009,1537.010000,1.1200E-009,1537.010000,1.1200E-009,1537.010000,1.1200E-009,1537.010000,1.1200E-009,1537.010000,1.1200E-009,1537.010000,1.1200E-009,1537.010000,1.1200E-009,1537.010000,1.1200E-009,1537.010000,1.1200E-009
1537.170000,-6.1850E-009,1537.170000,-6.1850E-009,1537.170000,-6.1850E-009,1537.170000,-6.1850E-009,1537.170000,-6.1850E-009,1537.170000,-6.1850E-009,1537.170000,-6.1850E-009,1537.170000,-6.1850E-009,1537.170000,-6.1850E-009,1537.170000,-6.1850E-009
1537.330000,6.5800E-009,1537.330000,6.5800E-009,1537.330000,6.5800E-009,1537.330000,6.5800E-009,1537.330000,6.5800E-009,1537.330000,6.5800E-009,1537.330000,6.5800E-009,1537.330000,6.5800E-009,1537.330000,6.5800E-009,1537.330000,6.5800E-009
1537.490000,-3.8450E-009,1537.490000,-3.8450E-009,1537.490000,-3.8450E-009,1537.490000,-3.8450E-009,1537.490000,-3.8450E-009,1537.490000,-3.8450E-009,1537.490000,-3.8450E-009,1537.490000,-3.8450E-009,1537.490000,-3.8450E-009,1537.490000,-3.8450E-009
1537.650000,-3.9220E-009,1537.650000,-3.9220E-009,1537.650000,-3.9220E-009,1537.650000,-3.9220E-009,1537.650000,-3.9220E-009,1537.650000,-3.9220E-009,1537.650000,-3.9220E-009,1537.650000,-3.9220E-009,1537.650000,-3.9220E-009,1537.650000,-3.9220E-009
1537.810000,1.1420E-009,1537.810000,1.1420E-009,1537.810000,1.1420E-009,1537.810000,1.1420E-009,1537.810000,1.1420E-009,1537.810000,1.1420E-009,1537.810000,1.1420E-009,1537.810000,1.1420E-009,1537.810000,1.1420E-009,1537.810000,1.1420E-009
1537.970000,-1.1430E-008,1537.970000,-1.1430E-008,1537.970000,-1.1430E-008,1537.970000,-1.1430E-008,1537.970000,-1.1430E-008,1537.970000,-1.1430E-008,1537.970000,-1.1430E-008,1537.970000,-1.1430E-008,1537.970000,-1.1430E-008,1537.970000,-1.1430E-008
1538.130000,-1.3980E-008,1538.130000,-1.3980E-008,1538.130000,-1.3980E-008,1538.130000,-1.3980E-008,1538.130000,-1.3980E-008,1538.130000,-1.3980E-008,1538.130000,-1.3980E-008,1538.130000,-1.3980E-008,1538.130000,-1.3980E-008,1538.130000,-1.3980E-008
1538.290000,-7.8540E-009,1538.290000,-7.8540E-009,1538.290000,-7.8540E-009,1538.290000,-7.8540E-009,1538.290000,-7.8540E-009,1538.290000,-7.8540E-009,1538.290000,-7.8540E-009,1538.290000,-7.8540E-009,1538.290000,-7.8540E-009,1538.290000,-7.8540E-009
1538.450000,1.1860E-008,1538.450000,1.1860E-008,1538.450000,1.1860E-008,1538.450000,1.1860E-008,1538.450000,1.1860E-008,1538.450000,1.1860E-008,1538.450000,1.1860E-008,1538.450000,1.1860E-008,1538.450000,1.1860E-008,1538.450000,1.1860E-008
1538.610000,-1.3120E-008,1538.610000,-1.3120E-008,1538.610000,-1.3120E-008,1538.610000,-1.3120E-008,1538.610000,-1.3120E-008,1538.610000,-1.3120E-008,1538.610000,-1.3120E-008,1538.610000,-1.3120E-008,1538.610000,-1.3120E-008,1538.610000,-1.3120E-008
1538.770000,2.5200E-008,1538.770000,2.5200E-008,1538.770000,2.5200E-008,1538.770000,2.5200E-008,1538.770000,2.5200E-008,1538.770000,2.5200E-008,1538.770000,2.5200E-008,1538.770000,2.5200E-008,1538.770000,2.5200E-008,1538.770000,2.5200E-008
1538.930000,-2.6350E-009,1538.930000,-2.6350E-009,1538.930000,-2.6350E-009,1538.930000,-2.6350E-009,1538.930000,-2.6350E-009,1538.930000,-2.6350E-009,1538.930000,-2.6350E-009,1538.930000,-2.6350E-009,1538.930000,-2.6350E-009,1538.930000,-2.6350E-009
1539.090000,-1.2010E-008,1539.090000,-1.2010E-008,1539.090000,-1.2010E-008,1539.090000,-1.2010E-008,1539.090000,-1.2010E-008,1539.090000,-1.2010E-008,1539.090000,-1.2010E-008,1539.090000,-1.2010E-008,1539.090000,-1.2010E-008,1539.090000,-1.2010E-008
1539.250000,1.0060E-008,1539.250000,1.0060E-008,1539.250000,1.0060E-008,1539.250000,1.0060E-008,1539.250000,1.0060E-008,1539.250000,1.0060E-008,1539.250000,1.0060E-008,1539.250000,1.0060E-008,1539.250000,1.0060E-008,1539.250000,1.0060E-008
1539.410000,3.2490E-009,1539.410000,3.2490E-009,1539.410000,3.2490E-009,1539.410000,3.2490E-009,1539.410000,3.2490E-009,1539.410000,3.2490E-009,1539.410000,3.2490E-009,1539.410000,3.2490E-009,1539.410000,3.2490E-009,1539.410000,3.2490E-009
1539.570000,2.5470E-009,1539.570000,2.5470E-009,1539.570000,2.5470E-009,1539.570000,2.5470E-009,1539.570000,2.5470E-009,1539.570000,2.5470E-009,1539.570000,2.5470E-009,1539.570000,2.5470E-009,1539.570000,2.5470E-009,1539.570000,2.5470E-009
1539.730000,1.1270E-008,1539.730000,1.1270E-008,1539.730000,1.1270E-008,1539.730000,1.1270E-008,1539.730000,1.1270E-008,1539.730000,1.1270E-008,1539.730000,1.1270E-008,1539.730000,1.1270E-008,1539.730000,1.1270E-008,1539.730000,1.1270E-008
1539.890000,3.7210E-009,1539.890000,3.7210E-009,1539.890000,3.7210E-009,1539.890000,3.7210E-009,1539.890000,3.7210E-009,1539.890000,3.7210E-009,1539.890000,3.7210E-009,1539.890000,3.7210E-009,1539.890000,3.7210E-009,1539.890000,3.7210E-009
1540.050000,-2.8650E-009,1540.050000,-2.8650E-009,1540.050000,-2.8650E-009,1540.050000,-2.8650E-009,1540.050000,-2.8650E-009,1540.050000,-2.8650E-009,1540.050000,-2.8650E-009,1540.050000,-2.8650E-009,1540.050000,-2.8650E-009,1540.050000,-2.8650E-009
1540.210000,6.5020E-009,1540.210000,6.5020E-009,1540.210000,6.5020E-009,1540.210000,6.5020E-009,1540.210000,6.5020E-009,1540.210000,6.5020E-009,1540.210000,6.5020E-009,1540.210000,6.5020E-009,1540.210000,6.5020E-009,1540.210000,6.5020E-009
1540.370000,-4.8440E-009,1540.370000,-4.8440E-009,1540.370000,-4.8440E-009,1540.370000,-4.8440E-009,1540.370000,-4.8440E-009,1540.370000,-4.8440E-009,1540.370000,-4.8440E-009,1540.370000,-4.8440E-009,1540.370000,-4.8440E-009,1540.370000,-4.8440E-009
1540.530000,2.6150E-009,1540.530000,2.6150E-009,1540.530000,2.6150E-009,1540.530000,2.6150E-009,1540.530000,2.6150E-009,1540.530000,2.6150E-009,1540.530000,2.6150E-009,1540.530000,2.6150E-009,1540.530000,2.6150E-009,1540.530000,2.6150E-009
1540.690000,-1.2130E-008,1540.690000,-1.2130E-008,1540.690000,-1.2130E-008,1540.690000,-1.2130E-008,1540.690000,-1.2130E-008,1540.690000,-1.2130E-008,1540.690000,-1.2130E-008,1540.690000,-1.2130E-008,1540.690000,-1.2130E-008,1540.690000,-1.2130E-008
1540.850000,3.7270E-009,1540.850000,3.7270E-009,1540.850000,3.7270E-009,1540.850000,3.7270E-009,1540.850000,3.7270E-009,1540.850000,3.7270E-009,1540.850000,3.7270E-009,1540.850000,3.7270E-009,1540.850000,3.7270E-009,1540.850000,3.7270E-009
1541.010000,-7.3710E-009,1541.010000,-7.3710E-009,1541.010000,-7.3710E-009,1541.010000,-7.3710E-009,1541.010000,-7.3710E-009,1541.010000,-7.3710E-009,1541.010000,-7.3710E-009,1541.010000,-7.3710E-009,1541.010000,-7.3710E-009,1541.010000,-7.3710E-009
1541.170000,6.3720E-009,1541.170000,6.3720E-009,1541.170000,6.3720E-009,1541.170000,6.3720E-009,1541.170000,6.3720E-009,1541.170000,6.3720E-009,1541.170000,6.3720E-009,1541.170000,6.3720E-009,1541.170000,6.3720E-009,1541.170000,6.3720E-009
1541.330000,1.3740E-008,1541.330000,1.3740E-008,1541.330000,1.3740E-008,1541.330000,1.3740E-008,1541.330000,1.3740E-008,1541.330000,1.3740E-008,1541.330000,1.3740E-008,1541.330000,1.3740E-008,1541.330000,1.3740E-008,1541.330000,1.3740E-008
1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009
1541.650000,-4.3280E-009,1541.650000,-4.3280E-009,1541.650000,-4.3280E-009,1541.650000,-4.3280E-009,1541.650000,-4.3280E-009,1541.650000,-4.3280E-009,1541.650000,-4.3280E-009,1541.650000,-4.3280E-009,1541.650000,-4.3280E-009,1541.650000,-4.3280E-009
1541.810000,6.5890E-009,1541.810000,6.5890E-009,1541.810000,6.5890E-009,1541.810000,6.5890E-009,1541.810000,6.5890E-009,1541.810000,6.5890E-009,1541.810000,6.5890E-009,1541.810000,6.5890E-009,1541.810000,6.5890E-009,1541.810000,6.5890E-009
1541.970000,-4.4630E-009,1541.970000,-4.4630E-009,1541.970000,-4.4630E-009,1541.970000,-4.4630E-009,1541.970000,-4.4630E-009,1541.970000,-4.4630E-009,1541.970000,-4.4630E-009,1541.970000,-4.4630E-009,1541.970000,-4.4630E-009,1541.970000,-4.4630E-009
1542.130000,-5.1790E-010,1542.130000,-5.1790E-010,1542.130000,-5.1790E-010,1542.130000,-5.1790E-010,1542.130000,-5.1790E-010,1542.130000,-5.1790E-010,1542.130000,-5.1790E-010,1542.130000,-5.1790E-010,1542.130000,-5.1790E-010,1542.130000,-5.1790E-010
1542.290000,-4.8960E-009,1542.290000,-4.8960E-009,1542.290000,-4.8960E-009,1542.290000,-4.8960E-009,1542.290000,-4.8960E-009,1542.290000,-4.8960E-009,1542.290000,-4.8960E-009,1542.290000,-4.8960E-009,1542.290000,-4.8960E-009,1542.290000,-4.8960E-009
1542.450000,2.1720E-009,1542.450000,2.1720E-009,1542.450000,2.1720E-009,1542.450000,2.1720E-009,1542.450000,2.1720E-009,1542.450000,2.1720E-009,1542.450000,2.1720E-009,1542.450000,2.1720E-009,1542.450000,2.1720E-009,1542.450000,2.1720E-009
1542.610000,1.0120E-008,1542.610000,1.0120E-008,1542.610000,1.0120E-008,1542.610000,1.0120E-008,1542.610000,1.0120E-008,1542.610000,1.0120E-008,1542.610000,1.0120E-008,1542.610000,1.0120E-008,1542.610000,1.0120E-008,1542.610000,1.0120E-008
1542.770000,-1.2090E-008,1542.770000,-1.2090E-008,1542.770000,-1.2090E-008,1542.770000,-1.2090E-008,1542.770000,-1.2090E-008,1542.770000,-1.2090E-008,1542.770000,-1.2090E-008,1542.770000,-1.2090E-008,1542.770000,-1.2090E-008,1542.770000,-1.2090E-008
1542.930000,7.4850E-009,1542.930000,7.4850E-009,1542.930000,7.4850E-009,1542.930000,7.4850E-009,1542.930000,7.4850E-009,1542.930000,7.4850E-009,1542.930000,7.4850E-009,1542.930000,7.4850E-009,1542.930000,7.4850E-009,1542.930000,7.4850E-009
1543.090000,7.3160E-009,1543.090000,7.3160E-009,1543.090000,7.3160E-009,1543.090000,7.3160E-009,1543.090000,7.3160E-009,1543.090000,7.3160E-009,1543.090000,7.3160E-009,1543.090000,7.3160E-009,1543.090000,7.3160E-009,1543.090000,7.3160E-009
1543.250000,-7.5150E-010,1543.250000,-7.5150E-010,1543.250000,-7.5150E-010,1543.250000,-7.5150E-010,1543.250000,-7.5150E-010,1543.250000,-7.5150E-010,1543.250000,-7.5150E-010,1543.250000,-7.5150E-010,1543.250000,-7.5150E-010,1543.250000,-7.5150E-010
1543.410000,8.8510E-010,1543.410000,8.8510E-010,1543.410000,8.8510E-010,1543.410000,8.8510E-010,1543.410000,8.8510E-010,1543.410000,8.8510E-010,1543.410000,8.8510E-010,1543.410000,8.8510E-010,1543.410000,8.8510E-010,1543.410000,8.8510E-010
1543.570000,3.9820E-009,1543.570000,3.9820E-009,1543.570000,3.9820E-009,1543.570000,3.9820E-009,1543.570000,3.9820E-009,1543.570000,3.9820E-009,1543.570000,3.9820E-009,1543.570000,3.9820E-009,1543.570000,3.9820E-009,1543.570000,3.9820E-009
1543.730000,-1.4590E-009,1543.730000,-1.4590E-009,1543.730000,-1.4590E-009,1543.730000,-1.4590E-009,1543.730000,-1.4590E-009,1543.730000,-1.4590E-009,1543.730000,-1.4590E-009,1543.730000,-1.4590E-009,1543.730000,-1.4590E-009,1543.730000,-1.4590E-009
1543.890000,8.3170E-009,1543.890000,8.3170E-009,1543.890000,8.3170E-009,1543.890000,8.3170E-009,1543.890000,8.3170E-009,1543.890000,8.3170E-009,1543.890000,8.3170E-009,1543.890000,8.3170E-009,1543.890000,8.3170E-009,1543.890000,8.3170E-009
1544.050000,2.0030E-009,1544.050000,2.0030E-009,1544.050000,2.0030E-009,1544.050000,2.0030E-009,1544.050000,2.0030E-009,1544.050000,2.0030E-009,1544.050000,2.0030E-009,1544.050000,2.0030E-009,1544.050000,2.0030E-009,1544.050000,2.0030E-009
1544.210000,1.0220E-008,1544.210000,1.0220E-008,1544.210000,1.0220E-008,1544.210000,1.0220E-008,1544.210000,1.0220E-008,1544.210000,1.0220E-008,1544.210000,1.0220E-008,1544.210000,1.0220E-008,1544.210000,1.0220E-008,1544.210000,1.0220E-008
1544.370000,1.4030E-008,1544.370000,1.4030E-008,1544.370000,1.4030E-008,1544.370000,1.4030E-008,1544.370000,1.4030E-008,1544.370000,1.4030E-008,1544.370000,1.4030E-008,1544.370000,1.4030E-008,1544.370000,1.4030E-008,1544.370000,1.4030E-008
1544.530000,5.1110E-009,1544.530000,5.1110E-009,1544.530000,5.1110E-009,1544.530000,5.1110E-009,1544.530000,5.1110E-009,1544.530000,5.1110E-009,1544.530000,5.1110E-009,1544.530000,5.1110E-009,1544.530000,5.1110E-009,1544.530000,5.1110E-009
1544.690000,6.3060E-010,1544.690000,6.3060E-010,1544.690000,6.3060E-010,1544.690000,6.3060E-010,1544.690000,6.3060E-010,1544.690000,6.3060E-010,1544.690000,6.3060E-010,1544.690000,6.3060E-010,1544.690000,6.3060E-010,1544.690000,6.3060E-010
1544.850000,-2.8820E-008,1544.850000,-2.8820E-008,1544.850000,-2.8820E-008,1544.850000,-2.8820E-008,1544.850000,-2.8820E-008,1544.850000,-2.8820E-008,1544.850000,-2.8820E-008,1544.850000,-2.8820E-008,1544.850000,-2.8820E-008,1544.850000,-2.8820E-008
1545.010000,-7.6470E-009,1545.010000,-7.6470E-009,1545.010000,-7.6470E-009,1545.010000,-7.6470E-009,1545.010000,-7.6470E-009,1545.010000,-7.6470E-009,1545.010000,-7.6470E-009,1545.010000,-7.6470E-009,1545.010000,-7.6470E-009,1545.010000,-7.6470E-009
1545.170000,8.6560E-009,1545.170000,8.6560E-009,1545.170000,8.6560E-009,1545.170000,8.6560E-009,1545.170000,8.6560E-009,1545.170000,8.6560E-009,1545.170000,8.6560E-009,1545.170000,8.6560E-009,1545.170000,8.6560E-009,1545.170000,8.6560E-009
1545.330000,-9.1090E-009,1545.330000,-9.1090E-009,1545.330000,-9.1090E-009,1545.330000,-9.1090E-009,1545.330000,-9.1090E-009,1545.330000,-9.1090E-009,1545.330000,-9.1090E-009,1545.330000,-9.1090E-009,1545.330000,-9.1090E-009,1545.330000,-9.1090E-009
1545.490000,1.8230E-008,1545.490000,1.8230E-008,1545.490000,1.8230E-008,1545.490000,1.8230E-008,1545.490000,1.8230E-008,1545.490000,1.8230E-008,1545.490000,1.8230E-008,1545.490000,1.8230E-008,1545.490000,1.8230E-008,1545.490000,1.8230E-008
1545.650000,6.9810E-009,1545.650000,6.9810E-009,1545.650000,6.9810E-009,1545.650000,6.9810E-009,1545.650000,6.9810E-009,1545.650000,6.9810E-009,1545.650000,6.9810E-009,1545.650000,6.9810E-009,1545.650000,6.9810E-009,1545.650000,6.9810E-009
1545.810000,8.4270E-009,1545.810000,8.4270E-009,1545.810000,8.4270E-009,1545.810000,8.4270E-009,1545.810000,8.4270E-009,1545.810000,8.4270E-009,1545.810000,8.4270E-009,1545.810000,8.4270E-009,1545.810000,8.4270E-009,1545.810000,8.4270E-009
1545.970000,-1.5110E-008,1545.970000,-1.5110E-008,1545.970000,-1.5110E-008,1545.970000,-1.5110E-008,1545.970000,-1.5110E-008,1545.970000,-1.5110E-008,1545.970000,-1.5110E-008,1545.970000,-1.5110E-008,1545.970000,-1.5110E-008,1545.970000,-1.5110E-008
1546.130000,7.3640E-009,1546.130000,7.3640E-009,1546.130000,7.3640E-009,1546.130000,7.3640E-009,1546.130000,7.3640E-009,1546.130000,7.3640E-009,1546.130000,7.3640E-009,1546.130000,7.3640E-009,1546.130000,7.3640E-009,1546.130000,7.3640E-009
1546.290000,3.0500E-009,1546.290000,3.0500E-009,1546.290000,3.0500E-009,1546.290000,3.0500E-009,1546.290000,3.0500E-009,1546.290000,3.0500E-009,1546.290000,3.0500E-009,1546.290000,3.0500E-009,1546.290000,3.0500E-009,1546.290000,3.0500E-009
1546.450000,1.3280E-010,1546.450000,1.3280E-010,1546.450000,1.3280E-010,1546.450000,1.3280E-010,1546.450000,1.3280E-010,1546.450000,1.3280E-010,1546.450000,1.3280E-010,1546.450000,1.3280E-010,1546.450000,1.3280E-010,1546.450000,1.3280E-010
1546.610000,7.4270E-009,1546.610000,7.4270E-009,1546.610000,7.4270E-009,1546.610000,7.4270E-009,1546.610000,7.4270E-009,1546.610000,7.4270E-009,1546.610000,7.4270E-009,1546.610000,7.4270E-009,1546.610000,7.4270E-009,1546.610000,7.4270E-009
1546.770000,3.6420E-009,1546.770000,3.6420E-009,1546.770000,3.6420E-009,1546.770000,3.6420E-009,1546.770000,3.6420E-009,1546.770000,3.6420E-009,1546.770000,3.6420E-009,1546.770000,3.6420E-009,1546.770000,3.6420E-009,1546.770000,3.6420E-009
1546.930000,1.2600E-008,1546.930000,1.2600E-008,1546.930000,1.2600E-008,1546.930000,1.2600E-008,1546.930000,1.2600E-008,1546.930000,1.2600E-008,1546.930000,1.2600E-008,1546.930000,1.2600E-008,1546.930000,1.2600E-008,1546.930000,1.2600E-008
1547.090000,4.2880E-009,1547.090000,4.2880E-009,1547.090000,4.2880E-009,1547.090000,4.2880E-009,1547.090000,4.2880E-009,1547.090000,4.2880E-009,1547.090000,4.2880E-009,1547.090000,4.2880E-009,1547.090000,4.2880E-009,1547.090000,4.2880E-009
1547.250000,5.6310E-009,1547.250000,5.6310E-009,1547.250000,5.6310E-009,1547.250000,5.6310E-009,1547.250000,5.6310E-009,1547.250000,5.6310E-009,1547.250000,5.6310E-009,1547.250000,5.6310E-009,1547.250000,5.6310E-009,1547.250000,5.6310E-009
1547.410000,-3.1390E-009,1547.410000,-3.1390E-009,1547.410000,-3.1390E-009,1547.410000,-3.1390E-009,1547.410000,-3.1390E-009,1547.410000,-3.1390E-009,1547.410000,-3.1390E-009,1547.410000,-3.1390E-009,1547.410000,-3.1390E-009,1547.410000,-3.1390E-009
