File,WaveData20070101_014.csv,
1531.890000,7.6050E-009,1531.890000,7.6050E-009,1531.890000,7.6050E-009,1531.890000,7.6050E-009,1531.890000,7.6050E-009,1531.890000,7.6050E-009,1531.890000,7.6050E-009,1531.890000,7.6050E-009,1531.890000,7.6050E-009,1531.890000,7.6050E-009
1532.050000,2.1070E-008,1532.050000,2.1070E-008,1532.050000,2.1070E-008,1532.050000,2.1070E-008,1532.050000,2.1070E-008,1532.050000,2.1070E-008,1532.050000,2.1070E-008,1532.050000,2.1070E-008,1532.050000,2.1070E-008,1532.050000,2.1070E-008
1532.210000,-4.0620E-009,1532.210000,-4.0620E-009,1532.210000,-4.0620E-009,1532.210000,-4.0620E-009,1532.210000,-4.0620E-009,1532.210000,-4.0620E-009,1532.210000,-4.0620E-009,1532.210000,-4.0620E-009,1532.210000,-4.0620E-009,1532.210000,-4.0620E-009
1532.370000,7.4500E-009,1532.370000,7.4500E-009,1532.370000,7.4500E-009,1532.370000,7.4500E-009,1532.370000,7.4500E-009,1532.370000,7.4500E-009,1532.370000,7.4500E-009,1532.370000,7.4500E-009,1532.370000,7.4500E-009,1532.370000,7.4500E-009
1532.530000,4.7590E-009,1532.530000,4.7590E-009,1532.530000,4.7590E-009,1532.530000,4.7590E-009,1532.530000,4.7590E-009,1532.530000,4.7590E-009,1532.530000,4.7590E-009,1532.530000,4.7590E-009,1532.530000,4.7590E-009,1532.530000,4.7590E-009
1532.690000,1.4370E-008,1532.690000,1.4370E-008,1532.690000,1.4370E-008,1532.690000,1.4370E-008,1532.690000,1.4370E-008,1532.690000,1.4370E-008,1532.690000,1.4370E-008,1532.690000,1.4370E-008,1532.690000,1.4370E-008,1532.690000,1.4370E-008
1532.850000,2.6340E-008,1532.850000,2.6340E-008,1532.850000,2.6340E-008,1532.850000,2.6340E-008,1532.850000,2.6340E-008,1532.850000,2.6340E-008,1532.850000,2.6340E-008,1532.850000,2.6340E-008,1532.850000,2.6340E-008,1532.850000,2.6340E-008
1533.010000,3.9190E-008,1533.010000,3.9190E-008,1533.010000,3.9190E-008,1533.010000,3.9190E-008,1533.010000,3.9190E-008,1533.010000,3.9190E-008,1533.010000,3.9190E-008,1533.010000,3.9190E-008,1533.010000,3.9190E-008,1533.010000,3.9190E-008
1533.170000,5.4760E-008,1533.170000,5.4760E-008,1533.170000,5.4760E-008,1533.170000,5.4760E-008,1533.170000,5.4760E-008,1533.170000,5.4760E-008,1533.170000,5.4760E-008,1533.170000,5.4760E-008,1533.170000,5.4760E-008,1533.170000,5.4760E-008
1533.330000,4.0870E-008,1533.330000,4.0870E-008,1533.330000,4.0870E-008,1533.330000,4.0870E-008,1533.330000,4.0870E-008,1533.330000,4.0870E-008,1533.330000,4.0870E-008,1533.330000,4.0870E-008,1533.330000,4.0870E-008,1533.330000,4.0870E-008
1533.490000,9.4390E-008,1533.490000,9.4390E-008,1533.490000,9.4390E-008,1533.490000,9.4390E-008,1533.490000,9.4390E-008,1533.490000,9.4390E-008,1533.490000,9.4390E-008,1533.490000,9.4390E-008,1533.490000,9.4390E-008,1533.490000,9.4390E-008
1533.650000,1.4250E-007,1533.650000,1.4250E-007,1533.650000,1.4250E-007,1533.650000,1.4250E-007,1533.650000,1.4250E-007,1533.650000,1.4250E-007,1533.650000,1.4250E-007,1533.650000,1.4250E-007,1533.650000,1.4250E-007,1533.650000,1.4250E-007
1533.810000,2.1170E-007,1533.810000,2.1170E-007,1533.810000,2.1170E-007,1533.810000,2.1170E-007,1533.810000,2.1170E-007,1533.810000,2.1170E-007,1533.810000,2.1170E-007,1533.810000,2.1170E-007,1533.810000,2.1170E-007,1533.810000,2.1170E-007
1533.970000,3.5040E-007,1533.970000,3.5040E-007,1533.970000,3.5040E-007,1533.970000,3.5040E-007,1533.970000,3.5040E-007,1533.970000,3.5040E-007,1533.970000,3.5040E-007,1533.970000,3.5040E-007,1533.970000,3.5040E-007,1533.970000,3.5040E-007
1534.130000,3.7080E-007,1534.130000,3.7080E-007,1534.130000,3.7080E-007,1534.130000,3.7080E-007,1534.130000,3.7080E-007,1534.130000,3.7080E-007,1534.130000,3.7080E-007,1534.130000,3.7080E-007,1534.130000,3.7080E-007,1534.130000,3.7080E-007
1534.290000,2.7730E-007,1534.290000,2.7730E-007,1534.290000,2.7730E-007,1534.290000,2.7730E-007,1534.290000,2.7730E-007,1534.290000,2.7730E-007,1534.290000,2.7730E-007,1534.290000,2.7730E-007,1534.290000,2.7730E-007,1534.290000,2.7730E-007
1534.450000,1.8420E-007,1534.450000,1.8420E-007,1534.450000,1.8420E-007,1534.450000,1.8420E-007,1534.450000,1.8420E-007,1534.450000,1.8420E-007,1534.450000,1.8420E-007,1534.450000,1.8420E-007,1534.450000,1.8420E-007,1534.450000,1.8420E-007
1534.610000,1.2350E-007,1534.610000,1.2350E-007,1534.610000,1.2350E-007,1534.610000,1.2350E-007,1534.610000,1.2350E-007,1534.610000,1.2350E-007,1534.610000,1.2350E-007,1534.610000,1.2350E-007,1534.610000,1.2350E-007,1534.610000,1.2350E-007
1534.770000,9.4360E-008,1534.770000,9.4360E-008,1534.770000,9.4360E-008,1534.770000,9.4360E-008,1534.770000,9.4360E-008,1534.770000,9.4360E-008,1534.770000,9.4360E-008,1534.770000,9.4360E-008,1534.770000,9.4360E-008,1534.770000,9.4360E-008
1534.930000,6.5400E-008,1534.930000,6.5400E-008,1534.930000,6.5400E-008,1534.930000,6.5400E-008,1534.930000,6.5400E-008,1534.930000,6.5400E-008,1534.930000,6.5400E-008,1534.930000,6.5400E-008,1534.930000,6.5400E-008,1534.930000,6.5400E-008
1535.090000,4.9400E-008,1535.090000,4.9400E-008,1535.090000,4.9400E-008,1535.090000,4.9400E-008,1535.090000,4.9400E-008,1535.090000,4.9400E-008,1535.090000,4.9400E-008,1535.090000,4.9400E-008,1535.090000,4.9400E-008,1535.090000,4.9400E-008
1535.250000,5.4060E-008,1535.250000,5.4060E-008,1535.250000,5.4060E-008,1535.250000,5.4060E-008,1535.250000,5.4060E-008,1535.250000,5.4060E-008,1535.250000,5.4060E-008,1535.250000,5.4060E-008,1535.250000,5.4060E-008,1535.250000,5.4060E-008
1535.410000,3.4430E-008,1535.410000,3.4430E-008,1535.410000,3.4430E-008,1535.410000,3.4430E-008,1535.410000,3.4430E-008,1535.410000,3.4430E-008,1535.410000,3.4430E-008,1535.410000,3.4430E-008,1535.410000,3.4430E-008,1535.410000,3.4430E-008
1535.570000,1.0700E-008,1535.570000,1.0700E-008,1535.570000,1.0700E-008,1535.570000,1.0700E-008,1535.570000,1.0700E-008,1535.570000,1.0700E-008,1535.570000,1.0700E-008,1535.570000,1.0700E-008,1535.570000,1.0700E-008,1535.570000,1.0700E-008
1535.730000,3.7570E-008,1535.730000,3.7570E-008,1535.730000,3.7570E-008,1535.730000,3.7570E-008,1535.730000,3.7570E-008,1535.730000,3.7570E-008,1535.730000,3.7570E-008,1535.730000,3.7570E-008,1535.730000,3.7570E-008,1535.730000,3.7570E-008
1535.890000,2.0110E-008,1535.890000,2.0110E-008,1535.890000,2.0110E-008,1535.890000,2.0110E-008,1535.890000,2.0110E-008,1535.890000,2.0110E-008,1535.890000,2.0110E-008,1535.890000,2.0110E-008,1535.890000,2.0110E-008,1535.890000,2.0110E-008
1536.050000,1.8660E-008,1536.050000,1.8660E-008,1536.050000,1.8660E-008,1536.050000,1.8660E-008,1536.050000,1.8660E-008,1536.050000,1.8660E-008,1536.050000,1.8660E-008,1536.050000,1.8660E-008,1536.050000,1.8660E-008,1536.050000,1.8660E-008
1536.210000,4.6350E-009,1536.210000,4.6350E-009,1536.210000,4.6350E-009,1536.210000,4.6350E-009,1536.210000,4.6350E-009,1536.210000,4.6350E-009,1536.210000,4.6350E-009,1536.210000,4.6350E-009,1536.210000,4.6350E-009,1536.210000,4.6350E-009
1536.370000,1.7800E-008,1536.370000,1.7800E-008,1536.370000,1.7800E-008,1536.370000,1.7800E-008,1536.370000,1.7800E-008,1536.370000,1.7800E-008,1536.370000,1.7800E-008,1536.370000,1.7800E-008,1536.370000,1.7800E-008,1536.370000,1.7800E-008
1536.530000,2.5130E-008,1536.530000,2.5130E-008,1536.530000,2.5130E-008,1536.530000,2.5130E-008,1536.530000,2.5130E-008,1536.530000,2.5130E-008,1536.530000,2.5130E-008,1536.530000,2.5130E-008,1536.530000,2.5130E-008,1536.530000,2.5130E-008
1536.690000,6.4910E-009,1536.690000,6.4910E-009,1536.690000,6.4910E-009,1536.690000,6.4910E-009,1536.690000,6.4910E-009,1536.690000,6.4910E-009,1536.690000,6.4910E-009,1536.690000,6.4910E-009,1536.690000,6.4910E-009,1536.690000,6.4910E-009
1536.850000,2.2460E-008,1536.850000,2.2460E-008,1536.850000,2.2460E-008,1536.850000,2.2460E-008,1536.850000,2.2460E-008,1536.850000,2.2460E-008,1536.850000,2.2460E-008,1536.850000,2.2460E-008,1536.850000,2.2460E-008,1536.850000,2.2460E-008
1537.010000,3.0890E-008,1537.010000,3.0890E-008,1537.010000,3.0890E-008,1537.010000,3.0890E-008,1537.010000,3.0890E-008,1537.010000,3.0890E-008,1537.010000,3.0890E-008,1537.010000,3.0890E-008,1537.010000,3.0890E-008,1537.010000,3.0890E-008
1537.170000,2.0890E-008,1537.170000,2.0890E-008,1537.170000,2.0890E-008,1537.170000,2.0890E-008,1537.170000,2.0890E-008,1537.170000,2.0890E-008,1537.170000,2.0890E-008,1537.170000,2.0890E-008,1537.170000,2.0890E-008,1537.170000,2.0890E-008
1537.330000,1.3700E-008,1537.330000,1.3700E-008,1537.330000,1.3700E-008,1537.330000,1.3700E-008,1537.330000,1.3700E-008,1537.330000,1.3700E-008,1537.330000,1.3700E-008,1537.330000,1.3700E-008,1537.330000,1.3700E-008,1537.330000,1.3700E-008
1537.490000,8.5580E-009,1537.490000,8.5580E-009,1537.490000,8.5580E-009,1537.490000,8.5580E-009,1537.490000,8.5580E-009,1537.490000,8.5580E-009,1537.490000,8.5580E-009,1537.490000,8.5580E-009,1537.490000,8.5580E-009,1537.490000,8.5580E-009
1537.650000,-7.2730E-009,1537.650000,-7.2730E-009,1537.650000,-7.2730E-009,1537.650000,-7.2730E-009,1537.650000,-7.2730E-009,1537.650000,-7.2730E-009,1537.650000,-7.2730E-009,1537.650000,-7.2730E-009,1537.650000,-7.2730E-009,1537.650000,-7.2730E-009
1537.810000,9.8320E-009,1537.810000,9.8320E-009,1537.810000,9.8320E-009,1537.810000,9.8320E-009,1537.810000,9.8320E-009,1537.810000,9.8320E-009,1537.810000,9.8320E-009,1537.810000,9.8320E-009,1537.810000,9.8320E-009,1537.810000,9.8320E-009
1537.970000,2.9470E-008,1537.970000,2.9470E-008,1537.970000,2.9470E-008,1537.970000,2.9470E-008,1537.970000,2.9470E-008,1537.970000,2.9470E-008,1537.970000,2.9470E-008,1537.970000,2.9470E-008,1537.970000,2.9470E-008,1537.970000,2.9470E-008
1538.130000,-2.0840E-008,1538.130000,-2.0840E-008,1538.130000,-2.0840E-008,1538.130000,-2.0840E-008,1538.130000,-2.0840E-008,1538.130000,-2.0840E-008,1538.130000,-2.0840E-008,1538.130000,-2.0840E-008,1538.130000,-2.0840E-008,1538.130000,-2.0840E-008
1538.290000,1.8580E-008,1538.290000,1.8580E-008,1538.290000,1.8580E-008,1538.290000,1.8580E-008,1538.290000,1.8580E-008,1538.290000,1.8580E-008,1538.290000,1.8580E-008,1538.290000,1.8580E-008,1538.290000,1.8580E-008,1538.290000,1.8580E-008
1538.450000,-5.6020E-010,1538.450000,-5.6020E-010,1538.450000,-5.6020E-010,1538.450000,-5.6020E-010,1538.450000,-5.6020E-010,1538.450000,-5.6020E-010,1538.450000,-5.6020E-010,1538.450000,-5.6020E-010,1538.450000,-5.6020E-010,1538.450000,-5.6020E-010
1538.610000,3.1660E-008,1538.610000,3.1660E-008,1538.610000,3.1660E-008,1538.610000,3.1660E-008,1538.610000,3.1660E-008,1538.610000,3.1660E-008,1538.610000,3.1660E-008,1538.610000,3.1660E-008,1538.610000,3.1660E-008,1538.610000,3.1660E-008
1538.770000,8.6110E-009,1538.770000,8.6110E-009,1538.770000,8.6110E-009,1538.770000,8.6110E-009,1538.770000,8.6110E-009,1538.770000,8.6110E-009,1538.770000,8.6110E-009,1538.770000,8.6110E-009,1538.770000,8.6110E-009,1538.770000,8.6110E-009
1538.930000,2.4020E-008,1538.930000,2.4020E-008,1538.930000,2.4020E-008,1538.930000,2.4020E-008,1538.930000,2.4020E-008,1538.930000,2.4020E-008,1538.930000,2.4020E-008,1538.930000,2.4020E-008,1538.930000,2.4020E-008,1538.930000,2.4020E-008
1539.090000,1.7370E-008,1539.090000,1.7370E-008,1539.090000,1.7370E-008,1539.090000,1.7370E-008,1539.090000,1.7370E-008,1539.090000,1.7370E-008,1539.090000,1.7370E-008,1539.090000,1.7370E-008,1539.090000,1.7370E-008,1539.090000,1.7370E-008
1539.250000,2.8220E-009,1539.250000,2.8220E-009,1539.250000,2.8220E-009,1539.250000,2.8220E-009,1539.250000,2.8220E-009,1539.250000,2.8220E-009,1539.250000,2.8220E-009,1539.250000,2.8220E-009,1539.250000,2.8220E-009,1539.250000,2.8220E-009
1539.410000,1.7710E-008,1539.410000,1.7710E-008,1539.410000,1.7710E-008,1539.410000,1.7710E-008,1539.410000,1.7710E-008,1539.410000,1.7710E-008,1539.410000,1.7710E-008,1539.410000,1.7710E-008,1539.410000,1.7710E-008,1539.410000,1.7710E-008
1539.570000,2.0880E-008,1539.570000,2.0880E-008,1539.570000,2.0880E-008,1539.570000,2.0880E-008,1539.570000,2.0880E-008,1539.570000,2.0880E-008,1539.570000,2.0880E-008,1539.570000,2.0880E-008,1539.570000,2.0880E-008,1539.570000,2.0880E-008
1539.730000,1.5370E-008,1539.730000,1.5370E-008,1539.730000,1.5370E-008,1539.730000,1.5370E-008,1539.730000,1.5370E-008,1539.730000,1.5370E-008,1539.730000,1.5370E-008,1539.730000,1.5370E-008,1539.730000,1.5370E-008,1539.730000,1.5370E-008
1539.890000,3.4970E-008,1539.890000,3.4970E-008,1539.890000,3.4970E-008,1539.890000,3.4970E-008,1539.890000,3.4970E-008,1539.890000,3.4970E-008,1539.890000,3.4970E-008,1539.890000,3.4970E-008,1539.890000,3.4970E-008,1539.890000,3.4970E-008
1540.050000,1.5440E-008,1540.050000,1.5440E-008,1540.050000,1.5440E-008,1540.050000,1.5440E-008,1540.050000,1.5440E-008,1540.050000,1.5440E-008,1540.050000,1.5440E-008,1540.050000,1.5440E-008,1540.050000,1.5440E-008,1540.050000,1.5440E-008
1540.210000,1.7160E-008,1540.210000,1.7160E-008,1540.210000,1.7160E-008,1540.210000,1.7160E-008,1540.210000,1.7160E-008,1540.210000,1.7160E-008,1540.210000,1.7160E-008,1540.210000,1.7160E-008,1540.210000,1.7160E-008,1540.210000,1.7160E-008
1540.370000,4.2260E-008,1540.370000,4.2260E-008,1540.370000,4.2260E-008,1540.370000,4.2260E-008,1540.370000,4.2260E-008,1540.370000,4.2260E-008,1540.370000,4.2260E-008,1540.370000,4.2260E-008,1540.370000,4.2260E-008,1540.370000,4.2260E-008
1540.530000,1.1940E-008,1540.530000,1.1940E-008,1540.530000,1.1940E-008,1540.530000,1.1940E-008,1540.530000,1.1940E-008,1540.530000,1.1940E-008,1540.530000,1.1940E-008,1540.530000,1.1940E-008,1540.530000,1.1940E-008,1540.530000,1.1940E-008
1540.690000,3.0050E-008,1540.690000,3.0050E-008,1540.690000,3.0050E-008,1540.690000,3.0050E-008,1540.690000,3.0050E-008,1540.690000,3.0050E-008,1540.690000,3.0050E-008,1540.690000,3.0050E-008,1540.690000,3.0050E-008,1540.690000,3.0050E-008
1540.850000,2.9220E-008,1540.850000,2.9220E-008,1540.850000,2.9220E-008,1540.850000,2.9220E-008,1540.850000,2.9220E-008,1540.850000,2.9220E-008,1540.850000,2.9220E-008,1540.850000,2.9220E-008,1540.850000,2.9220E-008,1540.850000,2.9220E-008
1541.010000,1.9410E-008,1541.010000,1.9410E-008,1541.010000,1.9410E-008,1541.010000,1.9410E-008,1541.010000,1.9410E-008,1541.010000,1.9410E-008,1541.010000,1.9410E-008,1541.010000,1.9410E-008,1541.010000,1.9410E-008,1541.010000,1.9410E-008
1541.170000,2.6580E-008,1541.170000,2.6580E-008,1541.170000,2.6580E-008,1541.170000,2.6580E-008,1541.170000,2.6580E-008,1541.170000,2.6580E-008,1541.170000,2.6580E-008,1541.170000,2.6580E-008,1541.170000,2.6580E-008,1541.170000,2.6580E-008
1541.330000,3.9580E-008,1541.330000,3.9580E-008,1541.330000,3.9580E-008,1541.330000,3.9580E-008,1541.330000,3.9580E-008,1541.330000,3.9580E-008,1541.330000,3.9580E-008,1541.330000,3.9580E-008,1541.330000,3.9580E-008,1541.330000,3.9580E-008
1541.490000,3.8360E-008,1541.490000,3.8360E-008,1541.490000,3.8360E-008,1541.490000,3.8360E-008,1541.490000,3.8360E-008,1541.490000,3.8360E-008,1541.490000,3.8360E-008,1541.490000,3.8360E-008,1541.490000,3.8360E-008,1541.490000,3.8360E-008
1541.650000,4.6940E-008,1541.650000,4.6940E-008,1541.650000,4.6940E-008,1541.650000,4.6940E-008,1541.650000,4.6940E-008,1541.650000,4.6940E-008,1541.650000,4.6940E-008,1541.650000,4.6940E-008,1541.650000,4.6940E-008,1541.650000,4.6940E-008
1541.810000,3.9910E-008,1541.810000,3.9910E-008,1541.810000,3.9910E-008,1541.810000,3.9910E-008,1541.810000,3.9910E-008,1541.810000,3.9910E-008,1541.810000,3.9910E-008,1541.810000,3.9910E-008,1541.810000,3.9910E-008,1541.810000,3.9910E-008
1541.970000,7.9800E-008,1541.970000,7.9800E-008,1541.970000,7.9800E-008,1541.970000,7.9800E-008,1541.970000,7.9800E-008,1541.970000,7.9800E-008,1541.970000,7.9800E-008,1541.970000,7.9800E-008,1541.970000,7.9800E-008,1541.970000,7.9800E-008
1542.130000,7.2750E-008,1542.130000,7.2750E-008,1542.130000,7.2750E-008,1542.130000,7.2750E-008,1542.130000,7.2750E-008,1542.130000,7.2750E-008,1542.130000,7.2750E-008,1542.130000,7.2750E-008,1542.130000,7.2750E-008,1542.130000,7.2750E-008
1542.290000,1.2030E-007,1542.290000,1.2030E-007,1542.290000,1.2030E-007,1542.290000,1.2030E-007,1542.290000,1.2030E-007,1542.290000,1.2030E-007,1542.290000,1.2030E-007,1542.290000,1.2030E-007,1542.290000,1.2030E-007,1542.290000,1.2030E-007
1542.450000,1.4630E-007,1542.450000,1.4630E-007,1542.450000,1.4630E-007,1542.450000,1.4630E-007,1542.450000,1.4630E-007,1542.450000,1.4630E-007,1542.450000,1.4630E-007,1542.450000,1.4630E-007,1542.450000,1.4630E-007,1542.450000,1.4630E-007
1542.610000,1.9140E-007,1542.610000,1.9140E-007,1542.610000,1.9140E-007,1542.610000,1.9140E-007,1542.610000,1.9140E-007,1542.610000,1.9140E-007,1542.610000,1.9140E-007,1542.610000,1.9140E-007,1542.610000,1.9140E-007,1542.610000,1.9140E-007
1542.770000,3.3920E-007,1542.770000,3.3920E-007,1542.770000,3.3920E-007,1542.770000,3.3920E-007,1542.770000,3.3920E-007,1542.770000,3.3920E-007,1542.770000,3.3920E-007,1542.770000,3.3920E-007,1542.770000,3.3920E-007,1542.770000,3.3920E-007
1542.930000,6.0020E-007,1542.930000,6.0020E-007,1542.930000,6.0020E-007,1542.930000,6.0020E-007,1542.930000,6.0020E-007,1542.930000,6.0020E-007,1542.930000,6.0020E-007,1542.930000,6.0020E-007,1542.930000,6.0020E-007,1542.930000,6.0020E-007
1543.090000,8.8610E-007,1543.090000,8.8610E-007,1543.090000,8.8610E-007,1543.090000,8.8610E-007,1543.090000,8.8610E-007,1543.090000,8.8610E-007,1543.090000,8.8610E-007,1543.090000,8.8610E-007,1543.090000,8.8610E-007,1543.090000,8.8610E-007
1543.250000,1.5780E-006,1543.250000,1.5780E-006,1543.250000,1.5780E-006,1543.250000,1.5780E-006,1543.250000,1.5780E-006,1543.250000,1.5780E-006,1543.250000,1.5780E-006,1543.250000,1.5780E-006,1543.250000,1.5780E-006,1543.250000,1.5780E-006
1543.410000,4.3650E-006,1543.410000,4.3650E-006,1543.410000,4.3650E-006,1543.410000,4.3650E-006,1543.410000,4.3650E-006,1543.410000,4.3650E-006,1543.410000,4.3650E-006,1543.410000,4.3650E-006,1543.410000,4.3650E-006,1543.410000,4.3650E-006
1543.570000,6.1230E-006,1543.570000,6.1230E-006,1543.570000,6.1230E-006,1543.570000,6.1230E-006,1543.570000,6.1230E-006,1543.570000,6.1230E-006,1543.570000,6.1230E-006,1543.570000,6.1230E-006,1543.570000,6.1230E-006,1543.570000,6.1230E-006
1543.730000,1.2620E-005,1543.730000,1.2620E-005,1543.730000,1.2620E-005,1543.730000,1.2620E-005,1543.730000,1.2620E-005,1543.730000,1.2620E-005,1543.730000,1.2620E-005,1543.730000,1.2620E-005,1543.730000,1.2620E-005,1543.730000,1.2620E-005
1543.890000,1.1250E-005,1543.890000,1.1250E-005,1543.890000,1.1250E-005,1543.890000,1.1250E-005,1543.890000,1.1250E-005,1543.890000,1.1250E-005,1543.890000,1.1250E-005,1543.890000,1.1250E-005,1543.890000,1.1250E-005,1543.890000,1.1250E-005
1544.050000,4.6680E-006,1544.050000,4.6680E-006,1544.050000,4.6680E-006,1544.050000,4.6680E-006,1544.050000,4.6680E-006,1544.050000,4.6680E-006,1544.050000,4.6680E-006,1544.050000,4.6680E-006,1544.050000,4.6680E-006,1544.050000,4.6680E-006
1544.210000,4.5220E-006,1544.210000,4.5220E-006,1544.210000,4.5220E-006,1544.210000,4.5220E-006,1544.210000,4.5220E-006,1544.210000,4.5220E-006,1544.210000,4.5220E-006,1544.210000,4.5220E-006,1544.210000,4.5220E-006,1544.210000,4.5220E-006
1544.370000,2.5240E-006,1544.370000,2.5240E-006,1544.370000,2.5240E-006,1544.370000,2.5240E-006,1544.370000,2.5240E-006,1544.370000,2.5240E-006,1544.370000,2.5240E-006,1544.370000,2.5240E-006,1544.370000,2.5240E-006,1544.370000,2.5240E-006
1544.530000,1.8010E-006,1544.530000,1.8010E-006,1544.530000,1.8010E-006,1544.530000,1.8010E-006,1544.530000,1.8010E-006,1544.530000,1.8010E-006,1544.530000,1.8010E-006,1544.530000,1.8010E-006,1544.530000,1.8010E-006,1544.530000,1.8010E-006
1544.690000,1.6200E-006,1544.690000,1.6200E-006,1544.690000,1.6200E-006,1544.690000,1.6200E-006,1544.690000,1.6200E-006,1544.690000,1.6200E-006,1544.690000,1.6200E-006,1544.690000,1.6200E-006,1544.690000,1.6200E-006,1544.690000,1.6200E-006
1544.850000,1.2620E-006,1544.850000,1.2620E-006,1544.850000,1.2620E-006,1544.850000,1.2620E-006,1544.850000,1.2620E-006,1544.850000,1.2620E-006,1544.850000,1.2620E-006,1544.850000,1.2620E-006,1544.850000,1.2620E-006,1544.850000,1.2620E-006
1545.010000,1.1190E-006,1545.010000,1.1190E-006,1545.010000,1.1190E-006,1545.010000,1.1190E-006,1545.010000,1.1190E-006,1545.010000,1.1190E-006,1545.010000,1.1190E-006,1545.010000,1.1190E-006,1545.010000,1.1190E-006,1545.010000,1.1190E-006
1545.170000,1.0360E-006,1545.170000,1.0360E-006,1545.170000,1.0360E-006,1545.170000,1.0360E-006,1545.170000,1.0360E-006,1545.170000,1.0360E-006,1545.170000,1.0360E-006,1545.170000,1.0360E-006,1545.170000,1.0360E-006,1545.170000,1.0360E-006
1545.330000,9.8020E-007,1545.330000,9.8020E-007,1545.330000,9.8020E-007,1545.330000,9.8020E-007,1545.330000,9.8020E-007,1545.330000,9.8020E-007,1545.330000,9.8020E-007,1545.330000,9.8020E-007,1545.330000,9.8020E-007,1545.330000,9.8020E-007
1545.490000,9.5930E-007,1545.490000,9.5930E-007,1545.490000,9.5930E-007,1545.490000,9.5930E-007,1545.490000,9.5930E-007,1545.490000,9.5930E-007,1545.490000,9.5930E-007,1545.490000,9.5930E-007,1545.490000,9.5930E-007,1545.490000,9.5930E-007
1545.650000,8.4590E-007,1545.650000,8.4590E-007,1545.650000,8.4590E-007,1545.650000,8.4590E-007,1545.650000,8.4590E-007,1545.650000,8.4590E-007,1545.650000,8.4590E-007,1545.650000,8.4590E-007,1545.650000,8.4590E-007,1545.650000,8.4590E-007
1545.810000,1.0290E-006,1545.810000,1.0290E-006,1545.810000,1.0290E-006,1545.810000,1.0290E-006,1545.810000,1.0290E-006,1545.810000,1.0290E-006,1545.810000,1.0290E-006,1545.810000,1.0290E-006,1545.810000,1.0290E-006,1545.810000,1.0290E-006
1545.970000,8.8500E-007,1545.970000,8.8500E-007,1545.970000,8.8500E-007,1545.970000,8.8500E-007,1545.970000,8.8500E-007,1545.970000,8.8500E-007,1545.970000,8.8500E-007,1545.970000,8.8500E-007,1545.970000,8.8500E-007,1545.970000,8.8500E-007
1546.130000,7.7730E-007,1546.130000,7.7730E-007,1546.130000,7.7730E-007,1546.130000,7.7730E-007,1546.130000,7.7730E-007,1546.130000,7.7730E-007,1546.130000,7.7730E-007,1546.130000,7.7730E-007,1546.130000,7.7730E-007,1546.130000,7.7730E-007
1546.290000,1.0750E-006,1546.290000,1.0750E-006,1546.290000,1.0750E-006,1546.290000,1.0750E-006,1546.290000,1.0750E-006,1546.290000,1.0750E-006,1546.290000,1.0750E-006,1546.290000,1.0750E-006,1546.290000,1.0750E-006,1546.290000,1.0750E-006
1546.450000,8.7410E-007,1546.450000,8.7410E-007,1546.450000,8.7410E-007,1546.450000,8.7410E-007,1546.450000,8.7410E-007,1546.450000,8.7410E-007,1546.450000,8.7410E-007,1546.450000,8.7410E-007,1546.450000,8.7410E-007,1546.450000,8.7410E-007
1546.610000,8.5680E-007,1546.610000,8.5680E-007,1546.610000,8.5680E-007,1546.610000,8.5680E-007,1546.610000,8.5680E-007,1546.610000,8.5680E-007,1546.610000,8.5680E-007,1546.610000,8.5680E-007,1546.610000,8.5680E-007,1546.610000,8.5680E-007
1546.770000,1.1210E-006,1546.770000,1.1210E-006,1546.770000,1.1210E-006,1546.770000,1.1210E-006,1546.770000,1.1210E-006,1546.770000,1.1210E-006,1546.770000,1.1210E-006,1546.770000,1.1210E-006,1546.770000,1.1210E-006,1546.770000,1.1210E-006
1546.930000,9.2800E-007,1546.930000,9.2800E-007,1546.930000,9.2800E-007,1546.930000,9.2800E-007,1546.930000,9.2800E-007,1546.930000,9.2800E-007,1546.930000,9.2800E-007,1546.930000,9.2800E-007,1546.930000,9.2800E-007,1546.930000,9.2800E-007
1547.090000,9.6940E-007,1547.090000,9.6940E-007,1547.090000,9.6940E-007,1547.090000,9.6940E-007,1547.090000,9.6940E-007,1547.090000,9.6940E-007,1547.090000,9.6940E-007,1547.090000,9.6940E-007,1547.090000,9.6940E-007,1547.090000,9.6940E-007
1547.250000,1.1860E-006,1547.250000,1.1860E-006,1547.250000,1.1860E-006,1547.250000,1.1860E-006,1547.250000,1.1860E-006,1547.250000,1.1860E-006,1547.250000,1.1860E-006,1547.250000,1.1860E-006,1547.250000,1.1860E-006,1547.250000,1.1860E-006
1547.410000,1.0590E-006,1547.410000,1.0590E-006,1547.410000,1.0590E-006,1547.410000,1.0590E-006,1547.410000,1.0590E-006,1547.410000,1.0590E-006,1547.410000,1.0590E-006,1547.410000,1.0590E-006,1547.410000,1.0590E-006,1547.410000,1.0590E-006
1547.570000,1.1400E-006,1547.570000,1.1400E-006,1547.570000,1.1400E-006,1547.570000,1.1400E-006,1547.570000,1.1400E-006,1547.570000,1.1400E-006,1547.570000,1.1400E-006,1547.570000,1.1400E-006,1547.570000,1.1400E-006,1547.570000,1.1400E-006
