File,WaveData20070101_041.csv,
1531.730000,3.7940E-008,1531.730000,3.7940E-008,1531.730000,3.7940E-008,1531.730000,3.7940E-008,1531.730000,3.7940E-008,1531.730000,3.7940E-008,1531.730000,3.7940E-008,1531.730000,3.7940E-008,1531.730000,3.7940E-008,1531.730000,3.7940E-008
1531.890000,3.8500E-008,1531.890000,3.8500E-008,1531.890000,3.8500E-008,1531.890000,3.8500E-008,1531.890000,3.8500E-008,1531.890000,3.8500E-008,1531.890000,3.8500E-008,1531.890000,3.8500E-008,1531.890000,3.8500E-008,1531.890000,3.8500E-008
1532.050000,7.6480E-008,1532.050000,7.6480E-008,1532.050000,7.6480E-008,1532.050000,7.6480E-008,1532.050000,7.6480E-008,1532.050000,7.6480E-008,1532.050000,7.6480E-008,1532.050000,7.6480E-008,1532.050000,7.6480E-008,1532.050000,7.6480E-008
1532.210000,7.6250E-008,1532.210000,7.6250E-008,1532.210000,7.6250E-008,1532.210000,7.6250E-008,1532.210000,7.6250E-008,1532.210000,7.6250E-008,1532.210000,7.6250E-008,1532.210000,7.6250E-008,1532.210000,7.6250E-008,1532.210000,7.6250E-008
1532.370000,1.1550E-007,1532.370000,1.1550E-007,1532.370000,1.1550E-007,1532.370000,1.1550E-007,1532.370000,1.1550E-007,1532.370000,1.1550E-007,1532.370000,1.1550E-007,1532.370000,1.1550E-007,1532.370000,1.1550E-007,1532.370000,1.1550E-007
1532.530000,1.5960E-007,1532.530000,1.5960E-007,1532.530000,1.5960E-007,1532.530000,1.5960E-007,1532.530000,1.5960E-007,1532.530000,1.5960E-007,1532.530000,1.5960E-007,1532.530000,1.5960E-007,1532.530000,1.5960E-007,1532.530000,1.5960E-007
1532.690000,2.0140E-007,1532.690000,2.0140E-007,1532.690000,2.0140E-007,1532.690000,2.0140E-007,1532.690000,2.0140E-007,1532.690000,2.0140E-007,1532.690000,2.0140E-007,1532.690000,2.0140E-007,1532.690000,2.0140E-007,1532.690000,2.0140E-007
1532.850000,2.1180E-007,1532.850000,2.1180E-007,1532.850000,2.1180E-007,1532.850000,2.1180E-007,1532.850000,2.1180E-007,1532.850000,2.1180E-007,1532.850000,2.1180E-007,1532.850000,2.1180E-007,1532.850000,2.1180E-007,1532.850000,2.1180E-007
1533.010000,1.8280E-007,1533.010000,1.8280E-007,1533.010000,1.8280E-007,1533.010000,1.8280E-007,1533.010000,1.8280E-007,1533.010000,1.8280E-007,1533.010000,1.8280E-007,1533.010000,1.8280E-007,1533.010000,1.8280E-007,1533.010000,1.8280E-007
1533.170000,1.1980E-007,1533.170000,1.1980E-007,1533.170000,1.1980E-007,1533.170000,1.1980E-007,1533.170000,1.1980E-007,1533.170000,1.1980E-007,1533.170000,1.1980E-007,1533.170000,1.1980E-007,1533.170000,1.1980E-007,1533.170000,1.1980E-007
1533.330000,1.0640E-007,1533.330000,1.0640E-007,1533.330000,1.0640E-007,1533.330000,1.0640E-007,1533.330000,1.0640E-007,1533.330000,1.0640E-007,1533.330000,1.0640E-007,1533.330000,1.0640E-007,1533.330000,1.0640E-007,1533.330000,1.0640E-007
1533.490000,4.5310E-008,1533.490000,4.5310E-008,1533.490000,4.5310E-008,1533.490000,4.5310E-008,1533.490000,4.5310E-008,1533.490000,4.5310E-008,1533.490000,4.5310E-008,1533.490000,4.5310E-008,1533.490000,4.5310E-008,1533.490000,4.5310E-008
1533.650000,5.4450E-008,1533.650000,5.4450E-008,1533.650000,5.4450E-008,1533.650000,5.4450E-008,1533.650000,5.4450E-008,1533.650000,5.4450E-008,1533.650000,5.4450E-008,1533.650000,5.4450E-008,1533.650000,5.4450E-008,1533.650000,5.4450E-008
1533.810000,4.7040E-008,1533.810000,4.7040E-008,1533.810000,4.7040E-008,1533.810000,4.7040E-008,1533.810000,4.7040E-008,1533.810000,4.7040E-008,1533.810000,4.7040E-008,1533.810000,4.7040E-008,1533.810000,4.7040E-008,1533.810000,4.7040E-008
1533.970000,2.4910E-008,1533.970000,2.4910E-008,1533.970000,2.4910E-008,1533.970000,2.4910E-008,1533.970000,2.4910E-008,1533.970000,2.4910E-008,1533.970000,2.4910E-008,1533.970000,2.4910E-008,1533.970000,2.4910E-008,1533.970000,2.4910E-008
1534.130000,2.6510E-008,1534.130000,2.6510E-008,1534.130000,2.6510E-008,1534.130000,2.6510E-008,1534.130000,2.6510E-008,1534.130000,2.6510E-008,1534.130000,2.6510E-008,1534.130000,2.6510E-008,1534.130000,2.6510E-008,1534.130000,2.6510E-008
1534.290000,4.8000E-010,1534.290000,4.8000E-010,1534.290000,4.8000E-010,1534.290000,4.8000E-010,1534.290000,4.8000E-010,1534.290000,4.8000E-010,1534.290000,4.8000E-010,1534.290000,4.8000E-010,1534.290000,4.8000E-010,1534.290000,4.8000E-010
1534.450000,3.2750E-009,1534.450000,3.2750E-009,1534.450000,3.2750E-009,1534.450000,3.2750E-009,1534.450000,3.2750E-009,1534.450000,3.2750E-009,1534.450000,3.2750E-009,1534.450000,3.2750E-009,1534.450000,3.2750E-009,1534.450000,3.2750E-009
1534.610000,2.1030E-008,1534.610000,2.1030E-008,1534.610000,2.1030E-008,1534.610000,2.1030E-008,1534.610000,2.1030E-008,1534.610000,2.1030E-008,1534.610000,2.1030E-008,1534.610000,2.1030E-008,1534.610000,2.1030E-008,1534.610000,2.1030E-008
1534.770000,-9.4130E-009,1534.770000,-9.4130E-009,1534.770000,-9.4130E-009,1534.770000,-9.4130E-009,1534.770000,-9.4130E-009,1534.770000,-9.4130E-009,1534.770000,-9.4130E-009,1534.770000,-9.4130E-009,1534.770000,-9.4130E-009,1534.770000,-9.4130E-009
1534.930000,1.5020E-008,1534.930000,1.5020E-008,1534.930000,1.5020E-008,1534.930000,1.5020E-008,1534.930000,1.5020E-008,1534.930000,1.5020E-008,1534.930000,1.5020E-008,1534.930000,1.5020E-008,1534.930000,1.5020E-008,1534.930000,1.5020E-008
1535.090000,-3.7970E-009,1535.090000,-3.7970E-009,1535.090000,-3.7970E-009,1535.090000,-3.7970E-009,1535.090000,-3.7970E-009,1535.090000,-3.7970E-009,1535.090000,-3.7970E-009,1535.090000,-3.7970E-009,1535.090000,-3.7970E-009,1535.090000,-3.7970E-009
1535.250000,4.4240E-009,1535.250000,4.4240E-009,1535.250000,4.4240E-009,1535.250000,4.4240E-009,1535.250000,4.4240E-009,1535.250000,4.4240E-009,1535.250000,4.4240E-009,1535.250000,4.4240E-009,1535.250000,4.4240E-009,1535.250000,4.4240E-009
1535.410000,1.4850E-008,1535.410000,1.4850E-008,1535.410000,1.4850E-008,1535.410000,1.4850E-008,1535.410000,1.4850E-008,1535.410000,1.4850E-008,1535.410000,1.4850E-008,1535.410000,1.4850E-008,1535.410000,1.4850E-008,1535.410000,1.4850E-008
1535.570000,-9.2100E-009,1535.570000,-9.2100E-009,1535.570000,-9.2100E-009,1535.570000,-9.2100E-009,1535.570000,-9.2100E-009,1535.570000,-9.2100E-009,1535.570000,-9.2100E-009,1535.570000,-9.2100E-009,1535.570000,-9.2100E-009,1535.570000,-9.2100E-009
1535.730000,1.4340E-008,1535.730000,1.4340E-008,1535.730000,1.4340E-008,1535.730000,1.4340E-008,1535.730000,1.4340E-008,1535.730000,1.4340E-008,1535.730000,1.4340E-008,1535.730000,1.4340E-008,1535.730000,1.4340E-008,1535.730000,1.4340E-008
1535.890000,-5.6100E-009,1535.890000,-5.6100E-009,1535.890000,-5.6100E-009,1535.890000,-5.6100E-009,1535.890000,-5.6100E-009,1535.890000,-5.6100E-009,1535.890000,-5.6100E-009,1535.890000,-5.6100E-009,1535.890000,-5.6100E-009,1535.890000,-5.6100E-009
1536.050000,-8.8100E-009,1536.050000,-8.8100E-009,1536.050000,-8.8100E-009,1536.050000,-8.8100E-009,1536.050000,-8.8100E-009,1536.050000,-8.8100E-009,1536.050000,-8.8100E-009,1536.050000,-8.8100E-009,1536.050000,-8.8100E-009,1536.050000,-8.8100E-009
1536.210000,1.4490E-008,1536.210000,1.4490E-008,1536.210000,1.4490E-008,1536.210000,1.4490E-008,1536.210000,1.4490E-008,1536.210000,1.4490E-008,1536.210000,1.4490E-008,1536.210000,1.4490E-008,1536.210000,1.4490E-008,1536.210000,1.4490E-008
1536.370000,2.2370E-008,1536.370000,2.2370E-008,1536.370000,2.2370E-008,1536.370000,2.2370E-008,1536.370000,2.2370E-008,1536.370000,2.2370E-008,1536.370000,2.2370E-008,1536.370000,2.2370E-008,1536.370000,2.2370E-008,1536.370000,2.2370E-008
1536.530000,-4.7010E-009,1536.530000,-4.7010E-009,1536.530000,-4.7010E-009,1536.530000,-4.7010E-009,1536.530000,-4.7010E-009,1536.530000,-4.7010E-009,1536.530000,-4.7010E-009,1536.530000,-4.7010E-009,1536.530000,-4.7010E-009,1536.530000,-4.7010E-009
1536.690000,4.9430E-009,1536.690000,4.9430E-009,1536.690000,4.9430E-009,1536.690000,4.9430E-009,1536.690000,4.9430E-009,1536.690000,4.9430E-009,1536.690000,4.9430E-009,1536.690000,4.9430E-009,1536.690000,4.9430E-009,1536.690000,4.9430E-009
1536.850000,-3.4710E-009,1536.850000,-3.4710E-009,1536.850000,-3.4710E-009,1536.850000,-3.4710E-009,1536.850000,-3.4710E-009,1536.850000,-3.4710E-009,1536.850000,-3.4710E-009,1536.850000,-3.4710E-009,1536.850000,-3.4710E-009,1536.850000,-3.4710E-009
1537.010000,-3.9550E-009,1537.010000,-3.9550E-009,1537.010000,-3.9550E-009,1537.010000,-3.9550E-009,1537.010000,-3.9550E-009,1537.010000,-3.9550E-009,1537.010000,-3.9550E-009,1537.010000,-3.9550E-009,1537.010000,-3.9550E-009,1537.010000,-3.9550E-009
1537.170000,-1.9650E-008,1537.170000,-1.9650E-008,1537.170000,-1.9650E-008,1537.170000,-1.9650E-008,1537.170000,-1.9650E-008,1537.170000,-1.9650E-008,1537.170000,-1.9650E-008,1537.170000,-1.9650E-008,1537.170000,-1.9650E-008,1537.170000,-1.9650E-008
1537.330000,-4.0750E-009,1537.330000,-4.0750E-009,1537.330000,-4.0750E-009,1537.330000,-4.0750E-009,1537.330000,-4.0750E-009,1537.330000,-4.0750E-009,1537.330000,-4.0750E-009,1537.330000,-4.0750E-009,1537.330000,-4.0750E-009,1537.330000,-4.0750E-009
1537.490000,-9.9700E-009,1537.490000,-9.9700E-009,1537.490000,-9.9700E-009,1537.490000,-9.9700E-009,1537.490000,-9.9700E-009,1537.490000,-9.9700E-009,1537.490000,-9.9700E-009,1537.490000,-9.9700E-009,1537.490000,-9.9700E-009,1537.490000,-9.9700E-009
1537.650000,-1.3470E-008,1537.650000,-1.3470E-008,1537.650000,-1.3470E-008,1537.650000,-1.3470E-008,1537.650000,-1.3470E-008,1537.650000,-1.3470E-008,1537.650000,-1.3470E-008,1537.650000,-1.3470E-008,1537.650000,-1.3470E-008,1537.650000,-1.3470E-008
1537.810000,-3.4820E-009,1537.810000,-3.4820E-009,1537.810000,-3.4820E-009,1537.810000,-3.4820E-009,1537.810000,-3.4820E-009,1537.810000,-3.4820E-009,1537.810000,-3.4820E-009,1537.810000,-3.4820E-009,1537.810000,-3.4820E-009,1537.810000,-3.4820E-009
1537.970000,-2.5330E-008,1537.970000,-2.5330E-008,1537.970000,-2.5330E-008,1537.970000,-2.5330E-008,1537.970000,-2.5330E-008,1537.970000,-2.5330E-008,1537.970000,-2.5330E-008,1537.970000,-2.5330E-008,1537.970000,-2.5330E-008,1537.970000,-2.5330E-008
1538.130000,7.5140E-009,1538.130000,7.5140E-009,1538.130000,7.5140E-009,1538.130000,7.5140E-009,1538.130000,7.5140E-009,1538.130000,7.5140E-009,1538.130000,7.5140E-009,1538.130000,7.5140E-009,1538.130000,7.5140E-009,1538.130000,7.5140E-009
1538.290000,-2.0640E-009,1538.290000,-2.0640E-009,1538.290000,-2.0640E-009,1538.290000,-2.0640E-009,1538.290000,-2.0640E-009,1538.290000,-2.0640E-009,1538.290000,-2.0640E-009,1538.290000,-2.0640E-009,1538.290000,-2.0640E-009,1538.290000,-2.0640E-009
1538.450000,-1.0470E-008,1538.450000,-1.0470E-008,1538.450000,-1.0470E-008,1538.450000,-1.0470E-008,1538.450000,-1.0470E-008,1538.450000,-1.0470E-008,1538.450000,-1.0470E-008,1538.450000,-1.0470E-008,1538.450000,-1.0470E-008,1538.450000,-1.0470E-008
1538.610000,-1.6650E-008,1538.610000,-1.6650E-008,1538.610000,-1.6650E-008,1538.610000,-1.6650E-008,1538.610000,-1.6650E-008,1538.610000,-1.6650E-008,1538.610000,-1.6650E-008,1538.610000,-1.6650E-008,1538.610000,-1.6650E-008,1538.610000,-1.6650E-008
1538.770000,4.3050E-009,1538.770000,4.3050E-009,1538.770000,4.3050E-009,1538.770000,4.3050E-009,1538.770000,4.3050E-009,1538.770000,4.3050E-009,1538.770000,4.3050E-009,1538.770000,4.3050E-009,1538.770000,4.3050E-009,1538.770000,4.3050E-009
1538.930000,6.5900E-010,1538.930000,6.5900E-010,1538.930000,6.5900E-010,1538.930000,6.5900E-010,1538.930000,6.5900E-010,1538.930000,6.5900E-010,1538.930000,6.5900E-010,1538.930000,6.5900E-010,1538.930000,6.5900E-010,1538.930000,6.5900E-010
1539.090000,7.7980E-010,1539.090000,7.7980E-010,1539.090000,7.7980E-010,1539.090000,7.7980E-010,1539.090000,7.7980E-010,1539.090000,7.7980E-010,1539.090000,7.7980E-010,1539.090000,7.7980E-010,1539.090000,7.7980E-010,1539.090000,7.7980E-010
1539.250000,-1.9140E-008,1539.250000,-1.9140E-008,1539.250000,-1.9140E-008,1539.250000,-1.9140E-008,1539.250000,-1.9140E-008,1539.250000,-1.9140E-008,1539.250000,-1.9140E-008,1539.250000,-1.9140E-008,1539.250000,-1.9140E-008,1539.250000,-1.9140E-008
1539.410000,-3.0850E-009,1539.410000,-3.0850E-009,1539.410000,-3.0850E-009,1539.410000,-3.0850E-009,1539.410000,-3.0850E-009,1539.410000,-3.0850E-009,1539.410000,-3.0850E-009,1539.410000,-3.0850E-009,1539.410000,-3.0850E-009,1539.410000,-3.0850E-009
1539.570000,1.1090E-008,1539.570000,1.1090E-008,1539.570000,1.1090E-008,1539.570000,1.1090E-008,1539.570000,1.1090E-008,1539.570000,1.1090E-008,1539.570000,1.1090E-008,1539.570000,1.1090E-008,1539.570000,1.1090E-008,1539.570000,1.1090E-008
1539.730000,-8.1240E-010,1539.730000,-8.1240E-010,1539.730000,-8.1240E-010,1539.730000,-8.1240E-010,1539.730000,-8.1240E-010,1539.730000,-8.1240E-010,1539.730000,-8.1240E-010,1539.730000,-8.1240E-010,1539.730000,-8.1240E-010,1539.730000,-8.1240E-010
1539.890000,-2.3950E-008,1539.890000,-2.3950E-008,1539.890000,-2.3950E-008,1539.890000,-2.3950E-008,1539.890000,-2.3950E-008,1539.890000,-2.3950E-008,1539.890000,-2.3950E-008,1539.890000,-2.3950E-008,1539.890000,-2.3950E-008,1539.890000,-2.3950E-008
1540.050000,9.3990E-009,1540.050000,9.3990E-009,1540.050000,9.3990E-009,1540.050000,9.3990E-009,1540.050000,9.3990E-009,1540.050000,9.3990E-009,1540.050000,9.3990E-009,1540.050000,9.3990E-009,1540.050000,9.3990E-009,1540.050000,9.3990E-009
1540.210000,1.3820E-008,1540.210000,1.3820E-008,1540.210000,1.3820E-008,1540.210000,1.3820E-008,1540.210000,1.3820E-008,1540.210000,1.3820E-008,1540.210000,1.3820E-008,1540.210000,1.3820E-008,1540.210000,1.3820E-008,1540.210000,1.3820E-008
1540.370000,1.7240E-009,1540.370000,1.7240E-009,1540.370000,1.7240E-009,1540.370000,1.7240E-009,1540.370000,1.7240E-009,1540.370000,1.7240E-009,1540.370000,1.7240E-009,1540.370000,1.7240E-009,1540.370000,1.7240E-009,1540.370000,1.7240E-009
1540.530000,-1.4900E-008,1540.530000,-1.4900E-008,1540.530000,-1.4900E-008,1540.530000,-1.4900E-008,1540.530000,-1.4900E-008,1540.530000,-1.4900E-008,1540.530000,-1.4900E-008,1540.530000,-1.4900E-008,1540.530000,-1.4900E-008,1540.530000,-1.4900E-008
1540.690000,-1.2220E-008,1540.690000,-1.2220E-008,1540.690000,-1.2220E-008,1540.690000,-1.2220E-008,1540.690000,-1.2220E-008,1540.690000,-1.2220E-008,1540.690000,-1.2220E-008,1540.690000,-1.2220E-008,1540.690000,-1.2220E-008,1540.690000,-1.2220E-008
1540.850000,-1.4350E-008,1540.850000,-1.4350E-008,1540.850000,-1.4350E-008,1540.850000,-1.4350E-008,1540.850000,-1.4350E-008,1540.850000,-1.4350E-008,1540.850000,-1.4350E-008,1540.850000,-1.4350E-008,1540.850000,-1.4350E-008,1540.850000,-1.4350E-008
1541.010000,-1.6050E-009,1541.010000,-1.6050E-009,1541.010000,-1.6050E-009,1541.010000,-1.6050E-009,1541.010000,-1.6050E-009,1541.010000,-1.6050E-009,1541.010000,-1.6050E-009,1541.010000,-1.6050E-009,1541.010000,-1.6050E-009,1541.010000,-1.6050E-009
1541.170000,2.4210E-010,1541.170000,2.4210E-010,1541.170000,2.4210E-010,1541.170000,2.4210E-010,1541.170000,2.4210E-010,1541.170000,2.4210E-010,1541.170000,2.4210E-010,1541.170000,2.4210E-010,1541.170000,2.4210E-010,1541.170000,2.4210E-010
1541.330000,-3.7530E-009,1541.330000,-3.7530E-009,1541.330000,-3.7530E-009,1541.330000,-3.7530E-009,1541.330000,-3.7530E-009,1541.330000,-3.7530E-009,1541.330000,-3.7530E-009,1541.330000,-3.7530E-009,1541.330000,-3.7530E-009,1541.330000,-3.7530E-009
1541.490000,-6.8380E-009,1541.490000,-6.8380E-009,1541.490000,-6.8380E-009,1541.490000,-6.8380E-009,1541.490000,-6.8380E-009,1541.490000,-6.8380E-009,1541.490000,-6.8380E-009,1541.490000,-6.8380E-009,1541.490000,-6.8380E-009,1541.490000,-6.8380E-009
1541.650000,4.3830E-009,1541.650000,4.3830E-009,1541.650000,4.3830E-009,1541.650000,4.3830E-009,1541.650000,4.3830E-009,1541.650000,4.3830E-009,1541.650000,4.3830E-009,1541.650000,4.3830E-009,1541.650000,4.3830E-009,1541.650000,4.3830E-009
1541.810000,-1.3420E-008,1541.810000,-1.3420E-008,1541.810000,-1.3420E-008,1541.810000,-1.3420E-008,1541.810000,-1.3420E-008,1541.810000,-1.3420E-008,1541.810000,-1.3420E-008,1541.810000,-1.3420E-008,1541.810000,-1.3420E-008,1541.810000,-1.3420E-008
1541.970000,8.1760E-009,1541.970000,8.1760E-009,1541.970000,8.1760E-009,1541.970000,8.1760E-009,1541.970000,8.1760E-009,1541.970000,8.1760E-009,1541.970000,8.1760E-009,1541.970000,8.1760E-009,1541.970000,8.1760E-009,1541.970000,8.1760E-009
1542.130000,1.1280E-008,1542.130000,1.1280E-008,1542.130000,1.1280E-008,1542.130000,1.1280E-008,1542.130000,1.1280E-008,1542.130000,1.1280E-008,1542.130000,1.1280E-008,1542.130000,1.1280E-008,1542.130000,1.1280E-008,1542.130000,1.1280E-008
1542.290000,9.8820E-009,1542.290000,9.8820E-009,1542.290000,9.8820E-009,1542.290000,9.8820E-009,1542.290000,9.8820E-009,1542.290000,9.8820E-009,1542.290000,9.8820E-009,1542.290000,9.8820E-009,1542.290000,9.8820E-009,1542.290000,9.8820E-009
1542.450000,-7.0590E-009,1542.450000,-7.0590E-009,1542.450000,-7.0590E-009,1542.450000,-7.0590E-009,1542.450000,-7.0590E-009,1542.450000,-7.0590E-009,1542.450000,-7.0590E-009,1542.450000,-7.0590E-009,1542.450000,-7.0590E-009,1542.450000,-7.0590E-009
1542.610000,3.3120E-010,1542.610000,3.3120E-010,1542.610000,3.3120E-010,1542.610000,3.3120E-010,1542.610000,3.3120E-010,1542.610000,3.3120E-010,1542.610000,3.3120E-010,1542.610000,3.3120E-010,1542.610000,3.3120E-010,1542.610000,3.3120E-010
1542.770000,-6.8780E-009,1542.770000,-6.8780E-009,1542.770000,-6.8780E-009,1542.770000,-6.8780E-009,1542.770000,-6.8780E-009,1542.770000,-6.8780E-009,1542.770000,-6.8780E-009,1542.770000,-6.8780E-009,1542.770000,-6.8780E-009,1542.770000,-6.8780E-009
1542.930000,6.4250E-009,1542.930000,6.4250E-009,1542.930000,6.4250E-009,1542.930000,6.4250E-009,1542.930000,6.4250E-009,1542.930000,6.4250E-009,1542.930000,6.4250E-009,1542.930000,6.4250E-009,1542.930000,6.4250E-009,1542.930000,6.4250E-009
1543.090000,-3.3260E-009,1543.090000,-3.3260E-009,1543.090000,-3.3260E-009,1543.090000,-3.3260E-009,1543.090000,-3.3260E-009,1543.090000,-3.3260E-009,1543.090000,-3.3260E-009,1543.090000,-3.3260E-009,1543.090000,-3.3260E-009,1543.090000,-3.3260E-009
1543.250000,5.8240E-009,1543.250000,5.8240E-009,1543.250000,5.8240E-009,1543.250000,5.8240E-009,1543.250000,5.8240E-009,1543.250000,5.8240E-009,1543.250000,5.8240E-009,1543.250000,5.8240E-009,1543.250000,5.8240E-009,1543.250000,5.8240E-009
1543.410000,-3.8600E-009,1543.410000,-3.8600E-009,1543.410000,-3.8600E-009,1543.410000,-3.8600E-009,1543.410000,-3.8600E-009,1543.410000,-3.8600E-009,1543.410000,-3.8600E-009,1543.410000,-3.8600E-009,1543.410000,-3.8600E-009,1543.410000,-3.8600E-009
1543.570000,1.2130E-008,1543.570000,1.2130E-008,1543.570000,1.2130E-008,1543.570000,1.2130E-008,1543.570000,1.2130E-008,1543.570000,1.2130E-008,1543.570000,1.2130E-008,1543.570000,1.2130E-008,1543.570000,1.2130E-008,1543.570000,1.2130E-008
1543.730000,2.2000E-009,1543.730000,2.2000E-009,1543.730000,2.2000E-009,1543.730000,2.2000E-009,1543.730000,2.2000E-009,1543.730000,2.2000E-009,1543.730000,2.2000E-009,1543.730000,2.2000E-009,1543.730000,2.2000E-009,1543.730000,2.2000E-009
1543.890000,2.3030E-008,1543.890000,2.3030E-008,1543.890000,2.3030E-008,1543.890000,2.3030E-008,1543.890000,2.3030E-008,1543.890000,2.3030E-008,1543.890000,2.3030E-008,1543.890000,2.3030E-008,1543.890000,2.3030E-008,1543.890000,2.3030E-008
1544.050000,1.2080E-008,1544.050000,1.2080E-008,1544.050000,1.2080E-008,1544.050000,1.2080E-008,1544.050000,1.2080E-008,1544.050000,1.2080E-008,1544.050000,1.2080E-008,1544.050000,1.2080E-008,1544.050000,1.2080E-008,1544.050000,1.2080E-008
1544.210000,1.7230E-008,1544.210000,1.7230E-008,1544.210000,1.7230E-008,1544.210000,1.7230E-008,1544.210000,1.7230E-008,1544.210000,1.7230E-008,1544.210000,1.7230E-008,1544.210000,1.7230E-008,1544.210000,1.7230E-008,1544.210000,1.7230E-008
1544.370000,1.1800E-008,1544.370000,1.1800E-008,1544.370000,1.1800E-008,1544.370000,1.1800E-008,1544.370000,1.1800E-008,1544.370000,1.1800E-008,1544.370000,1.1800E-008,1544.370000,1.1800E-008,1544.370000,1.1800E-008,1544.370000,1.1800E-008
1544.530000,4.6450E-008,1544.530000,4.6450E-008,1544.530000,4.6450E-008,1544.530000,4.6450E-008,1544.530000,4.6450E-008,1544.530000,4.6450E-008,1544.530000,4.6450E-008,1544.530000,4.6450E-008,1544.530000,4.6450E-008,1544.530000,4.6450E-008
1544.690000,4.5600E-008,1544.690000,4.5600E-008,1544.690000,4.5600E-008,1544.690000,4.5600E-008,1544.690000,4.5600E-008,1544.690000,4.5600E-008,1544.690000,4.5600E-008,1544.690000,4.5600E-008,1544.690000,4.5600E-008,1544.690000,4.5600E-008
1544.850000,3.2000E-008,1544.850000,3.2000E-008,1544.850000,3.2000E-008,1544.850000,3.2000E-008,1544.850000,3.2000E-008,1544.850000,3.2000E-008,1544.850000,3.2000E-008,1544.850000,3.2000E-008,1544.850000,3.2000E-008,1544.850000,3.2000E-008
1545.010000,3.6750E-008,1545.010000,3.6750E-008,1545.010000,3.6750E-008,1545.010000,3.6750E-008,1545.010000,3.6750E-008,1545.010000,3.6750E-008,1545.010000,3.6750E-008,1545.010000,3.6750E-008,1545.010000,3.6750E-008,1545.010000,3.6750E-008
1545.170000,3.4820E-008,1545.170000,3.4820E-008,1545.170000,3.4820E-008,1545.170000,3.4820E-008,1545.170000,3.4820E-008,1545.170000,3.4820E-008,1545.170000,3.4820E-008,1545.170000,3.4820E-008,1545.170000,3.4820E-008,1545.170000,3.4820E-008
1545.330000,5.8520E-008,1545.330000,5.8520E-008,1545.330000,5.8520E-008,1545.330000,5.8520E-008,1545.330000,5.8520E-008,1545.330000,5.8520E-008,1545.330000,5.8520E-008,1545.330000,5.8520E-008,1545.330000,5.8520E-008,1545.330000,5.8520E-008
1545.490000,6.5620E-008,1545.490000,6.5620E-008,1545.490000,6.5620E-008,1545.490000,6.5620E-008,1545.490000,6.5620E-008,1545.490000,6.5620E-008,1545.490000,6.5620E-008,1545.490000,6.5620E-008,1545.490000,6.5620E-008,1545.490000,6.5620E-008
1545.650000,7.9240E-008,1545.650000,7.9240E-008,1545.650000,7.9240E-008,1545.650000,7.9240E-008,1545.650000,7.9240E-008,1545.650000,7.9240E-008,1545.650000,7.9240E-008,1545.650000,7.9240E-008,1545.650000,7.9240E-008,1545.650000,7.9240E-008
1545.810000,8.0040E-008,1545.810000,8.0040E-008,1545.810000,8.0040E-008,1545.810000,8.0040E-008,1545.810000,8.0040E-008,1545.810000,8.0040E-008,1545.810000,8.0040E-008,1545.810000,8.0040E-008,1545.810000,8.0040E-008,1545.810000,8.0040E-008
1545.970000,1.0090E-007,1545.970000,1.0090E-007,1545.970000,1.0090E-007,1545.970000,1.0090E-007,1545.970000,1.0090E-007,1545.970000,1.0090E-007,1545.970000,1.0090E-007,1545.970000,1.0090E-007,1545.970000,1.0090E-007,1545.970000,1.0090E-007
1546.130000,1.2340E-007,1546.130000,1.2340E-007,1546.130000,1.2340E-007,1546.130000,1.2340E-007,1546.130000,1.2340E-007,1546.130000,1.2340E-007,1546.130000,1.2340E-007,1546.130000,1.2340E-007,1546.130000,1.2340E-007,1546.130000,1.2340E-007
1546.290000,1.2240E-007,1546.290000,1.2240E-007,1546.290000,1.2240E-007,1546.290000,1.2240E-007,1546.290000,1.2240E-007,1546.290000,1.2240E-007,1546.290000,1.2240E-007,1546.290000,1.2240E-007,1546.290000,1.2240E-007,1546.290000,1.2240E-007
1546.450000,1.5380E-007,1546.450000,1.5380E-007,1546.450000,1.5380E-007,1546.450000,1.5380E-007,1546.450000,1.5380E-007,1546.450000,1.5380E-007,1546.450000,1.5380E-007,1546.450000,1.5380E-007,1546.450000,1.5380E-007,1546.450000,1.5380E-007
1546.610000,2.2700E-007,1546.610000,2.2700E-007,1546.610000,2.2700E-007,1546.610000,2.2700E-007,1546.610000,2.2700E-007,1546.610000,2.2700E-007,1546.610000,2.2700E-007,1546.610000,2.2700E-007,1546.610000,2.2700E-007,1546.610000,2.2700E-007
1546.770000,2.4750E-007,1546.770000,2.4750E-007,1546.770000,2.4750E-007,1546.770000,2.4750E-007,1546.770000,2.4750E-007,1546.770000,2.4750E-007,1546.770000,2.4750E-007,1546.770000,2.4750E-007,1546.770000,2.4750E-007,1546.770000,2.4750E-007
1546.930000,2.6550E-007,1546.930000,2.6550E-007,1546.930000,2.6550E-007,1546.930000,2.6550E-007,1546.930000,2.6550E-007,1546.930000,2.6550E-007,1546.930000,2.6550E-007,1546.930000,2.6550E-007,1546.930000,2.6550E-007,1546.930000,2.6550E-007
1547.090000,3.2200E-007,1547.090000,3.2200E-007,1547.090000,3.2200E-007,1547.090000,3.2200E-007,1547.090000,3.2200E-007,1547.090000,3.2200E-007,1547.090000,3.2200E-007,1547.090000,3.2200E-007,1547.090000,3.2200E-007,1547.090000,3.2200E-007
