File,WaveData20070101_010.csv,
1532.050000,2.2580E-007,1532.050000,2.2580E-007,1532.050000,2.2580E-007,1532.050000,2.2580E-007,1532.050000,2.2580E-007,1532.050000,2.2580E-007,1532.050000,2.2580E-007,1532.050000,2.2580E-007,1532.050000,2.2580E-007,1532.050000,2.2580E-007
1532.210000,3.5340E-007,1532.210000,3.5340E-007,1532.210000,3.5340E-007,1532.210000,3.5340E-007,1532.210000,3.5340E-007,1532.210000,3.5340E-007,1532.210000,3.5340E-007,1532.210000,3.5340E-007,1532.210000,3.5340E-007,1532.210000,3.5340E-007
1532.370000,5.0310E-007,1532.370000,5.0310E-007,1532.370000,5.0310E-007,1532.370000,5.0310E-007,1532.370000,5.0310E-007,1532.370000,5.0310E-007,1532.370000,5.0310E-007,1532.370000,5.0310E-007,1532.370000,5.0310E-007,1532.370000,5.0310E-007
1532.530000,9.7020E-007,1532.530000,9.7020E-007,1532.530000,9.7020E-007,1532.530000,9.7020E-007,1532.530000,9.7020E-007,1532.530000,9.7020E-007,1532.530000,9.7020E-007,1532.530000,9.7020E-007,1532.530000,9.7020E-007,1532.530000,9.7020E-007
1532.690000,6.4230E-006,1532.690000,6.4230E-006,1532.690000,6.4230E-006,1532.690000,6.4230E-006,1532.690000,6.4230E-006,1532.690000,6.4230E-006,1532.690000,6.4230E-006,1532.690000,6.4230E-006,1532.690000,6.4230E-006,1532.690000,6.4230E-006
1532.850000,9.4660E-006,1532.850000,9.4660E-006,1532.850000,9.4660E-006,1532.850000,9.4660E-006,1532.850000,9.4660E-006,1532.850000,9.4660E-006,1532.850000,9.4660E-006,1532.850000,9.4660E-006,1532.850000,9.4660E-006,1532.850000,9.4660E-006
1533.010000,1.6320E-006,1533.010000,1.6320E-006,1533.010000,1.6320E-006,1533.010000,1.6320E-006,1533.010000,1.6320E-006,1533.010000,1.6320E-006,1533.010000,1.6320E-006,1533.010000,1.6320E-006,1533.010000,1.6320E-006,1533.010000,1.6320E-006
1533.170000,8.1160E-007,1533.170000,8.1160E-007,1533.170000,8.1160E-007,1533.170000,8.1160E-007,1533.170000,8.1160E-007,1533.170000,8.1160E-007,1533.170000,8.1160E-007,1533.170000,8.1160E-007,1533.170000,8.1160E-007,1533.170000,8.1160E-007
1533.330000,4.1030E-007,1533.330000,4.1030E-007,1533.330000,4.1030E-007,1533.330000,4.1030E-007,1533.330000,4.1030E-007,1533.330000,4.1030E-007,1533.330000,4.1030E-007,1533.330000,4.1030E-007,1533.330000,4.1030E-007,1533.330000,4.1030E-007
1533.490000,2.6390E-007,1533.490000,2.6390E-007,1533.490000,2.6390E-007,1533.490000,2.6390E-007,1533.490000,2.6390E-007,1533.490000,2.6390E-007,1533.490000,2.6390E-007,1533.490000,2.6390E-007,1533.490000,2.6390E-007,1533.490000,2.6390E-007
1533.650000,1.9730E-007,1533.650000,1.9730E-007,1533.650000,1.9730E-007,1533.650000,1.9730E-007,1533.650000,1.9730E-007,1533.650000,1.9730E-007,1533.650000,1.9730E-007,1533.650000,1.9730E-007,1533.650000,1.9730E-007,1533.650000,1.9730E-007
1533.810000,1.1350E-007,1533.810000,1.1350E-007,1533.810000,1.1350E-007,1533.810000,1.1350E-007,1533.810000,1.1350E-007,1533.810000,1.1350E-007,1533.810000,1.1350E-007,1533.810000,1.1350E-007,1533.810000,1.1350E-007,1533.810000,1.1350E-007
1533.970000,8.1810E-008,1533.970000,8.1810E-008,1533.970000,8.1810E-008,1533.970000,8.1810E-008,1533.970000,8.1810E-008,1533.970000,8.1810E-008,1533.970000,8.1810E-008,1533.970000,8.1810E-008,1533.970000,8.1810E-008,1533.970000,8.1810E-008
1534.130000,7.3650E-008,1534.130000,7.3650E-008,1534.130000,7.3650E-008,1534.130000,7.3650E-008,1534.130000,7.3650E-008,1534.130000,7.3650E-008,1534.130000,7.3650E-008,1534.130000,7.3650E-008,1534.130000,7.3650E-008,1534.130000,7.3650E-008
1534.290000,5.5930E-008,1534.290000,5.5930E-008,1534.290000,5.5930E-008,1534.290000,5.5930E-008,1534.290000,5.5930E-008,1534.290000,5.5930E-008,1534.290000,5.5930E-008,1534.290000,5.5930E-008,1534.290000,5.5930E-008,1534.290000,5.5930E-008
1534.450000,4.2000E-008,1534.450000,4.2000E-008,1534.450000,4.2000E-008,1534.450000,4.2000E-008,1534.450000,4.2000E-008,1534.450000,4.2000E-008,1534.450000,4.2000E-008,1534.450000,4.2000E-008,1534.450000,4.2000E-008,1534.450000,4.2000E-008
1534.610000,2.9460E-008,1534.610000,2.9460E-008,1534.610000,2.9460E-008,1534.610000,2.9460E-008,1534.610000,2.9460E-008,1534.610000,2.9460E-008,1534.610000,2.9460E-008,1534.610000,2.9460E-008,1534.610000,2.9460E-008,1534.610000,2.9460E-008
1534.770000,3.7670E-008,1534.770000,3.7670E-008,1534.770000,3.7670E-008,1534.770000,3.7670E-008,1534.770000,3.7670E-008,1534.770000,3.7670E-008,1534.770000,3.7670E-008,1534.770000,3.7670E-008,1534.770000,3.7670E-008,1534.770000,3.7670E-008
1534.930000,3.1290E-008,1534.930000,3.1290E-008,1534.930000,3.1290E-008,1534.930000,3.1290E-008,1534.930000,3.1290E-008,1534.930000,3.1290E-008,1534.930000,3.1290E-008,1534.930000,3.1290E-008,1534.930000,3.1290E-008,1534.930000,3.1290E-008
1535.090000,2.5510E-008,1535.090000,2.5510E-008,1535.090000,2.5510E-008,1535.090000,2.5510E-008,1535.090000,2.5510E-008,1535.090000,2.5510E-008,1535.090000,2.5510E-008,1535.090000,2.5510E-008,1535.090000,2.5510E-008,1535.090000,2.5510E-008
1535.250000,3.0660E-008,1535.250000,3.0660E-008,1535.250000,3.0660E-008,1535.250000,3.0660E-008,1535.250000,3.0660E-008,1535.250000,3.0660E-008,1535.250000,3.0660E-008,1535.250000,3.0660E-008,1535.250000,3.0660E-008,1535.250000,3.0660E-008
1535.410000,2.3550E-008,1535.410000,2.3550E-008,1535.410000,2.3550E-008,1535.410000,2.3550E-008,1535.410000,2.3550E-008,1535.410000,2.3550E-008,1535.410000,2.3550E-008,1535.410000,2.3550E-008,1535.410000,2.3550E-008,1535.410000,2.3550E-008
1535.570000,1.0360E-008,1535.570000,1.0360E-008,1535.570000,1.0360E-008,1535.570000,1.0360E-008,1535.570000,1.0360E-008,1535.570000,1.0360E-008,1535.570000,1.0360E-008,1535.570000,1.0360E-008,1535.570000,1.0360E-008,1535.570000,1.0360E-008
1535.730000,7.8880E-009,1535.730000,7.8880E-009,1535.730000,7.8880E-009,1535.730000,7.8880E-009,1535.730000,7.8880E-009,1535.730000,7.8880E-009,1535.730000,7.8880E-009,1535.730000,7.8880E-009,1535.730000,7.8880E-009,1535.730000,7.8880E-009
1535.890000,2.6650E-008,1535.890000,2.6650E-008,1535.890000,2.6650E-008,1535.890000,2.6650E-008,1535.890000,2.6650E-008,1535.890000,2.6650E-008,1535.890000,2.6650E-008,1535.890000,2.6650E-008,1535.890000,2.6650E-008,1535.890000,2.6650E-008
1536.050000,2.7590E-008,1536.050000,2.7590E-008,1536.050000,2.7590E-008,1536.050000,2.7590E-008,1536.050000,2.7590E-008,1536.050000,2.7590E-008,1536.050000,2.7590E-008,1536.050000,2.7590E-008,1536.050000,2.7590E-008,1536.050000,2.7590E-008
1536.210000,1.1820E-008,1536.210000,1.1820E-008,1536.210000,1.1820E-008,1536.210000,1.1820E-008,1536.210000,1.1820E-008,1536.210000,1.1820E-008,1536.210000,1.1820E-008,1536.210000,1.1820E-008,1536.210000,1.1820E-008,1536.210000,1.1820E-008
1536.370000,8.3050E-009,1536.370000,8.3050E-009,1536.370000,8.3050E-009,1536.370000,8.3050E-009,1536.370000,8.3050E-009,1536.370000,8.3050E-009,1536.370000,8.3050E-009,1536.370000,8.3050E-009,1536.370000,8.3050E-009,1536.370000,8.3050E-009
1536.530000,2.9230E-008,1536.530000,2.9230E-008,1536.530000,2.9230E-008,1536.530000,2.9230E-008,1536.530000,2.9230E-008,1536.530000,2.9230E-008,1536.530000,2.9230E-008,1536.530000,2.9230E-008,1536.530000,2.9230E-008,1536.530000,2.9230E-008
1536.690000,3.2480E-008,1536.690000,3.2480E-008,1536.690000,3.2480E-008,1536.690000,3.2480E-008,1536.690000,3.2480E-008,1536.690000,3.2480E-008,1536.690000,3.2480E-008,1536.690000,3.2480E-008,1536.690000,3.2480E-008,1536.690000,3.2480E-008
1536.850000,1.0140E-008,1536.850000,1.0140E-008,1536.850000,1.0140E-008,1536.850000,1.0140E-008,1536.850000,1.0140E-008,1536.850000,1.0140E-008,1536.850000,1.0140E-008,1536.850000,1.0140E-008,1536.850000,1.0140E-008,1536.850000,1.0140E-008
1537.010000,2.3800E-008,1537.010000,2.3800E-008,1537.010000,2.3800E-008,1537.010000,2.3800E-008,1537.010000,2.3800E-008,1537.010000,2.3800E-008,1537.010000,2.3800E-008,1537.010000,2.3800E-008,1537.010000,2.3800E-008,1537.010000,2.3800E-008
1537.170000,3.5820E-008,1537.170000,3.5820E-008,1537.170000,3.5820E-008,1537.170000,3.5820E-008,1537.170000,3.5820E-008,1537.170000,3.5820E-008,1537.170000,3.5820E-008,1537.170000,3.5820E-008,1537.170000,3.5820E-008,1537.170000,3.5820E-008
1537.330000,7.0180E-008,1537.330000,7.0180E-008,1537.330000,7.0180E-008,1537.330000,7.0180E-008,1537.330000,7.0180E-008,1537.330000,7.0180E-008,1537.330000,7.0180E-008,1537.330000,7.0180E-008,1537.330000,7.0180E-008,1537.330000,7.0180E-008
1537.490000,9.3540E-008,1537.490000,9.3540E-008,1537.490000,9.3540E-008,1537.490000,9.3540E-008,1537.490000,9.3540E-008,1537.490000,9.3540E-008,1537.490000,9.3540E-008,1537.490000,9.3540E-008,1537.490000,9.3540E-008,1537.490000,9.3540E-008
1537.650000,1.4010E-007,1537.650000,1.4010E-007,1537.650000,1.4010E-007,1537.650000,1.4010E-007,1537.650000,1.4010E-007,1537.650000,1.4010E-007,1537.650000,1.4010E-007,1537.650000,1.4010E-007,1537.650000,1.4010E-007,1537.650000,1.4010E-007
1537.810000,3.9390E-007,1537.810000,3.9390E-007,1537.810000,3.9390E-007,1537.810000,3.9390E-007,1537.810000,3.9390E-007,1537.810000,3.9390E-007,1537.810000,3.9390E-007,1537.810000,3.9390E-007,1537.810000,3.9390E-007,1537.810000,3.9390E-007
1537.970000,7.4690E-007,1537.970000,7.4690E-007,1537.970000,7.4690E-007,1537.970000,7.4690E-007,1537.970000,7.4690E-007,1537.970000,7.4690E-007,1537.970000,7.4690E-007,1537.970000,7.4690E-007,1537.970000,7.4690E-007,1537.970000,7.4690E-007
1538.130000,4.1580E-007,1538.130000,4.1580E-007,1538.130000,4.1580E-007,1538.130000,4.1580E-007,1538.130000,4.1580E-007,1538.130000,4.1580E-007,1538.130000,4.1580E-007,1538.130000,4.1580E-007,1538.130000,4.1580E-007,1538.130000,4.1580E-007
1538.290000,1.0930E-005,1538.290000,1.0930E-005,1538.290000,1.0930E-005,1538.290000,1.0930E-005,1538.290000,1.0930E-005,1538.290000,1.0930E-005,1538.290000,1.0930E-005,1538.290000,1.0930E-005,1538.290000,1.0930E-005,1538.290000,1.0930E-005
1538.450000,1.1120E-006,1538.450000,1.1120E-006,1538.450000,1.1120E-006,1538.450000,1.1120E-006,1538.450000,1.1120E-006,1538.450000,1.1120E-006,1538.450000,1.1120E-006,1538.450000,1.1120E-006,1538.450000,1.1120E-006,1538.450000,1.1120E-006
1538.610000,2.4690E-006,1538.610000,2.4690E-006,1538.610000,2.4690E-006,1538.610000,2.4690E-006,1538.610000,2.4690E-006,1538.610000,2.4690E-006,1538.610000,2.4690E-006,1538.610000,2.4690E-006,1538.610000,2.4690E-006,1538.610000,2.4690E-006
1538.770000,2.5710E-006,1538.770000,2.5710E-006,1538.770000,2.5710E-006,1538.770000,2.5710E-006,1538.770000,2.5710E-006,1538.770000,2.5710E-006,1538.770000,2.5710E-006,1538.770000,2.5710E-006,1538.770000,2.5710E-006,1538.770000,2.5710E-006
1538.930000,7.7100E-007,1538.930000,7.7100E-007,1538.930000,7.7100E-007,1538.930000,7.7100E-007,1538.930000,7.7100E-007,1538.930000,7.7100E-007,1538.930000,7.7100E-007,1538.930000,7.7100E-007,1538.930000,7.7100E-007,1538.930000,7.7100E-007
1539.090000,8.8470E-007,1539.090000,8.8470E-007,1539.090000,8.8470E-007,1539.090000,8.8470E-007,1539.090000,8.8470E-007,1539.090000,8.8470E-007,1539.090000,8.8470E-007,1539.090000,8.8470E-007,1539.090000,8.8470E-007,1539.090000,8.8470E-007
1539.250000,9.4470E-007,1539.250000,9.4470E-007,1539.250000,9.4470E-007,1539.250000,9.4470E-007,1539.250000,9.4470E-007,1539.250000,9.4470E-007,1539.250000,9.4470E-007,1539.250000,9.4470E-007,1539.250000,9.4470E-007,1539.250000,9.4470E-007
1539.410000,4.2010E-007,1539.410000,4.2010E-007,1539.410000,4.2010E-007,1539.410000,4.2010E-007,1539.410000,4.2010E-007,1539.410000,4.2010E-007,1539.410000,4.2010E-007,1539.410000,4.2010E-007,1539.410000,4.2010E-007,1539.410000,4.2010E-007
1539.570000,7.0190E-007,1539.570000,7.0190E-007,1539.570000,7.0190E-007,1539.570000,7.0190E-007,1539.570000,7.0190E-007,1539.570000,7.0190E-007,1539.570000,7.0190E-007,1539.570000,7.0190E-007,1539.570000,7.0190E-007,1539.570000,7.0190E-007
1539.730000,5.7440E-007,1539.730000,5.7440E-007,1539.730000,5.7440E-007,1539.730000,5.7440E-007,1539.730000,5.7440E-007,1539.730000,5.7440E-007,1539.730000,5.7440E-007,1539.730000,5.7440E-007,1539.730000,5.7440E-007,1539.730000,5.7440E-007
1539.890000,3.9380E-007,1539.890000,3.9380E-007,1539.890000,3.9380E-007,1539.890000,3.9380E-007,1539.890000,3.9380E-007,1539.890000,3.9380E-007,1539.890000,3.9380E-007,1539.890000,3.9380E-007,1539.890000,3.9380E-007,1539.890000,3.9380E-007
1540.050000,3.3360E-007,1540.050000,3.3360E-007,1540.050000,3.3360E-007,1540.050000,3.3360E-007,1540.050000,3.3360E-007,1540.050000,3.3360E-007,1540.050000,3.3360E-007,1540.050000,3.3360E-007,1540.050000,3.3360E-007,1540.050000,3.3360E-007
1540.210000,5.1220E-007,1540.210000,5.1220E-007,1540.210000,5.1220E-007,1540.210000,5.1220E-007,1540.210000,5.1220E-007,1540.210000,5.1220E-007,1540.210000,5.1220E-007,1540.210000,5.1220E-007,1540.210000,5.1220E-007,1540.210000,5.1220E-007
1540.370000,3.7130E-007,1540.370000,3.7130E-007,1540.370000,3.7130E-007,1540.370000,3.7130E-007,1540.370000,3.7130E-007,1540.370000,3.7130E-007,1540.370000,3.7130E-007,1540.370000,3.7130E-007,1540.370000,3.7130E-007,1540.370000,3.7130E-007
1540.530000,2.8250E-007,1540.530000,2.8250E-007,1540.530000,2.8250E-007,1540.530000,2.8250E-007,1540.530000,2.8250E-007,1540.530000,2.8250E-007,1540.530000,2.8250E-007,1540.530000,2.8250E-007,1540.530000,2.8250E-007,1540.530000,2.8250E-007
1540.690000,5.9900E-007,1540.690000,5.9900E-007,1540.690000,5.9900E-007,1540.690000,5.9900E-007,1540.690000,5.9900E-007,1540.690000,5.9900E-007,1540.690000,5.9900E-007,1540.690000,5.9900E-007,1540.690000,5.9900E-007,1540.690000,5.9900E-007
1540.850000,2.7020E-007,1540.850000,2.7020E-007,1540.850000,2.7020E-007,1540.850000,2.7020E-007,1540.850000,2.7020E-007,1540.850000,2.7020E-007,1540.850000,2.7020E-007,1540.850000,2.7020E-007,1540.850000,2.7020E-007,1540.850000,2.7020E-007
1541.010000,6.1940E-007,1541.010000,6.1940E-007,1541.010000,6.1940E-007,1541.010000,6.1940E-007,1541.010000,6.1940E-007,1541.010000,6.1940E-007,1541.010000,6.1940E-007,1541.010000,6.1940E-007,1541.010000,6.1940E-007,1541.010000,6.1940E-007
1541.170000,3.1600E-007,1541.170000,3.1600E-007,1541.170000,3.1600E-007,1541.170000,3.1600E-007,1541.170000,3.1600E-007,1541.170000,3.1600E-007,1541.170000,3.1600E-007,1541.170000,3.1600E-007,1541.170000,3.1600E-007,1541.170000,3.1600E-007
1541.330000,5.4000E-007,1541.330000,5.4000E-007,1541.330000,5.4000E-007,1541.330000,5.4000E-007,1541.330000,5.4000E-007,1541.330000,5.4000E-007,1541.330000,5.4000E-007,1541.330000,5.4000E-007,1541.330000,5.4000E-007,1541.330000,5.4000E-007
1541.490000,4.6630E-007,1541.490000,4.6630E-007,1541.490000,4.6630E-007,1541.490000,4.6630E-007,1541.490000,4.6630E-007,1541.490000,4.6630E-007,1541.490000,4.6630E-007,1541.490000,4.6630E-007,1541.490000,4.6630E-007,1541.490000,4.6630E-007
1541.650000,3.4210E-007,1541.650000,3.4210E-007,1541.650000,3.4210E-007,1541.650000,3.4210E-007,1541.650000,3.4210E-007,1541.650000,3.4210E-007,1541.650000,3.4210E-007,1541.650000,3.4210E-007,1541.650000,3.4210E-007,1541.650000,3.4210E-007
1541.810000,4.2940E-007,1541.810000,4.2940E-007,1541.810000,4.2940E-007,1541.810000,4.2940E-007,1541.810000,4.2940E-007,1541.810000,4.2940E-007,1541.810000,4.2940E-007,1541.810000,4.2940E-007,1541.810000,4.2940E-007,1541.810000,4.2940E-007
1541.970000,7.2410E-007,1541.970000,7.2410E-007,1541.970000,7.2410E-007,1541.970000,7.2410E-007,1541.970000,7.2410E-007,1541.970000,7.2410E-007,1541.970000,7.2410E-007,1541.970000,7.2410E-007,1541.970000,7.2410E-007,1541.970000,7.2410E-007
1542.130000,1.5490E-007,1542.130000,1.5490E-007,1542.130000,1.5490E-007,1542.130000,1.5490E-007,1542.130000,1.5490E-007,1542.130000,1.5490E-007,1542.130000,1.5490E-007,1542.130000,1.5490E-007,1542.130000,1.5490E-007,1542.130000,1.5490E-007
1542.290000,8.4300E-007,1542.290000,8.4300E-007,1542.290000,8.4300E-007,1542.290000,8.4300E-007,1542.290000,8.4300E-007,1542.290000,8.4300E-007,1542.290000,8.4300E-007,1542.290000,8.4300E-007,1542.290000,8.4300E-007,1542.290000,8.4300E-007
1542.450000,4.6090E-007,1542.450000,4.6090E-007,1542.450000,4.6090E-007,1542.450000,4.6090E-007,1542.450000,4.6090E-007,1542.450000,4.6090E-007,1542.450000,4.6090E-007,1542.450000,4.6090E-007,1542.450000,4.6090E-007,1542.450000,4.6090E-007
1542.610000,6.3590E-007,1542.610000,6.3590E-007,1542.610000,6.3590E-007,1542.610000,6.3590E-007,1542.610000,6.3590E-007,1542.610000,6.3590E-007,1542.610000,6.3590E-007,1542.610000,6.3590E-007,1542.610000,6.3590E-007,1542.610000,6.3590E-007
1542.770000,6.0340E-007,1542.770000,6.0340E-007,1542.770000,6.0340E-007,1542.770000,6.0340E-007,1542.770000,6.0340E-007,1542.770000,6.0340E-007,1542.770000,6.0340E-007,1542.770000,6.0340E-007,1542.770000,6.0340E-007,1542.770000,6.0340E-007
1542.930000,8.0040E-007,1542.930000,8.0040E-007,1542.930000,8.0040E-007,1542.930000,8.0040E-007,1542.930000,8.0040E-007,1542.930000,8.0040E-007,1542.930000,8.0040E-007,1542.930000,8.0040E-007,1542.930000,8.0040E-007,1542.930000,8.0040E-007
1543.090000,3.5890E-007,1543.090000,3.5890E-007,1543.090000,3.5890E-007,1543.090000,3.5890E-007,1543.090000,3.5890E-007,1543.090000,3.5890E-007,1543.090000,3.5890E-007,1543.090000,3.5890E-007,1543.090000,3.5890E-007,1543.090000,3.5890E-007
1543.250000,1.1890E-006,1543.250000,1.1890E-006,1543.250000,1.1890E-006,1543.250000,1.1890E-006,1543.250000,1.1890E-006,1543.250000,1.1890E-006,1543.250000,1.1890E-006,1543.250000,1.1890E-006,1543.250000,1.1890E-006,1543.250000,1.1890E-006
1543.410000,6.0930E-007,1543.410000,6.0930E-007,1543.410000,6.0930E-007,1543.410000,6.0930E-007,1543.410000,6.0930E-007,1543.410000,6.0930E-007,1543.410000,6.0930E-007,1543.410000,6.0930E-007,1543.410000,6.0930E-007,1543.410000,6.0930E-007
1543.570000,7.1370E-007,1543.570000,7.1370E-007,1543.570000,7.1370E-007,1543.570000,7.1370E-007,1543.570000,7.1370E-007,1543.570000,7.1370E-007,1543.570000,7.1370E-007,1543.570000,7.1370E-007,1543.570000,7.1370E-007,1543.570000,7.1370E-007
1543.730000,7.7770E-007,1543.730000,7.7770E-007,1543.730000,7.7770E-007,1543.730000,7.7770E-007,1543.730000,7.7770E-007,1543.730000,7.7770E-007,1543.730000,7.7770E-007,1543.730000,7.7770E-007,1543.730000,7.7770E-007,1543.730000,7.7770E-007
1543.890000,1.0550E-006,1543.890000,1.0550E-006,1543.890000,1.0550E-006,1543.890000,1.0550E-006,1543.890000,1.0550E-006,1543.890000,1.0550E-006,1543.890000,1.0550E-006,1543.890000,1.0550E-006,1543.890000,1.0550E-006,1543.890000,1.0550E-006
1544.050000,8.8190E-007,1544.050000,8.8190E-007,1544.050000,8.8190E-007,1544.050000,8.8190E-007,1544.050000,8.8190E-007,1544.050000,8.8190E-007,1544.050000,8.8190E-007,1544.050000,8.8190E-007,1544.050000,8.8190E-007,1544.050000,8.8190E-007
1544.210000,8.1150E-007,1544.210000,8.1150E-007,1544.210000,8.1150E-007,1544.210000,8.1150E-007,1544.210000,8.1150E-007,1544.210000,8.1150E-007,1544.210000,8.1150E-007,1544.210000,8.1150E-007,1544.210000,8.1150E-007,1544.210000,8.1150E-007
1544.370000,1.0740E-006,1544.370000,1.0740E-006,1544.370000,1.0740E-006,1544.370000,1.0740E-006,1544.370000,1.0740E-006,1544.370000,1.0740E-006,1544.370000,1.0740E-006,1544.370000,1.0740E-006,1544.370000,1.0740E-006,1544.370000,1.0740E-006
1544.530000,1.4360E-006,1544.530000,1.4360E-006,1544.530000,1.4360E-006,1544.530000,1.4360E-006,1544.530000,1.4360E-006,1544.530000,1.4360E-006,1544.530000,1.4360E-006,1544.530000,1.4360E-006,1544.530000,1.4360E-006,1544.530000,1.4360E-006
1544.690000,1.1850E-006,1544.690000,1.1850E-006,1544.690000,1.1850E-006,1544.690000,1.1850E-006,1544.690000,1.1850E-006,1544.690000,1.1850E-006,1544.690000,1.1850E-006,1544.690000,1.1850E-006,1544.690000,1.1850E-006,1544.690000,1.1850E-006
1544.850000,1.2080E-006,1544.850000,1.2080E-006,1544.850000,1.2080E-006,1544.850000,1.2080E-006,1544.850000,1.2080E-006,1544.850000,1.2080E-006,1544.850000,1.2080E-006,1544.850000,1.2080E-006,1544.850000,1.2080E-006,1544.850000,1.2080E-006
1545.010000,1.3540E-006,1545.010000,1.3540E-006,1545.010000,1.3540E-006,1545.010000,1.3540E-006,1545.010000,1.3540E-006,1545.010000,1.3540E-006,1545.010000,1.3540E-006,1545.010000,1.3540E-006,1545.010000,1.3540E-006,1545.010000,1.3540E-006
1545.170000,1.3480E-006,1545.170000,1.3480E-006,1545.170000,1.3480E-006,1545.170000,1.3480E-006,1545.170000,1.3480E-006,1545.170000,1.3480E-006,1545.170000,1.3480E-006,1545.170000,1.3480E-006,1545.170000,1.3480E-006,1545.170000,1.3480E-006
1545.330000,1.6760E-006,1545.330000,1.6760E-006,1545.330000,1.6760E-006,1545.330000,1.6760E-006,1545.330000,1.6760E-006,1545.330000,1.6760E-006,1545.330000,1.6760E-006,1545.330000,1.6760E-006,1545.330000,1.6760E-006,1545.330000,1.6760E-006
1545.490000,1.7310E-006,1545.490000,1.7310E-006,1545.490000,1.7310E-006,1545.490000,1.7310E-006,1545.490000,1.7310E-006,1545.490000,1.7310E-006,1545.490000,1.7310E-006,1545.490000,1.7310E-006,1545.490000,1.7310E-006,1545.490000,1.7310E-006
1545.650000,2.1060E-006,1545.650000,2.1060E-006,1545.650000,2.1060E-006,1545.650000,2.1060E-006,1545.650000,2.1060E-006,1545.650000,2.1060E-006,1545.650000,2.1060E-006,1545.650000,2.1060E-006,1545.650000,2.1060E-006,1545.650000,2.1060E-006
1545.810000,2.1450E-006,1545.810000,2.1450E-006,1545.810000,2.1450E-006,1545.810000,2.1450E-006,1545.810000,2.1450E-006,1545.810000,2.1450E-006,1545.810000,2.1450E-006,1545.810000,2.1450E-006,1545.810000,2.1450E-006,1545.810000,2.1450E-006
1545.970000,4.4630E-006,1545.970000,4.4630E-006,1545.970000,4.4630E-006,1545.970000,4.4630E-006,1545.970000,4.4630E-006,1545.970000,4.4630E-006,1545.970000,4.4630E-006,1545.970000,4.4630E-006,1545.970000,4.4630E-006,1545.970000,4.4630E-006
1546.130000,2.2840E-005,1546.130000,2.2840E-005,1546.130000,2.2840E-005,1546.130000,2.2840E-005,1546.130000,2.2840E-005,1546.130000,2.2840E-005,1546.130000,2.2840E-005,1546.130000,2.2840E-005,1546.130000,2.2840E-005,1546.130000,2.2840E-005
1546.290000,3.4970E-006,1546.290000,3.4970E-006,1546.290000,3.4970E-006,1546.290000,3.4970E-006,1546.290000,3.4970E-006,1546.290000,3.4970E-006,1546.290000,3.4970E-006,1546.290000,3.4970E-006,1546.290000,3.4970E-006,1546.290000,3.4970E-006
1546.450000,3.4200E-006,1546.450000,3.4200E-006,1546.450000,3.4200E-006,1546.450000,3.4200E-006,1546.450000,3.4200E-006,1546.450000,3.4200E-006,1546.450000,3.4200E-006,1546.450000,3.4200E-006,1546.450000,3.4200E-006,1546.450000,3.4200E-006
1546.610000,1.7740E-006,1546.610000,1.7740E-006,1546.610000,1.7740E-006,1546.610000,1.7740E-006,1546.610000,1.7740E-006,1546.610000,1.7740E-006,1546.610000,1.7740E-006,1546.610000,1.7740E-006,1546.610000,1.7740E-006,1546.610000,1.7740E-006
1546.770000,1.8570E-006,1546.770000,1.8570E-006,1546.770000,1.8570E-006,1546.770000,1.8570E-006,1546.770000,1.8570E-006,1546.770000,1.8570E-006,1546.770000,1.8570E-006,1546.770000,1.8570E-006,1546.770000,1.8570E-006,1546.770000,1.8570E-006
1546.930000,2.8850E-006,1546.930000,2.8850E-006,1546.930000,2.8850E-006,1546.930000,2.8850E-006,1546.930000,2.8850E-006,1546.930000,2.8850E-006,1546.930000,2.8850E-006,1546.930000,2.8850E-006,1546.930000,2.8850E-006,1546.930000,2.8850E-006
1547.090000,1.2260E-006,1547.090000,1.2260E-006,1547.090000,1.2260E-006,1547.090000,1.2260E-006,1547.090000,1.2260E-006,1547.090000,1.2260E-006,1547.090000,1.2260E-006,1547.090000,1.2260E-006,1547.090000,1.2260E-006,1547.090000,1.2260E-006
1547.250000,3.5440E-006,1547.250000,3.5440E-006,1547.250000,3.5440E-006,1547.250000,3.5440E-006,1547.250000,3.5440E-006,1547.250000,3.5440E-006,1547.250000,3.5440E-006,1547.250000,3.5440E-006,1547.250000,3.5440E-006,1547.250000,3.5440E-006
1547.410000,1.9270E-006,1547.410000,1.9270E-006,1547.410000,1.9270E-006,1547.410000,1.9270E-006,1547.410000,1.9270E-006,1547.410000,1.9270E-006,1547.410000,1.9270E-006,1547.410000,1.9270E-006,1547.410000,1.9270E-006,1547.410000,1.9270E-006
1547.570000,3.4860E-006,1547.570000,3.4860E-006,1547.570000,3.4860E-006,1547.570000,3.4860E-006,1547.570000,3.4860E-006,1547.570000,3.4860E-006,1547.570000,3.4860E-006,1547.570000,3.4860E-006,1547.570000,3.4860E-006,1547.570000,3.4860E-006
1547.730000,1.1800E-006,1547.730000,1.1800E-006,1547.730000,1.1800E-006,1547.730000,1.1800E-006,1547.730000,1.1800E-006,1547.730000,1.1800E-006,1547.730000,1.1800E-006,1547.730000,1.1800E-006,1547.730000,1.1800E-006,1547.730000,1.1800E-006
