File,WaveData20070101_036.csv,
1531.730000,-8.3640E-009,1531.730000,-8.3640E-009,1531.730000,-8.3640E-009,1531.730000,-8.3640E-009,1531.730000,-8.3640E-009,1531.730000,-8.3640E-009,1531.730000,-8.3640E-009,1531.730000,-8.3640E-009,1531.730000,-8.3640E-009,1531.730000,-8.3640E-009
1531.890000,-1.8710E-008,1531.890000,-1.8710E-008,1531.890000,-1.8710E-008,1531.890000,-1.8710E-008,1531.890000,-1.8710E-008,1531.890000,-1.8710E-008,1531.890000,-1.8710E-008,1531.890000,-1.8710E-008,1531.890000,-1.8710E-008,1531.890000,-1.8710E-008
1532.050000,-2.0160E-008,1532.050000,-2.0160E-008,1532.050000,-2.0160E-008,1532.050000,-2.0160E-008,1532.050000,-2.0160E-008,1532.050000,-2.0160E-008,1532.050000,-2.0160E-008,1532.050000,-2.0160E-008,1532.050000,-2.0160E-008,1532.050000,-2.0160E-008
1532.210000,1.7750E-008,1532.210000,1.7750E-008,1532.210000,1.7750E-008,1532.210000,1.7750E-008,1532.210000,1.7750E-008,1532.210000,1.7750E-008,1532.210000,1.7750E-008,1532.210000,1.7750E-008,1532.210000,1.7750E-008,1532.210000,1.7750E-008
1532.370000,-1.2870E-008,1532.370000,-1.2870E-008,1532.370000,-1.2870E-008,1532.370000,-1.2870E-008,1532.370000,-1.2870E-008,1532.370000,-1.2870E-008,1532.370000,-1.2870E-008,1532.370000,-1.2870E-008,1532.370000,-1.2870E-008,1532.370000,-1.2870E-008
1532.530000,-8.7470E-009,1532.530000,-8.7470E-009,1532.530000,-8.7470E-009,1532.530000,-8.7470E-009,1532.530000,-8.7470E-009,1532.530000,-8.7470E-009,1532.530000,-8.7470E-009,1532.530000,-8.7470E-009,1532.530000,-8.7470E-009,1532.530000,-8.7470E-009
1532.690000,-2.7470E-008,1532.690000,-2.7470E-008,1532.690000,-2.7470E-008,1532.690000,-2.7470E-008,1532.690000,-2.7470E-008,1532.690000,-2.7470E-008,1532.690000,-2.7470E-008,1532.690000,-2.7470E-008,1532.690000,-2.7470E-008,1532.690000,-2.7470E-008
1532.850000,7.7020E-009,1532.850000,7.7020E-009,1532.850000,7.7020E-009,1532.850000,7.7020E-009,1532.850000,7.7020E-009,1532.850000,7.7020E-009,1532.850000,7.7020E-009,1532.850000,7.7020E-009,1532.850000,7.7020E-009,1532.850000,7.7020E-009
1533.010000,-8.3780E-009,1533.010000,-8.3780E-009,1533.010000,-8.3780E-009,1533.010000,-8.3780E-009,1533.010000,-8.3780E-009,1533.010000,-8.3780E-009,1533.010000,-8.3780E-009,1533.010000,-8.3780E-009,1533.010000,-8.3780E-009,1533.010000,-8.3780E-009
1533.170000,1.6770E-009,1533.170000,1.6770E-009,1533.170000,1.6770E-009,1533.170000,1.6770E-009,1533.170000,1.6770E-009,1533.170000,1.6770E-009,1533.170000,1.6770E-009,1533.170000,1.6770E-009,1533.170000,1.6770E-009,1533.170000,1.6770E-009
1533.330000,-9.6750E-009,1533.330000,-9.6750E-009,1533.330000,-9.6750E-009,1533.330000,-9.6750E-009,1533.330000,-9.6750E-009,1533.330000,-9.6750E-009,1533.330000,-9.6750E-009,1533.330000,-9.6750E-009,1533.330000,-9.6750E-009,1533.330000,-9.6750E-009
1533.490000,2.3860E-009,1533.490000,2.3860E-009,1533.490000,2.3860E-009,1533.490000,2.3860E-009,1533.490000,2.3860E-009,1533.490000,2.3860E-009,1533.490000,2.3860E-009,1533.490000,2.3860E-009,1533.490000,2.3860E-009,1533.490000,2.3860E-009
1533.650000,-1.0480E-008,1533.650000,-1.0480E-008,1533.650000,-1.0480E-008,1533.650000,-1.0480E-008,1533.650000,-1.0480E-008,1533.650000,-1.0480E-008,1533.650000,-1.0480E-008,1533.650000,-1.0480E-008,1533.650000,-1.0480E-008,1533.650000,-1.0480E-008
1533.810000,-1.9060E-009,1533.810000,-1.9060E-009,1533.810000,-1.9060E-009,1533.810000,-1.9060E-009,1533.810000,-1.9060E-009,1533.810000,-1.9060E-009,1533.810000,-1.9060E-009,1533.810000,-1.9060E-009,1533.810000,-1.9060E-009,1533.810000,-1.9060E-009
1533.970000,7.1710E-009,1533.970000,7.1710E-009,1533.970000,7.1710E-009,1533.970000,7.1710E-009,1533.970000,7.1710E-009,1533.970000,7.1710E-009,1533.970000,7.1710E-009,1533.970000,7.1710E-009,1533.970000,7.1710E-009,1533.970000,7.1710E-009
1534.130000,-8.5700E-009,1534.130000,-8.5700E-009,1534.130000,-8.5700E-009,1534.130000,-8.5700E-009,1534.130000,-8.5700E-009,1534.130000,-8.5700E-009,1534.130000,-8.5700E-009,1534.130000,-8.5700E-009,1534.130000,-8.5700E-009,1534.130000,-8.5700E-009
1534.290000,-8.0410E-009,1534.290000,-8.0410E-009,1534.290000,-8.0410E-009,1534.290000,-8.0410E-009,1534.290000,-8.0410E-009,1534.290000,-8.0410E-009,1534.290000,-8.0410E-009,1534.290000,-8.0410E-009,1534.290000,-8.0410E-009,1534.290000,-8.0410E-009
1534.450000,-7.5110E-009,1534.450000,-7.5110E-009,1534.450000,-7.5110E-009,1534.450000,-7.5110E-009,1534.450000,-7.5110E-009,1534.450000,-7.5110E-009,1534.450000,-7.5110E-009,1534.450000,-7.5110E-009,1534.450000,-7.5110E-009,1534.450000,-7.5110E-009
1534.610000,-1.3190E-008,1534.610000,-1.3190E-008,1534.610000,-1.3190E-008,1534.610000,-1.3190E-008,1534.610000,-1.3190E-008,1534.610000,-1.3190E-008,1534.610000,-1.3190E-008,1534.610000,-1.3190E-008,1534.610000,-1.3190E-008,1534.610000,-1.3190E-008
1534.770000,8.2970E-009,1534.770000,8.2970E-009,1534.770000,8.2970E-009,1534.770000,8.2970E-009,1534.770000,8.2970E-009,1534.770000,8.2970E-009,1534.770000,8.2970E-009,1534.770000,8.2970E-009,1534.770000,8.2970E-009,1534.770000,8.2970E-009
1534.930000,2.1870E-009,1534.930000,2.1870E-009,1534.930000,2.1870E-009,1534.930000,2.1870E-009,1534.930000,2.1870E-009,1534.930000,2.1870E-009,1534.930000,2.1870E-009,1534.930000,2.1870E-009,1534.930000,2.1870E-009,1534.930000,2.1870E-009
1535.090000,-1.3840E-008,1535.090000,-1.3840E-008,1535.090000,-1.3840E-008,1535.090000,-1.3840E-008,1535.090000,-1.3840E-008,1535.090000,-1.3840E-008,1535.090000,-1.3840E-008,1535.090000,-1.3840E-008,1535.090000,-1.3840E-008,1535.090000,-1.3840E-008
1535.250000,-8.5200E-009,1535.250000,-8.5200E-009,1535.250000,-8.5200E-009,1535.250000,-8.5200E-009,1535.250000,-8.5200E-009,1535.250000,-8.5200E-009,1535.250000,-8.5200E-009,1535.250000,-8.5200E-009,1535.250000,-8.5200E-009,1535.250000,-8.5200E-009
1535.410000,2.5780E-008,1535.410000,2.5780E-008,1535.410000,2.5780E-008,1535.410000,2.5780E-008,1535.410000,2.5780E-008,1535.410000,2.5780E-008,1535.410000,2.5780E-008,1535.410000,2.5780E-008,1535.410000,2.5780E-008,1535.410000,2.5780E-008
1535.570000,-2.8040E-008,1535.570000,-2.8040E-008,1535.570000,-2.8040E-008,1535.570000,-2.8040E-008,1535.570000,-2.8040E-008,1535.570000,-2.8040E-008,1535.570000,-2.8040E-008,1535.570000,-2.8040E-008,1535.570000,-2.8040E-008,1535.570000,-2.8040E-008
1535.730000,8.7780E-010,1535.730000,8.7780E-010,1535.730000,8.7780E-010,1535.730000,8.7780E-010,1535.730000,8.7780E-010,1535.730000,8.7780E-010,1535.730000,8.7780E-010,1535.730000,8.7780E-010,1535.730000,8.7780E-010,1535.730000,8.7780E-010
1535.890000,-7.9050E-009,1535.890000,-7.9050E-009,1535.890000,-7.9050E-009,1535.890000,-7.9050E-009,1535.890000,-7.9050E-009,1535.890000,-7.9050E-009,1535.890000,-7.9050E-009,1535.890000,-7.9050E-009,1535.890000,-7.9050E-009,1535.890000,-7.9050E-009
1536.050000,-1.3800E-008,1536.050000,-1.3800E-008,1536.050000,-1.3800E-008,1536.050000,-1.3800E-008,1536.050000,-1.3800E-008,1536.050000,-1.3800E-008,1536.050000,-1.3800E-008,1536.050000,-1.3800E-008,1536.050000,-1.3800E-008,1536.050000,-1.3800E-008
1536.210000,-1.1010E-008,1536.210000,-1.1010E-008,1536.210000,-1.1010E-008,1536.210000,-1.1010E-008,1536.210000,-1.1010E-008,1536.210000,-1.1010E-008,1536.210000,-1.1010E-008,1536.210000,-1.1010E-008,1536.210000,-1.1010E-008,1536.210000,-1.1010E-008
1536.370000,7.8870E-009,1536.370000,7.8870E-009,1536.370000,7.8870E-009,1536.370000,7.8870E-009,1536.370000,7.8870E-009,1536.370000,7.8870E-009,1536.370000,7.8870E-009,1536.370000,7.8870E-009,1536.370000,7.8870E-009,1536.370000,7.8870E-009
1536.530000,-2.2620E-009,1536.530000,-2.2620E-009,1536.530000,-2.2620E-009,1536.530000,-2.2620E-009,1536.530000,-2.2620E-009,1536.530000,-2.2620E-009,1536.530000,-2.2620E-009,1536.530000,-2.2620E-009,1536.530000,-2.2620E-009,1536.530000,-2.2620E-009
1536.690000,3.3390E-009,1536.690000,3.3390E-009,1536.690000,3.3390E-009,1536.690000,3.3390E-009,1536.690000,3.3390E-009,1536.690000,3.3390E-009,1536.690000,3.3390E-009,1536.690000,3.3390E-009,1536.690000,3.3390E-009,1536.690000,3.3390E-009
1536.850000,-7.1950E-009,1536.850000,-7.1950E-009,1536.850000,-7.1950E-009,1536.850000,-7.1950E-009,1536.850000,-7.1950E-009,1536.850000,-7.1950E-009,1536.850000,-7.1950E-009,1536.850000,-7.1950E-009,1536.850000,-7.1950E-009,1536.850000,-7.1950E-009
1537.010000,-1.2080E-008,1537.010000,-1.2080E-008,1537.010000,-1.2080E-008,1537.010000,-1.2080E-008,1537.010000,-1.2080E-008,1537.010000,-1.2080E-008,1537.010000,-1.2080E-008,1537.010000,-1.2080E-008,1537.010000,-1.2080E-008,1537.010000,-1.2080E-008
1537.170000,-2.0400E-008,1537.170000,-2.0400E-008,1537.170000,-2.0400E-008,1537.170000,-2.0400E-008,1537.170000,-2.0400E-008,1537.170000,-2.0400E-008,1537.170000,-2.0400E-008,1537.170000,-2.0400E-008,1537.170000,-2.0400E-008,1537.170000,-2.0400E-008
1537.330000,-4.7340E-009,1537.330000,-4.7340E-009,1537.330000,-4.7340E-009,1537.330000,-4.7340E-009,1537.330000,-4.7340E-009,1537.330000,-4.7340E-009,1537.330000,-4.7340E-009,1537.330000,-4.7340E-009,1537.330000,-4.7340E-009,1537.330000,-4.7340E-009
1537.490000,-1.3720E-008,1537.490000,-1.3720E-008,1537.490000,-1.3720E-008,1537.490000,-1.3720E-008,1537.490000,-1.3720E-008,1537.490000,-1.3720E-008,1537.490000,-1.3720E-008,1537.490000,-1.3720E-008,1537.490000,-1.3720E-008,1537.490000,-1.3720E-008
1537.650000,2.5810E-009,1537.650000,2.5810E-009,1537.650000,2.5810E-009,1537.650000,2.5810E-009,1537.650000,2.5810E-009,1537.650000,2.5810E-009,1537.650000,2.5810E-009,1537.650000,2.5810E-009,1537.650000,2.5810E-009,1537.650000,2.5810E-009
1537.810000,-6.3710E-009,1537.810000,-6.3710E-009,1537.810000,-6.3710E-009,1537.810000,-6.3710E-009,1537.810000,-6.3710E-009,1537.810000,-6.3710E-009,1537.810000,-6.3710E-009,1537.810000,-6.3710E-009,1537.810000,-6.3710E-009,1537.810000,-6.3710E-009
1537.970000,3.0640E-009,1537.970000,3.0640E-009,1537.970000,3.0640E-009,1537.970000,3.0640E-009,1537.970000,3.0640E-009,1537.970000,3.0640E-009,1537.970000,3.0640E-009,1537.970000,3.0640E-009,1537.970000,3.0640E-009,1537.970000,3.0640E-009
1538.130000,-1.6770E-008,1538.130000,-1.6770E-008,1538.130000,-1.6770E-008,1538.130000,-1.6770E-008,1538.130000,-1.6770E-008,1538.130000,-1.6770E-008,1538.130000,-1.6770E-008,1538.130000,-1.6770E-008,1538.130000,-1.6770E-008,1538.130000,-1.6770E-008
1538.290000,-1.3380E-008,1538.290000,-1.3380E-008,1538.290000,-1.3380E-008,1538.290000,-1.3380E-008,1538.290000,-1.3380E-008,1538.290000,-1.3380E-008,1538.290000,-1.3380E-008,1538.290000,-1.3380E-008,1538.290000,-1.3380E-008,1538.290000,-1.3380E-008
1538.450000,1.1090E-009,1538.450000,1.1090E-009,1538.450000,1.1090E-009,1538.450000,1.1090E-009,1538.450000,1.1090E-009,1538.450000,1.1090E-009,1538.450000,1.1090E-009,1538.450000,1.1090E-009,1538.450000,1.1090E-009,1538.450000,1.1090E-009
1538.610000,-2.0180E-008,1538.610000,-2.0180E-008,1538.610000,-2.0180E-008,1538.610000,-2.0180E-008,1538.610000,-2.0180E-008,1538.610000,-2.0180E-008,1538.610000,-2.0180E-008,1538.610000,-2.0180E-008,1538.610000,-2.0180E-008,1538.610000,-2.0180E-008
1538.770000,7.6660E-009,1538.770000,7.6660E-009,1538.770000,7.6660E-009,1538.770000,7.6660E-009,1538.770000,7.6660E-009,1538.770000,7.6660E-009,1538.770000,7.6660E-009,1538.770000,7.6660E-009,1538.770000,7.6660E-009,1538.770000,7.6660E-009
1538.930000,-6.3260E-009,1538.930000,-6.3260E-009,1538.930000,-6.3260E-009,1538.930000,-6.3260E-009,1538.930000,-6.3260E-009,1538.930000,-6.3260E-009,1538.930000,-6.3260E-009,1538.930000,-6.3260E-009,1538.930000,-6.3260E-009,1538.930000,-6.3260E-009
1539.090000,-4.9750E-009,1539.090000,-4.9750E-009,1539.090000,-4.9750E-009,1539.090000,-4.9750E-009,1539.090000,-4.9750E-009,1539.090000,-4.9750E-009,1539.090000,-4.9750E-009,1539.090000,-4.9750E-009,1539.090000,-4.9750E-009,1539.090000,-4.9750E-009
1539.250000,-6.0400E-009,1539.250000,-6.0400E-009,1539.250000,-6.0400E-009,1539.250000,-6.0400E-009,1539.250000,-6.0400E-009,1539.250000,-6.0400E-009,1539.250000,-6.0400E-009,1539.250000,-6.0400E-009,1539.250000,-6.0400E-009,1539.250000,-6.0400E-009
1539.410000,-2.2400E-009,1539.410000,-2.2400E-009,1539.410000,-2.2400E-009,1539.410000,-2.2400E-009,1539.410000,-2.2400E-009,1539.410000,-2.2400E-009,1539.410000,-2.2400E-009,1539.410000,-2.2400E-009,1539.410000,-2.2400E-009,1539.410000,-2.2400E-009
1539.570000,5.4230E-009,1539.570000,5.4230E-009,1539.570000,5.4230E-009,1539.570000,5.4230E-009,1539.570000,5.4230E-009,1539.570000,5.4230E-009,1539.570000,5.4230E-009,1539.570000,5.4230E-009,1539.570000,5.4230E-009,1539.570000,5.4230E-009
1539.730000,-6.0830E-009,1539.730000,-6.0830E-009,1539.730000,-6.0830E-009,1539.730000,-6.0830E-009,1539.730000,-6.0830E-009,1539.730000,-6.0830E-009,1539.730000,-6.0830E-009,1539.730000,-6.0830E-009,1539.730000,-6.0830E-009,1539.730000,-6.0830E-009
1539.890000,6.8070E-010,1539.890000,6.8070E-010,1539.890000,6.8070E-010,1539.890000,6.8070E-010,1539.890000,6.8070E-010,1539.890000,6.8070E-010,1539.890000,6.8070E-010,1539.890000,6.8070E-010,1539.890000,6.8070E-010,1539.890000,6.8070E-010
1540.050000,2.3050E-010,1540.050000,2.3050E-010,1540.050000,2.3050E-010,1540.050000,2.3050E-010,1540.050000,2.3050E-010,1540.050000,2.3050E-010,1540.050000,2.3050E-010,1540.050000,2.3050E-010,1540.050000,2.3050E-010,1540.050000,2.3050E-010
1540.210000,5.7110E-010,1540.210000,5.7110E-010,1540.210000,5.7110E-010,1540.210000,5.7110E-010,1540.210000,5.7110E-010,1540.210000,5.7110E-010,1540.210000,5.7110E-010,1540.210000,5.7110E-010,1540.210000,5.7110E-010,1540.210000,5.7110E-010
1540.370000,-9.6570E-009,1540.370000,-9.6570E-009,1540.370000,-9.6570E-009,1540.370000,-9.6570E-009,1540.370000,-9.6570E-009,1540.370000,-9.6570E-009,1540.370000,-9.6570E-009,1540.370000,-9.6570E-009,1540.370000,-9.6570E-009,1540.370000,-9.6570E-009
1540.530000,-8.8580E-009,1540.530000,-8.8580E-009,1540.530000,-8.8580E-009,1540.530000,-8.8580E-009,1540.530000,-8.8580E-009,1540.530000,-8.8580E-009,1540.530000,-8.8580E-009,1540.530000,-8.8580E-009,1540.530000,-8.8580E-009,1540.530000,-8.8580E-009
1540.690000,5.6070E-009,1540.690000,5.6070E-009,1540.690000,5.6070E-009,1540.690000,5.6070E-009,1540.690000,5.6070E-009,1540.690000,5.6070E-009,1540.690000,5.6070E-009,1540.690000,5.6070E-009,1540.690000,5.6070E-009,1540.690000,5.6070E-009
1540.850000,1.3080E-009,1540.850000,1.3080E-009,1540.850000,1.3080E-009,1540.850000,1.3080E-009,1540.850000,1.3080E-009,1540.850000,1.3080E-009,1540.850000,1.3080E-009,1540.850000,1.3080E-009,1540.850000,1.3080E-009,1540.850000,1.3080E-009
1541.010000,-2.8710E-009,1541.010000,-2.8710E-009,1541.010000,-2.8710E-009,1541.010000,-2.8710E-009,1541.010000,-2.8710E-009,1541.010000,-2.8710E-009,1541.010000,-2.8710E-009,1541.010000,-2.8710E-009,1541.010000,-2.8710E-009,1541.010000,-2.8710E-009
1541.170000,-1.5070E-008,1541.170000,-1.5070E-008,1541.170000,-1.5070E-008,1541.170000,-1.5070E-008,1541.170000,-1.5070E-008,1541.170000,-1.5070E-008,1541.170000,-1.5070E-008,1541.170000,-1.5070E-008,1541.170000,-1.5070E-008,1541.170000,-1.5070E-008
1541.330000,-3.3680E-009,1541.330000,-3.3680E-009,1541.330000,-3.3680E-009,1541.330000,-3.3680E-009,1541.330000,-3.3680E-009,1541.330000,-3.3680E-009,1541.330000,-3.3680E-009,1541.330000,-3.3680E-009,1541.330000,-3.3680E-009,1541.330000,-3.3680E-009
1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009,1541.490000,2.0580E-009
1541.650000,4.3060E-009,1541.650000,4.3060E-009,1541.650000,4.3060E-009,1541.650000,4.3060E-009,1541.650000,4.3060E-009,1541.650000,4.3060E-009,1541.650000,4.3060E-009,1541.650000,4.3060E-009,1541.650000,4.3060E-009,1541.650000,4.3060E-009
1541.810000,3.8120E-009,1541.810000,3.8120E-009,1541.810000,3.8120E-009,1541.810000,3.8120E-009,1541.810000,3.8120E-009,1541.810000,3.8120E-009,1541.810000,3.8120E-009,1541.810000,3.8120E-009,1541.810000,3.8120E-009,1541.810000,3.8120E-009
1541.970000,-6.2480E-009,1541.970000,-6.2480E-009,1541.970000,-6.2480E-009,1541.970000,-6.2480E-009,1541.970000,-6.2480E-009,1541.970000,-6.2480E-009,1541.970000,-6.2480E-009,1541.970000,-6.2480E-009,1541.970000,-6.2480E-009,1541.970000,-6.2480E-009
1542.130000,-1.5200E-009,1542.130000,-1.5200E-009,1542.130000,-1.5200E-009,1542.130000,-1.5200E-009,1542.130000,-1.5200E-009,1542.130000,-1.5200E-009,1542.130000,-1.5200E-009,1542.130000,-1.5200E-009,1542.130000,-1.5200E-009,1542.130000,-1.5200E-009
1542.290000,-1.8410E-009,1542.290000,-1.8410E-009,1542.290000,-1.8410E-009,1542.290000,-1.8410E-009,1542.290000,-1.8410E-009,1542.290000,-1.8410E-009,1542.290000,-1.8410E-009,1542.290000,-1.8410E-009,1542.290000,-1.8410E-009,1542.290000,-1.8410E-009
1542.450000,8.4050E-009,1542.450000,8.4050E-009,1542.450000,8.4050E-009,1542.450000,8.4050E-009,1542.450000,8.4050E-009,1542.450000,8.4050E-009,1542.450000,8.4050E-009,1542.450000,8.4050E-009,1542.450000,8.4050E-009,1542.450000,8.4050E-009
1542.610000,3.8520E-009,1542.610000,3.8520E-009,1542.610000,3.8520E-009,1542.610000,3.8520E-009,1542.610000,3.8520E-009,1542.610000,3.8520E-009,1542.610000,3.8520E-009,1542.610000,3.8520E-009,1542.610000,3.8520E-009,1542.610000,3.8520E-009
1542.770000,4.5270E-009,1542.770000,4.5270E-009,1542.770000,4.5270E-009,1542.770000,4.5270E-009,1542.770000,4.5270E-009,1542.770000,4.5270E-009,1542.770000,4.5270E-009,1542.770000,4.5270E-009,1542.770000,4.5270E-009,1542.770000,4.5270E-009
1542.930000,7.2980E-009,1542.930000,7.2980E-009,1542.930000,7.2980E-009,1542.930000,7.2980E-009,1542.930000,7.2980E-009,1542.930000,7.2980E-009,1542.930000,7.2980E-009,1542.930000,7.2980E-009,1542.930000,7.2980E-009,1542.930000,7.2980E-009
1543.090000,-1.9440E-009,1543.090000,-1.9440E-009,1543.090000,-1.9440E-009,1543.090000,-1.9440E-009,1543.090000,-1.9440E-009,1543.090000,-1.9440E-009,1543.090000,-1.9440E-009,1543.090000,-1.9440E-009,1543.090000,-1.9440E-009,1543.090000,-1.9440E-009
1543.250000,-6.4650E-009,1543.250000,-6.4650E-009,1543.250000,-6.4650E-009,1543.250000,-6.4650E-009,1543.250000,-6.4650E-009,1543.250000,-6.4650E-009,1543.250000,-6.4650E-009,1543.250000,-6.4650E-009,1543.250000,-6.4650E-009,1543.250000,-6.4650E-009
1543.410000,-6.9470E-009,1543.410000,-6.9470E-009,1543.410000,-6.9470E-009,1543.410000,-6.9470E-009,1543.410000,-6.9470E-009,1543.410000,-6.9470E-009,1543.410000,-6.9470E-009,1543.410000,-6.9470E-009,1543.410000,-6.9470E-009,1543.410000,-6.9470E-009
1543.570000,1.4450E-008,1543.570000,1.4450E-008,1543.570000,1.4450E-008,1543.570000,1.4450E-008,1543.570000,1.4450E-008,1543.570000,1.4450E-008,1543.570000,1.4450E-008,1543.570000,1.4450E-008,1543.570000,1.4450E-008,1543.570000,1.4450E-008
1543.730000,-2.7130E-008,1543.730000,-2.7130E-008,1543.730000,-2.7130E-008,1543.730000,-2.7130E-008,1543.730000,-2.7130E-008,1543.730000,-2.7130E-008,1543.730000,-2.7130E-008,1543.730000,-2.7130E-008,1543.730000,-2.7130E-008,1543.730000,-2.7130E-008
1543.890000,9.7120E-009,1543.890000,9.7120E-009,1543.890000,9.7120E-009,1543.890000,9.7120E-009,1543.890000,9.7120E-009,1543.890000,9.7120E-009,1543.890000,9.7120E-009,1543.890000,9.7120E-009,1543.890000,9.7120E-009,1543.890000,9.7120E-009
1544.050000,-1.4960E-008,1544.050000,-1.4960E-008,1544.050000,-1.4960E-008,1544.050000,-1.4960E-008,1544.050000,-1.4960E-008,1544.050000,-1.4960E-008,1544.050000,-1.4960E-008,1544.050000,-1.4960E-008,1544.050000,-1.4960E-008,1544.050000,-1.4960E-008
1544.210000,4.7390E-009,1544.210000,4.7390E-009,1544.210000,4.7390E-009,1544.210000,4.7390E-009,1544.210000,4.7390E-009,1544.210000,4.7390E-009,1544.210000,4.7390E-009,1544.210000,4.7390E-009,1544.210000,4.7390E-009,1544.210000,4.7390E-009
1544.370000,-1.3080E-008,1544.370000,-1.3080E-008,1544.370000,-1.3080E-008,1544.370000,-1.3080E-008,1544.370000,-1.3080E-008,1544.370000,-1.3080E-008,1544.370000,-1.3080E-008,1544.370000,-1.3080E-008,1544.370000,-1.3080E-008,1544.370000,-1.3080E-008
1544.530000,-1.2040E-008,1544.530000,-1.2040E-008,1544.530000,-1.2040E-008,1544.530000,-1.2040E-008,1544.530000,-1.2040E-008,1544.530000,-1.2040E-008,1544.530000,-1.2040E-008,1544.530000,-1.2040E-008,1544.530000,-1.2040E-008,1544.530000,-1.2040E-008
1544.690000,8.6840E-009,1544.690000,8.6840E-009,1544.690000,8.6840E-009,1544.690000,8.6840E-009,1544.690000,8.6840E-009,1544.690000,8.6840E-009,1544.690000,8.6840E-009,1544.690000,8.6840E-009,1544.690000,8.6840E-009,1544.690000,8.6840E-009
1544.850000,-1.5450E-008,1544.850000,-1.5450E-008,1544.850000,-1.5450E-008,1544.850000,-1.5450E-008,1544.850000,-1.5450E-008,1544.850000,-1.5450E-008,1544.850000,-1.5450E-008,1544.850000,-1.5450E-008,1544.850000,-1.5450E-008,1544.850000,-1.5450E-008
1545.010000,9.3380E-009,1545.010000,9.3380E-009,1545.010000,9.3380E-009,1545.010000,9.3380E-009,1545.010000,9.3380E-009,1545.010000,9.3380E-009,1545.010000,9.3380E-009,1545.010000,9.3380E-009,1545.010000,9.3380E-009,1545.010000,9.3380E-009
1545.170000,-1.1410E-008,1545.170000,-1.1410E-008,1545.170000,-1.1410E-008,1545.170000,-1.1410E-008,1545.170000,-1.1410E-008,1545.170000,-1.1410E-008,1545.170000,-1.1410E-008,1545.170000,-1.1410E-008,1545.170000,-1.1410E-008,1545.170000,-1.1410E-008
1545.330000,-8.3140E-009,1545.330000,-8.3140E-009,1545.330000,-8.3140E-009,1545.330000,-8.3140E-009,1545.330000,-8.3140E-009,1545.330000,-8.3140E-009,1545.330000,-8.3140E-009,1545.330000,-8.3140E-009,1545.330000,-8.3140E-009,1545.330000,-8.3140E-009
1545.490000,-1.5490E-008,1545.490000,-1.5490E-008,1545.490000,-1.5490E-008,1545.490000,-1.5490E-008,1545.490000,-1.5490E-008,1545.490000,-1.5490E-008,1545.490000,-1.5490E-008,1545.490000,-1.5490E-008,1545.490000,-1.5490E-008,1545.490000,-1.5490E-008
1545.650000,-3.0330E-009,1545.650000,-3.0330E-009,1545.650000,-3.0330E-009,1545.650000,-3.0330E-009,1545.650000,-3.0330E-009,1545.650000,-3.0330E-009,1545.650000,-3.0330E-009,1545.650000,-3.0330E-009,1545.650000,-3.0330E-009,1545.650000,-3.0330E-009
1545.810000,5.2940E-009,1545.810000,5.2940E-009,1545.810000,5.2940E-009,1545.810000,5.2940E-009,1545.810000,5.2940E-009,1545.810000,5.2940E-009,1545.810000,5.2940E-009,1545.810000,5.2940E-009,1545.810000,5.2940E-009,1545.810000,5.2940E-009
1545.970000,-9.5740E-009,1545.970000,-9.5740E-009,1545.970000,-9.5740E-009,1545.970000,-9.5740E-009,1545.970000,-9.5740E-009,1545.970000,-9.5740E-009,1545.970000,-9.5740E-009,1545.970000,-9.5740E-009,1545.970000,-9.5740E-009,1545.970000,-9.5740E-009
1546.130000,2.2640E-008,1546.130000,2.2640E-008,1546.130000,2.2640E-008,1546.130000,2.2640E-008,1546.130000,2.2640E-008,1546.130000,2.2640E-008,1546.130000,2.2640E-008,1546.130000,2.2640E-008,1546.130000,2.2640E-008,1546.130000,2.2640E-008
1546.290000,-1.8340E-009,1546.290000,-1.8340E-009,1546.290000,-1.8340E-009,1546.290000,-1.8340E-009,1546.290000,-1.8340E-009,1546.290000,-1.8340E-009,1546.290000,-1.8340E-009,1546.290000,-1.8340E-009,1546.290000,-1.8340E-009,1546.290000,-1.8340E-009
1546.450000,9.4690E-009,1546.450000,9.4690E-009,1546.450000,9.4690E-009,1546.450000,9.4690E-009,1546.450000,9.4690E-009,1546.450000,9.4690E-009,1546.450000,9.4690E-009,1546.450000,9.4690E-009,1546.450000,9.4690E-009,1546.450000,9.4690E-009
1546.610000,-7.1820E-009,1546.610000,-7.1820E-009,1546.610000,-7.1820E-009,1546.610000,-7.1820E-009,1546.610000,-7.1820E-009,1546.610000,-7.1820E-009,1546.610000,-7.1820E-009,1546.610000,-7.1820E-009,1546.610000,-7.1820E-009,1546.610000,-7.1820E-009
1546.770000,-6.2090E-009,1546.770000,-6.2090E-009,1546.770000,-6.2090E-009,1546.770000,-6.2090E-009,1546.770000,-6.2090E-009,1546.770000,-6.2090E-009,1546.770000,-6.2090E-009,1546.770000,-6.2090E-009,1546.770000,-6.2090E-009,1546.770000,-6.2090E-009
