File,WaveData20070101_017.csv,
1531.730000,2.2590E-008,1531.730000,2.2590E-008,1531.730000,2.2590E-008,1531.730000,2.2590E-008,1531.730000,2.2590E-008,1531.730000,2.2590E-008,1531.730000,2.2590E-008,1531.730000,2.2590E-008,1531.730000,2.2590E-008,1531.730000,2.2590E-008
1531.890000,-1.3070E-009,1531.890000,-1.3070E-009,1531.890000,-1.3070E-009,1531.890000,-1.3070E-009,1531.890000,-1.3070E-009,1531.890000,-1.3070E-009,1531.890000,-1.3070E-009,1531.890000,-1.3070E-009,1531.890000,-1.3070E-009,1531.890000,-1.3070E-009
1532.050000,7.1230E-009,1532.050000,7.1230E-009,1532.050000,7.1230E-009,1532.050000,7.1230E-009,1532.050000,7.1230E-009,1532.050000,7.1230E-009,1532.050000,7.1230E-009,1532.050000,7.1230E-009,1532.050000,7.1230E-009,1532.050000,7.1230E-009
1532.210000,1.5890E-009,1532.210000,1.5890E-009,1532.210000,1.5890E-009,1532.210000,1.5890E-009,1532.210000,1.5890E-009,1532.210000,1.5890E-009,1532.210000,1.5890E-009,1532.210000,1.5890E-009,1532.210000,1.5890E-009,1532.210000,1.5890E-009
1532.370000,-2.0620E-008,1532.370000,-2.0620E-008,1532.370000,-2.0620E-008,1532.370000,-2.0620E-008,1532.370000,-2.0620E-008,1532.370000,-2.0620E-008,1532.370000,-2.0620E-008,1532.370000,-2.0620E-008,1532.370000,-2.0620E-008,1532.370000,-2.0620E-008
1532.530000,1.4150E-009,1532.530000,1.4150E-009,1532.530000,1.4150E-009,1532.530000,1.4150E-009,1532.530000,1.4150E-009,1532.530000,1.4150E-009,1532.530000,1.4150E-009,1532.530000,1.4150E-009,1532.530000,1.4150E-009,1532.530000,1.4150E-009
1532.690000,6.5360E-010,1532.690000,6.5360E-010,1532.690000,6.5360E-010,1532.690000,6.5360E-010,1532.690000,6.5360E-010,1532.690000,6.5360E-010,1532.690000,6.5360E-010,1532.690000,6.5360E-010,1532.690000,6.5360E-010,1532.690000,6.5360E-010
1532.850000,2.6350E-008,1532.850000,2.6350E-008,1532.850000,2.6350E-008,1532.850000,2.6350E-008,1532.850000,2.6350E-008,1532.850000,2.6350E-008,1532.850000,2.6350E-008,1532.850000,2.6350E-008,1532.850000,2.6350E-008,1532.850000,2.6350E-008
1533.010000,-1.0010E-009,1533.010000,-1.0010E-009,1533.010000,-1.0010E-009,1533.010000,-1.0010E-009,1533.010000,-1.0010E-009,1533.010000,-1.0010E-009,1533.010000,-1.0010E-009,1533.010000,-1.0010E-009,1533.010000,-1.0010E-009,1533.010000,-1.0010E-009
1533.170000,-5.7410E-009,1533.170000,-5.7410E-009,1533.170000,-5.7410E-009,1533.170000,-5.7410E-009,1533.170000,-5.7410E-009,1533.170000,-5.7410E-009,1533.170000,-5.7410E-009,1533.170000,-5.7410E-009,1533.170000,-5.7410E-009,1533.170000,-5.7410E-009
1533.330000,9.1520E-009,1533.330000,9.1520E-009,1533.330000,9.1520E-009,1533.330000,9.1520E-009,1533.330000,9.1520E-009,1533.330000,9.1520E-009,1533.330000,9.1520E-009,1533.330000,9.1520E-009,1533.330000,9.1520E-009,1533.330000,9.1520E-009
1533.490000,-9.7090E-009,1533.490000,-9.7090E-009,1533.490000,-9.7090E-009,1533.490000,-9.7090E-009,1533.490000,-9.7090E-009,1533.490000,-9.7090E-009,1533.490000,-9.7090E-009,1533.490000,-9.7090E-009,1533.490000,-9.7090E-009,1533.490000,-9.7090E-009
1533.650000,1.4480E-009,1533.650000,1.4480E-009,1533.650000,1.4480E-009,1533.650000,1.4480E-009,1533.650000,1.4480E-009,1533.650000,1.4480E-009,1533.650000,1.4480E-009,1533.650000,1.4480E-009,1533.650000,1.4480E-009,1533.650000,1.4480E-009
1533.810000,-7.8680E-009,1533.810000,-7.8680E-009,1533.810000,-7.8680E-009,1533.810000,-7.8680E-009,1533.810000,-7.8680E-009,1533.810000,-7.8680E-009,1533.810000,-7.8680E-009,1533.810000,-7.8680E-009,1533.810000,-7.8680E-009,1533.810000,-7.8680E-009
1533.970000,-1.0210E-008,1533.970000,-1.0210E-008,1533.970000,-1.0210E-008,1533.970000,-1.0210E-008,1533.970000,-1.0210E-008,1533.970000,-1.0210E-008,1533.970000,-1.0210E-008,1533.970000,-1.0210E-008,1533.970000,-1.0210E-008,1533.970000,-1.0210E-008
1534.130000,-1.1120E-008,1534.130000,-1.1120E-008,1534.130000,-1.1120E-008,1534.130000,-1.1120E-008,1534.130000,-1.1120E-008,1534.130000,-1.1120E-008,1534.130000,-1.1120E-008,1534.130000,-1.1120E-008,1534.130000,-1.1120E-008,1534.130000,-1.1120E-008
1534.290000,1.0750E-008,1534.290000,1.0750E-008,1534.290000,1.0750E-008,1534.290000,1.0750E-008,1534.290000,1.0750E-008,1534.290000,1.0750E-008,1534.290000,1.0750E-008,1534.290000,1.0750E-008,1534.290000,1.0750E-008,1534.290000,1.0750E-008
1534.450000,-5.1090E-009,1534.450000,-5.1090E-009,1534.450000,-5.1090E-009,1534.450000,-5.1090E-009,1534.450000,-5.1090E-009,1534.450000,-5.1090E-009,1534.450000,-5.1090E-009,1534.450000,-5.1090E-009,1534.450000,-5.1090E-009,1534.450000,-5.1090E-009
1534.610000,2.6070E-008,1534.610000,2.6070E-008,1534.610000,2.6070E-008,1534.610000,2.6070E-008,1534.610000,2.6070E-008,1534.610000,2.6070E-008,1534.610000,2.6070E-008,1534.610000,2.6070E-008,1534.610000,2.6070E-008,1534.610000,2.6070E-008
1534.770000,-1.9230E-008,1534.770000,-1.9230E-008,1534.770000,-1.9230E-008,1534.770000,-1.9230E-008,1534.770000,-1.9230E-008,1534.770000,-1.9230E-008,1534.770000,-1.9230E-008,1534.770000,-1.9230E-008,1534.770000,-1.9230E-008,1534.770000,-1.9230E-008
1534.930000,-2.8870E-009,1534.930000,-2.8870E-009,1534.930000,-2.8870E-009,1534.930000,-2.8870E-009,1534.930000,-2.8870E-009,1534.930000,-2.8870E-009,1534.930000,-2.8870E-009,1534.930000,-2.8870E-009,1534.930000,-2.8870E-009,1534.930000,-2.8870E-009
1535.090000,-9.8060E-009,1535.090000,-9.8060E-009,1535.090000,-9.8060E-009,1535.090000,-9.8060E-009,1535.090000,-9.8060E-009,1535.090000,-9.8060E-009,1535.090000,-9.8060E-009,1535.090000,-9.8060E-009,1535.090000,-9.8060E-009,1535.090000,-9.8060E-009
1535.250000,-3.1860E-009,1535.250000,-3.1860E-009,1535.250000,-3.1860E-009,1535.250000,-3.1860E-009,1535.250000,-3.1860E-009,1535.250000,-3.1860E-009,1535.250000,-3.1860E-009,1535.250000,-3.1860E-009,1535.250000,-3.1860E-009,1535.250000,-3.1860E-009
1535.410000,-1.6210E-008,1535.410000,-1.6210E-008,1535.410000,-1.6210E-008,1535.410000,-1.6210E-008,1535.410000,-1.6210E-008,1535.410000,-1.6210E-008,1535.410000,-1.6210E-008,1535.410000,-1.6210E-008,1535.410000,-1.6210E-008,1535.410000,-1.6210E-008
1535.570000,9.3320E-009,1535.570000,9.3320E-009,1535.570000,9.3320E-009,1535.570000,9.3320E-009,1535.570000,9.3320E-009,1535.570000,9.3320E-009,1535.570000,9.3320E-009,1535.570000,9.3320E-009,1535.570000,9.3320E-009,1535.570000,9.3320E-009
1535.730000,-2.1250E-008,1535.730000,-2.1250E-008,1535.730000,-2.1250E-008,1535.730000,-2.1250E-008,1535.730000,-2.1250E-008,1535.730000,-2.1250E-008,1535.730000,-2.1250E-008,1535.730000,-2.1250E-008,1535.730000,-2.1250E-008,1535.730000,-2.1250E-008
1535.890000,-3.4800E-009,1535.890000,-3.4800E-009,1535.890000,-3.4800E-009,1535.890000,-3.4800E-009,1535.890000,-3.4800E-009,1535.890000,-3.4800E-009,1535.890000,-3.4800E-009,1535.890000,-3.4800E-009,1535.890000,-3.4800E-009,1535.890000,-3.4800E-009
1536.050000,9.4800E-009,1536.050000,9.4800E-009,1536.050000,9.4800E-009,1536.050000,9.4800E-009,1536.050000,9.4800E-009,1536.050000,9.4800E-009,1536.050000,9.4800E-009,1536.050000,9.4800E-009,1536.050000,9.4800E-009,1536.050000,9.4800E-009
1536.210000,-1.0920E-008,1536.210000,-1.0920E-008,1536.210000,-1.0920E-008,1536.210000,-1.0920E-008,1536.210000,-1.0920E-008,1536.210000,-1.0920E-008,1536.210000,-1.0920E-008,1536.210000,-1.0920E-008,1536.210000,-1.0920E-008,1536.210000,-1.0920E-008
1536.370000,1.3160E-008,1536.370000,1.3160E-008,1536.370000,1.3160E-008,1536.370000,1.3160E-008,1536.370000,1.3160E-008,1536.370000,1.3160E-008,1536.370000,1.3160E-008,1536.370000,1.3160E-008,1536.370000,1.3160E-008,1536.370000,1.3160E-008
1536.530000,-1.5430E-008,1536.530000,-1.5430E-008,1536.530000,-1.5430E-008,1536.530000,-1.5430E-008,1536.530000,-1.5430E-008,1536.530000,-1.5430E-008,1536.530000,-1.5430E-008,1536.530000,-1.5430E-008,1536.530000,-1.5430E-008,1536.530000,-1.5430E-008
1536.690000,-6.5020E-009,1536.690000,-6.5020E-009,1536.690000,-6.5020E-009,1536.690000,-6.5020E-009,1536.690000,-6.5020E-009,1536.690000,-6.5020E-009,1536.690000,-6.5020E-009,1536.690000,-6.5020E-009,1536.690000,-6.5020E-009,1536.690000,-6.5020E-009
1536.850000,1.0180E-008,1536.850000,1.0180E-008,1536.850000,1.0180E-008,1536.850000,1.0180E-008,1536.850000,1.0180E-008,1536.850000,1.0180E-008,1536.850000,1.0180E-008,1536.850000,1.0180E-008,1536.850000,1.0180E-008,1536.850000,1.0180E-008
1537.010000,-2.1850E-009,1537.010000,-2.1850E-009,1537.010000,-2.1850E-009,1537.010000,-2.1850E-009,1537.010000,-2.1850E-009,1537.010000,-2.1850E-009,1537.010000,-2.1850E-009,1537.010000,-2.1850E-009,1537.010000,-2.1850E-009,1537.010000,-2.1850E-009
1537.170000,2.9110E-009,1537.170000,2.9110E-009,1537.170000,2.9110E-009,1537.170000,2.9110E-009,1537.170000,2.9110E-009,1537.170000,2.9110E-009,1537.170000,2.9110E-009,1537.170000,2.9110E-009,1537.170000,2.9110E-009,1537.170000,2.9110E-009
1537.330000,1.1770E-008,1537.330000,1.1770E-008,1537.330000,1.1770E-008,1537.330000,1.1770E-008,1537.330000,1.1770E-008,1537.330000,1.1770E-008,1537.330000,1.1770E-008,1537.330000,1.1770E-008,1537.330000,1.1770E-008,1537.330000,1.1770E-008
1537.490000,7.5800E-010,1537.490000,7.5800E-010,1537.490000,7.5800E-010,1537.490000,7.5800E-010,1537.490000,7.5800E-010,1537.490000,7.5800E-010,1537.490000,7.5800E-010,1537.490000,7.5800E-010,1537.490000,7.5800E-010,1537.490000,7.5800E-010
1537.650000,-1.8660E-008,1537.650000,-1.8660E-008,1537.650000,-1.8660E-008,1537.650000,-1.8660E-008,1537.650000,-1.8660E-008,1537.650000,-1.8660E-008,1537.650000,-1.8660E-008,1537.650000,-1.8660E-008,1537.650000,-1.8660E-008,1537.650000,-1.8660E-008
1537.810000,-6.3600E-009,1537.810000,-6.3600E-009,1537.810000,-6.3600E-009,1537.810000,-6.3600E-009,1537.810000,-6.3600E-009,1537.810000,-6.3600E-009,1537.810000,-6.3600E-009,1537.810000,-6.3600E-009,1537.810000,-6.3600E-009,1537.810000,-6.3600E-009
1537.970000,1.0450E-008,1537.970000,1.0450E-008,1537.970000,1.0450E-008,1537.970000,1.0450E-008,1537.970000,1.0450E-008,1537.970000,1.0450E-008,1537.970000,1.0450E-008,1537.970000,1.0450E-008,1537.970000,1.0450E-008,1537.970000,1.0450E-008
1538.130000,-3.7010E-009,1538.130000,-3.7010E-009,1538.130000,-3.7010E-009,1538.130000,-3.7010E-009,1538.130000,-3.7010E-009,1538.130000,-3.7010E-009,1538.130000,-3.7010E-009,1538.130000,-3.7010E-009,1538.130000,-3.7010E-009,1538.130000,-3.7010E-009
1538.290000,1.0980E-009,1538.290000,1.0980E-009,1538.290000,1.0980E-009,1538.290000,1.0980E-009,1538.290000,1.0980E-009,1538.290000,1.0980E-009,1538.290000,1.0980E-009,1538.290000,1.0980E-009,1538.290000,1.0980E-009,1538.290000,1.0980E-009
1538.450000,-1.6740E-008,1538.450000,-1.6740E-008,1538.450000,-1.6740E-008,1538.450000,-1.6740E-008,1538.450000,-1.6740E-008,1538.450000,-1.6740E-008,1538.450000,-1.6740E-008,1538.450000,-1.6740E-008,1538.450000,-1.6740E-008,1538.450000,-1.6740E-008
1538.610000,1.1240E-008,1538.610000,1.1240E-008,1538.610000,1.1240E-008,1538.610000,1.1240E-008,1538.610000,1.1240E-008,1538.610000,1.1240E-008,1538.610000,1.1240E-008,1538.610000,1.1240E-008,1538.610000,1.1240E-008,1538.610000,1.1240E-008
1538.770000,7.4140E-009,1538.770000,7.4140E-009,1538.770000,7.4140E-009,1538.770000,7.4140E-009,1538.770000,7.4140E-009,1538.770000,7.4140E-009,1538.770000,7.4140E-009,1538.770000,7.4140E-009,1538.770000,7.4140E-009,1538.770000,7.4140E-009
1538.930000,-7.9510E-009,1538.930000,-7.9510E-009,1538.930000,-7.9510E-009,1538.930000,-7.9510E-009,1538.930000,-7.9510E-009,1538.930000,-7.9510E-009,1538.930000,-7.9510E-009,1538.930000,-7.9510E-009,1538.930000,-7.9510E-009,1538.930000,-7.9510E-009
1539.090000,1.3820E-008,1539.090000,1.3820E-008,1539.090000,1.3820E-008,1539.090000,1.3820E-008,1539.090000,1.3820E-008,1539.090000,1.3820E-008,1539.090000,1.3820E-008,1539.090000,1.3820E-008,1539.090000,1.3820E-008,1539.090000,1.3820E-008
1539.250000,-2.3580E-008,1539.250000,-2.3580E-008,1539.250000,-2.3580E-008,1539.250000,-2.3580E-008,1539.250000,-2.3580E-008,1539.250000,-2.3580E-008,1539.250000,-2.3580E-008,1539.250000,-2.3580E-008,1539.250000,-2.3580E-008,1539.250000,-2.3580E-008
1539.410000,5.1720E-009,1539.410000,5.1720E-009,1539.410000,5.1720E-009,1539.410000,5.1720E-009,1539.410000,5.1720E-009,1539.410000,5.1720E-009,1539.410000,5.1720E-009,1539.410000,5.1720E-009,1539.410000,5.1720E-009,1539.410000,5.1720E-009
1539.570000,-5.9070E-009,1539.570000,-5.9070E-009,1539.570000,-5.9070E-009,1539.570000,-5.9070E-009,1539.570000,-5.9070E-009,1539.570000,-5.9070E-009,1539.570000,-5.9070E-009,1539.570000,-5.9070E-009,1539.570000,-5.9070E-009,1539.570000,-5.9070E-009
1539.730000,1.0320E-008,1539.730000,1.0320E-008,1539.730000,1.0320E-008,1539.730000,1.0320E-008,1539.730000,1.0320E-008,1539.730000,1.0320E-008,1539.730000,1.0320E-008,1539.730000,1.0320E-008,1539.730000,1.0320E-008,1539.730000,1.0320E-008
1539.890000,1.2180E-009,1539.890000,1.2180E-009,1539.890000,1.2180E-009,1539.890000,1.2180E-009,1539.890000,1.2180E-009,1539.890000,1.2180E-009,1539.890000,1.2180E-009,1539.890000,1.2180E-009,1539.890000,1.2180E-009,1539.890000,1.2180E-009
1540.050000,-1.1650E-008,1540.050000,-1.1650E-008,1540.050000,-1.1650E-008,1540.050000,-1.1650E-008,1540.050000,-1.1650E-008,1540.050000,-1.1650E-008,1540.050000,-1.1650E-008,1540.050000,-1.1650E-008,1540.050000,-1.1650E-008,1540.050000,-1.1650E-008
1540.210000,1.1320E-008,1540.210000,1.1320E-008,1540.210000,1.1320E-008,1540.210000,1.1320E-008,1540.210000,1.1320E-008,1540.210000,1.1320E-008,1540.210000,1.1320E-008,1540.210000,1.1320E-008,1540.210000,1.1320E-008,1540.210000,1.1320E-008
1540.370000,-8.2840E-009,1540.370000,-8.2840E-009,1540.370000,-8.2840E-009,1540.370000,-8.2840E-009,1540.370000,-8.2840E-009,1540.370000,-8.2840E-009,1540.370000,-8.2840E-009,1540.370000,-8.2840E-009,1540.370000,-8.2840E-009,1540.370000,-8.2840E-009
1540.530000,6.2530E-009,1540.530000,6.2530E-009,1540.530000,6.2530E-009,1540.530000,6.2530E-009,1540.530000,6.2530E-009,1540.530000,6.2530E-009,1540.530000,6.2530E-009,1540.530000,6.2530E-009,1540.530000,6.2530E-009,1540.530000,6.2530E-009
1540.690000,-2.0030E-008,1540.690000,-2.0030E-008,1540.690000,-2.0030E-008,1540.690000,-2.0030E-008,1540.690000,-2.0030E-008,1540.690000,-2.0030E-008,1540.690000,-2.0030E-008,1540.690000,-2.0030E-008,1540.690000,-2.0030E-008,1540.690000,-2.0030E-008
1540.850000,-5.7840E-009,1540.850000,-5.7840E-009,1540.850000,-5.7840E-009,1540.850000,-5.7840E-009,1540.850000,-5.7840E-009,1540.850000,-5.7840E-009,1540.850000,-5.7840E-009,1540.850000,-5.7840E-009,1540.850000,-5.7840E-009,1540.850000,-5.7840E-009
1541.010000,5.9400E-010,1541.010000,5.9400E-010,1541.010000,5.9400E-010,1541.010000,5.9400E-010,1541.010000,5.9400E-010,1541.010000,5.9400E-010,1541.010000,5.9400E-010,1541.010000,5.9400E-010,1541.010000,5.9400E-010,1541.010000,5.9400E-010
1541.170000,1.8140E-008,1541.170000,1.8140E-008,1541.170000,1.8140E-008,1541.170000,1.8140E-008,1541.170000,1.8140E-008,1541.170000,1.8140E-008,1541.170000,1.8140E-008,1541.170000,1.8140E-008,1541.170000,1.8140E-008,1541.170000,1.8140E-008
1541.330000,2.9720E-009,1541.330000,2.9720E-009,1541.330000,2.9720E-009,1541.330000,2.9720E-009,1541.330000,2.9720E-009,1541.330000,2.9720E-009,1541.330000,2.9720E-009,1541.330000,2.9720E-009,1541.330000,2.9720E-009,1541.330000,2.9720E-009
1541.490000,4.9110E-009,1541.490000,4.9110E-009,1541.490000,4.9110E-009,1541.490000,4.9110E-009,1541.490000,4.9110E-009,1541.490000,4.9110E-009,1541.490000,4.9110E-009,1541.490000,4.9110E-009,1541.490000,4.9110E-009,1541.490000,4.9110E-009
1541.650000,6.1580E-009,1541.650000,6.1580E-009,1541.650000,6.1580E-009,1541.650000,6.1580E-009,1541.650000,6.1580E-009,1541.650000,6.1580E-009,1541.650000,6.1580E-009,1541.650000,6.1580E-009,1541.650000,6.1580E-009,1541.650000,6.1580E-009
1541.810000,-1.5420E-010,1541.810000,-1.5420E-010,1541.810000,-1.5420E-010,1541.810000,-1.5420E-010,1541.810000,-1.5420E-010,1541.810000,-1.5420E-010,1541.810000,-1.5420E-010,1541.810000,-1.5420E-010,1541.810000,-1.5420E-010,1541.810000,-1.5420E-010
1541.970000,4.6060E-009,1541.970000,4.6060E-009,1541.970000,4.6060E-009,1541.970000,4.6060E-009,1541.970000,4.6060E-009,1541.970000,4.6060E-009,1541.970000,4.6060E-009,1541.970000,4.6060E-009,1541.970000,4.6060E-009,1541.970000,4.6060E-009
1542.130000,1.0310E-008,1542.130000,1.0310E-008,1542.130000,1.0310E-008,1542.130000,1.0310E-008,1542.130000,1.0310E-008,1542.130000,1.0310E-008,1542.130000,1.0310E-008,1542.130000,1.0310E-008,1542.130000,1.0310E-008,1542.130000,1.0310E-008
1542.290000,8.6360E-009,1542.290000,8.6360E-009,1542.290000,8.6360E-009,1542.290000,8.6360E-009,1542.290000,8.6360E-009,1542.290000,8.6360E-009,1542.290000,8.6360E-009,1542.290000,8.6360E-009,1542.290000,8.6360E-009,1542.290000,8.6360E-009
1542.450000,1.4570E-008,1542.450000,1.4570E-008,1542.450000,1.4570E-008,1542.450000,1.4570E-008,1542.450000,1.4570E-008,1542.450000,1.4570E-008,1542.450000,1.4570E-008,1542.450000,1.4570E-008,1542.450000,1.4570E-008,1542.450000,1.4570E-008
1542.610000,1.4390E-008,1542.610000,1.4390E-008,1542.610000,1.4390E-008,1542.610000,1.4390E-008,1542.610000,1.4390E-008,1542.610000,1.4390E-008,1542.610000,1.4390E-008,1542.610000,1.4390E-008,1542.610000,1.4390E-008,1542.610000,1.4390E-008
1542.770000,3.9300E-009,1542.770000,3.9300E-009,1542.770000,3.9300E-009,1542.770000,3.9300E-009,1542.770000,3.9300E-009,1542.770000,3.9300E-009,1542.770000,3.9300E-009,1542.770000,3.9300E-009,1542.770000,3.9300E-009,1542.770000,3.9300E-009
1542.930000,6.9880E-009,1542.930000,6.9880E-009,1542.930000,6.9880E-009,1542.930000,6.9880E-009,1542.930000,6.9880E-009,1542.930000,6.9880E-009,1542.930000,6.9880E-009,1542.930000,6.9880E-009,1542.930000,6.9880E-009,1542.930000,6.9880E-009
1543.090000,1.0550E-008,1543.090000,1.0550E-008,1543.090000,1.0550E-008,1543.090000,1.0550E-008,1543.090000,1.0550E-008,1543.090000,1.0550E-008,1543.090000,1.0550E-008,1543.090000,1.0550E-008,1543.090000,1.0550E-008,1543.090000,1.0550E-008
1543.250000,1.3550E-008,1543.250000,1.3550E-008,1543.250000,1.3550E-008,1543.250000,1.3550E-008,1543.250000,1.3550E-008,1543.250000,1.3550E-008,1543.250000,1.3550E-008,1543.250000,1.3550E-008,1543.250000,1.3550E-008,1543.250000,1.3550E-008
1543.410000,-4.8340E-009,1543.410000,-4.8340E-009,1543.410000,-4.8340E-009,1543.410000,-4.8340E-009,1543.410000,-4.8340E-009,1543.410000,-4.8340E-009,1543.410000,-4.8340E-009,1543.410000,-4.8340E-009,1543.410000,-4.8340E-009,1543.410000,-4.8340E-009
1543.570000,1.0460E-008,1543.570000,1.0460E-008,1543.570000,1.0460E-008,1543.570000,1.0460E-008,1543.570000,1.0460E-008,1543.570000,1.0460E-008,1543.570000,1.0460E-008,1543.570000,1.0460E-008,1543.570000,1.0460E-008,1543.570000,1.0460E-008
1543.730000,3.9700E-008,1543.730000,3.9700E-008,1543.730000,3.9700E-008,1543.730000,3.9700E-008,1543.730000,3.9700E-008,1543.730000,3.9700E-008,1543.730000,3.9700E-008,1543.730000,3.9700E-008,1543.730000,3.9700E-008,1543.730000,3.9700E-008
1543.890000,6.7990E-009,1543.890000,6.7990E-009,1543.890000,6.7990E-009,1543.890000,6.7990E-009,1543.890000,6.7990E-009,1543.890000,6.7990E-009,1543.890000,6.7990E-009,1543.890000,6.7990E-009,1543.890000,6.7990E-009,1543.890000,6.7990E-009
1544.050000,4.7610E-010,1544.050000,4.7610E-010,1544.050000,4.7610E-010,1544.050000,4.7610E-010,1544.050000,4.7610E-010,1544.050000,4.7610E-010,1544.050000,4.7610E-010,1544.050000,4.7610E-010,1544.050000,4.7610E-010,1544.050000,4.7610E-010
1544.210000,1.8170E-008,1544.210000,1.8170E-008,1544.210000,1.8170E-008,1544.210000,1.8170E-008,1544.210000,1.8170E-008,1544.210000,1.8170E-008,1544.210000,1.8170E-008,1544.210000,1.8170E-008,1544.210000,1.8170E-008,1544.210000,1.8170E-008
1544.370000,1.9990E-008,1544.370000,1.9990E-008,1544.370000,1.9990E-008,1544.370000,1.9990E-008,1544.370000,1.9990E-008,1544.370000,1.9990E-008,1544.370000,1.9990E-008,1544.370000,1.9990E-008,1544.370000,1.9990E-008,1544.370000,1.9990E-008
1544.530000,3.8380E-008,1544.530000,3.8380E-008,1544.530000,3.8380E-008,1544.530000,3.8380E-008,1544.530000,3.8380E-008,1544.530000,3.8380E-008,1544.530000,3.8380E-008,1544.530000,3.8380E-008,1544.530000,3.8380E-008,1544.530000,3.8380E-008
1544.690000,4.1810E-008,1544.690000,4.1810E-008,1544.690000,4.1810E-008,1544.690000,4.1810E-008,1544.690000,4.1810E-008,1544.690000,4.1810E-008,1544.690000,4.1810E-008,1544.690000,4.1810E-008,1544.690000,4.1810E-008,1544.690000,4.1810E-008
1544.850000,6.3760E-008,1544.850000,6.3760E-008,1544.850000,6.3760E-008,1544.850000,6.3760E-008,1544.850000,6.3760E-008,1544.850000,6.3760E-008,1544.850000,6.3760E-008,1544.850000,6.3760E-008,1544.850000,6.3760E-008,1544.850000,6.3760E-008
1545.010000,5.7680E-008,1545.010000,5.7680E-008,1545.010000,5.7680E-008,1545.010000,5.7680E-008,1545.010000,5.7680E-008,1545.010000,5.7680E-008,1545.010000,5.7680E-008,1545.010000,5.7680E-008,1545.010000,5.7680E-008,1545.010000,5.7680E-008
1545.170000,6.7090E-008,1545.170000,6.7090E-008,1545.170000,6.7090E-008,1545.170000,6.7090E-008,1545.170000,6.7090E-008,1545.170000,6.7090E-008,1545.170000,6.7090E-008,1545.170000,6.7090E-008,1545.170000,6.7090E-008,1545.170000,6.7090E-008
1545.330000,8.0580E-008,1545.330000,8.0580E-008,1545.330000,8.0580E-008,1545.330000,8.0580E-008,1545.330000,8.0580E-008,1545.330000,8.0580E-008,1545.330000,8.0580E-008,1545.330000,8.0580E-008,1545.330000,8.0580E-008,1545.330000,8.0580E-008
1545.490000,9.2020E-008,1545.490000,9.2020E-008,1545.490000,9.2020E-008,1545.490000,9.2020E-008,1545.490000,9.2020E-008,1545.490000,9.2020E-008,1545.490000,9.2020E-008,1545.490000,9.2020E-008,1545.490000,9.2020E-008,1545.490000,9.2020E-008
1545.650000,1.2360E-007,1545.650000,1.2360E-007,1545.650000,1.2360E-007,1545.650000,1.2360E-007,1545.650000,1.2360E-007,1545.650000,1.2360E-007,1545.650000,1.2360E-007,1545.650000,1.2360E-007,1545.650000,1.2360E-007,1545.650000,1.2360E-007
1545.810000,1.5390E-007,1545.810000,1.5390E-007,1545.810000,1.5390E-007,1545.810000,1.5390E-007,1545.810000,1.5390E-007,1545.810000,1.5390E-007,1545.810000,1.5390E-007,1545.810000,1.5390E-007,1545.810000,1.5390E-007,1545.810000,1.5390E-007
1545.970000,1.9760E-007,1545.970000,1.9760E-007,1545.970000,1.9760E-007,1545.970000,1.9760E-007,1545.970000,1.9760E-007,1545.970000,1.9760E-007,1545.970000,1.9760E-007,1545.970000,1.9760E-007,1545.970000,1.9760E-007,1545.970000,1.9760E-007
1546.130000,1.9760E-007,1546.130000,1.9760E-007,1546.130000,1.9760E-007,1546.130000,1.9760E-007,1546.130000,1.9760E-007,1546.130000,1.9760E-007,1546.130000,1.9760E-007,1546.130000,1.9760E-007,1546.130000,1.9760E-007,1546.130000,1.9760E-007
1546.290000,2.3130E-007,1546.290000,2.3130E-007,1546.290000,2.3130E-007,1546.290000,2.3130E-007,1546.290000,2.3130E-007,1546.290000,2.3130E-007,1546.290000,2.3130E-007,1546.290000,2.3130E-007,1546.290000,2.3130E-007,1546.290000,2.3130E-007
1546.450000,2.6750E-007,1546.450000,2.6750E-007,1546.450000,2.6750E-007,1546.450000,2.6750E-007,1546.450000,2.6750E-007,1546.450000,2.6750E-007,1546.450000,2.6750E-007,1546.450000,2.6750E-007,1546.450000,2.6750E-007,1546.450000,2.6750E-007
1546.610000,2.8770E-007,1546.610000,2.8770E-007,1546.610000,2.8770E-007,1546.610000,2.8770E-007,1546.610000,2.8770E-007,1546.610000,2.8770E-007,1546.610000,2.8770E-007,1546.610000,2.8770E-007,1546.610000,2.8770E-007,1546.610000,2.8770E-007
1546.770000,3.1840E-007,1546.770000,3.1840E-007,1546.770000,3.1840E-007,1546.770000,3.1840E-007,1546.770000,3.1840E-007,1546.770000,3.1840E-007,1546.770000,3.1840E-007,1546.770000,3.1840E-007,1546.770000,3.1840E-007,1546.770000,3.1840E-007
1546.930000,3.7030E-007,1546.930000,3.7030E-007,1546.930000,3.7030E-007,1546.930000,3.7030E-007,1546.930000,3.7030E-007,1546.930000,3.7030E-007,1546.930000,3.7030E-007,1546.930000,3.7030E-007,1546.930000,3.7030E-007,1546.930000,3.7030E-007
1547.090000,4.0820E-007,1547.090000,4.0820E-007,1547.090000,4.0820E-007,1547.090000,4.0820E-007,1547.090000,4.0820E-007,1547.090000,4.0820E-007,1547.090000,4.0820E-007,1547.090000,4.0820E-007,1547.090000,4.0820E-007,1547.090000,4.0820E-007
