File,WaveData20070101_024.csv,
1532.050000,1.9510E-006,1532.050000,1.9510E-006,1532.050000,1.9510E-006,1532.050000,1.9510E-006,1532.050000,1.9510E-006,1532.050000,1.9510E-006,1532.050000,1.9510E-006,1532.050000,1.9510E-006,1532.050000,1.9510E-006,1532.050000,1.9510E-006
1532.210000,3.0630E-005,1532.210000,3.0630E-005,1532.210000,3.0630E-005,1532.210000,3.0630E-005,1532.210000,3.0630E-005,1532.210000,3.0630E-005,1532.210000,3.0630E-005,1532.210000,3.0630E-005,1532.210000,3.0630E-005,1532.210000,3.0630E-005
1532.370000,1.5520E-006,1532.370000,1.5520E-006,1532.370000,1.5520E-006,1532.370000,1.5520E-006,1532.370000,1.5520E-006,1532.370000,1.5520E-006,1532.370000,1.5520E-006,1532.370000,1.5520E-006,1532.370000,1.5520E-006,1532.370000,1.5520E-006
1532.530000,1.1470E-006,1532.530000,1.1470E-006,1532.530000,1.1470E-006,1532.530000,1.1470E-006,1532.530000,1.1470E-006,1532.530000,1.1470E-006,1532.530000,1.1470E-006,1532.530000,1.1470E-006,1532.530000,1.1470E-006,1532.530000,1.1470E-006
1532.690000,1.4020E-006,1532.690000,1.4020E-006,1532.690000,1.4020E-006,1532.690000,1.4020E-006,1532.690000,1.4020E-006,1532.690000,1.4020E-006,1532.690000,1.4020E-006,1532.690000,1.4020E-006,1532.690000,1.4020E-006,1532.690000,1.4020E-006
1532.850000,5.0730E-005,1532.850000,5.0730E-005,1532.850000,5.0730E-005,1532.850000,5.0730E-005,1532.850000,5.0730E-005,1532.850000,5.0730E-005,1532.850000,5.0730E-005,1532.850000,5.0730E-005,1532.850000,5.0730E-005,1532.850000,5.0730E-005
1533.010000,2.5940E-006,1533.010000,2.5940E-006,1533.010000,2.5940E-006,1533.010000,2.5940E-006,1533.010000,2.5940E-006,1533.010000,2.5940E-006,1533.010000,2.5940E-006,1533.010000,2.5940E-006,1533.010000,2.5940E-006,1533.010000,2.5940E-006
1533.170000,1.0080E-006,1533.170000,1.0080E-006,1533.170000,1.0080E-006,1533.170000,1.0080E-006,1533.170000,1.0080E-006,1533.170000,1.0080E-006,1533.170000,1.0080E-006,1533.170000,1.0080E-006,1533.170000,1.0080E-006,1533.170000,1.0080E-006
1533.330000,7.5120E-007,1533.330000,7.5120E-007,1533.330000,7.5120E-007,1533.330000,7.5120E-007,1533.330000,7.5120E-007,1533.330000,7.5120E-007,1533.330000,7.5120E-007,1533.330000,7.5120E-007,1533.330000,7.5120E-007,1533.330000,7.5120E-007
1533.490000,4.9230E-007,1533.490000,4.9230E-007,1533.490000,4.9230E-007,1533.490000,4.9230E-007,1533.490000,4.9230E-007,1533.490000,4.9230E-007,1533.490000,4.9230E-007,1533.490000,4.9230E-007,1533.490000,4.9230E-007,1533.490000,4.9230E-007
1533.650000,2.6910E-007,1533.650000,2.6910E-007,1533.650000,2.6910E-007,1533.650000,2.6910E-007,1533.650000,2.6910E-007,1533.650000,2.6910E-007,1533.650000,2.6910E-007,1533.650000,2.6910E-007,1533.650000,2.6910E-007,1533.650000,2.6910E-007
1533.810000,2.1810E-007,1533.810000,2.1810E-007,1533.810000,2.1810E-007,1533.810000,2.1810E-007,1533.810000,2.1810E-007,1533.810000,2.1810E-007,1533.810000,2.1810E-007,1533.810000,2.1810E-007,1533.810000,2.1810E-007,1533.810000,2.1810E-007
1533.970000,1.3160E-007,1533.970000,1.3160E-007,1533.970000,1.3160E-007,1533.970000,1.3160E-007,1533.970000,1.3160E-007,1533.970000,1.3160E-007,1533.970000,1.3160E-007,1533.970000,1.3160E-007,1533.970000,1.3160E-007,1533.970000,1.3160E-007
1534.130000,1.3400E-007,1534.130000,1.3400E-007,1534.130000,1.3400E-007,1534.130000,1.3400E-007,1534.130000,1.3400E-007,1534.130000,1.3400E-007,1534.130000,1.3400E-007,1534.130000,1.3400E-007,1534.130000,1.3400E-007,1534.130000,1.3400E-007
1534.290000,8.3080E-008,1534.290000,8.3080E-008,1534.290000,8.3080E-008,1534.290000,8.3080E-008,1534.290000,8.3080E-008,1534.290000,8.3080E-008,1534.290000,8.3080E-008,1534.290000,8.3080E-008,1534.290000,8.3080E-008,1534.290000,8.3080E-008
1534.450000,6.7910E-008,1534.450000,6.7910E-008,1534.450000,6.7910E-008,1534.450000,6.7910E-008,1534.450000,6.7910E-008,1534.450000,6.7910E-008,1534.450000,6.7910E-008,1534.450000,6.7910E-008,1534.450000,6.7910E-008,1534.450000,6.7910E-008
1534.610000,4.8530E-008,1534.610000,4.8530E-008,1534.610000,4.8530E-008,1534.610000,4.8530E-008,1534.610000,4.8530E-008,1534.610000,4.8530E-008,1534.610000,4.8530E-008,1534.610000,4.8530E-008,1534.610000,4.8530E-008,1534.610000,4.8530E-008
1534.770000,2.5260E-008,1534.770000,2.5260E-008,1534.770000,2.5260E-008,1534.770000,2.5260E-008,1534.770000,2.5260E-008,1534.770000,2.5260E-008,1534.770000,2.5260E-008,1534.770000,2.5260E-008,1534.770000,2.5260E-008,1534.770000,2.5260E-008
1534.930000,1.6490E-008,1534.930000,1.6490E-008,1534.930000,1.6490E-008,1534.930000,1.6490E-008,1534.930000,1.6490E-008,1534.930000,1.6490E-008,1534.930000,1.6490E-008,1534.930000,1.6490E-008,1534.930000,1.6490E-008,1534.930000,1.6490E-008
1535.090000,1.3590E-008,1535.090000,1.3590E-008,1535.090000,1.3590E-008,1535.090000,1.3590E-008,1535.090000,1.3590E-008,1535.090000,1.3590E-008,1535.090000,1.3590E-008,1535.090000,1.3590E-008,1535.090000,1.3590E-008,1535.090000,1.3590E-008
1535.250000,1.7580E-008,1535.250000,1.7580E-008,1535.250000,1.7580E-008,1535.250000,1.7580E-008,1535.250000,1.7580E-008,1535.250000,1.7580E-008,1535.250000,1.7580E-008,1535.250000,1.7580E-008,1535.250000,1.7580E-008,1535.250000,1.7580E-008
1535.410000,1.1330E-008,1535.410000,1.1330E-008,1535.410000,1.1330E-008,1535.410000,1.1330E-008,1535.410000,1.1330E-008,1535.410000,1.1330E-008,1535.410000,1.1330E-008,1535.410000,1.1330E-008,1535.410000,1.1330E-008,1535.410000,1.1330E-008
1535.570000,7.8730E-009,1535.570000,7.8730E-009,1535.570000,7.8730E-009,1535.570000,7.8730E-009,1535.570000,7.8730E-009,1535.570000,7.8730E-009,1535.570000,7.8730E-009,1535.570000,7.8730E-009,1535.570000,7.8730E-009,1535.570000,7.8730E-009
1535.730000,7.7130E-009,1535.730000,7.7130E-009,1535.730000,7.7130E-009,1535.730000,7.7130E-009,1535.730000,7.7130E-009,1535.730000,7.7130E-009,1535.730000,7.7130E-009,1535.730000,7.7130E-009,1535.730000,7.7130E-009,1535.730000,7.7130E-009
1535.890000,2.3390E-008,1535.890000,2.3390E-008,1535.890000,2.3390E-008,1535.890000,2.3390E-008,1535.890000,2.3390E-008,1535.890000,2.3390E-008,1535.890000,2.3390E-008,1535.890000,2.3390E-008,1535.890000,2.3390E-008,1535.890000,2.3390E-008
1536.050000,-2.7120E-009,1536.050000,-2.7120E-009,1536.050000,-2.7120E-009,1536.050000,-2.7120E-009,1536.050000,-2.7120E-009,1536.050000,-2.7120E-009,1536.050000,-2.7120E-009,1536.050000,-2.7120E-009,1536.050000,-2.7120E-009,1536.050000,-2.7120E-009
1536.210000,7.7990E-009,1536.210000,7.7990E-009,1536.210000,7.7990E-009,1536.210000,7.7990E-009,1536.210000,7.7990E-009,1536.210000,7.7990E-009,1536.210000,7.7990E-009,1536.210000,7.7990E-009,1536.210000,7.7990E-009,1536.210000,7.7990E-009
1536.370000,-6.9200E-009,1536.370000,-6.9200E-009,1536.370000,-6.9200E-009,1536.370000,-6.9200E-009,1536.370000,-6.9200E-009,1536.370000,-6.9200E-009,1536.370000,-6.9200E-009,1536.370000,-6.9200E-009,1536.370000,-6.9200E-009,1536.370000,-6.9200E-009
1536.530000,7.7010E-009,1536.530000,7.7010E-009,1536.530000,7.7010E-009,1536.530000,7.7010E-009,1536.530000,7.7010E-009,1536.530000,7.7010E-009,1536.530000,7.7010E-009,1536.530000,7.7010E-009,1536.530000,7.7010E-009,1536.530000,7.7010E-009
1536.690000,1.3190E-008,1536.690000,1.3190E-008,1536.690000,1.3190E-008,1536.690000,1.3190E-008,1536.690000,1.3190E-008,1536.690000,1.3190E-008,1536.690000,1.3190E-008,1536.690000,1.3190E-008,1536.690000,1.3190E-008,1536.690000,1.3190E-008
1536.850000,1.0410E-008,1536.850000,1.0410E-008,1536.850000,1.0410E-008,1536.850000,1.0410E-008,1536.850000,1.0410E-008,1536.850000,1.0410E-008,1536.850000,1.0410E-008,1536.850000,1.0410E-008,1536.850000,1.0410E-008,1536.850000,1.0410E-008
1537.010000,9.9890E-009,1537.010000,9.9890E-009,1537.010000,9.9890E-009,1537.010000,9.9890E-009,1537.010000,9.9890E-009,1537.010000,9.9890E-009,1537.010000,9.9890E-009,1537.010000,9.9890E-009,1537.010000,9.9890E-009,1537.010000,9.9890E-009
1537.170000,-1.6800E-008,1537.170000,-1.6800E-008,1537.170000,-1.6800E-008,1537.170000,-1.6800E-008,1537.170000,-1.6800E-008,1537.170000,-1.6800E-008,1537.170000,-1.6800E-008,1537.170000,-1.6800E-008,1537.170000,-1.6800E-008,1537.170000,-1.6800E-008
1537.330000,1.6080E-008,1537.330000,1.6080E-008,1537.330000,1.6080E-008,1537.330000,1.6080E-008,1537.330000,1.6080E-008,1537.330000,1.6080E-008,1537.330000,1.6080E-008,1537.330000,1.6080E-008,1537.330000,1.6080E-008,1537.330000,1.6080E-008
1537.490000,-1.6480E-009,1537.490000,-1.6480E-009,1537.490000,-1.6480E-009,1537.490000,-1.6480E-009,1537.490000,-1.6480E-009,1537.490000,-1.6480E-009,1537.490000,-1.6480E-009,1537.490000,-1.6480E-009,1537.490000,-1.6480E-009,1537.490000,-1.6480E-009
1537.650000,1.0200E-009,1537.650000,1.0200E-009,1537.650000,1.0200E-009,1537.650000,1.0200E-009,1537.650000,1.0200E-009,1537.650000,1.0200E-009,1537.650000,1.0200E-009,1537.650000,1.0200E-009,1537.650000,1.0200E-009,1537.650000,1.0200E-009
1537.810000,1.4990E-008,1537.810000,1.4990E-008,1537.810000,1.4990E-008,1537.810000,1.4990E-008,1537.810000,1.4990E-008,1537.810000,1.4990E-008,1537.810000,1.4990E-008,1537.810000,1.4990E-008,1537.810000,1.4990E-008,1537.810000,1.4990E-008
1537.970000,-1.1610E-008,1537.970000,-1.1610E-008,1537.970000,-1.1610E-008,1537.970000,-1.1610E-008,1537.970000,-1.1610E-008,1537.970000,-1.1610E-008,1537.970000,-1.1610E-008,1537.970000,-1.1610E-008,1537.970000,-1.1610E-008,1537.970000,-1.1610E-008
1538.130000,-4.5700E-009,1538.130000,-4.5700E-009,1538.130000,-4.5700E-009,1538.130000,-4.5700E-009,1538.130000,-4.5700E-009,1538.130000,-4.5700E-009,1538.130000,-4.5700E-009,1538.130000,-4.5700E-009,1538.130000,-4.5700E-009,1538.130000,-4.5700E-009
1538.290000,-1.0570E-008,1538.290000,-1.0570E-008,1538.290000,-1.0570E-008,1538.290000,-1.0570E-008,1538.290000,-1.0570E-008,1538.290000,-1.0570E-008,1538.290000,-1.0570E-008,1538.290000,-1.0570E-008,1538.290000,-1.0570E-008,1538.290000,-1.0570E-008
1538.450000,3.4720E-008,1538.450000,3.4720E-008,1538.450000,3.4720E-008,1538.450000,3.4720E-008,1538.450000,3.4720E-008,1538.450000,3.4720E-008,1538.450000,3.4720E-008,1538.450000,3.4720E-008,1538.450000,3.4720E-008,1538.450000,3.4720E-008
1538.610000,-6.5900E-009,1538.610000,-6.5900E-009,1538.610000,-6.5900E-009,1538.610000,-6.5900E-009,1538.610000,-6.5900E-009,1538.610000,-6.5900E-009,1538.610000,-6.5900E-009,1538.610000,-6.5900E-009,1538.610000,-6.5900E-009,1538.610000,-6.5900E-009
1538.770000,2.0200E-009,1538.770000,2.0200E-009,1538.770000,2.0200E-009,1538.770000,2.0200E-009,1538.770000,2.0200E-009,1538.770000,2.0200E-009,1538.770000,2.0200E-009,1538.770000,2.0200E-009,1538.770000,2.0200E-009,1538.770000,2.0200E-009
1538.930000,-1.0360E-008,1538.930000,-1.0360E-008,1538.930000,-1.0360E-008,1538.930000,-1.0360E-008,1538.930000,-1.0360E-008,1538.930000,-1.0360E-008,1538.930000,-1.0360E-008,1538.930000,-1.0360E-008,1538.930000,-1.0360E-008,1538.930000,-1.0360E-008
1539.090000,1.0830E-008,1539.090000,1.0830E-008,1539.090000,1.0830E-008,1539.090000,1.0830E-008,1539.090000,1.0830E-008,1539.090000,1.0830E-008,1539.090000,1.0830E-008,1539.090000,1.0830E-008,1539.090000,1.0830E-008,1539.090000,1.0830E-008
1539.250000,1.0440E-008,1539.250000,1.0440E-008,1539.250000,1.0440E-008,1539.250000,1.0440E-008,1539.250000,1.0440E-008,1539.250000,1.0440E-008,1539.250000,1.0440E-008,1539.250000,1.0440E-008,1539.250000,1.0440E-008,1539.250000,1.0440E-008
1539.410000,-6.2590E-010,1539.410000,-6.2590E-010,1539.410000,-6.2590E-010,1539.410000,-6.2590E-010,1539.410000,-6.2590E-010,1539.410000,-6.2590E-010,1539.410000,-6.2590E-010,1539.410000,-6.2590E-010,1539.410000,-6.2590E-010,1539.410000,-6.2590E-010
1539.570000,1.1850E-009,1539.570000,1.1850E-009,1539.570000,1.1850E-009,1539.570000,1.1850E-009,1539.570000,1.1850E-009,1539.570000,1.1850E-009,1539.570000,1.1850E-009,1539.570000,1.1850E-009,1539.570000,1.1850E-009,1539.570000,1.1850E-009
1539.730000,-1.8030E-008,1539.730000,-1.8030E-008,1539.730000,-1.8030E-008,1539.730000,-1.8030E-008,1539.730000,-1.8030E-008,1539.730000,-1.8030E-008,1539.730000,-1.8030E-008,1539.730000,-1.8030E-008,1539.730000,-1.8030E-008,1539.730000,-1.8030E-008
1539.890000,8.0150E-009,1539.890000,8.0150E-009,1539.890000,8.0150E-009,1539.890000,8.0150E-009,1539.890000,8.0150E-009,1539.890000,8.0150E-009,1539.890000,8.0150E-009,1539.890000,8.0150E-009,1539.890000,8.0150E-009,1539.890000,8.0150E-009
1540.050000,-7.4220E-009,1540.050000,-7.4220E-009,1540.050000,-7.4220E-009,1540.050000,-7.4220E-009,1540.050000,-7.4220E-009,1540.050000,-7.4220E-009,1540.050000,-7.4220E-009,1540.050000,-7.4220E-009,1540.050000,-7.4220E-009,1540.050000,-7.4220E-009
1540.210000,-1.5200E-008,1540.210000,-1.5200E-008,1540.210000,-1.5200E-008,1540.210000,-1.5200E-008,1540.210000,-1.5200E-008,1540.210000,-1.5200E-008,1540.210000,-1.5200E-008,1540.210000,-1.5200E-008,1540.210000,-1.5200E-008,1540.210000,-1.5200E-008
1540.370000,1.4080E-008,1540.370000,1.4080E-008,1540.370000,1.4080E-008,1540.370000,1.4080E-008,1540.370000,1.4080E-008,1540.370000,1.4080E-008,1540.370000,1.4080E-008,1540.370000,1.4080E-008,1540.370000,1.4080E-008,1540.370000,1.4080E-008
1540.530000,-8.9130E-009,1540.530000,-8.9130E-009,1540.530000,-8.9130E-009,1540.530000,-8.9130E-009,1540.530000,-8.9130E-009,1540.530000,-8.9130E-009,1540.530000,-8.9130E-009,1540.530000,-8.9130E-009,1540.530000,-8.9130E-009,1540.530000,-8.9130E-009
1540.690000,2.1870E-009,1540.690000,2.1870E-009,1540.690000,2.1870E-009,1540.690000,2.1870E-009,1540.690000,2.1870E-009,1540.690000,2.1870E-009,1540.690000,2.1870E-009,1540.690000,2.1870E-009,1540.690000,2.1870E-009,1540.690000,2.1870E-009
1540.850000,5.3330E-009,1540.850000,5.3330E-009,1540.850000,5.3330E-009,1540.850000,5.3330E-009,1540.850000,5.3330E-009,1540.850000,5.3330E-009,1540.850000,5.3330E-009,1540.850000,5.3330E-009,1540.850000,5.3330E-009,1540.850000,5.3330E-009
1541.010000,-1.4060E-008,1541.010000,-1.4060E-008,1541.010000,-1.4060E-008,1541.010000,-1.4060E-008,1541.010000,-1.4060E-008,1541.010000,-1.4060E-008,1541.010000,-1.4060E-008,1541.010000,-1.4060E-008,1541.010000,-1.4060E-008,1541.010000,-1.4060E-008
1541.170000,-5.5360E-009,1541.170000,-5.5360E-009,1541.170000,-5.5360E-009,1541.170000,-5.5360E-009,1541.170000,-5.5360E-009,1541.170000,-5.5360E-009,1541.170000,-5.5360E-009,1541.170000,-5.5360E-009,1541.170000,-5.5360E-009,1541.170000,-5.5360E-009
1541.330000,1.3770E-008,1541.330000,1.3770E-008,1541.330000,1.3770E-008,1541.330000,1.3770E-008,1541.330000,1.3770E-008,1541.330000,1.3770E-008,1541.330000,1.3770E-008,1541.330000,1.3770E-008,1541.330000,1.3770E-008,1541.330000,1.3770E-008
1541.490000,1.0000E-008,1541.490000,1.0000E-008,1541.490000,1.0000E-008,1541.490000,1.0000E-008,1541.490000,1.0000E-008,1541.490000,1.0000E-008,1541.490000,1.0000E-008,1541.490000,1.0000E-008,1541.490000,1.0000E-008,1541.490000,1.0000E-008
1541.650000,-2.3460E-009,1541.650000,-2.3460E-009,1541.650000,-2.3460E-009,1541.650000,-2.3460E-009,1541.650000,-2.3460E-009,1541.650000,-2.3460E-009,1541.650000,-2.3460E-009,1541.650000,-2.3460E-009,1541.650000,-2.3460E-009,1541.650000,-2.3460E-009
1541.810000,-1.4210E-009,1541.810000,-1.4210E-009,1541.810000,-1.4210E-009,1541.810000,-1.4210E-009,1541.810000,-1.4210E-009,1541.810000,-1.4210E-009,1541.810000,-1.4210E-009,1541.810000,-1.4210E-009,1541.810000,-1.4210E-009,1541.810000,-1.4210E-009
1541.970000,1.8070E-009,1541.970000,1.8070E-009,1541.970000,1.8070E-009,1541.970000,1.8070E-009,1541.970000,1.8070E-009,1541.970000,1.8070E-009,1541.970000,1.8070E-009,1541.970000,1.8070E-009,1541.970000,1.8070E-009,1541.970000,1.8070E-009
1542.130000,9.4660E-009,1542.130000,9.4660E-009,1542.130000,9.4660E-009,1542.130000,9.4660E-009,1542.130000,9.4660E-009,1542.130000,9.4660E-009,1542.130000,9.4660E-009,1542.130000,9.4660E-009,1542.130000,9.4660E-009,1542.130000,9.4660E-009
1542.290000,-6.9480E-009,1542.290000,-6.9480E-009,1542.290000,-6.9480E-009,1542.290000,-6.9480E-009,1542.290000,-6.9480E-009,1542.290000,-6.9480E-009,1542.290000,-6.9480E-009,1542.290000,-6.9480E-009,1542.290000,-6.9480E-009,1542.290000,-6.9480E-009
1542.450000,-3.7050E-009,1542.450000,-3.7050E-009,1542.450000,-3.7050E-009,1542.450000,-3.7050E-009,1542.450000,-3.7050E-009,1542.450000,-3.7050E-009,1542.450000,-3.7050E-009,1542.450000,-3.7050E-009,1542.450000,-3.7050E-009,1542.450000,-3.7050E-009
1542.610000,2.5280E-009,1542.610000,2.5280E-009,1542.610000,2.5280E-009,1542.610000,2.5280E-009,1542.610000,2.5280E-009,1542.610000,2.5280E-009,1542.610000,2.5280E-009,1542.610000,2.5280E-009,1542.610000,2.5280E-009,1542.610000,2.5280E-009
1542.770000,-7.4520E-009,1542.770000,-7.4520E-009,1542.770000,-7.4520E-009,1542.770000,-7.4520E-009,1542.770000,-7.4520E-009,1542.770000,-7.4520E-009,1542.770000,-7.4520E-009,1542.770000,-7.4520E-009,1542.770000,-7.4520E-009,1542.770000,-7.4520E-009
1542.930000,6.0280E-009,1542.930000,6.0280E-009,1542.930000,6.0280E-009,1542.930000,6.0280E-009,1542.930000,6.0280E-009,1542.930000,6.0280E-009,1542.930000,6.0280E-009,1542.930000,6.0280E-009,1542.930000,6.0280E-009,1542.930000,6.0280E-009
1543.090000,1.8010E-009,1543.090000,1.8010E-009,1543.090000,1.8010E-009,1543.090000,1.8010E-009,1543.090000,1.8010E-009,1543.090000,1.8010E-009,1543.090000,1.8010E-009,1543.090000,1.8010E-009,1543.090000,1.8010E-009,1543.090000,1.8010E-009
1543.250000,-3.0610E-009,1543.250000,-3.0610E-009,1543.250000,-3.0610E-009,1543.250000,-3.0610E-009,1543.250000,-3.0610E-009,1543.250000,-3.0610E-009,1543.250000,-3.0610E-009,1543.250000,-3.0610E-009,1543.250000,-3.0610E-009,1543.250000,-3.0610E-009
1543.410000,8.0760E-010,1543.410000,8.0760E-010,1543.410000,8.0760E-010,1543.410000,8.0760E-010,1543.410000,8.0760E-010,1543.410000,8.0760E-010,1543.410000,8.0760E-010,1543.410000,8.0760E-010,1543.410000,8.0760E-010,1543.410000,8.0760E-010
1543.570000,-2.1340E-009,1543.570000,-2.1340E-009,1543.570000,-2.1340E-009,1543.570000,-2.1340E-009,1543.570000,-2.1340E-009,1543.570000,-2.1340E-009,1543.570000,-2.1340E-009,1543.570000,-2.1340E-009,1543.570000,-2.1340E-009,1543.570000,-2.1340E-009
1543.730000,4.3800E-009,1543.730000,4.3800E-009,1543.730000,4.3800E-009,1543.730000,4.3800E-009,1543.730000,4.3800E-009,1543.730000,4.3800E-009,1543.730000,4.3800E-009,1543.730000,4.3800E-009,1543.730000,4.3800E-009,1543.730000,4.3800E-009
1543.890000,-4.0420E-009,1543.890000,-4.0420E-009,1543.890000,-4.0420E-009,1543.890000,-4.0420E-009,1543.890000,-4.0420E-009,1543.890000,-4.0420E-009,1543.890000,-4.0420E-009,1543.890000,-4.0420E-009,1543.890000,-4.0420E-009,1543.890000,-4.0420E-009
1544.050000,1.8850E-008,1544.050000,1.8850E-008,1544.050000,1.8850E-008,1544.050000,1.8850E-008,1544.050000,1.8850E-008,1544.050000,1.8850E-008,1544.050000,1.8850E-008,1544.050000,1.8850E-008,1544.050000,1.8850E-008,1544.050000,1.8850E-008
1544.210000,1.1810E-008,1544.210000,1.1810E-008,1544.210000,1.1810E-008,1544.210000,1.1810E-008,1544.210000,1.1810E-008,1544.210000,1.1810E-008,1544.210000,1.1810E-008,1544.210000,1.1810E-008,1544.210000,1.1810E-008,1544.210000,1.1810E-008
1544.370000,-4.3580E-009,1544.370000,-4.3580E-009,1544.370000,-4.3580E-009,1544.370000,-4.3580E-009,1544.370000,-4.3580E-009,1544.370000,-4.3580E-009,1544.370000,-4.3580E-009,1544.370000,-4.3580E-009,1544.370000,-4.3580E-009,1544.370000,-4.3580E-009
1544.530000,-7.6220E-009,1544.530000,-7.6220E-009,1544.530000,-7.6220E-009,1544.530000,-7.6220E-009,1544.530000,-7.6220E-009,1544.530000,-7.6220E-009,1544.530000,-7.6220E-009,1544.530000,-7.6220E-009,1544.530000,-7.6220E-009,1544.530000,-7.6220E-009
1544.690000,-9.0720E-010,1544.690000,-9.0720E-010,1544.690000,-9.0720E-010,1544.690000,-9.0720E-010,1544.690000,-9.0720E-010,1544.690000,-9.0720E-010,1544.690000,-9.0720E-010,1544.690000,-9.0720E-010,1544.690000,-9.0720E-010,1544.690000,-9.0720E-010
1544.850000,2.3860E-008,1544.850000,2.3860E-008,1544.850000,2.3860E-008,1544.850000,2.3860E-008,1544.850000,2.3860E-008,1544.850000,2.3860E-008,1544.850000,2.3860E-008,1544.850000,2.3860E-008,1544.850000,2.3860E-008,1544.850000,2.3860E-008
1545.010000,1.3480E-009,1545.010000,1.3480E-009,1545.010000,1.3480E-009,1545.010000,1.3480E-009,1545.010000,1.3480E-009,1545.010000,1.3480E-009,1545.010000,1.3480E-009,1545.010000,1.3480E-009,1545.010000,1.3480E-009,1545.010000,1.3480E-009
1545.170000,-2.3840E-009,1545.170000,-2.3840E-009,1545.170000,-2.3840E-009,1545.170000,-2.3840E-009,1545.170000,-2.3840E-009,1545.170000,-2.3840E-009,1545.170000,-2.3840E-009,1545.170000,-2.3840E-009,1545.170000,-2.3840E-009,1545.170000,-2.3840E-009
1545.330000,1.0350E-008,1545.330000,1.0350E-008,1545.330000,1.0350E-008,1545.330000,1.0350E-008,1545.330000,1.0350E-008,1545.330000,1.0350E-008,1545.330000,1.0350E-008,1545.330000,1.0350E-008,1545.330000,1.0350E-008,1545.330000,1.0350E-008
1545.490000,1.3150E-008,1545.490000,1.3150E-008,1545.490000,1.3150E-008,1545.490000,1.3150E-008,1545.490000,1.3150E-008,1545.490000,1.3150E-008,1545.490000,1.3150E-008,1545.490000,1.3150E-008,1545.490000,1.3150E-008,1545.490000,1.3150E-008
1545.650000,-5.4040E-010,1545.650000,-5.4040E-010,1545.650000,-5.4040E-010,1545.650000,-5.4040E-010,1545.650000,-5.4040E-010,1545.650000,-5.4040E-010,1545.650000,-5.4040E-010,1545.650000,-5.4040E-010,1545.650000,-5.4040E-010,1545.650000,-5.4040E-010
1545.810000,6.3640E-009,1545.810000,6.3640E-009,1545.810000,6.3640E-009,1545.810000,6.3640E-009,1545.810000,6.3640E-009,1545.810000,6.3640E-009,1545.810000,6.3640E-009,1545.810000,6.3640E-009,1545.810000,6.3640E-009,1545.810000,6.3640E-009
1545.970000,1.8980E-008,1545.970000,1.8980E-008,1545.970000,1.8980E-008,1545.970000,1.8980E-008,1545.970000,1.8980E-008,1545.970000,1.8980E-008,1545.970000,1.8980E-008,1545.970000,1.8980E-008,1545.970000,1.8980E-008,1545.970000,1.8980E-008
1546.130000,-7.7290E-009,1546.130000,-7.7290E-009,1546.130000,-7.7290E-009,1546.130000,-7.7290E-009,1546.130000,-7.7290E-009,1546.130000,-7.7290E-009,1546.130000,-7.7290E-009,1546.130000,-7.7290E-009,1546.130000,-7.7290E-009,1546.130000,-7.7290E-009
1546.290000,2.8070E-009,1546.290000,2.8070E-009,1546.290000,2.8070E-009,1546.290000,2.8070E-009,1546.290000,2.8070E-009,1546.290000,2.8070E-009,1546.290000,2.8070E-009,1546.290000,2.8070E-009,1546.290000,2.8070E-009,1546.290000,2.8070E-009
1546.450000,-1.4900E-008,1546.450000,-1.4900E-008,1546.450000,-1.4900E-008,1546.450000,-1.4900E-008,1546.450000,-1.4900E-008,1546.450000,-1.4900E-008,1546.450000,-1.4900E-008,1546.450000,-1.4900E-008,1546.450000,-1.4900E-008,1546.450000,-1.4900E-008
1546.610000,-3.4140E-009,1546.610000,-3.4140E-009,1546.610000,-3.4140E-009,1546.610000,-3.4140E-009,1546.610000,-3.4140E-009,1546.610000,-3.4140E-009,1546.610000,-3.4140E-009,1546.610000,-3.4140E-009,1546.610000,-3.4140E-009,1546.610000,-3.4140E-009
1546.770000,-3.7530E-009,1546.770000,-3.7530E-009,1546.770000,-3.7530E-009,1546.770000,-3.7530E-009,1546.770000,-3.7530E-009,1546.770000,-3.7530E-009,1546.770000,-3.7530E-009,1546.770000,-3.7530E-009,1546.770000,-3.7530E-009,1546.770000,-3.7530E-009
1546.930000,-3.4680E-009,1546.930000,-3.4680E-009,1546.930000,-3.4680E-009,1546.930000,-3.4680E-009,1546.930000,-3.4680E-009,1546.930000,-3.4680E-009,1546.930000,-3.4680E-009,1546.930000,-3.4680E-009,1546.930000,-3.4680E-009,1546.930000,-3.4680E-009
1547.090000,-5.9040E-009,1547.090000,-5.9040E-009,1547.090000,-5.9040E-009,1547.090000,-5.9040E-009,1547.090000,-5.9040E-009,1547.090000,-5.9040E-009,1547.090000,-5.9040E-009,1547.090000,-5.9040E-009,1547.090000,-5.9040E-009,1547.090000,-5.9040E-009
1547.250000,-7.2820E-009,1547.250000,-7.2820E-009,1547.250000,-7.2820E-009,1547.250000,-7.2820E-009,1547.250000,-7.2820E-009,1547.250000,-7.2820E-009,1547.250000,-7.2820E-009,1547.250000,-7.2820E-009,1547.250000,-7.2820E-009,1547.250000,-7.2820E-009
1547.410000,-2.0380E-008,1547.410000,-2.0380E-008,1547.410000,-2.0380E-008,1547.410000,-2.0380E-008,1547.410000,-2.0380E-008,1547.410000,-2.0380E-008,1547.410000,-2.0380E-008,1547.410000,-2.0380E-008,1547.410000,-2.0380E-008,1547.410000,-2.0380E-008
