File,WaveData20070101_037.csv,
1531.730000,-8.2980E-009,1531.730000,-8.2980E-009,1531.730000,-8.2980E-009,1531.730000,-8.2980E-009,1531.730000,-8.2980E-009,1531.730000,-8.2980E-009,1531.730000,-8.2980E-009,1531.730000,-8.2980E-009,1531.730000,-8.2980E-009,1531.730000,-8.2980E-009
1531.890000,7.7580E-009,1531.890000,7.7580E-009,1531.890000,7.7580E-009,1531.890000,7.7580E-009,1531.890000,7.7580E-009,1531.890000,7.7580E-009,1531.890000,7.7580E-009,1531.890000,7.7580E-009,1531.890000,7.7580E-009,1531.890000,7.7580E-009
1532.050000,-5.6630E-010,1532.050000,-5.6630E-010,1532.050000,-5.6630E-010,1532.050000,-5.6630E-010,1532.050000,-5.6630E-010,1532.050000,-5.6630E-010,1532.050000,-5.6630E-010,1532.050000,-5.6630E-010,1532.050000,-5.6630E-010,1532.050000,-5.6630E-010
1532.210000,6.3710E-009,1532.210000,6.3710E-009,1532.210000,6.3710E-009,1532.210000,6.3710E-009,1532.210000,6.3710E-009,1532.210000,6.3710E-009,1532.210000,6.3710E-009,1532.210000,6.3710E-009,1532.210000,6.3710E-009,1532.210000,6.3710E-009
1532.370000,-7.3630E-009,1532.370000,-7.3630E-009,1532.370000,-7.3630E-009,1532.370000,-7.3630E-009,1532.370000,-7.3630E-009,1532.370000,-7.3630E-009,1532.370000,-7.3630E-009,1532.370000,-7.3630E-009,1532.370000,-7.3630E-009,1532.370000,-7.3630E-009
1532.530000,-3.3770E-008,1532.530000,-3.3770E-008,1532.530000,-3.3770E-008,1532.530000,-3.3770E-008,1532.530000,-3.3770E-008,1532.530000,-3.3770E-008,1532.530000,-3.3770E-008,1532.530000,-3.3770E-008,1532.530000,-3.3770E-008,1532.530000,-3.3770E-008
1532.690000,7.0810E-009,1532.690000,7.0810E-009,1532.690000,7.0810E-009,1532.690000,7.0810E-009,1532.690000,7.0810E-009,1532.690000,7.0810E-009,1532.690000,7.0810E-009,1532.690000,7.0810E-009,1532.690000,7.0810E-009,1532.690000,7.0810E-009
1532.850000,-1.6270E-008,1532.850000,-1.6270E-008,1532.850000,-1.6270E-008,1532.850000,-1.6270E-008,1532.850000,-1.6270E-008,1532.850000,-1.6270E-008,1532.850000,-1.6270E-008,1532.850000,-1.6270E-008,1532.850000,-1.6270E-008,1532.850000,-1.6270E-008
1533.010000,2.3310E-009,1533.010000,2.3310E-009,1533.010000,2.3310E-009,1533.010000,2.3310E-009,1533.010000,2.3310E-009,1533.010000,2.3310E-009,1533.010000,2.3310E-009,1533.010000,2.3310E-009,1533.010000,2.3310E-009,1533.010000,2.3310E-009
1533.170000,-1.0490E-008,1533.170000,-1.0490E-008,1533.170000,-1.0490E-008,1533.170000,-1.0490E-008,1533.170000,-1.0490E-008,1533.170000,-1.0490E-008,1533.170000,-1.0490E-008,1533.170000,-1.0490E-008,1533.170000,-1.0490E-008,1533.170000,-1.0490E-008
1533.330000,6.7550E-010,1533.330000,6.7550E-010,1533.330000,6.7550E-010,1533.330000,6.7550E-010,1533.330000,6.7550E-010,1533.330000,6.7550E-010,1533.330000,6.7550E-010,1533.330000,6.7550E-010,1533.330000,6.7550E-010,1533.330000,6.7550E-010
1533.490000,-3.3940E-008,1533.490000,-3.3940E-008,1533.490000,-3.3940E-008,1533.490000,-3.3940E-008,1533.490000,-3.3940E-008,1533.490000,-3.3940E-008,1533.490000,-3.3940E-008,1533.490000,-3.3940E-008,1533.490000,-3.3940E-008,1533.490000,-3.3940E-008
1533.650000,-1.3120E-008,1533.650000,-1.3120E-008,1533.650000,-1.3120E-008,1533.650000,-1.3120E-008,1533.650000,-1.3120E-008,1533.650000,-1.3120E-008,1533.650000,-1.3120E-008,1533.650000,-1.3120E-008,1533.650000,-1.3120E-008,1533.650000,-1.3120E-008
1533.810000,-1.9960E-008,1533.810000,-1.9960E-008,1533.810000,-1.9960E-008,1533.810000,-1.9960E-008,1533.810000,-1.9960E-008,1533.810000,-1.9960E-008,1533.810000,-1.9960E-008,1533.810000,-1.9960E-008,1533.810000,-1.9960E-008,1533.810000,-1.9960E-008
1533.970000,1.9600E-008,1533.970000,1.9600E-008,1533.970000,1.9600E-008,1533.970000,1.9600E-008,1533.970000,1.9600E-008,1533.970000,1.9600E-008,1533.970000,1.9600E-008,1533.970000,1.9600E-008,1533.970000,1.9600E-008,1533.970000,1.9600E-008
1534.130000,4.3610E-009,1534.130000,4.3610E-009,1534.130000,4.3610E-009,1534.130000,4.3610E-009,1534.130000,4.3610E-009,1534.130000,4.3610E-009,1534.130000,4.3610E-009,1534.130000,4.3610E-009,1534.130000,4.3610E-009,1534.130000,4.3610E-009
1534.290000,-1.0250E-008,1534.290000,-1.0250E-008,1534.290000,-1.0250E-008,1534.290000,-1.0250E-008,1534.290000,-1.0250E-008,1534.290000,-1.0250E-008,1534.290000,-1.0250E-008,1534.290000,-1.0250E-008,1534.290000,-1.0250E-008,1534.290000,-1.0250E-008
1534.450000,1.3860E-008,1534.450000,1.3860E-008,1534.450000,1.3860E-008,1534.450000,1.3860E-008,1534.450000,1.3860E-008,1534.450000,1.3860E-008,1534.450000,1.3860E-008,1534.450000,1.3860E-008,1534.450000,1.3860E-008,1534.450000,1.3860E-008
1534.610000,8.1160E-009,1534.610000,8.1160E-009,1534.610000,8.1160E-009,1534.610000,8.1160E-009,1534.610000,8.1160E-009,1534.610000,8.1160E-009,1534.610000,8.1160E-009,1534.610000,8.1160E-009,1534.610000,8.1160E-009,1534.610000,8.1160E-009
1534.770000,3.7050E-009,1534.770000,3.7050E-009,1534.770000,3.7050E-009,1534.770000,3.7050E-009,1534.770000,3.7050E-009,1534.770000,3.7050E-009,1534.770000,3.7050E-009,1534.770000,3.7050E-009,1534.770000,3.7050E-009,1534.770000,3.7050E-009
1534.930000,3.1060E-009,1534.930000,3.1060E-009,1534.930000,3.1060E-009,1534.930000,3.1060E-009,1534.930000,3.1060E-009,1534.930000,3.1060E-009,1534.930000,3.1060E-009,1534.930000,3.1060E-009,1534.930000,3.1060E-009,1534.930000,3.1060E-009
1535.090000,-5.9100E-010,1535.090000,-5.9100E-010,1535.090000,-5.9100E-010,1535.090000,-5.9100E-010,1535.090000,-5.9100E-010,1535.090000,-5.9100E-010,1535.090000,-5.9100E-010,1535.090000,-5.9100E-010,1535.090000,-5.9100E-010,1535.090000,-5.9100E-010
1535.250000,2.5620E-009,1535.250000,2.5620E-009,1535.250000,2.5620E-009,1535.250000,2.5620E-009,1535.250000,2.5620E-009,1535.250000,2.5620E-009,1535.250000,2.5620E-009,1535.250000,2.5620E-009,1535.250000,2.5620E-009,1535.250000,2.5620E-009
1535.410000,-4.7010E-009,1535.410000,-4.7010E-009,1535.410000,-4.7010E-009,1535.410000,-4.7010E-009,1535.410000,-4.7010E-009,1535.410000,-4.7010E-009,1535.410000,-4.7010E-009,1535.410000,-4.7010E-009,1535.410000,-4.7010E-009,1535.410000,-4.7010E-009
1535.570000,-1.0810E-008,1535.570000,-1.0810E-008,1535.570000,-1.0810E-008,1535.570000,-1.0810E-008,1535.570000,-1.0810E-008,1535.570000,-1.0810E-008,1535.570000,-1.0810E-008,1535.570000,-1.0810E-008,1535.570000,-1.0810E-008,1535.570000,-1.0810E-008
1535.730000,-4.7280E-009,1535.730000,-4.7280E-009,1535.730000,-4.7280E-009,1535.730000,-4.7280E-009,1535.730000,-4.7280E-009,1535.730000,-4.7280E-009,1535.730000,-4.7280E-009,1535.730000,-4.7280E-009,1535.730000,-4.7280E-009,1535.730000,-4.7280E-009
1535.890000,-2.9640E-008,1535.890000,-2.9640E-008,1535.890000,-2.9640E-008,1535.890000,-2.9640E-008,1535.890000,-2.9640E-008,1535.890000,-2.9640E-008,1535.890000,-2.9640E-008,1535.890000,-2.9640E-008,1535.890000,-2.9640E-008,1535.890000,-2.9640E-008
1536.050000,-2.4390E-008,1536.050000,-2.4390E-008,1536.050000,-2.4390E-008,1536.050000,-2.4390E-008,1536.050000,-2.4390E-008,1536.050000,-2.4390E-008,1536.050000,-2.4390E-008,1536.050000,-2.4390E-008,1536.050000,-2.4390E-008,1536.050000,-2.4390E-008
1536.210000,-4.5690E-009,1536.210000,-4.5690E-009,1536.210000,-4.5690E-009,1536.210000,-4.5690E-009,1536.210000,-4.5690E-009,1536.210000,-4.5690E-009,1536.210000,-4.5690E-009,1536.210000,-4.5690E-009,1536.210000,-4.5690E-009,1536.210000,-4.5690E-009
1536.370000,2.7900E-009,1536.370000,2.7900E-009,1536.370000,2.7900E-009,1536.370000,2.7900E-009,1536.370000,2.7900E-009,1536.370000,2.7900E-009,1536.370000,2.7900E-009,1536.370000,2.7900E-009,1536.370000,2.7900E-009,1536.370000,2.7900E-009
1536.530000,-2.9080E-008,1536.530000,-2.9080E-008,1536.530000,-2.9080E-008,1536.530000,-2.9080E-008,1536.530000,-2.9080E-008,1536.530000,-2.9080E-008,1536.530000,-2.9080E-008,1536.530000,-2.9080E-008,1536.530000,-2.9080E-008,1536.530000,-2.9080E-008
1536.690000,9.9420E-009,1536.690000,9.9420E-009,1536.690000,9.9420E-009,1536.690000,9.9420E-009,1536.690000,9.9420E-009,1536.690000,9.9420E-009,1536.690000,9.9420E-009,1536.690000,9.9420E-009,1536.690000,9.9420E-009,1536.690000,9.9420E-009
1536.850000,-1.9310E-008,1536.850000,-1.9310E-008,1536.850000,-1.9310E-008,1536.850000,-1.9310E-008,1536.850000,-1.9310E-008,1536.850000,-1.9310E-008,1536.850000,-1.9310E-008,1536.850000,-1.9310E-008,1536.850000,-1.9310E-008,1536.850000,-1.9310E-008
1537.010000,-1.4130E-008,1537.010000,-1.4130E-008,1537.010000,-1.4130E-008,1537.010000,-1.4130E-008,1537.010000,-1.4130E-008,1537.010000,-1.4130E-008,1537.010000,-1.4130E-008,1537.010000,-1.4130E-008,1537.010000,-1.4130E-008,1537.010000,-1.4130E-008
1537.170000,-8.2620E-009,1537.170000,-8.2620E-009,1537.170000,-8.2620E-009,1537.170000,-8.2620E-009,1537.170000,-8.2620E-009,1537.170000,-8.2620E-009,1537.170000,-8.2620E-009,1537.170000,-8.2620E-009,1537.170000,-8.2620E-009,1537.170000,-8.2620E-009
1537.330000,-2.0330E-008,1537.330000,-2.0330E-008,1537.330000,-2.0330E-008,1537.330000,-2.0330E-008,1537.330000,-2.0330E-008,1537.330000,-2.0330E-008,1537.330000,-2.0330E-008,1537.330000,-2.0330E-008,1537.330000,-2.0330E-008,1537.330000,-2.0330E-008
1537.490000,2.5920E-009,1537.490000,2.5920E-009,1537.490000,2.5920E-009,1537.490000,2.5920E-009,1537.490000,2.5920E-009,1537.490000,2.5920E-009,1537.490000,2.5920E-009,1537.490000,2.5920E-009,1537.490000,2.5920E-009,1537.490000,2.5920E-009
1537.650000,3.2730E-009,1537.650000,3.2730E-009,1537.650000,3.2730E-009,1537.650000,3.2730E-009,1537.650000,3.2730E-009,1537.650000,3.2730E-009,1537.650000,3.2730E-009,1537.650000,3.2730E-009,1537.650000,3.2730E-009,1537.650000,3.2730E-009
1537.810000,4.1300E-009,1537.810000,4.1300E-009,1537.810000,4.1300E-009,1537.810000,4.1300E-009,1537.810000,4.1300E-009,1537.810000,4.1300E-009,1537.810000,4.1300E-009,1537.810000,4.1300E-009,1537.810000,4.1300E-009,1537.810000,4.1300E-009
1537.970000,-1.1540E-008,1537.970000,-1.1540E-008,1537.970000,-1.1540E-008,1537.970000,-1.1540E-008,1537.970000,-1.1540E-008,1537.970000,-1.1540E-008,1537.970000,-1.1540E-008,1537.970000,-1.1540E-008,1537.970000,-1.1540E-008,1537.970000,-1.1540E-008
1538.130000,1.2650E-008,1538.130000,1.2650E-008,1538.130000,1.2650E-008,1538.130000,1.2650E-008,1538.130000,1.2650E-008,1538.130000,1.2650E-008,1538.130000,1.2650E-008,1538.130000,1.2650E-008,1538.130000,1.2650E-008,1538.130000,1.2650E-008
1538.290000,1.6310E-008,1538.290000,1.6310E-008,1538.290000,1.6310E-008,1538.290000,1.6310E-008,1538.290000,1.6310E-008,1538.290000,1.6310E-008,1538.290000,1.6310E-008,1538.290000,1.6310E-008,1538.290000,1.6310E-008,1538.290000,1.6310E-008
1538.450000,-2.2190E-009,1538.450000,-2.2190E-009,1538.450000,-2.2190E-009,1538.450000,-2.2190E-009,1538.450000,-2.2190E-009,1538.450000,-2.2190E-009,1538.450000,-2.2190E-009,1538.450000,-2.2190E-009,1538.450000,-2.2190E-009,1538.450000,-2.2190E-009
1538.610000,-4.4370E-009,1538.610000,-4.4370E-009,1538.610000,-4.4370E-009,1538.610000,-4.4370E-009,1538.610000,-4.4370E-009,1538.610000,-4.4370E-009,1538.610000,-4.4370E-009,1538.610000,-4.4370E-009,1538.610000,-4.4370E-009,1538.610000,-4.4370E-009
1538.770000,-7.5450E-009,1538.770000,-7.5450E-009,1538.770000,-7.5450E-009,1538.770000,-7.5450E-009,1538.770000,-7.5450E-009,1538.770000,-7.5450E-009,1538.770000,-7.5450E-009,1538.770000,-7.5450E-009,1538.770000,-7.5450E-009,1538.770000,-7.5450E-009
1538.930000,-1.1990E-008,1538.930000,-1.1990E-008,1538.930000,-1.1990E-008,1538.930000,-1.1990E-008,1538.930000,-1.1990E-008,1538.930000,-1.1990E-008,1538.930000,-1.1990E-008,1538.930000,-1.1990E-008,1538.930000,-1.1990E-008,1538.930000,-1.1990E-008
1539.090000,-1.1120E-008,1539.090000,-1.1120E-008,1539.090000,-1.1120E-008,1539.090000,-1.1120E-008,1539.090000,-1.1120E-008,1539.090000,-1.1120E-008,1539.090000,-1.1120E-008,1539.090000,-1.1120E-008,1539.090000,-1.1120E-008,1539.090000,-1.1120E-008
1539.250000,-1.0420E-009,1539.250000,-1.0420E-009,1539.250000,-1.0420E-009,1539.250000,-1.0420E-009,1539.250000,-1.0420E-009,1539.250000,-1.0420E-009,1539.250000,-1.0420E-009,1539.250000,-1.0420E-009,1539.250000,-1.0420E-009,1539.250000,-1.0420E-009
1539.410000,5.6330E-009,1539.410000,5.6330E-009,1539.410000,5.6330E-009,1539.410000,5.6330E-009,1539.410000,5.6330E-009,1539.410000,5.6330E-009,1539.410000,5.6330E-009,1539.410000,5.6330E-009,1539.410000,5.6330E-009,1539.410000,5.6330E-009
1539.570000,-4.9740E-009,1539.570000,-4.9740E-009,1539.570000,-4.9740E-009,1539.570000,-4.9740E-009,1539.570000,-4.9740E-009,1539.570000,-4.9740E-009,1539.570000,-4.9740E-009,1539.570000,-4.9740E-009,1539.570000,-4.9740E-009,1539.570000,-4.9740E-009
1539.730000,-6.9930E-009,1539.730000,-6.9930E-009,1539.730000,-6.9930E-009,1539.730000,-6.9930E-009,1539.730000,-6.9930E-009,1539.730000,-6.9930E-009,1539.730000,-6.9930E-009,1539.730000,-6.9930E-009,1539.730000,-6.9930E-009,1539.730000,-6.9930E-009
1539.890000,-1.1810E-008,1539.890000,-1.1810E-008,1539.890000,-1.1810E-008,1539.890000,-1.1810E-008,1539.890000,-1.1810E-008,1539.890000,-1.1810E-008,1539.890000,-1.1810E-008,1539.890000,-1.1810E-008,1539.890000,-1.1810E-008,1539.890000,-1.1810E-008
1540.050000,7.8840E-009,1540.050000,7.8840E-009,1540.050000,7.8840E-009,1540.050000,7.8840E-009,1540.050000,7.8840E-009,1540.050000,7.8840E-009,1540.050000,7.8840E-009,1540.050000,7.8840E-009,1540.050000,7.8840E-009,1540.050000,7.8840E-009
1540.210000,2.0970E-009,1540.210000,2.0970E-009,1540.210000,2.0970E-009,1540.210000,2.0970E-009,1540.210000,2.0970E-009,1540.210000,2.0970E-009,1540.210000,2.0970E-009,1540.210000,2.0970E-009,1540.210000,2.0970E-009,1540.210000,2.0970E-009
1540.370000,-7.7680E-009,1540.370000,-7.7680E-009,1540.370000,-7.7680E-009,1540.370000,-7.7680E-009,1540.370000,-7.7680E-009,1540.370000,-7.7680E-009,1540.370000,-7.7680E-009,1540.370000,-7.7680E-009,1540.370000,-7.7680E-009,1540.370000,-7.7680E-009
1540.530000,1.1070E-008,1540.530000,1.1070E-008,1540.530000,1.1070E-008,1540.530000,1.1070E-008,1540.530000,1.1070E-008,1540.530000,1.1070E-008,1540.530000,1.1070E-008,1540.530000,1.1070E-008,1540.530000,1.1070E-008,1540.530000,1.1070E-008
1540.690000,4.9140E-009,1540.690000,4.9140E-009,1540.690000,4.9140E-009,1540.690000,4.9140E-009,1540.690000,4.9140E-009,1540.690000,4.9140E-009,1540.690000,4.9140E-009,1540.690000,4.9140E-009,1540.690000,4.9140E-009,1540.690000,4.9140E-009
1540.850000,1.4030E-008,1540.850000,1.4030E-008,1540.850000,1.4030E-008,1540.850000,1.4030E-008,1540.850000,1.4030E-008,1540.850000,1.4030E-008,1540.850000,1.4030E-008,1540.850000,1.4030E-008,1540.850000,1.4030E-008,1540.850000,1.4030E-008
1541.010000,-1.2040E-008,1541.010000,-1.2040E-008,1541.010000,-1.2040E-008,1541.010000,-1.2040E-008,1541.010000,-1.2040E-008,1541.010000,-1.2040E-008,1541.010000,-1.2040E-008,1541.010000,-1.2040E-008,1541.010000,-1.2040E-008,1541.010000,-1.2040E-008
1541.170000,2.2120E-009,1541.170000,2.2120E-009,1541.170000,2.2120E-009,1541.170000,2.2120E-009,1541.170000,2.2120E-009,1541.170000,2.2120E-009,1541.170000,2.2120E-009,1541.170000,2.2120E-009,1541.170000,2.2120E-009,1541.170000,2.2120E-009
1541.330000,7.8270E-009,1541.330000,7.8270E-009,1541.330000,7.8270E-009,1541.330000,7.8270E-009,1541.330000,7.8270E-009,1541.330000,7.8270E-009,1541.330000,7.8270E-009,1541.330000,7.8270E-009,1541.330000,7.8270E-009,1541.330000,7.8270E-009
1541.490000,-9.6470E-009,1541.490000,-9.6470E-009,1541.490000,-9.6470E-009,1541.490000,-9.6470E-009,1541.490000,-9.6470E-009,1541.490000,-9.6470E-009,1541.490000,-9.6470E-009,1541.490000,-9.6470E-009,1541.490000,-9.6470E-009,1541.490000,-9.6470E-009
1541.650000,-1.3320E-008,1541.650000,-1.3320E-008,1541.650000,-1.3320E-008,1541.650000,-1.3320E-008,1541.650000,-1.3320E-008,1541.650000,-1.3320E-008,1541.650000,-1.3320E-008,1541.650000,-1.3320E-008,1541.650000,-1.3320E-008,1541.650000,-1.3320E-008
1541.810000,-5.1790E-010,1541.810000,-5.1790E-010,1541.810000,-5.1790E-010,1541.810000,-5.1790E-010,1541.810000,-5.1790E-010,1541.810000,-5.1790E-010,1541.810000,-5.1790E-010,1541.810000,-5.1790E-010,1541.810000,-5.1790E-010,1541.810000,-5.1790E-010
1541.970000,-9.2560E-010,1541.970000,-9.2560E-010,1541.970000,-9.2560E-010,1541.970000,-9.2560E-010,1541.970000,-9.2560E-010,1541.970000,-9.2560E-010,1541.970000,-9.2560E-010,1541.970000,-9.2560E-010,1541.970000,-9.2560E-010,1541.970000,-9.2560E-010
1542.130000,-9.1680E-009,1542.130000,-9.1680E-009,1542.130000,-9.1680E-009,1542.130000,-9.1680E-009,1542.130000,-9.1680E-009,1542.130000,-9.1680E-009,1542.130000,-9.1680E-009,1542.130000,-9.1680E-009,1542.130000,-9.1680E-009,1542.130000,-9.1680E-009
1542.290000,1.7990E-008,1542.290000,1.7990E-008,1542.290000,1.7990E-008,1542.290000,1.7990E-008,1542.290000,1.7990E-008,1542.290000,1.7990E-008,1542.290000,1.7990E-008,1542.290000,1.7990E-008,1542.290000,1.7990E-008,1542.290000,1.7990E-008
1542.450000,-9.3760E-009,1542.450000,-9.3760E-009,1542.450000,-9.3760E-009,1542.450000,-9.3760E-009,1542.450000,-9.3760E-009,1542.450000,-9.3760E-009,1542.450000,-9.3760E-009,1542.450000,-9.3760E-009,1542.450000,-9.3760E-009,1542.450000,-9.3760E-009
1542.610000,-1.0590E-008,1542.610000,-1.0590E-008,1542.610000,-1.0590E-008,1542.610000,-1.0590E-008,1542.610000,-1.0590E-008,1542.610000,-1.0590E-008,1542.610000,-1.0590E-008,1542.610000,-1.0590E-008,1542.610000,-1.0590E-008,1542.610000,-1.0590E-008
1542.770000,3.6210E-009,1542.770000,3.6210E-009,1542.770000,3.6210E-009,1542.770000,3.6210E-009,1542.770000,3.6210E-009,1542.770000,3.6210E-009,1542.770000,3.6210E-009,1542.770000,3.6210E-009,1542.770000,3.6210E-009,1542.770000,3.6210E-009
1542.930000,1.4120E-008,1542.930000,1.4120E-008,1542.930000,1.4120E-008,1542.930000,1.4120E-008,1542.930000,1.4120E-008,1542.930000,1.4120E-008,1542.930000,1.4120E-008,1542.930000,1.4120E-008,1542.930000,1.4120E-008,1542.930000,1.4120E-008
1543.090000,-2.9720E-009,1543.090000,-2.9720E-009,1543.090000,-2.9720E-009,1543.090000,-2.9720E-009,1543.090000,-2.9720E-009,1543.090000,-2.9720E-009,1543.090000,-2.9720E-009,1543.090000,-2.9720E-009,1543.090000,-2.9720E-009,1543.090000,-2.9720E-009
1543.250000,-1.7340E-008,1543.250000,-1.7340E-008,1543.250000,-1.7340E-008,1543.250000,-1.7340E-008,1543.250000,-1.7340E-008,1543.250000,-1.7340E-008,1543.250000,-1.7340E-008,1543.250000,-1.7340E-008,1543.250000,-1.7340E-008,1543.250000,-1.7340E-008
1543.410000,-2.6540E-010,1543.410000,-2.6540E-010,1543.410000,-2.6540E-010,1543.410000,-2.6540E-010,1543.410000,-2.6540E-010,1543.410000,-2.6540E-010,1543.410000,-2.6540E-010,1543.410000,-2.6540E-010,1543.410000,-2.6540E-010,1543.410000,-2.6540E-010
1543.570000,-7.5890E-009,1543.570000,-7.5890E-009,1543.570000,-7.5890E-009,1543.570000,-7.5890E-009,1543.570000,-7.5890E-009,1543.570000,-7.5890E-009,1543.570000,-7.5890E-009,1543.570000,-7.5890E-009,1543.570000,-7.5890E-009,1543.570000,-7.5890E-009
1543.730000,-6.1180E-009,1543.730000,-6.1180E-009,1543.730000,-6.1180E-009,1543.730000,-6.1180E-009,1543.730000,-6.1180E-009,1543.730000,-6.1180E-009,1543.730000,-6.1180E-009,1543.730000,-6.1180E-009,1543.730000,-6.1180E-009,1543.730000,-6.1180E-009
1543.890000,5.0280E-009,1543.890000,5.0280E-009,1543.890000,5.0280E-009,1543.890000,5.0280E-009,1543.890000,5.0280E-009,1543.890000,5.0280E-009,1543.890000,5.0280E-009,1543.890000,5.0280E-009,1543.890000,5.0280E-009,1543.890000,5.0280E-009
1544.050000,5.8690E-010,1544.050000,5.8690E-010,1544.050000,5.8690E-010,1544.050000,5.8690E-010,1544.050000,5.8690E-010,1544.050000,5.8690E-010,1544.050000,5.8690E-010,1544.050000,5.8690E-010,1544.050000,5.8690E-010,1544.050000,5.8690E-010
1544.210000,-3.2660E-009,1544.210000,-3.2660E-009,1544.210000,-3.2660E-009,1544.210000,-3.2660E-009,1544.210000,-3.2660E-009,1544.210000,-3.2660E-009,1544.210000,-3.2660E-009,1544.210000,-3.2660E-009,1544.210000,-3.2660E-009,1544.210000,-3.2660E-009
1544.370000,-9.7350E-010,1544.370000,-9.7350E-010,1544.370000,-9.7350E-010,1544.370000,-9.7350E-010,1544.370000,-9.7350E-010,1544.370000,-9.7350E-010,1544.370000,-9.7350E-010,1544.370000,-9.7350E-010,1544.370000,-9.7350E-010,1544.370000,-9.7350E-010
1544.530000,9.8020E-009,1544.530000,9.8020E-009,1544.530000,9.8020E-009,1544.530000,9.8020E-009,1544.530000,9.8020E-009,1544.530000,9.8020E-009,1544.530000,9.8020E-009,1544.530000,9.8020E-009,1544.530000,9.8020E-009,1544.530000,9.8020E-009
1544.690000,3.6830E-009,1544.690000,3.6830E-009,1544.690000,3.6830E-009,1544.690000,3.6830E-009,1544.690000,3.6830E-009,1544.690000,3.6830E-009,1544.690000,3.6830E-009,1544.690000,3.6830E-009,1544.690000,3.6830E-009,1544.690000,3.6830E-009
1544.850000,1.9430E-008,1544.850000,1.9430E-008,1544.850000,1.9430E-008,1544.850000,1.9430E-008,1544.850000,1.9430E-008,1544.850000,1.9430E-008,1544.850000,1.9430E-008,1544.850000,1.9430E-008,1544.850000,1.9430E-008,1544.850000,1.9430E-008
1545.010000,1.3250E-010,1545.010000,1.3250E-010,1545.010000,1.3250E-010,1545.010000,1.3250E-010,1545.010000,1.3250E-010,1545.010000,1.3250E-010,1545.010000,1.3250E-010,1545.010000,1.3250E-010,1545.010000,1.3250E-010,1545.010000,1.3250E-010
1545.170000,1.0980E-008,1545.170000,1.0980E-008,1545.170000,1.0980E-008,1545.170000,1.0980E-008,1545.170000,1.0980E-008,1545.170000,1.0980E-008,1545.170000,1.0980E-008,1545.170000,1.0980E-008,1545.170000,1.0980E-008,1545.170000,1.0980E-008
1545.330000,1.9200E-009,1545.330000,1.9200E-009,1545.330000,1.9200E-009,1545.330000,1.9200E-009,1545.330000,1.9200E-009,1545.330000,1.9200E-009,1545.330000,1.9200E-009,1545.330000,1.9200E-009,1545.330000,1.9200E-009,1545.330000,1.9200E-009
1545.490000,8.1150E-009,1545.490000,8.1150E-009,1545.490000,8.1150E-009,1545.490000,8.1150E-009,1545.490000,8.1150E-009,1545.490000,8.1150E-009,1545.490000,8.1150E-009,1545.490000,8.1150E-009,1545.490000,8.1150E-009,1545.490000,8.1150E-009
1545.650000,4.9630E-009,1545.650000,4.9630E-009,1545.650000,4.9630E-009,1545.650000,4.9630E-009,1545.650000,4.9630E-009,1545.650000,4.9630E-009,1545.650000,4.9630E-009,1545.650000,4.9630E-009,1545.650000,4.9630E-009,1545.650000,4.9630E-009
1545.810000,1.3100E-008,1545.810000,1.3100E-008,1545.810000,1.3100E-008,1545.810000,1.3100E-008,1545.810000,1.3100E-008,1545.810000,1.3100E-008,1545.810000,1.3100E-008,1545.810000,1.3100E-008,1545.810000,1.3100E-008,1545.810000,1.3100E-008
1545.970000,1.3970E-008,1545.970000,1.3970E-008,1545.970000,1.3970E-008,1545.970000,1.3970E-008,1545.970000,1.3970E-008,1545.970000,1.3970E-008,1545.970000,1.3970E-008,1545.970000,1.3970E-008,1545.970000,1.3970E-008,1545.970000,1.3970E-008
1546.130000,-5.2110E-009,1546.130000,-5.2110E-009,1546.130000,-5.2110E-009,1546.130000,-5.2110E-009,1546.130000,-5.2110E-009,1546.130000,-5.2110E-009,1546.130000,-5.2110E-009,1546.130000,-5.2110E-009,1546.130000,-5.2110E-009,1546.130000,-5.2110E-009
1546.290000,1.7170E-008,1546.290000,1.7170E-008,1546.290000,1.7170E-008,1546.290000,1.7170E-008,1546.290000,1.7170E-008,1546.290000,1.7170E-008,1546.290000,1.7170E-008,1546.290000,1.7170E-008,1546.290000,1.7170E-008,1546.290000,1.7170E-008
1546.450000,1.9190E-008,1546.450000,1.9190E-008,1546.450000,1.9190E-008,1546.450000,1.9190E-008,1546.450000,1.9190E-008,1546.450000,1.9190E-008,1546.450000,1.9190E-008,1546.450000,1.9190E-008,1546.450000,1.9190E-008,1546.450000,1.9190E-008
1546.610000,4.3440E-009,1546.610000,4.3440E-009,1546.610000,4.3440E-009,1546.610000,4.3440E-009,1546.610000,4.3440E-009,1546.610000,4.3440E-009,1546.610000,4.3440E-009,1546.610000,4.3440E-009,1546.610000,4.3440E-009,1546.610000,4.3440E-009
1546.770000,-2.3870E-009,1546.770000,-2.3870E-009,1546.770000,-2.3870E-009,1546.770000,-2.3870E-009,1546.770000,-2.3870E-009,1546.770000,-2.3870E-009,1546.770000,-2.3870E-009,1546.770000,-2.3870E-009,1546.770000,-2.3870E-009,1546.770000,-2.3870E-009
1546.930000,1.3500E-008,1546.930000,1.3500E-008,1546.930000,1.3500E-008,1546.930000,1.3500E-008,1546.930000,1.3500E-008,1546.930000,1.3500E-008,1546.930000,1.3500E-008,1546.930000,1.3500E-008,1546.930000,1.3500E-008,1546.930000,1.3500E-008
