File,WaveData20070101_038.csv,
1531.730000,4.3780E-008,1531.730000,4.3780E-008,1531.730000,4.3780E-008,1531.730000,4.3780E-008,1531.730000,4.3780E-008,1531.730000,4.3780E-008,1531.730000,4.3780E-008,1531.730000,4.3780E-008,1531.730000,4.3780E-008,1531.730000,4.3780E-008
1531.890000,6.8210E-008,1531.890000,6.8210E-008,1531.890000,6.8210E-008,1531.890000,6.8210E-008,1531.890000,6.8210E-008,1531.890000,6.8210E-008,1531.890000,6.8210E-008,1531.890000,6.8210E-008,1531.890000,6.8210E-008,1531.890000,6.8210E-008
1532.050000,7.7950E-008,1532.050000,7.7950E-008,1532.050000,7.7950E-008,1532.050000,7.7950E-008,1532.050000,7.7950E-008,1532.050000,7.7950E-008,1532.050000,7.7950E-008,1532.050000,7.7950E-008,1532.050000,7.7950E-008,1532.050000,7.7950E-008
1532.210000,1.3700E-007,1532.210000,1.3700E-007,1532.210000,1.3700E-007,1532.210000,1.3700E-007,1532.210000,1.3700E-007,1532.210000,1.3700E-007,1532.210000,1.3700E-007,1532.210000,1.3700E-007,1532.210000,1.3700E-007,1532.210000,1.3700E-007
1532.370000,2.4050E-007,1532.370000,2.4050E-007,1532.370000,2.4050E-007,1532.370000,2.4050E-007,1532.370000,2.4050E-007,1532.370000,2.4050E-007,1532.370000,2.4050E-007,1532.370000,2.4050E-007,1532.370000,2.4050E-007,1532.370000,2.4050E-007
1532.530000,5.0360E-007,1532.530000,5.0360E-007,1532.530000,5.0360E-007,1532.530000,5.0360E-007,1532.530000,5.0360E-007,1532.530000,5.0360E-007,1532.530000,5.0360E-007,1532.530000,5.0360E-007,1532.530000,5.0360E-007,1532.530000,5.0360E-007
1532.690000,4.8730E-006,1532.690000,4.8730E-006,1532.690000,4.8730E-006,1532.690000,4.8730E-006,1532.690000,4.8730E-006,1532.690000,4.8730E-006,1532.690000,4.8730E-006,1532.690000,4.8730E-006,1532.690000,4.8730E-006,1532.690000,4.8730E-006
1532.850000,9.2460E-007,1532.850000,9.2460E-007,1532.850000,9.2460E-007,1532.850000,9.2460E-007,1532.850000,9.2460E-007,1532.850000,9.2460E-007,1532.850000,9.2460E-007,1532.850000,9.2460E-007,1532.850000,9.2460E-007,1532.850000,9.2460E-007
1533.010000,5.1230E-007,1533.010000,5.1230E-007,1533.010000,5.1230E-007,1533.010000,5.1230E-007,1533.010000,5.1230E-007,1533.010000,5.1230E-007,1533.010000,5.1230E-007,1533.010000,5.1230E-007,1533.010000,5.1230E-007,1533.010000,5.1230E-007
1533.170000,2.8570E-007,1533.170000,2.8570E-007,1533.170000,2.8570E-007,1533.170000,2.8570E-007,1533.170000,2.8570E-007,1533.170000,2.8570E-007,1533.170000,2.8570E-007,1533.170000,2.8570E-007,1533.170000,2.8570E-007,1533.170000,2.8570E-007
1533.330000,1.9050E-007,1533.330000,1.9050E-007,1533.330000,1.9050E-007,1533.330000,1.9050E-007,1533.330000,1.9050E-007,1533.330000,1.9050E-007,1533.330000,1.9050E-007,1533.330000,1.9050E-007,1533.330000,1.9050E-007,1533.330000,1.9050E-007
1533.490000,1.0970E-007,1533.490000,1.0970E-007,1533.490000,1.0970E-007,1533.490000,1.0970E-007,1533.490000,1.0970E-007,1533.490000,1.0970E-007,1533.490000,1.0970E-007,1533.490000,1.0970E-007,1533.490000,1.0970E-007,1533.490000,1.0970E-007
1533.650000,6.7580E-008,1533.650000,6.7580E-008,1533.650000,6.7580E-008,1533.650000,6.7580E-008,1533.650000,6.7580E-008,1533.650000,6.7580E-008,1533.650000,6.7580E-008,1533.650000,6.7580E-008,1533.650000,6.7580E-008,1533.650000,6.7580E-008
1533.810000,4.9060E-008,1533.810000,4.9060E-008,1533.810000,4.9060E-008,1533.810000,4.9060E-008,1533.810000,4.9060E-008,1533.810000,4.9060E-008,1533.810000,4.9060E-008,1533.810000,4.9060E-008,1533.810000,4.9060E-008,1533.810000,4.9060E-008
1533.970000,3.9770E-008,1533.970000,3.9770E-008,1533.970000,3.9770E-008,1533.970000,3.9770E-008,1533.970000,3.9770E-008,1533.970000,3.9770E-008,1533.970000,3.9770E-008,1533.970000,3.9770E-008,1533.970000,3.9770E-008,1533.970000,3.9770E-008
1534.130000,2.7360E-009,1534.130000,2.7360E-009,1534.130000,2.7360E-009,1534.130000,2.7360E-009,1534.130000,2.7360E-009,1534.130000,2.7360E-009,1534.130000,2.7360E-009,1534.130000,2.7360E-009,1534.130000,2.7360E-009,1534.130000,2.7360E-009
1534.290000,1.3290E-008,1534.290000,1.3290E-008,1534.290000,1.3290E-008,1534.290000,1.3290E-008,1534.290000,1.3290E-008,1534.290000,1.3290E-008,1534.290000,1.3290E-008,1534.290000,1.3290E-008,1534.290000,1.3290E-008,1534.290000,1.3290E-008
1534.450000,1.3790E-008,1534.450000,1.3790E-008,1534.450000,1.3790E-008,1534.450000,1.3790E-008,1534.450000,1.3790E-008,1534.450000,1.3790E-008,1534.450000,1.3790E-008,1534.450000,1.3790E-008,1534.450000,1.3790E-008,1534.450000,1.3790E-008
1534.610000,-4.9160E-010,1534.610000,-4.9160E-010,1534.610000,-4.9160E-010,1534.610000,-4.9160E-010,1534.610000,-4.9160E-010,1534.610000,-4.9160E-010,1534.610000,-4.9160E-010,1534.610000,-4.9160E-010,1534.610000,-4.9160E-010,1534.610000,-4.9160E-010
1534.770000,1.1180E-008,1534.770000,1.1180E-008,1534.770000,1.1180E-008,1534.770000,1.1180E-008,1534.770000,1.1180E-008,1534.770000,1.1180E-008,1534.770000,1.1180E-008,1534.770000,1.1180E-008,1534.770000,1.1180E-008,1534.770000,1.1180E-008
1534.930000,-2.2970E-009,1534.930000,-2.2970E-009,1534.930000,-2.2970E-009,1534.930000,-2.2970E-009,1534.930000,-2.2970E-009,1534.930000,-2.2970E-009,1534.930000,-2.2970E-009,1534.930000,-2.2970E-009,1534.930000,-2.2970E-009,1534.930000,-2.2970E-009
1535.090000,1.2600E-008,1535.090000,1.2600E-008,1535.090000,1.2600E-008,1535.090000,1.2600E-008,1535.090000,1.2600E-008,1535.090000,1.2600E-008,1535.090000,1.2600E-008,1535.090000,1.2600E-008,1535.090000,1.2600E-008,1535.090000,1.2600E-008
1535.250000,-6.6700E-009,1535.250000,-6.6700E-009,1535.250000,-6.6700E-009,1535.250000,-6.6700E-009,1535.250000,-6.6700E-009,1535.250000,-6.6700E-009,1535.250000,-6.6700E-009,1535.250000,-6.6700E-009,1535.250000,-6.6700E-009,1535.250000,-6.6700E-009
1535.410000,-1.2400E-008,1535.410000,-1.2400E-008,1535.410000,-1.2400E-008,1535.410000,-1.2400E-008,1535.410000,-1.2400E-008,1535.410000,-1.2400E-008,1535.410000,-1.2400E-008,1535.410000,-1.2400E-008,1535.410000,-1.2400E-008,1535.410000,-1.2400E-008
1535.570000,-8.5200E-009,1535.570000,-8.5200E-009,1535.570000,-8.5200E-009,1535.570000,-8.5200E-009,1535.570000,-8.5200E-009,1535.570000,-8.5200E-009,1535.570000,-8.5200E-009,1535.570000,-8.5200E-009,1535.570000,-8.5200E-009,1535.570000,-8.5200E-009
1535.730000,2.0840E-008,1535.730000,2.0840E-008,1535.730000,2.0840E-008,1535.730000,2.0840E-008,1535.730000,2.0840E-008,1535.730000,2.0840E-008,1535.730000,2.0840E-008,1535.730000,2.0840E-008,1535.730000,2.0840E-008,1535.730000,2.0840E-008
1535.890000,9.1670E-009,1535.890000,9.1670E-009,1535.890000,9.1670E-009,1535.890000,9.1670E-009,1535.890000,9.1670E-009,1535.890000,9.1670E-009,1535.890000,9.1670E-009,1535.890000,9.1670E-009,1535.890000,9.1670E-009,1535.890000,9.1670E-009
1536.050000,1.7020E-009,1536.050000,1.7020E-009,1536.050000,1.7020E-009,1536.050000,1.7020E-009,1536.050000,1.7020E-009,1536.050000,1.7020E-009,1536.050000,1.7020E-009,1536.050000,1.7020E-009,1536.050000,1.7020E-009,1536.050000,1.7020E-009
1536.210000,-8.0510E-009,1536.210000,-8.0510E-009,1536.210000,-8.0510E-009,1536.210000,-8.0510E-009,1536.210000,-8.0510E-009,1536.210000,-8.0510E-009,1536.210000,-8.0510E-009,1536.210000,-8.0510E-009,1536.210000,-8.0510E-009,1536.210000,-8.0510E-009
1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008,1536.370000,-1.2990E-008
1536.530000,-4.3940E-010,1536.530000,-4.3940E-010,1536.530000,-4.3940E-010,1536.530000,-4.3940E-010,1536.530000,-4.3940E-010,1536.530000,-4.3940E-010,1536.530000,-4.3940E-010,1536.530000,-4.3940E-010,1536.530000,-4.3940E-010,1536.530000,-4.3940E-010
1536.690000,-9.9420E-009,1536.690000,-9.9420E-009,1536.690000,-9.9420E-009,1536.690000,-9.9420E-009,1536.690000,-9.9420E-009,1536.690000,-9.9420E-009,1536.690000,-9.9420E-009,1536.690000,-9.9420E-009,1536.690000,-9.9420E-009,1536.690000,-9.9420E-009
1536.850000,4.0090E-009,1536.850000,4.0090E-009,1536.850000,4.0090E-009,1536.850000,4.0090E-009,1536.850000,4.0090E-009,1536.850000,4.0090E-009,1536.850000,4.0090E-009,1536.850000,4.0090E-009,1536.850000,4.0090E-009,1536.850000,4.0090E-009
1537.010000,1.7580E-008,1537.010000,1.7580E-008,1537.010000,1.7580E-008,1537.010000,1.7580E-008,1537.010000,1.7580E-008,1537.010000,1.7580E-008,1537.010000,1.7580E-008,1537.010000,1.7580E-008,1537.010000,1.7580E-008,1537.010000,1.7580E-008
1537.170000,-1.1040E-008,1537.170000,-1.1040E-008,1537.170000,-1.1040E-008,1537.170000,-1.1040E-008,1537.170000,-1.1040E-008,1537.170000,-1.1040E-008,1537.170000,-1.1040E-008,1537.170000,-1.1040E-008,1537.170000,-1.1040E-008,1537.170000,-1.1040E-008
1537.330000,2.7790E-009,1537.330000,2.7790E-009,1537.330000,2.7790E-009,1537.330000,2.7790E-009,1537.330000,2.7790E-009,1537.330000,2.7790E-009,1537.330000,2.7790E-009,1537.330000,2.7790E-009,1537.330000,2.7790E-009,1537.330000,2.7790E-009
1537.490000,-1.1970E-008,1537.490000,-1.1970E-008,1537.490000,-1.1970E-008,1537.490000,-1.1970E-008,1537.490000,-1.1970E-008,1537.490000,-1.1970E-008,1537.490000,-1.1970E-008,1537.490000,-1.1970E-008,1537.490000,-1.1970E-008,1537.490000,-1.1970E-008
1537.650000,-7.9760E-009,1537.650000,-7.9760E-009,1537.650000,-7.9760E-009,1537.650000,-7.9760E-009,1537.650000,-7.9760E-009,1537.650000,-7.9760E-009,1537.650000,-7.9760E-009,1537.650000,-7.9760E-009,1537.650000,-7.9760E-009,1537.650000,-7.9760E-009
1537.810000,-2.1190E-009,1537.810000,-2.1190E-009,1537.810000,-2.1190E-009,1537.810000,-2.1190E-009,1537.810000,-2.1190E-009,1537.810000,-2.1190E-009,1537.810000,-2.1190E-009,1537.810000,-2.1190E-009,1537.810000,-2.1190E-009,1537.810000,-2.1190E-009
1537.970000,-1.4930E-008,1537.970000,-1.4930E-008,1537.970000,-1.4930E-008,1537.970000,-1.4930E-008,1537.970000,-1.4930E-008,1537.970000,-1.4930E-008,1537.970000,-1.4930E-008,1537.970000,-1.4930E-008,1537.970000,-1.4930E-008,1537.970000,-1.4930E-008
1538.130000,-2.6400E-008,1538.130000,-2.6400E-008,1538.130000,-2.6400E-008,1538.130000,-2.6400E-008,1538.130000,-2.6400E-008,1538.130000,-2.6400E-008,1538.130000,-2.6400E-008,1538.130000,-2.6400E-008,1538.130000,-2.6400E-008,1538.130000,-2.6400E-008
1538.290000,-4.4490E-009,1538.290000,-4.4490E-009,1538.290000,-4.4490E-009,1538.290000,-4.4490E-009,1538.290000,-4.4490E-009,1538.290000,-4.4490E-009,1538.290000,-4.4490E-009,1538.290000,-4.4490E-009,1538.290000,-4.4490E-009,1538.290000,-4.4490E-009
1538.450000,-2.1850E-009,1538.450000,-2.1850E-009,1538.450000,-2.1850E-009,1538.450000,-2.1850E-009,1538.450000,-2.1850E-009,1538.450000,-2.1850E-009,1538.450000,-2.1850E-009,1538.450000,-2.1850E-009,1538.450000,-2.1850E-009,1538.450000,-2.1850E-009
1538.610000,1.6950E-008,1538.610000,1.6950E-008,1538.610000,1.6950E-008,1538.610000,1.6950E-008,1538.610000,1.6950E-008,1538.610000,1.6950E-008,1538.610000,1.6950E-008,1538.610000,1.6950E-008,1538.610000,1.6950E-008,1538.610000,1.6950E-008
1538.770000,5.2280E-009,1538.770000,5.2280E-009,1538.770000,5.2280E-009,1538.770000,5.2280E-009,1538.770000,5.2280E-009,1538.770000,5.2280E-009,1538.770000,5.2280E-009,1538.770000,5.2280E-009,1538.770000,5.2280E-009,1538.770000,5.2280E-009
1538.930000,-1.4480E-008,1538.930000,-1.4480E-008,1538.930000,-1.4480E-008,1538.930000,-1.4480E-008,1538.930000,-1.4480E-008,1538.930000,-1.4480E-008,1538.930000,-1.4480E-008,1538.930000,-1.4480E-008,1538.930000,-1.4480E-008,1538.930000,-1.4480E-008
1539.090000,-4.5350E-009,1539.090000,-4.5350E-009,1539.090000,-4.5350E-009,1539.090000,-4.5350E-009,1539.090000,-4.5350E-009,1539.090000,-4.5350E-009,1539.090000,-4.5350E-009,1539.090000,-4.5350E-009,1539.090000,-4.5350E-009,1539.090000,-4.5350E-009
1539.250000,-5.4020E-009,1539.250000,-5.4020E-009,1539.250000,-5.4020E-009,1539.250000,-5.4020E-009,1539.250000,-5.4020E-009,1539.250000,-5.4020E-009,1539.250000,-5.4020E-009,1539.250000,-5.4020E-009,1539.250000,-5.4020E-009,1539.250000,-5.4020E-009
1539.410000,1.1250E-008,1539.410000,1.1250E-008,1539.410000,1.1250E-008,1539.410000,1.1250E-008,1539.410000,1.1250E-008,1539.410000,1.1250E-008,1539.410000,1.1250E-008,1539.410000,1.1250E-008,1539.410000,1.1250E-008,1539.410000,1.1250E-008
1539.570000,-1.7890E-009,1539.570000,-1.7890E-009,1539.570000,-1.7890E-009,1539.570000,-1.7890E-009,1539.570000,-1.7890E-009,1539.570000,-1.7890E-009,1539.570000,-1.7890E-009,1539.570000,-1.7890E-009,1539.570000,-1.7890E-009,1539.570000,-1.7890E-009
1539.730000,-1.1800E-008,1539.730000,-1.1800E-008,1539.730000,-1.1800E-008,1539.730000,-1.1800E-008,1539.730000,-1.1800E-008,1539.730000,-1.1800E-008,1539.730000,-1.1800E-008,1539.730000,-1.1800E-008,1539.730000,-1.1800E-008,1539.730000,-1.1800E-008
1539.890000,1.7780E-009,1539.890000,1.7780E-009,1539.890000,1.7780E-009,1539.890000,1.7780E-009,1539.890000,1.7780E-009,1539.890000,1.7780E-009,1539.890000,1.7780E-009,1539.890000,1.7780E-009,1539.890000,1.7780E-009,1539.890000,1.7780E-009
1540.050000,2.0260E-008,1540.050000,2.0260E-008,1540.050000,2.0260E-008,1540.050000,2.0260E-008,1540.050000,2.0260E-008,1540.050000,2.0260E-008,1540.050000,2.0260E-008,1540.050000,2.0260E-008,1540.050000,2.0260E-008,1540.050000,2.0260E-008
1540.210000,1.3760E-008,1540.210000,1.3760E-008,1540.210000,1.3760E-008,1540.210000,1.3760E-008,1540.210000,1.3760E-008,1540.210000,1.3760E-008,1540.210000,1.3760E-008,1540.210000,1.3760E-008,1540.210000,1.3760E-008,1540.210000,1.3760E-008
1540.370000,4.8220E-009,1540.370000,4.8220E-009,1540.370000,4.8220E-009,1540.370000,4.8220E-009,1540.370000,4.8220E-009,1540.370000,4.8220E-009,1540.370000,4.8220E-009,1540.370000,4.8220E-009,1540.370000,4.8220E-009,1540.370000,4.8220E-009
1540.530000,-5.8240E-010,1540.530000,-5.8240E-010,1540.530000,-5.8240E-010,1540.530000,-5.8240E-010,1540.530000,-5.8240E-010,1540.530000,-5.8240E-010,1540.530000,-5.8240E-010,1540.530000,-5.8240E-010,1540.530000,-5.8240E-010,1540.530000,-5.8240E-010
1540.690000,1.8450E-008,1540.690000,1.8450E-008,1540.690000,1.8450E-008,1540.690000,1.8450E-008,1540.690000,1.8450E-008,1540.690000,1.8450E-008,1540.690000,1.8450E-008,1540.690000,1.8450E-008,1540.690000,1.8450E-008,1540.690000,1.8450E-008
1540.850000,-1.0330E-008,1540.850000,-1.0330E-008,1540.850000,-1.0330E-008,1540.850000,-1.0330E-008,1540.850000,-1.0330E-008,1540.850000,-1.0330E-008,1540.850000,-1.0330E-008,1540.850000,-1.0330E-008,1540.850000,-1.0330E-008,1540.850000,-1.0330E-008
1541.010000,-1.9970E-008,1541.010000,-1.9970E-008,1541.010000,-1.9970E-008,1541.010000,-1.9970E-008,1541.010000,-1.9970E-008,1541.010000,-1.9970E-008,1541.010000,-1.9970E-008,1541.010000,-1.9970E-008,1541.010000,-1.9970E-008,1541.010000,-1.9970E-008
1541.170000,6.9440E-009,1541.170000,6.9440E-009,1541.170000,6.9440E-009,1541.170000,6.9440E-009,1541.170000,6.9440E-009,1541.170000,6.9440E-009,1541.170000,6.9440E-009,1541.170000,6.9440E-009,1541.170000,6.9440E-009,1541.170000,6.9440E-009
1541.330000,7.7830E-009,1541.330000,7.7830E-009,1541.330000,7.7830E-009,1541.330000,7.7830E-009,1541.330000,7.7830E-009,1541.330000,7.7830E-009,1541.330000,7.7830E-009,1541.330000,7.7830E-009,1541.330000,7.7830E-009,1541.330000,7.7830E-009
1541.490000,-8.8650E-009,1541.490000,-8.8650E-009,1541.490000,-8.8650E-009,1541.490000,-8.8650E-009,1541.490000,-8.8650E-009,1541.490000,-8.8650E-009,1541.490000,-8.8650E-009,1541.490000,-8.8650E-009,1541.490000,-8.8650E-009,1541.490000,-8.8650E-009
1541.650000,2.8730E-008,1541.650000,2.8730E-008,1541.650000,2.8730E-008,1541.650000,2.8730E-008,1541.650000,2.8730E-008,1541.650000,2.8730E-008,1541.650000,2.8730E-008,1541.650000,2.8730E-008,1541.650000,2.8730E-008,1541.650000,2.8730E-008
1541.810000,7.6030E-009,1541.810000,7.6030E-009,1541.810000,7.6030E-009,1541.810000,7.6030E-009,1541.810000,7.6030E-009,1541.810000,7.6030E-009,1541.810000,7.6030E-009,1541.810000,7.6030E-009,1541.810000,7.6030E-009,1541.810000,7.6030E-009
1541.970000,-4.5730E-009,1541.970000,-4.5730E-009,1541.970000,-4.5730E-009,1541.970000,-4.5730E-009,1541.970000,-4.5730E-009,1541.970000,-4.5730E-009,1541.970000,-4.5730E-009,1541.970000,-4.5730E-009,1541.970000,-4.5730E-009,1541.970000,-4.5730E-009
1542.130000,4.4410E-009,1542.130000,4.4410E-009,1542.130000,4.4410E-009,1542.130000,4.4410E-009,1542.130000,4.4410E-009,1542.130000,4.4410E-009,1542.130000,4.4410E-009,1542.130000,4.4410E-009,1542.130000,4.4410E-009,1542.130000,4.4410E-009
1542.290000,1.2900E-009,1542.290000,1.2900E-009,1542.290000,1.2900E-009,1542.290000,1.2900E-009,1542.290000,1.2900E-009,1542.290000,1.2900E-009,1542.290000,1.2900E-009,1542.290000,1.2900E-009,1542.290000,1.2900E-009,1542.290000,1.2900E-009
1542.450000,8.3830E-010,1542.450000,8.3830E-010,1542.450000,8.3830E-010,1542.450000,8.3830E-010,1542.450000,8.3830E-010,1542.450000,8.3830E-010,1542.450000,8.3830E-010,1542.450000,8.3830E-010,1542.450000,8.3830E-010,1542.450000,8.3830E-010
1542.610000,1.4780E-008,1542.610000,1.4780E-008,1542.610000,1.4780E-008,1542.610000,1.4780E-008,1542.610000,1.4780E-008,1542.610000,1.4780E-008,1542.610000,1.4780E-008,1542.610000,1.4780E-008,1542.610000,1.4780E-008,1542.610000,1.4780E-008
1542.770000,-1.2920E-008,1542.770000,-1.2920E-008,1542.770000,-1.2920E-008,1542.770000,-1.2920E-008,1542.770000,-1.2920E-008,1542.770000,-1.2920E-008,1542.770000,-1.2920E-008,1542.770000,-1.2920E-008,1542.770000,-1.2920E-008,1542.770000,-1.2920E-008
1542.930000,2.0800E-008,1542.930000,2.0800E-008,1542.930000,2.0800E-008,1542.930000,2.0800E-008,1542.930000,2.0800E-008,1542.930000,2.0800E-008,1542.930000,2.0800E-008,1542.930000,2.0800E-008,1542.930000,2.0800E-008,1542.930000,2.0800E-008
1543.090000,1.7530E-008,1543.090000,1.7530E-008,1543.090000,1.7530E-008,1543.090000,1.7530E-008,1543.090000,1.7530E-008,1543.090000,1.7530E-008,1543.090000,1.7530E-008,1543.090000,1.7530E-008,1543.090000,1.7530E-008,1543.090000,1.7530E-008
1543.250000,5.6360E-010,1543.250000,5.6360E-010,1543.250000,5.6360E-010,1543.250000,5.6360E-010,1543.250000,5.6360E-010,1543.250000,5.6360E-010,1543.250000,5.6360E-010,1543.250000,5.6360E-010,1543.250000,5.6360E-010,1543.250000,5.6360E-010
1543.410000,4.4130E-009,1543.410000,4.4130E-009,1543.410000,4.4130E-009,1543.410000,4.4130E-009,1543.410000,4.4130E-009,1543.410000,4.4130E-009,1543.410000,4.4130E-009,1543.410000,4.4130E-009,1543.410000,4.4130E-009,1543.410000,4.4130E-009
1543.570000,1.4180E-008,1543.570000,1.4180E-008,1543.570000,1.4180E-008,1543.570000,1.4180E-008,1543.570000,1.4180E-008,1543.570000,1.4180E-008,1543.570000,1.4180E-008,1543.570000,1.4180E-008,1543.570000,1.4180E-008,1543.570000,1.4180E-008
1543.730000,2.9680E-008,1543.730000,2.9680E-008,1543.730000,2.9680E-008,1543.730000,2.9680E-008,1543.730000,2.9680E-008,1543.730000,2.9680E-008,1543.730000,2.9680E-008,1543.730000,2.9680E-008,1543.730000,2.9680E-008,1543.730000,2.9680E-008
1543.890000,3.6930E-008,1543.890000,3.6930E-008,1543.890000,3.6930E-008,1543.890000,3.6930E-008,1543.890000,3.6930E-008,1543.890000,3.6930E-008,1543.890000,3.6930E-008,1543.890000,3.6930E-008,1543.890000,3.6930E-008,1543.890000,3.6930E-008
1544.050000,2.3820E-008,1544.050000,2.3820E-008,1544.050000,2.3820E-008,1544.050000,2.3820E-008,1544.050000,2.3820E-008,1544.050000,2.3820E-008,1544.050000,2.3820E-008,1544.050000,2.3820E-008,1544.050000,2.3820E-008,1544.050000,2.3820E-008
1544.210000,3.4670E-008,1544.210000,3.4670E-008,1544.210000,3.4670E-008,1544.210000,3.4670E-008,1544.210000,3.4670E-008,1544.210000,3.4670E-008,1544.210000,3.4670E-008,1544.210000,3.4670E-008,1544.210000,3.4670E-008,1544.210000,3.4670E-008
1544.370000,1.9750E-008,1544.370000,1.9750E-008,1544.370000,1.9750E-008,1544.370000,1.9750E-008,1544.370000,1.9750E-008,1544.370000,1.9750E-008,1544.370000,1.9750E-008,1544.370000,1.9750E-008,1544.370000,1.9750E-008,1544.370000,1.9750E-008
1544.530000,5.0820E-008,1544.530000,5.0820E-008,1544.530000,5.0820E-008,1544.530000,5.0820E-008,1544.530000,5.0820E-008,1544.530000,5.0820E-008,1544.530000,5.0820E-008,1544.530000,5.0820E-008,1544.530000,5.0820E-008,1544.530000,5.0820E-008
1544.690000,5.5020E-008,1544.690000,5.5020E-008,1544.690000,5.5020E-008,1544.690000,5.5020E-008,1544.690000,5.5020E-008,1544.690000,5.5020E-008,1544.690000,5.5020E-008,1544.690000,5.5020E-008,1544.690000,5.5020E-008,1544.690000,5.5020E-008
1544.850000,7.2840E-008,1544.850000,7.2840E-008,1544.850000,7.2840E-008,1544.850000,7.2840E-008,1544.850000,7.2840E-008,1544.850000,7.2840E-008,1544.850000,7.2840E-008,1544.850000,7.2840E-008,1544.850000,7.2840E-008,1544.850000,7.2840E-008
1545.010000,9.2330E-008,1545.010000,9.2330E-008,1545.010000,9.2330E-008,1545.010000,9.2330E-008,1545.010000,9.2330E-008,1545.010000,9.2330E-008,1545.010000,9.2330E-008,1545.010000,9.2330E-008,1545.010000,9.2330E-008,1545.010000,9.2330E-008
1545.170000,1.1230E-007,1545.170000,1.1230E-007,1545.170000,1.1230E-007,1545.170000,1.1230E-007,1545.170000,1.1230E-007,1545.170000,1.1230E-007,1545.170000,1.1230E-007,1545.170000,1.1230E-007,1545.170000,1.1230E-007,1545.170000,1.1230E-007
1545.330000,1.2390E-007,1545.330000,1.2390E-007,1545.330000,1.2390E-007,1545.330000,1.2390E-007,1545.330000,1.2390E-007,1545.330000,1.2390E-007,1545.330000,1.2390E-007,1545.330000,1.2390E-007,1545.330000,1.2390E-007,1545.330000,1.2390E-007
1545.490000,1.5270E-007,1545.490000,1.5270E-007,1545.490000,1.5270E-007,1545.490000,1.5270E-007,1545.490000,1.5270E-007,1545.490000,1.5270E-007,1545.490000,1.5270E-007,1545.490000,1.5270E-007,1545.490000,1.5270E-007,1545.490000,1.5270E-007
1545.650000,2.0900E-007,1545.650000,2.0900E-007,1545.650000,2.0900E-007,1545.650000,2.0900E-007,1545.650000,2.0900E-007,1545.650000,2.0900E-007,1545.650000,2.0900E-007,1545.650000,2.0900E-007,1545.650000,2.0900E-007,1545.650000,2.0900E-007
1545.810000,2.5930E-007,1545.810000,2.5930E-007,1545.810000,2.5930E-007,1545.810000,2.5930E-007,1545.810000,2.5930E-007,1545.810000,2.5930E-007,1545.810000,2.5930E-007,1545.810000,2.5930E-007,1545.810000,2.5930E-007,1545.810000,2.5930E-007
1545.970000,2.8520E-007,1545.970000,2.8520E-007,1545.970000,2.8520E-007,1545.970000,2.8520E-007,1545.970000,2.8520E-007,1545.970000,2.8520E-007,1545.970000,2.8520E-007,1545.970000,2.8520E-007,1545.970000,2.8520E-007,1545.970000,2.8520E-007
1546.130000,3.6300E-007,1546.130000,3.6300E-007,1546.130000,3.6300E-007,1546.130000,3.6300E-007,1546.130000,3.6300E-007,1546.130000,3.6300E-007,1546.130000,3.6300E-007,1546.130000,3.6300E-007,1546.130000,3.6300E-007,1546.130000,3.6300E-007
1546.290000,4.7520E-007,1546.290000,4.7520E-007,1546.290000,4.7520E-007,1546.290000,4.7520E-007,1546.290000,4.7520E-007,1546.290000,4.7520E-007,1546.290000,4.7520E-007,1546.290000,4.7520E-007,1546.290000,4.7520E-007,1546.290000,4.7520E-007
1546.450000,4.8530E-007,1546.450000,4.8530E-007,1546.450000,4.8530E-007,1546.450000,4.8530E-007,1546.450000,4.8530E-007,1546.450000,4.8530E-007,1546.450000,4.8530E-007,1546.450000,4.8530E-007,1546.450000,4.8530E-007,1546.450000,4.8530E-007
1546.610000,7.4160E-007,1546.610000,7.4160E-007,1546.610000,7.4160E-007,1546.610000,7.4160E-007,1546.610000,7.4160E-007,1546.610000,7.4160E-007,1546.610000,7.4160E-007,1546.610000,7.4160E-007,1546.610000,7.4160E-007,1546.610000,7.4160E-007
1546.770000,1.1160E-005,1546.770000,1.1160E-005,1546.770000,1.1160E-005,1546.770000,1.1160E-005,1546.770000,1.1160E-005,1546.770000,1.1160E-005,1546.770000,1.1160E-005,1546.770000,1.1160E-005,1546.770000,1.1160E-005,1546.770000,1.1160E-005
1546.930000,6.0210E-007,1546.930000,6.0210E-007,1546.930000,6.0210E-007,1546.930000,6.0210E-007,1546.930000,6.0210E-007,1546.930000,6.0210E-007,1546.930000,6.0210E-007,1546.930000,6.0210E-007,1546.930000,6.0210E-007,1546.930000,6.0210E-007
1547.090000,5.4830E-007,1547.090000,5.4830E-007,1547.090000,5.4830E-007,1547.090000,5.4830E-007,1547.090000,5.4830E-007,1547.090000,5.4830E-007,1547.090000,5.4830E-007,1547.090000,5.4830E-007,1547.090000,5.4830E-007,1547.090000,5.4830E-007
